Sample ID:	C:\MCC\MCC Cal\Test\Bean_Bag_Chair_Beads_MCC_30K_min_220315_R3.txt
Sample Weight (mg):	4.44
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	108.205	80.013	19.994	103.746	19.926	0.020	-0.005
0.500	108.228	80.012	19.994	103.746	19.926	0.042	-0.013
1.000	108.242	80.011	19.993	103.746	19.928	-0.073	0.018
1.500	108.201	80.013	19.993	103.744	19.928	-0.065	0.005
2.000	108.188	80.011	19.994	103.743	19.926	0.071	-0.041
2.500	108.207	80.011	19.994	103.743	19.927	0.008	-0.024
3.000	108.180	80.011	19.993	103.743	19.927	-0.044	-0.001
3.500	108.188	80.012	19.993	103.744	19.923	0.304	-0.014
4.000	108.207	80.011	19.994	103.747	19.927	-0.024	0.004
4.500	108.194	80.010	19.994	103.748	19.927	0.004	0.017
5.000	108.192	80.010	19.993	103.749	19.927	-0.020	-0.005
5.500	108.203	80.010	19.994	103.757	19.926	0.067	-0.004
6.000	108.163	80.011	19.994	103.760	19.929	-0.159	-0.010
6.500	108.169	80.009	19.993	103.761	19.927	0.004	-0.031
7.000	108.171	80.011	19.993	103.762	19.928	-0.117	-0.013
7.500	108.183	80.010	19.993	103.760	19.926	0.079	0.012
8.000	108.156	80.011	19.992	103.752	19.930	-0.244	-0.000
8.500	108.153	80.011	19.992	103.749	19.928	-0.113	-0.023
9.000	108.149	80.011	19.993	103.749	19.928	-0.067	-0.019
9.500	108.148	80.011	19.993	103.749	19.926	0.071	-0.006
10.000	108.148	80.010	19.993	103.750	19.925	0.107	-0.003
10.500	108.167	80.010	19.992	103.748	19.928	-0.081	0.009
11.000	108.167	80.011	19.992	103.749	19.924	0.234	0.019
11.500	108.168	80.011	19.993	103.749	19.925	0.093	0.010
12.000	108.150	80.010	19.993	103.749	19.925	0.113	-0.008
12.500	108.188	80.011	19.993	103.749	19.924	0.230	0.001
13.000	108.138	80.010	19.993	103.753	19.923	0.298	0.003
13.500	108.156	80.010	19.993	103.752	19.921	0.403	-0.022
14.000	108.184	80.010	19.992	103.752	19.925	0.093	0.007
14.500	108.200	80.010	19.993	103.752	19.922	0.321	0.045
15.000	108.177	80.010	19.993	103.752	19.924	0.200	0.018
15.500	108.174	80.010	19.994	103.752	19.924	0.212	-0.016
16.000	108.198	80.012	19.994	103.753	19.922	0.315	-0.002
16.500	108.207	80.011	19.993	103.756	19.924	0.175	0.027
17.000	108.159	80.010	19.993	103.759	19.924	0.187	-0.003
17.500	108.179	80.010	19.993	103.762	19.922	0.333	-0.033
18.000	108.191	80.011	19.993	103.762	19.923	0.284	0.002
18.500	108.179	80.011	19.993	103.761	19.924	0.183	0.016
19.001	108.160	80.011	19.992	103.758	19.924	0.171	-0.016
19.500	108.156	80.011	19.992	103.755	19.923	0.242	-0.027
20.000	108.163	80.011	19.994	103.753	19.922	0.377	-0.010
20.500	108.182	80.011	19.993	103.753	19.920	0.490	0.015
21.000	108.161	80.011	19.993	103.760	19.923	0.282	0.012
21.500	108.172	80.011	19.993	103.763	19.921	0.445	-0.006
22.000	108.190	80.011	19.993	103.763	19.921	0.407	0.010
22.500	108.231	80.012	19.994	103.766	19.922	0.361	0.044
23.000	108.211	80.011	19.992	103.766	19.921	0.445	0.040
23.500	108.190	80.012	19.993	103.759	19.924	0.232	-0.010
24.000	108.201	80.012	19.993	103.756	19.921	0.447	-0.026
24.500	108.178	80.011	19.993	103.755	19.920	0.460	-0.011
25.000	108.181	80.011	19.993	103.752	19.922	0.373	-0.016
25.500	108.215	80.010	19.994	103.753	19.920	0.468	0.009
26.000	108.253	80.011	19.993	103.755	19.922	0.333	0.055
26.500	108.188	80.011	19.993	103.757	19.920	0.468	0.022
27.000	108.206	80.010	19.993	103.762	19.923	0.282	-0.037
27.500	108.219	80.011	19.994	103.765	19.918	0.651	-0.008
28.000	108.264	80.011	19.994	103.771	19.919	0.595	0.045
28.500	108.239	80.012	19.993	103.776	19.921	0.405	0.039
29.000	108.256	80.011	19.994	103.782	19.920	0.470	0.006
29.500	108.240	80.012	19.992	103.784	19.920	0.480	-0.004
30.000	108.277	80.009	19.993	103.785	19.921	0.437	0.011
30.500	108.278	80.010	19.993	103.785	19.918	0.605	0.029
31.000	108.271	80.011	19.994	103.784	19.920	0.498	0.016
31.500	108.238	80.010	19.993	103.783	19.917	0.703	-0.023
32.000	108.308	80.009	19.993	103.784	19.920	0.498	-0.001
32.500	108.276	80.010	19.993	103.785	19.915	0.828	0.037
33.000	108.274	80.010	19.993	103.785	19.917	0.683	0.001
33.500	108.308	80.010	19.993	103.784	19.916	0.802	-0.001
34.000	108.285	80.011	19.994	103.785	19.915	0.864	0.022
34.500	108.344	80.011	19.994	103.785	19.912	1.042	0.023
35.000	108.341	80.009	19.994	103.784	19.916	0.764	0.046
35.500	108.374	80.010	19.994	103.784	19.913	0.989	0.043
36.000	108.405	80.009	19.994	103.786	19.915	0.880	0.047
36.500	108.397	80.008	19.994	103.786	19.914	0.931	0.043
37.000	108.398	80.009	19.994	103.786	19.914	0.957	0.009
37.500	108.451	80.011	19.994	103.785	19.913	0.981	0.024
38.000	108.433	80.009	19.994	103.783	19.911	1.166	0.044
38.500	108.439	80.010	19.995	103.782	19.914	0.943	0.011
39.000	108.460	80.010	19.995	103.780	19.914	0.930	0.008
39.500	108.495	80.009	19.993	103.780	19.911	1.162	0.042
40.000	108.488	80.011	19.994	103.786	19.910	1.212	0.042
40.501	108.521	80.010	19.995	103.791	19.911	1.162	0.027
41.001	108.526	80.010	19.994	103.796	19.909	1.279	0.032
41.500	108.544	80.009	19.994	103.800	19.912	1.075	0.030
42.000	108.585	80.010	19.994	103.802	19.910	1.248	0.041
42.500	108.611	80.010	19.994	103.805	19.912	1.047	0.063
43.000	108.609	80.010	19.994	103.807	19.912	1.073	0.045
43.500	108.684	80.010	19.994	103.811	19.908	1.341	0.048
44.000	108.684	80.011	19.995	103.816	19.909	1.292	0.074
44.500	108.706	80.011	19.995	103.822	19.907	1.415	0.049
45.000	108.758	80.010	19.994	103.824	19.908	1.391	0.048
45.501	108.783	80.012	19.993	103.832	19.907	1.415	0.075
46.001	108.784	80.013	19.994	103.839	19.908	1.354	0.051
46.500	108.815	80.011	19.994	103.843	19.909	1.320	0.029
47.000	108.843	80.012	19.994	103.844	19.905	1.588	0.046
47.500	108.839	80.012	19.994	103.846	19.904	1.642	0.042
48.000	108.884	80.012	19.994	103.847	19.907	1.445	0.033
48.500	108.923	80.012	19.994	103.849	19.904	1.686	0.063
49.000	108.978	80.012	19.994	103.853	19.901	1.856	0.089
49.501	109.002	80.012	19.994	103.861	19.898	2.095	0.087
50.001	109.047	80.012	19.994	103.865	19.901	1.914	0.074
50.500	109.097	80.012	19.995	103.869	19.898	2.103	0.082
51.000	109.111	80.011	19.994	103.874	19.894	2.381	0.080
51.501	109.170	80.011	19.994	103.881	19.897	2.172	0.069
52.001	109.239	80.012	19.993	103.888	19.894	2.367	0.101
52.500	109.285	80.012	19.994	103.895	19.894	2.379	0.121
53.000	109.309	80.011	19.991	103.901	19.896	2.226	0.092
53.500	109.329	80.012	19.994	103.905	19.895	2.339	0.057
54.000	109.419	80.011	19.994	103.906	19.894	2.415	0.077
54.500	109.493	80.013	19.994	103.913	19.894	2.409	0.137
55.000	109.592	80.012	19.994	103.920	19.892	2.534	0.169
55.500	109.632	80.013	19.994	103.927	19.893	2.493	0.156
56.000	109.686	80.012	19.993	103.935	19.890	2.711	0.116
56.500	109.744	80.012	19.994	103.941	19.891	2.582	0.103
57.000	109.807	80.012	19.994	103.942	19.892	2.564	0.117
57.501	109.882	80.012	19.994	103.943	19.893	2.494	0.130
58.001	109.936	80.014	19.994	103.942	19.892	2.512	0.133
58.501	110.008	80.011	19.994	103.941	19.891	2.598	0.127
59.001	110.101	80.011	19.993	103.942	19.893	2.481	0.146
59.500	110.174	80.011	19.994	103.942	19.888	2.862	0.166
60.001	110.260	80.013	19.994	103.942	19.888	2.797	0.162
60.501	110.309	80.011	19.993	103.943	19.890	2.683	0.147
61.000	110.398	80.012	19.994	103.944	19.890	2.719	0.137
61.500	110.477	80.012	19.994	103.944	19.887	2.880	0.153
62.000	110.575	80.012	19.994	103.940	19.888	2.837	0.172
62.500	110.617	80.012	19.994	103.935	19.887	2.875	0.158
63.000	110.710	80.012	19.993	103.933	19.887	2.897	0.137
63.500	110.820	80.012	19.993	103.933	19.889	2.740	0.169
64.000	110.875	80.011	19.994	103.933	19.892	2.533	0.184
64.500	110.960	80.011	19.994	103.937	19.888	2.811	0.153
65.000	111.029	80.011	19.994	103.942	19.888	2.793	0.147
65.500	111.147	80.010	19.993	103.945	19.887	2.907	0.170
66.001	111.223	80.011	19.994	103.945	19.886	2.966	0.191
66.501	111.329	80.011	19.995	103.944	19.885	3.056	0.188
67.000	111.416	80.012	19.994	103.943	19.889	2.758	0.187
67.500	111.515	80.010	19.994	103.942	19.886	2.998	0.189
68.000	111.625	80.011	19.994	103.941	19.887	2.871	0.197
68.500	111.723	80.011	19.995	103.942	19.888	2.831	0.209
69.000	111.829	80.013	19.994	103.942	19.889	2.792	0.206
69.500	111.923	80.012	19.995	103.942	19.889	2.756	0.202
70.000	112.009	80.012	19.994	103.944	19.889	2.746	0.190
70.500	112.150	80.012	19.994	103.944	19.887	2.928	0.204
71.000	112.214	80.012	19.996	103.945	19.888	2.833	0.216
71.500	112.341	80.013	19.995	103.945	19.885	3.075	0.198
72.000	112.481	80.011	19.994	103.948	19.889	2.735	0.229
72.500	112.573	80.012	19.994	103.956	19.884	3.091	0.250
73.000	112.658	80.012	19.994	103.962	19.883	3.225	0.205
73.500	112.733	80.011	19.994	103.967	19.883	3.215	0.168
74.001	112.863	80.012	19.993	103.973	19.884	3.119	0.182
74.501	113.015	80.013	19.994	103.978	19.885	3.074	0.244
75.000	113.104	80.011	19.993	103.976	19.884	3.149	0.262
75.500	113.257	80.012	19.994	103.970	19.883	3.193	0.242
76.000	113.348	80.011	19.995	103.966	19.883	3.173	0.243
76.500	113.477	80.012	19.993	103.967	19.882	3.233	0.231
77.000	113.576	80.012	19.993	103.967	19.878	3.595	0.224
77.501	113.700	80.012	19.993	103.965	19.882	3.255	0.226
78.001	113.831	80.015	19.993	103.970	19.879	3.462	0.239
78.501	113.933	80.013	19.993	103.976	19.881	3.377	0.244
79.001	114.090	80.013	19.993	103.977	19.883	3.170	0.246
79.501	114.198	80.013	19.993	103.977	19.877	3.600	0.262
80.001	114.345	80.014	19.993	103.981	19.880	3.391	0.259
80.500	114.454	80.013	19.992	103.980	19.879	3.488	0.255
81.000	114.596	80.013	19.992	103.974	19.885	3.056	0.254
81.500	114.711	80.013	19.992	103.968	19.879	3.512	0.254
82.000	114.845	80.013	19.993	103.961	19.883	3.199	0.253
82.500	114.980	80.013	19.992	103.954	19.882	3.243	0.259
83.000	115.083	80.013	19.992	103.955	19.880	3.404	0.254
83.500	115.262	80.013	19.993	103.960	19.881	3.376	0.260
84.000	115.407	80.013	19.993	103.964	19.878	3.541	0.303
