##Temp./°C,Time/min,DSC(subtr.)/(mW/mg),Mass loss(subtr.)/mg,Sensit./(uV/mW)
62.846,12.55856,0.22324000000000002,-0.06105157,1.05766
62.946,12.56966,0.22537,-0.06001249,1.05764
63.046,12.5807,0.22487,-0.05999859,1.05762
63.146,12.59183,0.22560999999999998,-0.060002,1.0576
63.246,12.60294,0.22566,-0.05986401,1.0575700000000001
63.346,12.61394,0.22708000000000003,-0.05902054,1.05755
63.446,12.62493,0.22751999999999997,-0.05863304,1.0575299999999999
63.546,12.63595,0.22696,-0.05868387,1.0575
63.646,12.64695,0.22760999999999998,-0.05881435,1.05748
63.746,12.65785,0.2284,-0.05983715,1.05746
63.846,12.66887,0.23031999999999997,-0.06002314,1.0574299999999999
63.946,12.679789999999999,0.22834000000000002,-0.05968658,1.05741
64.046,12.69079,0.23138000000000003,-0.05864366,1.05739
64.146,12.70181,0.23340999999999998,-0.05920238,1.0573700000000001
64.246,12.71289,0.22935999999999998,-0.06008459,1.05734
64.346,12.72382,0.22913000000000003,-0.05999167,1.05732
64.446,12.734810000000001,0.23194,-0.05989713,1.0573
64.546,12.74575,0.23156999999999997,-0.05938097,1.0572700000000002
64.646,12.756689999999999,0.23109000000000002,-0.05978563,1.05725
64.746,12.76757,0.23262,-0.06003722,1.05723
64.846,12.77851,0.23313000000000003,-0.05999389,1.0572
64.946,12.78939,0.23575,-0.06000118,1.05718
65.046,12.80033,0.23338000000000003,-0.06000152,1.05716
65.146,12.81122,0.23406,-0.0604421,1.05713
65.246,12.82211,0.23449,-0.06139941,1.05711
65.346,12.83303,0.23538,-0.06129725,1.0570899999999999
65.446,12.84397,0.23595,-0.06131585,1.05706
65.546,12.8549,0.23773000000000002,-0.06136709,1.05704
65.646,12.86576,0.23551999999999998,-0.06099787,1.05702
65.746,12.876610000000001,0.23618000000000003,-0.06017121,1.0569899999999999
65.846,12.88751,0.23618000000000003,-0.0599281,1.05697
65.946,12.89841,0.23525,-0.06053158,1.05695
66.046,12.909180000000001,0.23747,-0.0612918,1.05692
66.146,12.91997,0.23798000000000002,-0.06132013,1.0569
66.246,12.93079,0.2379,-0.06130816,1.05687
66.346,12.94164,0.23898000000000003,-0.06143589,1.05685
66.446,12.95239,0.24051,-0.06245449,1.05683
66.546,12.963230000000001,0.24314000000000002,-0.06266752,1.0568
66.646,12.973989999999999,0.24045,-0.06244619,1.0567799999999998
66.746,12.98452,0.24063,-0.06155884,1.0567600000000001
66.846,12.99522,0.2411,-0.06154501,1.05673
66.946,13.005980000000001,0.24333000000000002,-0.06244364,1.05671
67.046,13.01671,0.24136999999999997,-0.06266158,1.05669
67.146,13.02748,0.24198000000000003,-0.06262354,1.05666
67.246,13.038269999999999,0.24140999999999999,-0.06263124,1.05664
67.346,13.04909,0.24286,-0.06262959,1.05661
67.446,13.05977,0.24201,-0.06263028,1.05659
67.546,13.07051,0.2437,-0.06263259,1.05657
67.646,13.08132,0.24385,-0.06307933,1.05654
67.746,13.09202,0.24506999999999998,-0.06402047,1.0565200000000001
67.846,13.10271,0.2448,-0.06389533,1.0565
67.946,13.113439999999999,0.24363,-0.06326941,1.05647
68.046,13.12421,0.24623,-0.0625314,1.05645
68.146,13.134910000000001,0.24725999999999998,-0.06265511,1.0564200000000001
68.246,13.145589999999999,0.24816999999999997,-0.06262335,1.0564
68.346,13.15629,0.2486,-0.0626333,1.0563799999999999
68.446,13.167060000000001,0.24924000000000002,-0.06262292,1.05635
68.546,13.177760000000001,0.24899000000000002,-0.06265288,1.05633
68.646,13.1885,0.24743,-0.06256451,1.0563
68.746,13.19936,0.24808000000000002,-0.06356307,1.0562799999999999
68.846,13.21013,0.25001999999999996,-0.06395052,1.05626
68.946,13.22093,0.24881999999999999,-0.063949,1.05623
69.046,13.23166,0.24874000000000002,-0.06395153,1.05621
69.146,13.2424,0.25043000000000004,-0.06394325,1.05618
69.246,13.253060000000001,0.25023,-0.06398231,1.05616
69.346,13.26375,0.25136,-0.06377026,1.0561399999999999
69.446,13.27447,0.25318,-0.06292627,1.05611
69.546,13.2851,0.25101999999999997,-0.06264974,1.05609
69.646,13.295729999999999,0.25240999999999997,-0.06358291,1.05606
69.746,13.306460000000001,0.25138,-0.06401516,1.0560399999999999
69.846,13.317210000000001,0.25172,-0.06393597,1.0560100000000001
69.946,13.3278,0.25451,-0.06395286,1.05599
70.046,13.338579999999999,0.25549,-0.06394961,1.05597
70.146,13.349089999999999,0.2552,-0.06394983,1.0559399999999999
70.246,13.35979,0.25442,-0.06395024,1.05592
70.346,13.3705,0.25519000000000003,-0.06395241,1.05589
70.446,13.381179999999999,0.25524,-0.06438747,1.05587
70.546,13.391810000000001,0.25443000000000005,-0.06533092,1.05584
70.646,13.40255,0.25517,-0.06524018,1.05582
70.746,13.413160000000001,0.25561999999999996,-0.06524023,1.0558
70.846,13.4237,0.25705,-0.06454693,1.05577
70.946,13.4343,0.2572,-0.06384481,1.05575
71.046,13.4449,0.25579,-0.06396541,1.05572
71.146,13.45545,0.25799,-0.0639303,1.0557
71.246,13.46605,0.25883,-0.06395525,1.05567
71.346,13.47664,0.25938,-0.06388854,1.05565
71.446,13.487229999999998,0.25769000000000003,-0.0643702,1.05562
71.546,13.49782,0.25661,-0.06517483,1.0556
71.646,13.508420000000001,0.25861,-0.0650696,1.05558
71.746,13.519,0.26100999999999996,-0.06401422,1.05555
71.846,13.529620000000001,0.26206999999999997,-0.06394419,1.0555299999999999
71.946,13.54021,0.26245999999999997,-0.06394924,1.0555
72.046,13.5507,0.26198,-0.0639498,1.05548
72.146,13.56149,0.26135,-0.06395684,1.05545
72.246,13.572,0.26379,-0.06391223,1.0554299999999999
72.346,13.58257,0.26095,-0.06415216,1.0554
72.446,13.593110000000001,0.26287,-0.06513628,1.05538
72.546,13.6037,0.26456,-0.06527718,1.05535
72.646,13.614239999999999,0.26303000000000004,-0.0652681,1.0553299999999999
72.746,13.62485,0.26476,-0.06527048,1.0553
72.846,13.63541,0.2663,-0.06526988,1.05528
72.946,13.64589,0.26578,-0.06527003,1.05526
73.046,13.656460000000001,0.26521999999999996,-0.06527,1.05523
73.146,13.66705,0.26535,-0.06526997,1.05521
73.246,13.677620000000001,0.2667,-0.06527011,1.05518
73.346,13.688220000000001,0.26636,-0.06526963,1.05516
73.446,13.69883,0.26704,-0.06527102,1.05513
73.546,13.70938,0.26586,-0.06526777,1.05511
73.646,13.7199,0.2665,-0.06527149,1.05508
73.746,13.73042,0.26854,-0.06529575,1.05506
73.846,13.7409,0.26815,-0.06631784,1.05503
73.946,13.7514,0.2688,-0.06659142,1.05501
74.046,13.761970000000002,0.26907,-0.06654074,1.05498
74.146,13.7724,0.26916999999999996,-0.06676833,1.0549600000000001
74.246,13.782960000000001,0.27092,-0.06776044,1.05493
74.346,13.793420000000001,0.27092,-0.06790667,1.05491
74.446,13.8039,0.26861,-0.06789821,1.0548799999999998
74.546,13.814370000000002,0.2698,-0.06790046,1.0548600000000001
74.646,13.824910000000001,0.27045,-0.06789994,1.05483
74.746,13.83535,0.27248,-0.06789978,1.05481
74.846,13.84579,0.27404,-0.06790096,1.0547799999999998
74.946,13.856279999999998,0.27257,-0.06789636,1.0547600000000001
75.046,13.86674,0.27248,-0.06791333,1.05473
75.146,13.877229999999999,0.2744,-0.0678523,1.05471
75.246,13.887529999999998,0.27368000000000003,-0.06835572,1.0546799999999998
75.346,13.89778,0.27302,-0.06912019,1.05466
75.446,13.908129999999998,0.27491,-0.06922838,1.05463
75.546,13.91864,0.2731,-0.0692055,1.0546
75.646,13.929170000000001,0.27388,-0.06921345,1.0545799999999999
75.746,13.939670000000001,0.27191,-0.06890641,1.05455
75.846,13.95019,0.27393,-0.06787974,1.05453
75.946,13.96066,0.27623000000000003,-0.06789919,1.0545
76.046,13.97105,0.2772,-0.06788643,1.0544799999999999
76.146,13.98158,0.27405,-0.06789128,1.05445
76.246,13.992070000000002,0.27798,-0.06788965,1.05443
76.346,14.00254,0.27714,-0.06788986,1.0544
76.446,14.01305,0.27689,-0.06789116,1.0543799999999999
76.546,14.02353,0.27769,-0.0678849,1.05435
76.646,14.03396,0.27651,-0.06793219,1.05433
76.746,14.04439,0.27671,-0.06866659,1.0543
76.846,14.054879999999999,0.27745,-0.06935217,1.05427
76.946,14.06531,0.2776,-0.06889788,1.05425
77.046,14.0758,0.2782,-0.06811351,1.0542200000000002
77.146,14.086179999999999,0.27842,-0.067853,1.0542
77.246,14.096779999999999,0.28021999999999997,-0.06793386,1.05417
77.346,14.10735,0.27929,-0.06780845,1.05415
77.446,14.11786,0.28048,-0.06868304,1.0541200000000002
77.546,14.12827,0.28197,-0.06921005,1.0541
77.646,14.138639999999999,0.28126,-0.06922169,1.05407
77.746,14.14896,0.2816,-0.06921964,1.0540399999999999
77.846,14.159329999999999,0.28042,-0.0692201,1.0540200000000002
77.946,14.169770000000002,0.2798,-0.06921993,1.05399
78.046,14.180220000000002,0.27999,-0.06921975,1.05397
78.146,14.1906,0.28053,-0.06922266,1.0539399999999999
78.246,14.20095,0.27991,-0.06920378,1.05392
78.346,14.21139,0.27952,-0.06931522,1.05389
78.446,14.221729999999999,0.28021,-0.07032344,1.05386
78.546,14.23211,0.2817,-0.07053619,1.0538399999999999
78.646,14.24245,0.28408,-0.07052824,1.0538100000000001
78.746,14.25285,0.28139000000000003,-0.07053045,1.05379
78.846,14.26321,0.28212,-0.07053008,1.05376
78.946,14.273639999999999,0.28313,-0.07052911,1.05374
79.046,14.28391,0.28429,-0.07053374,1.0537100000000001
79.146,14.2942,0.28371,-0.07051521,1.05368
79.246,14.30441,0.28395,-0.07058855,1.05366
79.346,14.314689999999999,0.2837,-0.07024022,1.0536299999999998
79.446,14.32505,0.28461,-0.06973577,1.05361
79.546,14.33535,0.28485,-0.07024532,1.05358
79.646,14.3457,0.28592,-0.07058522,1.05355
79.746,14.356020000000001,0.28578000000000003,-0.07051792,1.0535299999999999
79.846,14.36636,0.28493,-0.07052644,1.0535
79.946,14.37665,0.28499,-0.07055524,1.05348
80.046,14.386970000000002,0.28618000000000005,-0.07043556,1.05345
80.146,14.39735,0.28712,-0.07125741,1.05342
80.246,14.40768,0.28706,-0.07183431,1.0534
80.346,14.41795,0.28551,-0.07185272,1.0533700000000001
80.446,14.428220000000001,0.28636,-0.07184938,1.05335
80.546,14.438429999999999,0.28723000000000004,-0.07185015,1.05332
80.646,14.448739999999999,0.28694000000000003,-0.07184997,1.05329
80.746,14.459029999999998,0.28828000000000004,-0.07185001,1.0532700000000002
80.846,14.46941,0.28693,-0.07185,1.05324
80.946,14.47972,0.28686999999999996,-0.07185,1.05321
81.046,14.4899,0.28686,-0.07185,1.05319
81.146,14.50022,0.28886999999999996,-0.07185,1.05316
81.246,14.510620000000001,0.2867,-0.07185,1.05314
81.346,14.521,0.28588,-0.07185,1.05311
81.446,14.531220000000001,0.28836,-0.07185003,1.05308
81.546,14.541570000000002,0.28609,-0.07184986,1.05306
81.646,14.551770000000001,0.2897,-0.07185062,1.05303
81.746,14.562029999999998,0.28746,-0.07184735,1.053
81.846,14.572289999999999,0.28865,-0.07186132,1.05298
81.946,14.5825,0.28815,-0.07180307,1.05295
82.046,14.59261,0.28734,-0.07205249,1.05292
82.146,14.602620000000002,0.28904,-0.07300361,1.0529
82.246,14.612589999999999,0.28911,-0.07316593,1.05287
82.346,14.622670000000001,0.28986,-0.07315935,1.05285
82.446,14.632760000000001,0.29077,-0.07315653,1.05282
82.546,14.64304,0.28926999999999997,-0.07317567,1.05279
82.646,14.6533,0.28952,-0.07309513,1.05277
82.746,14.663479999999998,0.29012,-0.07345573,1.05274
82.846,14.673720000000001,0.28881,-0.07437291,1.05271
82.946,14.683860000000001,0.29081,-0.07448662,1.05269
83.046,14.69411,0.29103,-0.07447837,1.05266
83.146,14.704410000000001,0.29013,-0.07448004,1.05263
83.246,14.71459,0.28966,-0.07448152,1.05261
83.346,14.724820000000001,0.29085,-0.07447374,1.0525799999999998
83.446,14.73506,0.29063,-0.07454682,1.05255
83.546,14.74525,0.29053,-0.07536717,1.05253
83.646,14.755410000000001,0.28945,-0.07584937,1.0525
83.746,14.76559,0.29061,-0.07586358,1.05247
83.846,14.7758,0.29178000000000004,-0.07524245,1.05245
83.946,14.786,0.29175,-0.07451012,1.0524200000000001
84.046,14.7963,0.29275,-0.07446528,1.05239
84.146,14.806629999999998,0.28991999999999996,-0.07447112,1.05237
84.246,14.81701,0.29202,-0.07446986,1.05234
84.346,14.82732,0.29229,-0.07446955,1.05231
84.446,14.837629999999999,0.28989000000000004,-0.07447179,1.05229
84.546,14.84785,0.29097,-0.07446348,1.05226
84.646,14.858,0.29158,-0.0744933,1.05223
84.746,14.86827,0.29255,-0.07439118,1.0522
84.846,14.878429999999998,0.29315,-0.07534381,1.05218
84.946,14.888570000000001,0.29264,-0.075466,1.05215
85.046,14.898670000000001,0.29246,-0.07574906,1.0521200000000002
85.146,14.908779999999998,0.29188000000000003,-0.07579995,1.0521
85.246,14.918920000000002,0.29267,-0.07578675,1.05207
85.346,14.929,0.29307,-0.07579401,1.0520399999999999
85.446,14.93914,0.29145,-0.07577855,1.0520200000000002
85.546,14.94931,0.2915,-0.07609123,1.05199
85.646,14.95951,0.29175,-0.07644184,1.05196
85.746,14.96969,0.29169,-0.07645132,1.05193
85.846,14.97988,0.29391,-0.07644986,1.0519100000000001
85.946,14.99,0.29229,-0.07645,1.05188
86.046,15.000070000000001,0.29105,-0.07645,1.05185
86.146,15.010129999999998,0.29395,-0.07644999,1.0518299999999998
86.246,15.0203,0.29245,-0.07645,1.0518
86.346,15.030439999999999,0.29196,-0.07644997,1.05177
86.446,15.04057,0.29201,-0.07645013,1.05174
86.546,15.05071,0.29269,-0.07644938,1.05172
86.646,15.06085,0.29217,-0.07645285,1.05169
86.746,15.070920000000001,0.29225,-0.07643833,1.05166
86.846,15.08099,0.29072,-0.07649821,1.05164
86.946,15.091029999999998,0.29145,-0.0771453,1.05161
87.046,15.10116,0.29053,-0.07709966,1.05158
87.146,15.1113,0.29201,-0.07711306,1.05155
87.246,15.12137,0.293,-0.07710912,1.0515299999999999
87.346,15.13151,0.28995,-0.07711037,1.0515
87.446,15.14161,0.29202,-0.07710941,1.0514700000000001
87.546,15.151660000000001,0.29281,-0.07711204,1.05144
87.646,15.16175,0.29218,-0.07710019,1.05142
87.746,15.171729999999998,0.29148,-0.07661464,1.05139
87.846,15.18179,0.29231,-0.0757392,1.05136
87.946,15.19183,0.29066,-0.07632216,1.0513299999999999
88.046,15.201839999999999,0.29175,-0.07717733,1.05131
88.146,15.21194,0.2926,-0.0770915,1.05128
88.246,15.22204,0.29163,-0.07711508,1.05125
88.346,15.232079999999998,0.29303,-0.07710888,1.05122
88.446,15.2421,0.29048,-0.07710932,1.0512
88.546,15.252189999999999,0.29043,-0.07711403,1.0511700000000002
88.646,15.262189999999999,0.29129,-0.07709447,1.05114
88.746,15.272179999999999,0.29166,-0.07717122,1.05111
88.846,15.28217,0.29147,-0.07746677,1.0510899999999999
88.946,15.292179999999998,0.29147,-0.07744752,1.05106
89.046,15.3023,0.28872,-0.07799401,1.05103
89.146,15.312270000000002,0.29153,-0.07884424,1.051
89.246,15.3222,0.29424,-0.07873822,1.0509700000000002
89.346,15.33226,0.29191,-0.07876596,1.05095
89.446,15.342239999999999,0.28897,-0.07875841,1.05092
89.546,15.352260000000001,0.28801,-0.07876043,1.0508899999999999
89.646,15.36222,0.29059,-0.07875988,1.0508600000000001
89.746,15.37214,0.29077,-0.07876003,1.05084
89.846,15.38217,0.29168,-0.07875999,1.05081
89.946,15.39215,0.2921,-0.07876,1.0507799999999998
90.046,15.40216,0.29041999999999996,-0.07876,1.05075
90.146,15.41218,0.29205,-0.07876,1.05072
90.246,15.42216,0.29167,-0.07876,1.0507
90.346,15.43208,0.29007,-0.07876,1.05067
90.446,15.442,0.29181,-0.07876001,1.05064
90.546,15.4519,0.29306,-0.07875997,1.05061
90.646,15.46181,0.29225999999999996,-0.07876009,1.0505799999999998
90.746,15.47175,0.29128000000000004,-0.07875967,1.05056
90.846,15.48166,0.29046,-0.07876115,1.05053
90.946,15.491620000000001,0.28996,-0.07875582,1.0505
91.046,15.501560000000001,0.29118,-0.07877509,1.05047
91.146,15.511389999999999,0.28996,-0.07870811,1.05044
91.246,15.521270000000001,0.29019,-0.07799275,1.0504200000000001
91.346,15.531320000000001,0.28879,-0.07741466,1.05039
91.446,15.541210000000001,0.29093,-0.07788929,1.05036
91.546,15.551129999999999,0.29152,-0.07881106,1.05033
91.646,15.560970000000001,0.29129,-0.07874736,1.0503
91.746,15.5709,0.28926,-0.07876518,1.0502799999999999
91.846,15.5808,0.29024,-0.07875203,1.05025
91.946,15.59066,0.28965,-0.0787821,1.0502200000000002
92.046,15.60053,0.2903,-0.07945367,1.05019
92.146,15.610389999999999,0.29153,-0.08008133,1.05016
92.246,15.620270000000001,0.29052,-0.08006786,1.05013
92.346,15.630170000000001,0.28735,-0.08007036,1.05011
92.446,15.64008,0.28918,-0.08006995,1.05008
92.546,15.650020000000001,0.28809,-0.08007,1.05005
92.646,15.660020000000001,0.28901,-0.08006999,1.0500200000000002
92.746,15.669979999999999,0.2872,-0.08006998,1.04999
92.846,15.679929999999999,0.28829,-0.08007013,1.04997
92.946,15.689860000000001,0.28797,-0.08006904,1.0499399999999999
93.046,15.699929999999998,0.28668000000000005,-0.08007173,1.0499100000000001
93.146,15.7099,0.28796,-0.07941944,1.04988
93.246,15.719929999999998,0.28706,-0.07874815,1.04985
93.346,15.73,0.28797,-0.07973954,1.04982
93.446,15.739939999999999,0.28762,-0.0800699,1.04979
93.546,15.749889999999999,0.28870999999999997,-0.08007004,1.04977
93.646,15.759889999999999,0.28818,-0.08006999,1.04974
93.746,15.76995,0.28836999999999996,-0.08006998,1.0497100000000001
93.846,15.779929999999998,0.28765,-0.08007007,1.04968
93.946,15.78996,0.28784,-0.08006982,1.04965
94.046,15.799929999999998,0.28693,-0.08007108,1.04962
94.146,15.809970000000002,0.28912,-0.08006837,1.04959
94.246,15.81996,0.28769,-0.08105679,1.0495700000000001
94.346,15.82995,0.28588,-0.0813898,1.04954
94.446,15.8399,0.28644000000000003,-0.08139011,1.04951
94.546,15.84989,0.28373000000000004,-0.08138994,1.04948
94.646,15.85987,0.28496,-0.08139015,1.04945
94.746,15.86989,0.28645,-0.08138954,1.04942
94.846,15.87985,0.28523000000000004,-0.08139219,1.04939
94.946,15.8898,0.28303,-0.08137903,1.0493700000000001
95.046,15.89985,0.28445,-0.08235695,1.04934
95.146,15.90965,0.28526,-0.08270003,1.04931
95.246,15.91961,0.2831,-0.08240139,1.04928
95.346,15.92955,0.28353,-0.0814079,1.04925
95.446,15.9394,0.28469,-0.08136999,1.04922
95.546,15.949329999999998,0.28355,-0.081383,1.04919
95.646,15.9593,0.28162,-0.08137915,1.04916
95.746,15.96915,0.28018000000000004,-0.08138029,1.04913
95.846,15.97905,0.28435,-0.08137992,1.04911
95.946,15.989,0.28262,-0.08138003,1.04908
96.046,15.99894,0.28207,-0.08137998,1.04905
96.146,16.0089,0.28105,-0.08138007,1.04902
96.246,16.0188,0.28333,-0.08137972,1.0489899999999999
96.346,16.028679999999998,0.28217,-0.08138113,1.0489600000000001
96.446,16.0386,0.28060999999999997,-0.08137562,1.04893
96.546,16.04852,0.27936,-0.08139698,1.0489
96.646,16.05847,0.27995,-0.08131502,1.04887
96.746,16.06833,0.27856,-0.08221256,1.04885
96.846,16.07817,0.28110999999999997,-0.08268888,1.04882
96.946,16.08801,0.27936,-0.08270265,1.04879
97.046,16.09791,0.27871999999999997,-0.08269924,1.0487600000000001
97.146,16.10771,0.27856,-0.08270022,1.04873
97.246,16.11759,0.27858,-0.08269995,1.0487
97.346,16.12745,0.27741,-0.08269998,1.04867
97.446,16.1372,0.27683,-0.08270013,1.04864
97.546,16.14706,0.2779,-0.0826995,1.04861
97.646,16.15689,0.27693,-0.0827019,1.0485799999999998
97.746,16.16668,0.27581999999999995,-0.08269281,1.04855
97.846,16.17654,0.27676999999999996,-0.08281918,1.0485200000000001
97.946,16.18639,0.27612,-0.08371055,1.0485
98.046,16.196189999999998,0.2763,-0.0840938,1.04847
98.146,16.206020000000002,0.27445,-0.08399962,1.04844
