##Temp./°C,Time/min,DSC(subtr.)/(mW/mg),Mass loss(subtr.)/mg,Sensit./(uV/mW)
71.943,13.521070000000002,0.27821999999999997,0.01546807,1.0555
72.043,13.53166,0.27886,0.01547151,1.05548
72.143,13.54214,0.27716999999999997,0.01546558,1.05545
72.243,13.552729999999999,0.2787,0.01550392,1.0554299999999999
72.343,13.56329,0.27842,0.01622657,1.0554
72.443,13.57385,0.27978000000000003,0.01688985,1.05538
72.543,13.584389999999999,0.2805,0.01669453,1.05535
72.643,13.59495,0.28159,0.01585106,1.0553299999999999
72.743,13.60545,0.28224,0.01539585,1.05531
72.843,13.615979999999999,0.28174,0.01548705,1.05528
72.943,13.626470000000001,0.28154,0.01546613,1.05526
73.043,13.637,0.28376999999999997,0.01547081,1.05523
73.143,13.64755,0.28109,0.01546984,1.05521
73.243,13.65809,0.28338,0.01547003,1.05518
73.343,13.668679999999998,0.28520999999999996,0.01547,1.05516
73.443,13.67915,0.28505,0.01547,1.05513
73.543,13.6896,0.28434,0.01547,1.05511
73.643,13.7001,0.28556,0.01546998,1.05508
73.743,13.71067,0.28634,0.01547014,1.05506
73.843,13.72115,0.2866,0.01546928,1.05503
73.943,13.73165,0.28818,0.01547346,1.05501
74.043,13.74213,0.28745,0.01545473,1.05498
74.143,13.75275,0.28670999999999996,0.01553895,1.0549600000000001
74.243,13.7632,0.28836,0.01511435,1.05493
74.343,13.773710000000001,0.28851,0.01423155,1.05491
74.443,13.78434,0.28793,0.01413675,1.0548799999999998
74.543,13.794889999999999,0.28819,0.0141777,1.0548600000000001
74.643,13.80535,0.28945,0.01405107,1.05483
74.743,13.81579,0.29056,0.01480355,1.05481
74.843,13.826210000000001,0.2919,0.01530465,1.0547799999999998
74.943,13.836670000000002,0.28975,0.01435774,1.0547600000000001
75.043,13.84707,0.29088,0.01411965,1.05473
75.143,13.857520000000001,0.2914,0.01416823,1.05471
75.243,13.867970000000001,0.29181,0.01415844,1.0546799999999998
75.343,13.87837,0.29269,0.01416027,1.05466
75.443,13.8888,0.29493,0.01415997,1.05463
75.543,13.89936,0.29573,0.01416,1.05461
75.643,13.90985,0.29536,0.01416,1.0545799999999999
75.743,13.92024,0.29541,0.01416,1.05455
75.843,13.93065,0.29558,0.01416,1.05453
75.943,13.94099,0.29589,0.01416001,1.0545
76.043,13.951260000000001,0.29621,0.01415995,1.0544799999999999
76.143,13.961689999999999,0.29563,0.01416024,1.05445
76.243,13.97209,0.29508,0.01415894,1.05443
76.343,13.982529999999999,0.29525999999999997,0.01416454,1.0544
76.443,13.99289,0.29961,0.01412403,1.0543799999999999
76.543,14.00332,0.29894,0.01339858,1.05435
76.643,14.01375,0.29651,0.012745,1.05433
76.743,14.024170000000002,0.29843000000000003,0.01286399,1.0543
76.843,14.03466,0.29796,0.01283472,1.0542799999999999
76.943,14.045060000000001,0.2981,0.0128384,1.05425
77.043,14.0555,0.30014,0.01285119,1.0542200000000002
77.143,14.06598,0.29901,0.01279757,1.0542
77.243,14.07635,0.2972,0.01323576,1.05417
77.343,14.08675,0.29589,0.01413331,1.05415
77.443,14.097179999999998,0.29722,0.01337166,1.0541200000000002
77.543,14.107520000000001,0.30075,0.0128348,1.0541
77.643,14.11793,0.29986999999999997,0.01282935,1.05407
77.743,14.128329999999998,0.30029,0.01283011,1.05405
77.843,14.13875,0.30188000000000004,0.01282999,1.0540200000000002
77.943,14.14914,0.30173,0.01283,1.05399
78.043,14.1597,0.30303,0.01283,1.05397
78.143,14.170110000000001,0.30222,0.01283,1.0539399999999999
78.243,14.18051,0.30265,0.01283,1.05392
78.343,14.190829999999998,0.3038,0.01283,1.05389
78.443,14.201189999999999,0.30301,0.01283,1.05387
78.543,14.211520000000002,0.30287,0.01283,1.0538399999999999
78.643,14.2219,0.30388000000000004,0.01283,1.0538100000000001
78.743,14.232320000000001,0.30301,0.01283,1.05379
78.843,14.24271,0.30288000000000004,0.01283,1.05376
78.943,14.253120000000001,0.30485999999999996,0.01282999,1.05374
79.043,14.26353,0.30543000000000003,0.01283003,1.0537100000000001
79.143,14.27387,0.30418,0.0128299,1.05368
79.243,14.28426,0.3039,0.01283038,1.05366
79.343,14.294579999999998,0.30593000000000004,0.01282851,1.0536299999999998
79.443,14.30485,0.3065,0.01283566,1.05361
79.543,14.315170000000002,0.30755,0.01280873,1.05358
79.643,14.325470000000001,0.30585999999999997,0.01290977,1.05355
79.743,14.335770000000002,0.30558,0.01234791,1.0535299999999999
79.843,14.34609,0.30658,0.01237551,1.0535
79.943,14.35645,0.30723,0.01253924,1.05348
80.043,14.366829999999998,0.30901999999999996,0.01250328,1.05345
80.143,14.377139999999999,0.30728,0.01251155,1.05342
80.243,14.387429999999998,0.30894,0.01250965,1.0534
80.343,14.397739999999999,0.30634,0.01251007,1.0533700000000001
80.443,14.4081,0.30788000000000004,0.01251,1.05335
80.543,14.418379999999999,0.30782,0.01250995,1.05332
80.643,14.42871,0.30804000000000004,0.01251012,1.05329
80.743,14.439020000000001,0.31011,0.01250984,1.0532700000000002
80.843,14.44927,0.30975,0.01250955,1.05324
80.943,14.459439999999999,0.3087,0.01251437,1.05322
81.043,14.469629999999999,0.31039,0.01248119,1.05319
81.143,14.47985,0.31074,0.01146633,1.05316
81.243,14.490079999999999,0.31146,0.01118676,1.05314
81.343,14.50024,0.31103000000000003,0.01119097,1.05311
81.443,14.510589999999999,0.31095,0.01118969,1.05308
81.543,14.52081,0.31159000000000003,0.01119004,1.05306
81.643,14.53106,0.31258,0.01119021,1.05303
81.743,14.54129,0.31209000000000003,0.01118898,1.053
81.843,14.5515,0.31094,0.01119425,1.05298
81.943,14.561729999999999,0.31218,0.01117249,1.05295
82.043,14.57196,0.31014,0.01126916,1.05293
82.143,14.58213,0.31265,0.01156246,1.0529
82.243,14.592329999999999,0.31316,0.01147768,1.05287
82.343,14.60256,0.31415,0.01167987,1.05285
82.443,14.61275,0.31408,0.01247507,1.05282
82.543,14.62289,0.31299,0.01287747,1.05279
82.643,14.63308,0.31531,0.01288124,1.05277
82.743,14.64321,0.3154,0.01258739,1.05274
82.843,14.6534,0.31434,0.01210812,1.05271
82.943,14.66363,0.31463,0.01220313,1.05269
83.043,14.673789999999999,0.31440999999999997,0.01215814,1.05266
83.143,14.68395,0.3156,0.01224483,1.05263
83.243,14.694170000000002,0.31701,0.01185434,1.05261
83.343,14.704410000000001,0.31534,0.01146725,1.0525799999999998
83.443,14.714620000000002,0.31345,0.01154652,1.05255
83.543,14.72481,0.31526,0.01152575,1.05253
83.643,14.735029999999998,0.31701999999999997,0.01153112,1.0525
83.743,14.7452,0.31414000000000003,0.01152963,1.05247
83.843,14.75544,0.31404,0.01153038,1.05245
83.943,14.76565,0.31543000000000004,0.01152881,1.0524200000000001
84.043,14.775770000000001,0.3153,0.01153439,1.05239
84.143,14.785929999999999,0.31678,0.01151394,1.05237
84.243,14.796120000000002,0.31728,0.01158918,1.05234
84.343,14.806239999999999,0.31616,0.01107625,1.05231
84.443,14.816379999999999,0.31549,0.01058412,1.05229
84.543,14.82655,0.31596,0.01052261,1.05226
84.643,14.836720000000001,0.31593000000000004,0.0105738,1.05223
84.743,14.846860000000001,0.31608,0.01027397,1.05221
84.843,14.857,0.31592,0.01019486,1.05218
84.943,14.86706,0.31776,0.01021398,1.05215
85.043,14.87708,0.31806,0.01020897,1.0521200000000002
85.143,14.88734,0.31779,0.01021023,1.0521
85.243,14.8975,0.31714000000000003,0.01020997,1.05207
85.343,14.907620000000001,0.3154,0.01020992,1.0520399999999999
85.443,14.9177,0.31708000000000003,0.01021033,1.0520200000000002
85.543,14.92779,0.31617,0.01020883,1.05199
85.643,14.937879999999998,0.31628,0.01021418,1.05196
85.743,14.948039999999999,0.31792,0.0101961,1.0519399999999999
85.843,14.958210000000001,0.31501999999999997,0.0102559,1.0519100000000001
85.943,14.96832,0.31689,0.009295808000000001,1.05188
86.043,14.978439999999999,0.31766,0.008893487,1.05185
86.143,14.988539999999999,0.31782,0.008889146,1.0518299999999998
86.243,14.9986,0.31819000000000003,0.008890483000000001,1.0518
86.343,15.008679999999998,0.31873,0.00888899,1.05177
86.443,15.018820000000002,0.31983,0.008892642,1.05174
86.543,15.028939999999999,0.32027,0.008883437,1.05172
86.643,15.039079999999998,0.31772,0.009533175,1.05169
86.743,15.04921,0.3168,0.01020147,1.05166
86.843,15.05933,0.31829,0.01019872,1.05164
86.943,15.06944,0.31898000000000004,0.01020058,1.05161
87.043,15.07951,0.31871,0.01019981,1.05158
87.143,15.0897,0.32076,0.01020008,1.05155
87.243,15.09961,0.31715,0.01019998,1.0515299999999999
87.343,15.10965,0.31890999999999997,0.01020003,1.0515
87.443,15.119760000000001,0.3189,0.01019986,1.0514700000000001
87.543,15.12994,0.32011999999999996,0.01020067,1.05144
87.643,15.140020000000002,0.3184,0.01019718,1.05142
87.743,15.150120000000001,0.31911,0.01021181,1.05139
87.843,15.160160000000001,0.32008000000000003,0.01015249,1.05136
87.943,15.17019,0.31601,0.009514386,1.0513299999999999
88.043,15.180229999999998,0.31836,0.009562428000000001,1.05131
88.143,15.19023,0.31995,0.009537472,1.05128
88.243,15.20026,0.31851,0.009589924,1.05125
88.343,15.21025,0.31918,0.01030002,1.05122
88.443,15.22034,0.31833,0.01089904,1.0512
88.543,15.2304,0.31684,0.01086184,1.0511700000000002
88.643,15.240379999999998,0.31921,0.01087207,1.05114
88.743,15.250370000000002,0.31961,0.01086984,1.05111
88.843,15.260370000000002,0.31876,0.01086858,1.0510899999999999
88.943,15.2704,0.31926,0.010876,1.05106
89.043,15.28046,0.32053000000000004,0.0108459,1.05103
89.143,15.29057,0.32184,0.01048135,1.051
89.243,15.30065,0.32013,0.01019307,1.05098
89.343,15.310820000000001,0.32011999999999996,0.01021496,1.05095
89.443,15.32085,0.3199,0.01020864,1.05092
89.543,15.33087,0.32059,0.01021037,1.0508899999999999
89.643,15.340879999999999,0.32111999999999996,0.01020988,1.0508600000000001
89.743,15.3509,0.31905,0.01021012,1.05084
89.843,15.36091,0.32099,0.01020965,1.05081
89.943,15.37088,0.32176,0.01021124,1.0507799999999998
90.043,15.38088,0.32176,0.01020539,1.05075
90.143,15.39091,0.32034,0.01022752,1.05073
90.243,15.400960000000001,0.32023,0.01013907,1.0507
90.343,15.41104,0.31809,0.00939457,1.05067
90.443,15.42116,0.31936,0.008847596,1.05064
90.543,15.431170000000002,0.31959,0.00890148,1.05061
90.643,15.441189999999999,0.31939,0.008886942,1.05059
90.743,15.45125,0.3205,0.008890845999999999,1.05056
90.843,15.461210000000001,0.32082,0.008889774,1.05053
90.943,15.47125,0.31979,0.008890076,1.0505
91.043,15.48126,0.31985,0.008889926999999999,1.05047
91.143,15.491229999999998,0.31919000000000003,0.008890214,1.05045
91.243,15.50119,0.31851,0.008889237,1.0504200000000001
91.343,15.511220000000002,0.31864000000000003,0.008892876,1.05039
91.443,15.521220000000001,0.31998000000000004,0.008876387,1.05036
91.543,15.53121,0.32018,0.008364521,1.05033
91.643,15.541139999999999,0.31895,0.0074925040000000005,1.05031
91.743,15.551070000000001,0.31894,0.007590225999999999,1.0502799999999999
91.843,15.561060000000001,0.32005,0.007564624,1.05025
91.943,15.57107,0.31913,0.007571441,1.0502200000000002
92.043,15.58109,0.32016999999999995,0.0075696109999999995,1.05019
92.143,15.591070000000002,0.31905,0.007570104,1.05016
92.243,15.601070000000002,0.31845,0.0075699719999999995,1.05014
92.343,15.61105,0.31847,0.007570006,1.05011
92.443,15.62095,0.31856,0.007570001,1.05008
92.543,15.63088,0.31744,0.007569989,1.05005
92.643,15.64083,0.31777,0.007570041,1.0500200000000002
92.743,15.65078,0.31745999999999996,0.007569851,1.04999
92.843,15.660720000000001,0.31851999999999997,0.00757053,1.04997
92.943,15.6707,0.31726,0.007568049,1.0499399999999999
93.043,15.68061,0.31793000000000005,0.007576841,1.0499100000000001
93.143,15.69059,0.31792,0.007545063,1.04988
93.243,15.700529999999999,0.31848000000000004,0.007662525999999999,1.04985
93.343,15.710320000000001,0.31792,0.008638702,1.04982
93.443,15.720120000000001,0.31728,0.008878978000000001,1.0498
93.543,15.730020000000001,0.31883,0.008483711,1.04977
93.643,15.73981,0.31751,0.007537436,1.04974
93.743,15.74968,0.31816,0.007577033,1.0497100000000001
93.843,15.75963,0.31869000000000003,0.007568287,1.04968
93.943,15.76955,0.31784,0.007570385,1.04965
94.043,15.77944,0.31523,0.007569925,1.04962
94.143,15.78933,0.3178,0.007570011999999999,1.0496
94.243,15.79929,0.31611999999999996,0.007569996999999999,1.0495700000000001
94.343,15.80916,0.31506999999999996,0.00757,1.04954
94.443,15.81908,0.31616,0.00757,1.04951
94.543,15.829070000000002,0.31618,0.0075699980000000005,1.04948
94.643,15.839089999999999,0.31547,0.007570006,1.04945
94.743,15.849,0.31437,0.007569952,1.04942
94.843,15.85895,0.31474,0.007570229,1.0494
94.943,15.86866,0.31436,0.0075680980000000005,1.0493700000000001
95.043,15.87865,0.31546,0.007858214,1.04934
95.143,15.888589999999999,0.31513,0.008855914,1.04931
95.243,15.898520000000001,0.31601999999999997,0.008622568,1.04928
95.343,15.90841,0.31556999999999996,0.007614396,1.04925
95.443,15.9185,0.31489,0.007559804,1.04922
95.543,15.928560000000001,0.31349,0.0075724880000000005,1.04919
95.643,15.9385,0.31501999999999997,0.007569269,1.04916
95.743,15.948620000000002,0.31268,0.007570159,1.04914
95.843,15.958639999999999,0.31498000000000004,0.007569958000000001,1.04911
95.943,15.968520000000002,0.31698000000000004,0.007570014,1.04908
96.043,15.97838,0.31316,0.007569995,1.04905
96.143,15.988320000000002,0.31427,0.007570001,1.04902
96.243,15.99825,0.3124,0.00757,1.0489899999999999
96.343,16.008110000000002,0.31349,0.00757,1.0489600000000001
96.443,16.01803,0.31267,0.00757,1.04893
96.543,16.027929999999998,0.31225,0.00757,1.0489
96.643,16.03782,0.31293000000000004,0.00757,1.04888
96.743,16.04768,0.31198000000000004,0.00757,1.04885
96.843,16.057570000000002,0.31298000000000004,0.007570001,1.04882
96.943,16.067420000000002,0.31062,0.007569995,1.04879
97.043,16.07743,0.31156,0.007570019,1.0487600000000001
97.143,16.08727,0.31154,0.0075699240000000004,1.04873
97.243,16.09715,0.3118,0.0075702880000000005,1.0487
97.343,16.107029999999998,0.31006999999999996,0.007568883,1.04867
97.443,16.1169,0.31215,0.007574302,1.04864
97.543,16.12675,0.31143000000000004,0.0075534040000000005,1.04861
97.643,16.13662,0.30987,0.007633313,1.0485799999999998
97.743,16.14646,0.31174,0.007071152,1.04855
97.843,16.15624,0.31351999999999997,0.006855005,1.04853
97.943,16.16609,0.31359000000000004,0.007080671,1.0485
98.043,16.17596,0.31078,0.007768766,1.04847
98.143,16.18583,0.31143000000000004,0.007724184,1.04844
98.243,16.19568,0.31082,0.007542999,1.04841
98.343,16.20553,0.3093,0.007590268000000001,1.0483799999999999
98.443,16.215410000000002,0.30972,0.007577156,1.04835
98.543,16.22525,0.30939,0.007580795,1.0483200000000001
98.643,16.23507,0.3102,0.007579779,1.04829
98.743,16.244889999999998,0.3097,0.007580061,1.04826
98.843,16.25471,0.30917,0.0075799859999999995,1.04823
98.943,16.264570000000003,0.3085,0.007579995,1.0482
99.043,16.27444,0.30904,0.007580033000000001,1.04817
99.143,16.28431,0.30945,0.007579875,1.04814
99.243,16.29425,0.30979,0.007580462,1.04811
99.343,16.304129999999997,0.30973,0.007578276,1.04808
99.443,16.31397,0.30977,0.007586307,1.04806
99.543,16.32378,0.31006,0.007556904000000001,1.04803
