##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
48.864,10.00917,0.0237388,100.64979,1.05329
48.887,10.109169999999999,0.0257171,100.62899,1.05329
48.901,10.20917,0.02526063,100.61513000000001,1.05329
48.891,10.30917,0.02389105,100.6292,1.05329
48.916,10.40917,0.02526067,100.65671999999999,1.05329
48.968,10.50917,0.02449996,100.67752,1.05328
48.944,10.609169999999999,0.02434772,100.65671999999999,1.05328
48.987,10.70917,0.02586958,100.65671999999999,1.05328
48.967,10.80917,0.02617386,100.65671999999999,1.05328
48.996,10.90917,0.027087,100.65671999999999,1.05328
49.004,11.00917,0.0272392,100.66366,1.05328
49.044,11.109169999999999,0.03058717,100.68445,1.0532700000000002
49.083,11.20917,0.02952209,100.65671999999999,1.0532700000000002
49.127,11.30917,0.03195706,100.68424,1.05326
49.155,11.40917,0.03287023,100.68445,1.05326
49.209,11.50917,0.03469658,100.68445,1.05325
49.283,11.609169999999999,0.03591432,100.68445,1.05324
49.33,11.70917,0.03956684,100.71197,1.05324
49.424,11.80917,0.03971946,100.70525,1.05322
49.498,11.90917,0.04200255,100.68445,1.05321
49.572,12.00917,0.04337258,100.71197,1.05321
49.662,12.109169999999999,0.04611239,100.69811,1.05319
49.761,12.20917,0.04733044,100.73971,1.05318
49.852,12.30917,0.05022255,100.71218,1.0531700000000002
49.952,12.40917,0.05220164,100.71197,1.05316
50.077,12.50917,0.05433312,100.68424,1.05314
50.195,12.609169999999999,0.0576822,100.71197,1.05313
50.323,12.70917,0.05798748,100.71218,1.05311
50.446,12.80917,0.06011914,100.71197,1.0531
50.581,12.90917,0.06285976,100.71218,1.05308
50.705,13.00917,0.06255628,100.71218,1.05306
50.844,13.10917,0.06529707,100.72584,1.05304
50.994,13.20917,0.06712478,100.73971,1.05303
51.146,13.309170000000002,0.06864814,100.71197,1.05301
51.295,13.409170000000001,0.07062819,100.73971,1.0529899999999999
51.438,13.509170000000001,0.07199938,100.71218,1.0529700000000002
51.594,13.60917,0.07291408,100.71197,1.05295
51.781,13.70917,0.07504689,100.73971,1.05292
51.958,13.809170000000002,0.07733194,100.76744000000001,1.0529
52.122,13.909170000000001,0.07824688,100.75336,1.05288
52.292,14.009170000000001,0.07840075,100.76723,1.0528600000000001
52.475,14.10917,0.07931595,100.75357,1.05284
52.633,14.20917,0.08038318,100.76744000000001,1.05281
52.875,14.309170000000002,0.08084232,100.73971,1.0527799999999998
53.012,14.409170000000001,0.08404091,100.73971,1.05277
53.21,14.509170000000001,0.08602225,100.73971,1.05274
53.383,14.60917,0.0860241,100.76744000000001,1.05272
53.589,14.70917,0.08450373,100.76744000000001,1.05269
53.771,14.809170000000002,0.08724638,100.76029,1.05267
53.975,14.909170000000001,0.08968488,100.73971,1.05264
54.182,15.009170000000001,0.0902963,100.76744000000001,1.05261
54.379,15.10917,0.09151674,100.79517,1.05259
54.589,15.20917,0.09136689,100.77436999999999,1.05256
54.784,15.309170000000002,0.09228285,100.76723,1.05253
54.997,15.409170000000001,0.09274221,100.76723,1.0525
55.208,15.509170000000001,0.09350616,100.76744000000001,1.05247
55.421,15.60917,0.09548853,100.78824,1.05245
55.64,15.70917,0.09594811,100.7605,1.0524200000000001
55.85,15.809170000000002,0.09808294,100.76029,1.05239
56.098,15.909170000000001,0.09823839,100.78803,1.05235
56.307,16.00917,0.10037,100.77436999999999,1.05233
56.53,16.109170000000002,0.09915779,100.78824,1.05229
56.752,16.20917,0.10053,100.7605,1.05226
56.995,16.30917,0.1016,100.77416,1.05223
57.224,16.40917,0.10206,100.74643,1.0522
57.451,16.50917,0.10267000000000001,100.72584,1.05217
57.687,16.609170000000002,0.1039,100.7605,1.0521399999999999
57.918,16.70917,0.10557000000000001,100.7605,1.0521
58.161,16.80917,0.10497000000000001,100.7605,1.05207
58.384,16.90917,0.1068,100.7605,1.0520399999999999
58.634,17.00917,0.1065,100.7605,1.052
58.894,17.109170000000002,0.10894000000000001,100.7605,1.05197
59.122,17.20917,0.10772000000000001,100.73277,1.05193
59.377,17.30917,0.10955999999999999,100.7605,1.0519
59.609,17.40917,0.10985999999999999,100.78803,1.05187
59.862,17.50917,0.11048,100.78803,1.0518299999999998
60.157,17.609170000000002,0.11124,100.76029,1.05179
60.359,17.70917,0.11247,100.7605,1.05176
60.599,17.80917,0.11155999999999999,100.7605,1.05172
60.872,17.90917,0.11232,100.7605,1.05168
61.128,18.00917,0.11277999999999999,100.73277,1.05165
61.387,18.109170000000002,0.11416,100.73277,1.05161
61.651,18.20917,0.11645,100.73277,1.0515700000000001
61.902,18.30917,0.11584000000000001,100.73277,1.05154
62.157,18.40917,0.116,100.73277,1.0515
62.431,18.50917,0.11615999999999999,100.76029,1.05146
62.677,18.609170000000002,0.11784000000000001,100.78803,1.05142
62.938,18.70917,0.11769,100.7605,1.05138
63.204,18.80917,0.11890999999999999,100.7605,1.05134
63.467,18.90917,0.11877,100.75357,1.0513
63.717,19.00917,0.11999000000000001,100.76029,1.0512700000000001
63.989,19.109170000000002,0.11969,100.7605,1.0512299999999999
64.26,19.20917,0.12015,100.7605,1.05119
64.532,19.30917,0.12153,100.78803,1.05114
64.802,19.40917,0.12199000000000002,100.76744000000001,1.0511
65.066,19.50917,0.12078,100.7605,1.05106
65.358,19.609170000000002,0.12245999999999999,100.7605,1.05102
65.619,19.70917,0.12353,100.7605,1.05098
65.903,19.80917,0.12537,100.73971,1.05094
66.165,19.90917,0.12369000000000001,100.76029,1.0509
66.444,20.00917,0.12522,100.76029,1.05085
66.699,20.109170000000002,0.12462000000000001,100.73277,1.05081
66.992,20.20917,0.12539,100.78803,1.05077
67.256,20.30917,0.12493,100.7605,1.05073
67.526,20.40917,0.12448,100.7813,1.05069
67.808,20.50917,0.12647,100.7605,1.05064
68.081,20.609170000000002,0.12647,100.75357,1.0506
68.363,20.70917,0.12587,100.73277,1.05056
68.639,20.80917,0.12725,100.76029,1.05051
68.908,20.90917,0.12878,100.76029,1.05047
69.196,21.00917,0.12817,100.75357,1.0504200000000001
69.474,21.109170000000002,0.12909,100.7605,1.0503799999999999
69.739,21.20917,0.12818,100.73971,1.05034
70.036,21.30917,0.12834,100.73971,1.05029
70.329,21.40917,0.12942,100.7605,1.05024
70.596,21.50917,0.13141,100.76029,1.0502
70.869,21.609170000000002,0.13155999999999998,100.73971,1.05016
71.158,21.70917,0.13126,100.76744000000001,1.05011
71.476,21.80917,0.13219,100.7605,1.05006
71.733,21.90917,0.13128,100.73971,1.0500200000000002
72.008,22.00917,0.13204000000000002,100.73971,1.04997
72.291,22.109170000000002,0.13175,100.7605,1.04992
72.602,22.20917,0.13068,100.76029,1.04987
72.846,22.30917,0.13205999999999998,100.76723,1.0498299999999998
73.153,22.40917,0.13237000000000002,100.76723,1.04978
73.426,22.50917,0.13162000000000001,100.76723,1.04974
73.702,22.609170000000002,0.13284,100.76744000000001,1.04969
74.019,22.70917,0.13377,100.76744000000001,1.04964
74.277,22.80917,0.13330999999999998,100.76744000000001,1.0496
74.585,22.90917,0.1321,100.79517,1.04954
74.847,23.00917,0.13255999999999998,100.76744000000001,1.0495
75.158,23.109170000000002,0.13302999999999998,100.76744000000001,1.04945
75.429,23.20917,0.13242,100.75336,1.0494
75.732,23.30917,0.13289,100.76723,1.04935
76.01,23.40917,0.13167,100.76723,1.0493
76.301,23.50917,0.13305,100.76723,1.04925
76.576,23.609170000000002,0.13367,100.78803,1.04921
76.883,23.70917,0.13429000000000002,100.76744000000001,1.04915
77.179,23.80917,0.13292,100.76744000000001,1.0491
77.458,23.90917,0.13338,100.73971,1.04906
77.745,24.00917,0.13507,100.75357,1.04901
78.036,24.109170000000002,0.13492,100.76723,1.0489600000000001
78.34,24.20917,0.13524,100.73971,1.0489
78.627,24.30917,0.13448,100.74643,1.04885
78.922,24.40917,0.13372,100.77416,1.0488
79.198,24.50917,0.13449,100.74664,1.04875
79.497,24.609170000000002,0.13419,100.74664,1.0487
79.783,24.70917,0.13634000000000002,100.74664,1.04865
80.087,24.80917,0.13375,100.76744000000001,1.0486
80.377,24.90917,0.13452,100.74664,1.04854
80.674,25.00917,0.13575,100.74664,1.04849
80.975,25.109170000000002,0.13575,100.77416,1.04844
81.257,25.20917,0.13515,100.74664,1.04839
81.572,25.30917,0.13790999999999998,100.74664,1.04833
81.843,25.40917,0.13623,100.73971,1.0482799999999999
82.139,25.50917,0.13624,100.73971,1.04823
82.429,25.609170000000002,0.13716,100.73971,1.04818
82.719,25.70917,0.13702,100.75357,1.0481200000000002
83.022,25.80917,0.13733,100.7813,1.04807
83.323,25.90917,0.13902,100.7605,1.04801
83.619,26.00917,0.13719,100.73971,1.04796
83.912,26.109170000000002,0.13735,100.78803,1.0479
84.205,26.20917,0.13751,100.76723,1.04785
84.504,26.30917,0.13737,100.73971,1.0478
84.811,26.40917,0.13676,100.7605,1.04774
85.098,26.50917,0.13692000000000001,100.76744000000001,1.04769
85.4,26.609170000000002,0.13617,100.76744000000001,1.0476299999999998
85.691,26.70917,0.13633,100.74664,1.0475700000000001
85.991,26.80917,0.13725,100.77436999999999,1.04752
86.291,26.90917,0.13756,100.77436999999999,1.04746
86.586,27.00917,0.13696,100.76744000000001,1.04741
86.874,27.109170000000002,0.13727,100.73971,1.04735
87.178,27.20917,0.13759000000000002,100.76029,1.04729
87.46,27.30917,0.13744,100.76029,1.04724
87.786,27.40917,0.13714,100.73971,1.04718
88.077,27.50917,0.13577,100.76723,1.04712
88.378,27.609170000000002,0.13792000000000001,100.73971,1.0470700000000002
88.687,27.70917,0.13854,100.75357,1.04701
88.982,27.80917,0.13763,100.75357,1.04695
89.277,27.90917,0.13764,100.76744000000001,1.0468899999999999
89.57,28.00917,0.13688,100.78109,1.04684
89.886,28.109170000000002,0.13765,100.76723,1.0467799999999998
90.176,28.20917,0.13735999999999998,100.76723,1.04672
90.493,28.30917,0.13767000000000001,100.76723,1.0466600000000001
90.786,28.40917,0.13768,100.77416,1.0466
91.101,28.50917,0.13738,100.77416,1.04654
91.39,28.609170000000002,0.13815,100.80189,1.0464799999999999
91.693,28.70917,0.13847,100.79517,1.0464200000000001
91.991,28.80917,0.13985,100.76744000000001,1.04636
92.3,28.90917,0.13985999999999998,100.75357,1.0463
92.609,29.00917,0.13834000000000002,100.71891,1.04624
92.911,29.109170000000002,0.13926,100.74664,1.0461799999999999
93.211,29.20917,0.13835,100.74664,1.0461200000000002
93.507,29.30917,0.14035,100.77416,1.04606
93.812,29.40917,0.14005,100.7605,1.046
94.114,29.50917,0.14006,100.74664,1.0459399999999999
94.428,29.609170000000002,0.1413,100.77436999999999,1.04588
94.727,29.70917,0.14115,100.77436999999999,1.04582
95.046,29.80917,0.14039000000000001,100.77436999999999,1.04575
95.345,29.90917,0.14132,100.74664,1.04569
95.624,30.00917,0.14164000000000002,100.80189,1.0456299999999998
95.944,30.109170000000002,0.14165,100.77416,1.04557
96.245,30.20917,0.14257,100.77416,1.04551
96.562,30.30917,0.14151,100.80189,1.04544
96.857,30.40917,0.1409,100.80189,1.04538
97.182,30.50917,0.14168,100.77416,1.04531
97.472,30.609170000000002,0.14138,100.77416,1.04525
97.768,30.70917,0.142,100.77416,1.04519
98.087,30.80917,0.14171,100.78803,1.04513
98.387,30.90917,0.14187,100.78803,1.04506
98.7,31.00917,0.14234000000000002,100.78803,1.045
99.006,31.109170000000002,0.1425,100.76744000000001,1.04493
99.307,31.20917,0.14097,100.77436999999999,1.04487
99.604,31.30917,0.14236,100.81576,1.04481
