##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
49.898,10.015830000000001,-0.00104953,-0.01929,1.0638100000000001
49.998,10.495460000000001,0.00243559,-0.01968918,1.06379
50.098,10.677760000000001,0.008684499,-0.02029987,1.06376
50.198,10.80287,0.01312389,-0.02105481,1.06374
50.298,10.90327,0.0172852,-0.01941915,1.06371
50.398,10.98953,0.02488245,-0.01966187,1.06369
50.498,11.06808,0.02911255,-0.02043299,1.0636700000000001
50.598,11.13916,0.0323917,-0.0211217,1.06364
50.698,11.20539,0.03625861,-0.02100477,1.06362
50.798,11.267719999999999,0.03721746,-0.0197984,1.06359
50.898,11.32691,0.04105668,-0.02081029,1.0635700000000001
50.998,11.38286,0.04482538,-0.02104459,1.06355
51.098,11.43675,0.04610861,-0.02103349,1.06352
51.198,11.489289999999999,0.04973809,-0.02080649,1.0635
51.298,11.53999,0.05161563,-0.02044102,1.0634700000000001
51.398,11.58941,0.05357154,-0.02104278,1.06345
51.498,11.637260000000001,0.05624687,-0.02110252,1.06342
51.598,11.68437,0.05860092,-0.02108635,1.0634
51.698,11.730139999999999,0.06081703,-0.02178668,1.06338
51.798,11.77552,0.06108351,-0.02097885,1.06335
51.898,11.82013,0.06368889,-0.02240341,1.0633299999999999
51.998,11.86412,0.06525123,-0.02110457,1.0633
52.098,11.90742,0.06737131,-0.02262979,1.06328
52.198,11.95016,0.06772466,-0.02107045,1.06326
52.298,11.99264,0.06912177,-0.02096589,1.06323
52.398,12.03469,0.06977943,-0.02237606,1.06321
52.498,12.07648,0.06929537,-0.02252443,1.06318
52.598,12.11786,0.07344976,-0.02183683,1.06316
52.698,12.15852,0.07324923,-0.02250002,1.06314
52.798,12.19917,0.07334001,-0.02104999,1.06311
52.898,12.23935,0.07639939,-0.02097391,1.0630899999999999
52.998,12.27934,0.07567109,-0.02235859,1.0630600000000001
53.098,12.31927,0.07900689,-0.02237266,1.06304
53.198,12.3592,0.07935878,-0.02252196,1.06301
53.298,12.398719999999999,0.08001721,-0.02238291,1.0629899999999999
53.398,12.43782,0.08126005,-0.02236485,1.06297
53.498,12.47695,0.07897951,-0.02237656,1.06294
53.598,12.51598,0.08193302,-0.02104492,1.06292
53.698,12.554789999999999,0.08307438,-0.02109556,1.06289
53.798,12.59337,0.08145709,-0.02205427,1.06287
53.898,12.631910000000001,0.08081678,-0.02107397,1.06285
53.998,12.67027,0.0814924,-0.0210437,1.06282
54.098,12.70835,0.08349228,-0.02107583,1.0628
54.198,12.74657,0.08419438,-0.02190062,1.06277
54.298,12.78452,0.08491054,-0.02224702,1.06275
54.398,12.8228,0.0854632,-0.0210406,1.06272
