##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/mW,Sensit./(uV/mW)
49.713,10.00917,-0.04344,0.06031738,1.07515
49.813,10.4205,-0.04553174,0.08318399,1.0751
49.913,10.51938,-0.04474545,0.10167000000000001,1.07504
50.013,10.58522,-0.0451503,0.11442999999999999,1.07499
50.113,10.639669999999999,-0.04673084,0.14504,1.07494
50.213,10.686069999999999,-0.04533091,0.15254,1.07489
50.313,10.7277,-0.04609817,0.17831,1.07484
50.413,10.76607,-0.04516829,0.18504,1.0747799999999998
50.513,10.800930000000001,-0.04551646,0.2047,1.07473
50.613,10.8328,-0.0452289,0.22601,1.0746799999999999
50.713,10.86287,-0.04590853,0.23219,1.07463
50.813,10.89109,-0.04639464,0.24413,1.0745799999999999
50.913,10.91807,-0.04698881,0.25919000000000003,1.0745200000000001
51.013,10.94346,-0.04722088,0.27789,1.07447
51.113,10.96776,-0.04651443,0.28709,1.0744200000000002
51.213,10.9916,-0.04584625,0.30253,1.07437
51.313,11.01445,-0.04566916,0.31559,1.07431
51.413,11.03675,-0.04599927,0.32479,1.07426
51.513,11.05818,-0.04696256,0.3344,1.07421
51.613,11.079460000000001,-0.04705009,0.35103,1.07416
51.713,11.09995,-0.04696304,0.36467,1.0741100000000001
51.813,11.12002,-0.04582646,0.36712,1.07405
51.913,11.139619999999999,-0.04692072,0.3776,1.074
52.013,11.159,-0.04605656,0.39211,1.07395
52.113,11.17795,-0.04541523,0.39361999999999997,1.0739
52.213,11.19615,-0.0461802,0.41088,1.07385
52.313,11.21406,-0.0454662,0.4209,1.07379
52.413,11.23193,-0.04590111,0.41952,1.07374
52.513,11.249319999999999,-0.04641274,0.44133,1.07369
52.613,11.26647,-0.04576162,0.44298999999999994,1.07364
52.713,11.28332,-0.04723909,0.45219,1.07359
52.813,11.29989,-0.04644108,0.45271999999999996,1.0735299999999999
52.913,11.31611,-0.04732066,0.46858999999999995,1.07348
53.013,11.332239999999999,-0.04662259,0.47856000000000004,1.0734299999999999
53.113,11.348180000000001,-0.04670155,0.4844,1.07338
53.213,11.363760000000001,-0.04676448,0.4911,1.07332
53.313,11.37937,-0.04682246,0.49983999999999995,1.0732700000000002
53.413,11.39488,-0.04677196,0.49868999999999997,1.07322
53.513,11.41019,-0.04673527,0.51377,1.0731700000000002
53.613,11.4253,-0.04687373,0.51454,1.07312
53.713,11.44007,-0.04733194,0.53593,1.0730600000000001
53.813,11.4548,-0.04735098,0.53151,1.07301
53.913,11.46945,-0.04760433,0.5425800000000001,1.0729600000000001
54.013,11.48393,-0.04786747,0.54371,1.07291
54.113,11.49836,-0.0476203,0.5512,1.0728600000000001
54.213,11.51244,-0.04729272,0.56001,1.0728
54.313,11.526760000000001,-0.04590058,0.56943,1.07275
54.413,11.54089,-0.04532628,0.56824,1.0727
54.513,11.55488,-0.04398157,0.58158,1.07265
54.613,11.56891,-0.04527598,0.59091,1.0726
54.713,11.58263,-0.04503701,0.59835,1.07254
54.813,11.59637,-0.04569984,0.59785,1.07249
54.913,11.61005,-0.04610845,0.6016699999999999,1.07244
55.013,11.62363,-0.04665906,0.60145,1.07239
55.113,11.637039999999999,-0.04626143,0.613,1.07234
55.213,11.65045,-0.04792544,0.61645,1.07228
55.313,11.66385,-0.04663502,0.62638,1.07223
55.413,11.6771,-0.04773351,0.63148,1.07218
55.513,11.69025,-0.04672697,0.63837,1.07213
55.613,11.70341,-0.0465684,0.64271,1.07208
55.713,11.7165,-0.04782078,0.65057,1.07202
55.813,11.72943,-0.04725431,0.65127,1.07197
55.913,11.74214,-0.04724997,0.65989,1.07192
56.013,11.75494,-0.0482822,0.674,1.07187
56.113,11.767660000000001,-0.0480879,0.66883,1.07182
56.213,11.78032,-0.0488272,0.67625,1.07176
