Time after Ignition,MDF_R1,MDF_R2,MDF_R3,Mean,Std. Dev.
40.75,364.8583266837528,357.28815702750825,360.88508201330825,361.01052190818973,3.786643438654131
41.0,347.0989527495546,349.920039286217,358.9142503380138,351.97774745792844,6.170570189691435
41.25,350.2532786677501,339.56213102785125,351.13428422936585,346.98323130832244,6.441939904214123
41.5,350.13071261453507,348.88420599659196,358.9631303782661,352.6593496631311,5.494695912016013
41.75,349.19093137836944,342.29624940047995,353.60943833843277,348.36553970576074,5.701580004381536
42.0,338.81158018780496,338.9937370680613,355.67609189192007,344.4938030492621,9.684574492600621
42.25,338.89776543434056,342.47729990754505,347.04196890524514,342.8056780823769,4.082019930518837
42.5,342.70543851971246,339.9346220004575,350.4328478996799,344.35763613995,5.4406345668510845
42.75,342.1735441227662,328.9105767586613,338.7725250297543,336.61888197039394,6.888774175836819
43.0,339.69215526458777,336.3011214005165,360.6581671472381,345.55048127078084,13.193043889607141
43.25,341.9076587588477,331.7595733954324,350.1685793252612,341.27860382651374,9.220610468512259
43.5,337.5708479898926,341.48500192846296,354.98489680263197,344.6802489069958,9.136163114430738
43.75,336.93495867106253,335.29286877620905,342.7726870434267,338.33350483023276,3.931140909093441
44.0,336.47328470008193,327.2718940837996,344.4141332260426,336.0531040033081,8.578840514074034
44.25,328.62239715764224,337.1750244107965,342.66054594504953,336.1526558378294,7.0746967050601715
44.5,338.5084077961076,326.4497829570145,343.4727658277756,336.1436521936326,8.754401078836525
44.75,342.0499398705958,331.39243597382716,337.8279234702352,337.09009977155273,5.366925114547685
45.0,329.91713948474813,326.6255731719993,338.3915048768034,331.6447391778503,6.070233747166063
45.25,331.07178616341207,329.0341489790616,340.74538188734215,333.61710567660526,6.256774938111468
45.5,331.6037458823429,329.8586501041449,333.2530598736613,331.57181862004967,1.697430096765482
45.75,334.0506543793423,323.27573587500524,339.7710246924311,332.36580498225953,8.375719456304124
46.0,329.5856918219301,317.9651601961935,340.84709863763857,329.4659835519207,11.441438906971095
46.25,328.80365931622794,327.8403915937294,329.84023363875514,328.8280948495708,1.0001449258634907
46.5,328.1566290931179,323.47610208800825,337.6606698234821,329.7644670015361,7.227679262071027
46.75,319.418770547982,314.6344314975247,329.43402280285227,321.1624082827863,7.552296347062729
47.0,329.4356554965776,318.2219337123688,329.1261543488827,325.59458118594307,6.386775071764045
47.25,319.27163421940037,306.85126152058206,326.3379710831731,317.48695560771847,9.865179709688025
47.5,327.8327842275876,313.22332127398965,319.31760071482506,320.12456873880075,7.338085580853292
47.75,317.2840798872994,316.4581746431393,328.7813013077067,320.8411852793818,6.888730781176562
48.0,322.6205381766749,321.3329629806598,330.4548702921522,324.80279048316225,4.936999807245462
48.25,321.8863861867704,311.9566575142862,327.9109421513162,320.5846619507909,8.056405157372934
48.5,323.40650850980796,313.5913544131025,321.48948617924276,319.4957830340511,5.202446699282829
48.75,321.22285202699044,310.286134761765,312.9036086264797,314.80419847174505,5.710702886231628
49.0,320.00341662888223,303.96196944300937,327.87320506677213,317.27953037955456,12.186117695485818
49.25,311.34969308507436,313.525127474823,318.95448934097,314.6097699669558,3.916703783186316
49.5,314.68271653437193,312.1427467054381,322.0144597178598,316.2799743192233,5.126022217407462
49.75,310.47984922884933,302.45944780394007,318.44824371319066,310.4625135819934,7.994412051577409
50.0,318.1058396800799,310.5696036639917,315.8124946800209,314.8293126746975,3.863120301549
50.25,315.39734574565443,301.9962791225311,321.5481323516694,312.98058573995166,9.997464071819136
50.5,315.2669408970632,301.9549030487812,320.2845412731529,312.5021284063325,9.472436351898212
50.75,310.78976723124265,310.78662331356355,317.0413125150664,312.8725676866242,3.6102392655546134
51.0,318.5724071377487,299.00774640941296,311.72678044097717,309.76897799604626,9.92817859245863
51.25,305.4719684861933,300.53578973229764,320.56279068831907,308.85684963560334,10.433755657472735
51.5,312.3922147788587,298.2266581521385,312.9566222394328,307.8584983901433,8.346190671391643
51.75,305.30123323005375,303.7501625579475,309.00638352917315,306.0192597723914,2.7006733070133127
52.0,302.56841606417765,307.189366832345,312.8652600920601,307.5410143295276,5.157420983916355
52.25,309.42981155254796,301.21350521019156,314.4808663040275,308.3747276889223,6.696313841810293
52.5,304.25709971496167,298.9157979254866,310.55606691702906,304.5763215191591,5.8266965314037655
52.75,303.3852299398537,296.7052578017161,315.0448008705708,305.04509620404684,9.281760447503974
53.0,306.94262358314865,291.04831003523236,307.60859998585306,301.86651120141136,9.37475271653483
53.25,306.46101499774653,301.3132564378764,311.57461295317376,306.4496281295989,5.130687734513126
53.5,303.481439568221,294.04125511597385,312.8594302908326,303.4607083250092,9.409104716510042
53.75,305.2403930847359,295.9423545435484,307.20793490705205,302.7968941784454,6.017170465461469
54.0,299.4120387458347,298.6054831182439,304.92454528780036,300.9806890506263,3.439205505596021
54.25,302.74997355254374,296.0484176302175,308.0560152374771,302.2848021400794,6.017299095665516
54.5,298.7772998597803,293.36684714581224,304.5804170866232,298.9081880307386,5.607930678007466
54.75,303.57212758057744,287.3889018490884,304.23023089077265,298.3970867734795,9.539044841540255
55.0,298.79797368546025,296.10591035866236,304.73782017311726,299.88056807241327,4.416613489566115
55.25,296.304430259553,289.74733419782075,306.22270305785355,297.4248225050758,8.294631025935109
55.5,297.3794284071774,289.14881871721286,299.0502499124783,295.19283234562283,5.300517586137063
55.75,296.34043042160954,288.1919051405771,299.77387205272237,294.76873587163635,5.9487946012043995
56.0,294.5416408671664,291.0614144956388,306.33315990812713,297.31207175697745,8.003937622969017
56.25,298.3643872371531,287.30337947712076,297.64712317245545,294.43829662890977,6.189418309243318
56.5,287.22862036969224,280.7300101435508,300.9852023364754,289.6479442832395,10.342052448236501
56.75,286.09841081413305,290.2825415343312,300.2549474535802,292.2119666006815,7.272818794731383
57.0,294.8008737583787,287.41161230561903,302.815368000607,295.0092846882016,7.7039923880070695
57.25,289.9452911463121,285.63135187612363,293.76414429017143,289.7802624375357,4.068906974672517
57.5,295.832091201977,285.673345436652,291.50985253880714,291.0050963924787,5.098147992807704
57.75,283.57018961668604,285.2919073676921,296.47666278089116,288.44625325508974,7.007616275709859
58.0,288.3526739788069,280.2971713776566,294.87782592778206,287.8425570947485,7.303700172109664
58.25,284.9598177060888,286.10462837284456,296.22878379435014,289.0977432910945,6.20213284765682
58.5,286.62090318178406,280.078829613735,300.0042209552973,288.9013179169388,10.156550770405975
58.75,289.79579345353125,281.61894339222965,289.5132835497087,286.9760067984899,4.641502904820669
59.0,285.5294511141185,286.22443342798044,296.07489163962043,289.2762587272398,5.898034182007101
59.25,285.9922413425817,279.7565081920921,292.44420906535714,286.0643195333437,6.344157533632837
59.5,284.20034992360854,279.8093404040866,289.6500531551764,284.55324782762386,4.92983869516633
59.75,285.44720833246686,285.2881473907244,289.91731040038064,286.88422204119064,2.6279352811261214
60.0,281.00349337971016,276.2003798208816,292.1023115760092,283.1020615922003,8.15603149779593
60.25,287.43577906066486,280.37727755634376,287.23930944510636,285.0174553540383,4.019712374427134
60.5,293.2199549032163,273.9152780101383,291.01388078252523,286.0497045652933,10.566452650882106
60.75,288.10138370674605,280.21841271087993,292.83394780875943,287.05124807546184,6.372991454923422
61.0,285.7479705170413,275.2345473254316,294.11238042382007,285.031632755431,9.459281181156653
61.25,283.94623933499565,279.05936282075373,284.7580719389799,282.58789136490975,3.0826373950589634
61.5,280.22219291001386,277.5952473356564,293.93972085614297,283.91905370060437,8.7769891445886
61.75,279.70784367321363,274.23750061373073,287.3238097640954,280.4230513503466,6.572405443275853
62.0,279.55201546830284,272.99665561505947,289.2180201015531,280.5888970616384,8.160239520373656
62.25,277.8927760111855,272.501562316446,287.36956867183955,279.2546356664903,7.526978114526845
62.5,279.84857012413465,280.2324591922799,286.77985370461886,282.28696100701114,3.8956907344298917
62.75,279.1692345708853,268.90193025798357,289.7731276763656,279.2814308350782,10.436051045320905
63.0,278.7354572705653,269.84450548098386,280.1991148278153,276.2596925264548,5.603707878048932
63.25,280.22224498686387,271.77443739365856,281.1253310536542,277.70733781139216,5.157845639030479
63.5,283.1617245532536,270.9996019405049,286.33892883580864,280.1667517765224,8.096365471634059
63.75,275.3490454092984,272.4972972928261,278.76144210118144,275.53592826776867,3.1362511772981194
64.0,276.08936230420113,266.00736339718304,284.4942450572671,275.5303235862171,9.256111040531119
64.25,269.31242128181793,276.8182137978881,282.38569776516954,276.17211094829185,6.560543130849063
64.5,273.530730963244,266.61027375751695,281.5328306322613,273.8912784510074,7.467809035332553
64.75,280.6026038446145,265.0931931355828,283.789213731672,276.4950035706231,10.001978881227398
65.0,267.91890778510765,273.79737031659374,283.41634059508226,275.0442062322612,7.8235896988126985
65.25,274.58127726660456,265.78030940076616,277.2343646749177,272.5319837807628,5.995710833517967
65.5,270.1319319658805,269.9959103061899,284.21947513617283,274.7824391360811,8.172995890323644
65.75,268.7408323273569,260.06126241252196,277.7796456273378,268.86058012240557,8.859798563600712
66.0,270.0138437492969,260.02598159991715,283.588235363838,271.20935357101735,11.82653302575287
66.25,263.44183063608426,262.48206884342846,277.8810144195149,267.9349712996759,8.62688332950743
66.5,269.33947149238537,265.775208479261,278.20080034642694,271.10516010602447,6.398208774539652
66.75,269.4137795067796,261.35316122038046,271.64786745718095,267.4716027281137,5.41518994174688
67.0,263.08033078966747,262.92131414490234,272.0849182418212,266.02885439213037,5.245307768565863
67.25,265.4998955148189,265.1981112467344,274.5034768407936,268.40049453411564,5.2874912021519345
67.5,265.39986513673705,256.5726135642443,276.053528597929,266.0086690996368,9.754716517477203
67.75,266.76960237053186,260.145561819301,277.5619457951527,268.1590366616619,8.790933024179065
68.0,271.36248745878726,263.6329585357128,275.6730084315161,270.2228181420054,6.100396297542377
68.25,270.249851999568,260.7879632442794,272.35054531427073,267.7961201860394,6.1594582465394705
68.5,269.6105212234691,263.1967318540129,273.3729494244449,268.72673416730896,5.145353309605615
68.75,263.9832020119914,259.78584149066603,275.44961712494285,266.4062202092001,8.108127383572876
69.0,263.40772147914845,257.51933072327364,273.7510999662173,264.8927173895465,8.217146270419367
69.25,264.4224990400261,260.17446444373917,271.1255087187701,265.24082406751177,5.521194125040259
69.5,267.4618933141091,260.860925441341,273.8731775561294,267.39866543719313,6.506356476402
69.75,264.0680424138809,257.1451643835393,272.7947446874013,264.6693171616071,7.842097258606686
70.0,269.4030515356318,255.54116893133218,268.20840620947934,264.3842088921478,7.681556559399957
70.25,266.53863741134757,263.2295327450748,268.3186736197523,266.02894792539155,2.5825716330140707
70.5,265.4774119649823,258.8378977281618,271.59447830586373,265.30326266633597,6.380073118116654
70.75,270.59090994464,258.22756443935737,270.32535872687293,266.3812777036234,7.062571016224587
71.0,260.9464892266354,254.9842590507471,268.79012957703475,261.5736259514724,6.924268235769314
71.25,262.87955350762894,253.02766340480898,268.70571422602495,261.53764371282097,7.924699414565132
71.5,265.3366991088519,258.9372658198374,265.33873317476616,263.20423270115185,3.695301856280697
71.75,267.6659220476118,249.74366242760738,266.70919638938756,261.3729269548689,10.0825927260821
72.0,265.63754749607307,255.8698468655987,264.3638555579108,261.9570833065275,5.310029039860685
72.25,266.4234750690268,250.41898017898134,266.7161464714227,261.1862005731436,9.325834568540925
72.5,263.6034875909277,251.48208639232035,266.3219583060003,260.46917742974944,7.900846457402879
72.75,259.79599829445925,249.5336454537071,265.5858292910262,258.3051576797308,8.129274616511912
73.0,265.4589058404366,255.32678450713618,268.78852234766237,263.191404231745,7.011474101843902
73.25,262.93423168778764,250.63352873469125,265.09417956384243,259.55397999544044,7.800460353618224
73.5,267.3009467832299,254.200283574806,265.70890460372715,262.4033783205877,7.148546854538496
73.75,261.32638125508873,254.670814160327,267.2278845794937,261.0750266649698,6.282307595578098
74.0,260.42070970593426,252.04488295122283,258.56252610969517,257.00937292228406,4.398617063795033
74.25,263.7699559880525,247.3123069753792,264.2373953885641,258.4398861173319,9.639599995259347
74.5,270.00545487009526,256.14967661926676,259.7033984457877,261.95284331171655,7.196572058117214
74.75,261.0066141813983,244.8155868784975,257.43955629085013,254.42058578358197,8.5072309521745
75.0,266.4779585155389,246.18246955236413,264.86971362143544,259.1767138964462,11.282038932087286
75.25,262.4588005050657,251.704046716665,258.7613002474815,257.6413824897374,5.4641416618132
75.5,263.72213288272957,245.47961971163357,260.8183933529706,256.6733819824446,9.802201851918024
75.75,258.51600972037187,251.86613213792714,258.1441567007377,256.17543285301224,3.7365924526000263
76.0,260.7688292017272,248.81663704468022,260.73691012655974,256.77412545765577,6.891405596017363
76.25,259.6742500339415,250.71028878742342,260.90466026825374,257.09639969653955,5.564646147224831
76.5,260.53720088021146,246.9063120069448,258.3292434597596,255.25758544897198,7.316187194862028
76.75,260.580656277488,249.6368502659695,263.0547643525798,257.75742363201243,7.140594270561306
77.0,258.23780035406276,246.79321969255113,257.154240072063,254.0617533728923,6.3180069735536195
77.25,261.5659081304689,247.89483384315344,256.6883695855512,255.3830371863912,6.92838275115826
77.5,257.93667573716743,242.4772317506202,257.30339960738087,252.5724356983895,8.748435101458544
77.75,257.80967890094615,246.0846590763416,253.94899521079822,252.6144443960287,5.975348682691577
78.0,258.12096341986336,243.1934330594196,262.1172521088002,254.4772161960277,9.974236924538763
