##Temp./°C,Time/min,Mass(subtr.2)/%,DSC(subtr.2)/(mW/mg),Sensit./(uV/mW)
49.911,10.01,100.1045,-0.01104816,1.0358399999999999
50.011,10.81816,100.10405,-0.008055634,1.03583
50.111,11.03992,100.10418,-0.004977255,1.03583
50.211,11.183489999999999,100.12104000000001,-0.002542916,1.03582
50.311,11.29296,100.06492,0.0007903513,1.03582
50.411,11.385480000000001,100.10771,0.002351878,1.0358100000000001
50.511,11.46515,100.09192,0.005640295,1.0358100000000001
50.611,11.53599,100.14896,0.006369935,1.0358
50.711,11.60155,100.11676,0.0069489109999999995,1.0358
50.811,11.66365,100.10965,0.009376787,1.03579
50.911,11.72101,100.12850999999999,0.00975187,1.03579
51.011,11.77556,100.12566,0.01323059,1.03578
51.111,11.82692,100.10181,0.01580224,1.03578
51.211,11.87532,100.10261,0.01559402,1.03577
51.311,11.92132,100.10006,0.01799329,1.03577
51.411,11.96607,100.11491,0.01914699,1.03576
51.511,12.00882,100.15435,0.02019005,1.03576
51.611,12.050469999999999,100.15624,0.0222951,1.03575
51.711,12.09039,100.1211,0.0244915,1.03575
51.811,12.12829,100.1273,0.02417155,1.0357399999999999
51.911,12.16564,100.13001,0.02700751,1.0357399999999999
52.011,12.20238,100.13586,0.02804817,1.0357299999999998
52.111,12.23802,100.1429,0.02784249,1.03572
52.211,12.27329,100.14813000000001,0.03051489,1.03572
52.311,12.307739999999999,100.16748,0.03038337,1.0357100000000001
52.411,12.34149,100.15236,0.03209175,1.0357100000000001
52.511,12.374089999999999,100.15275,0.03312796,1.0357
52.611,12.4061,100.14719000000001,0.03295245,1.0357
52.711,12.43727,100.1442,0.03353237,1.03569
52.811,12.4675,100.14035,0.03559335,1.03568
52.911,12.49739,100.15912,0.03609391,1.03568
53.011,12.52699,100.16186,0.0366592,1.03567
53.111,12.55625,100.12713000000001,0.03787753,1.03567
53.211,12.5853,100.15366,0.03823248,1.03566
53.311,12.61365,100.15719,0.03828631,1.03565
53.411,12.64199,100.15406,0.04053506,1.03565
53.511,12.670010000000001,100.13178,0.04180678,1.03564
53.611,12.6977,100.12451,0.04179883,1.0356299999999998
53.711,12.72445,100.1818,0.04175287,1.0356299999999998
53.811,12.75124,100.18363000000001,0.04316549,1.03562
53.911,12.77759,100.16462,0.04421179,1.03562
54.011,12.80357,100.1292,0.04427289,1.0356100000000001
54.111,12.82916,100.1005,0.0461676,1.0356
54.211,12.854389999999999,100.12268,0.04762915,1.0356
54.311,12.87958,100.14394,0.04807027,1.03559
54.411,12.90427,100.16996999999999,0.04863167,1.03558
54.511,12.92905,100.13632,0.04872747,1.03558
54.611,12.953439999999999,100.13435,0.04953018,1.03557
54.711,12.9778,100.12325,0.05037111,1.03556
54.811,13.00159,100.13769,0.05145488,1.03556
54.911,13.02507,100.13045,0.05206956,1.03555
55.011,13.04855,100.14372,0.0530484,1.03554
55.111,13.07209,100.17653,0.05371548,1.0355299999999998
55.211,13.09477,100.1383,0.05472626,1.0355299999999998
55.311,13.117720000000002,100.14,0.05612438,1.03552
55.411,13.140529999999998,100.13965999999999,0.05598538,1.03551
55.511,13.16303,100.13845,0.05595264,1.03551
55.611,13.1853,100.14911,0.05858398,1.0355
55.711,13.20765,100.14168000000001,0.05876957,1.03549
55.811,13.22989,100.1703,0.05967465,1.03549
55.911,13.252229999999999,100.14613,0.05977272,1.03548
56.011,13.27399,100.14166999999999,0.06044022,1.0354700000000001
56.111,13.296029999999998,100.14605,0.06131906,1.03546
56.211,13.317929999999999,100.13356,0.06179022,1.03546
56.311,13.3396,100.1474,0.06205996,1.03545
56.411,13.36108,100.12255,0.06256739,1.03544
56.511,13.382370000000002,100.1495,0.06320966,1.0354299999999999
56.611,13.4038,100.17511999999999,0.06319854,1.0354299999999999
56.711,13.42475,100.18366,0.06476247,1.03542
56.811,13.44545,100.1588,0.06561573,1.03541
56.911,13.46614,100.18356,0.06562924,1.0354
57.011,13.48685,100.15368000000001,0.06655368,1.03539
57.111,13.50735,100.14628,0.06828838,1.03539
57.211,13.5277,100.13972,0.06683468,1.03538
