##Temp./°C,Time/min,Mass(subtr.2)/%,DSC(subtr.2)/(mW/mg),Sensit./(uV/mW)
49.876,10.00917,99.72095,-0.008816467,1.0358399999999999
49.976,10.733080000000001,99.68254,-0.007505383000000001,1.0358399999999999
50.076,10.9852,99.64726,-0.0006353849,1.03583
50.176,11.1571,99.64962,0.005226957,1.03583
50.276,11.27553,99.68078,0.01075092,1.03582
50.376,11.37294,99.61689,0.01417334,1.03582
50.476,11.44973,99.65759,0.01878467,1.0358100000000001
50.576,11.5247,99.61461,0.02209157,1.0358100000000001
50.676,11.59334,99.59131,0.02470318,1.0358
50.776,11.661660000000001,99.60887,0.0296703,1.0358
50.876,11.71852,99.65453000000001,0.03175916,1.03579
50.976,11.77244,99.64343000000001,0.03549464,1.03579
51.076,11.82311,99.64437,0.03900901,1.03578
51.176,11.87239,99.62234000000001,0.04117471,1.03578
51.276,11.919080000000001,99.63089000000001,0.0442661,1.03577
51.376,11.964319999999999,99.63081,0.0473558,1.03576
51.476,12.007760000000001,99.60223,0.04891132,1.03576
51.576,12.04893,99.65239,0.05179891,1.03575
51.676,12.08884,99.65286,0.05547361,1.03575
51.776,12.12813,99.64701,0.05647623,1.0357399999999999
51.876,12.16525,99.63138000000001,0.06101039,1.0357399999999999
51.976,12.2021,99.62278,0.06119443,1.0357299999999998
52.076,12.237110000000001,99.59747,0.06166308,1.0357299999999998
52.176,12.27208,99.60096999999999,0.06726924,1.03572
52.276,12.306339999999999,99.6303,0.06828289,1.03572
52.376,12.33947,99.64227,0.07000429,1.0357100000000001
52.476,12.37262,99.63157,0.07192212,1.0357
52.576,12.4044,99.6306,0.07403354,1.0357
52.676,12.4356,99.60443000000001,0.07523912,1.03569
52.776,12.46627,99.61386999999999,0.07824619,1.03569
52.876,12.49671,99.60984,0.0785472,1.03568
52.976,12.52637,99.6287,0.08170543,1.03567
53.076,12.555489999999999,99.66998000000001,0.08223337,1.03567
53.176,12.584060000000001,99.67315,0.08452043,1.03566
53.276,12.61275,99.66001,0.08714053,1.03566
53.376,12.6412,99.64027,0.08963437,1.03565
53.476,12.66897,99.62834000000001,0.09056787,1.03564
53.576,12.69599,99.62432,0.089903,1.03564
53.676,12.72263,99.61094,0.09131049,1.0356299999999998
53.776,12.74958,99.62787,0.09442564,1.03562
53.876,12.77614,99.62791999999999,0.09454812,1.03562
53.976,12.80224,99.62793,0.09697027,1.0356100000000001
54.076,12.8278,99.59262,0.0994443,1.0356
54.176,12.85331,99.62361999999999,0.09997261,1.0356
54.276,12.8783,99.58905,0.10136,1.03559
54.376,12.90323,99.58202,0.10332000000000001,1.03558
54.476,12.92811,99.56034,0.10520999999999998,1.03558
54.576,12.95279,99.5597,0.10602,1.03557
54.676,12.97708,99.5948,0.10661,1.03556
54.776,13.00104,99.61125,0.10887999999999999,1.03556
54.876,13.02493,99.64041999999999,0.11075,1.03555
54.976,13.04875,99.61182,0.11094000000000001,1.03554
55.076,13.07201,99.60786999999999,0.11199,1.03554
55.176,13.09522,99.59581,0.11241,1.0355299999999998
55.276,13.11793,99.57111,0.11313,1.03552
55.376,13.140820000000001,99.60265,0.11639000000000001,1.03552
55.476,13.16345,99.56258000000001,0.11772,1.03551
55.576,13.18583,99.54871999999999,0.11912,1.0355
55.676,13.207329999999999,99.56643000000001,0.11927,1.03549
55.776,13.22923,99.57896,0.11888,1.03549
55.876,13.251029999999998,99.60927,0.12038,1.03548
55.976,13.27285,99.61963,0.12186,1.0354700000000001
