##Temp./°C,Time/min,Mass(subtr.2)/%,DSC(subtr.2)/(mW/mg),Sensit./(uV/mW)
49.951,10.01,100.07382,0.0174493,1.0358399999999999
50.051,10.8139,100.07215,0.02043564,1.03583
50.151,11.02932,100.09066999999999,0.02642965,1.03583
50.251,11.17578,100.12589,0.02925493,1.03582
50.351,11.29222,100.06995,0.03133251,1.03582
50.451,11.38376,100.05027,0.03496409,1.0358100000000001
50.551,11.46659,100.08248,0.03766803,1.0358100000000001
50.651,11.54036,100.09062,0.04041684,1.0358
50.751,11.60655,100.08755,0.0433194,1.0358
50.851,11.66841,100.0759,0.04505836,1.03579
50.951,11.72621,100.08735,0.04817762,1.03579
51.051,11.78096,100.08181,0.05150249,1.03578
51.151,11.83284,100.10425,0.05322139,1.03578
51.251,11.8813,100.1138,0.05552714,1.03577
51.351,11.926260000000001,100.11457,0.05616879,1.03577
51.451,11.9712,100.09476,0.05922126,1.03576
51.551,12.01273,100.08045,0.06013762,1.03576
51.651,12.05395,100.08447,0.06280276,1.03575
51.751,12.093960000000001,100.12009,0.06382718,1.0357399999999999
51.851,12.13333,100.14081,0.06753905,1.0357399999999999
51.951,12.17065,100.10211,0.06961038,1.0357299999999998
52.051,12.20859,100.09402,0.06951594,1.0357299999999998
52.151,12.244060000000001,100.11093000000001,0.07231019,1.03572
52.251,12.27899,100.10838000000001,0.07372143,1.03572
52.351,12.31321,100.10211,0.07680351,1.0357100000000001
52.451,12.34702,100.11256,0.07529577,1.0357
52.551,12.380289999999999,100.14528,0.07697307,1.0357
52.651,12.41215,100.1462,0.07878145,1.03569
52.751,12.443769999999999,100.10571999999999,0.08234485,1.03569
52.851,12.47485,100.10148000000001,0.08149538,1.03568
52.951,12.505360000000001,100.13821,0.08245802,1.03568
53.051,12.53529,100.13499,0.08481986,1.03567
53.151,12.564210000000001,100.12129,0.08480172,1.03566
53.251,12.59308,100.10935,0.08623763,1.03566
53.351,12.62133,100.13571,0.08732468,1.03565
53.451,12.64911,100.10748000000001,0.0883191,1.03564
53.551,12.67677,100.10618000000001,0.09134764,1.03564
53.651,12.70384,100.11077,0.09234844,1.0356299999999998
53.751,12.7302,100.11549000000001,0.09370212,1.0356299999999998
53.851,12.75681,100.10483,0.09604233,1.03562
53.951,12.7833,100.1309,0.0972005,1.0356100000000001
54.051,12.80893,100.13852,0.09703406,1.0356100000000001
54.151,12.83486,100.15522,0.09786368,1.0356
54.251,12.860439999999999,100.13688,0.10071000000000001,1.03559
54.351,12.88572,100.14701,0.10201,1.03559
54.451,12.910730000000001,100.11224,0.1023,1.03558
54.551,12.935830000000001,100.12618,0.10374000000000001,1.03557
54.651,12.960510000000001,100.10871,0.10507000000000001,1.03557
54.751,12.9847,100.10928,0.10472000000000001,1.03556
54.851,13.00888,100.10947,0.10633,1.03555
54.951,13.03262,100.10951,0.10726,1.03555
55.051,13.05632,100.1124,0.10726,1.03554
55.151,13.0799,100.1097,0.10895,1.0355299999999998
55.251,13.10319,100.14033,0.10984000000000001,1.0355299999999998
55.351,13.1263,100.11742,0.11122,1.03552
55.451,13.148979999999998,100.13675,0.11070999999999999,1.03551
55.551,13.1715,100.10795,0.11118,1.0355
55.651,13.1939,100.07245999999999,0.11239,1.0355
55.751,13.216339999999999,100.06928,0.11383,1.03549
55.851,13.238489999999999,100.05459,0.11494000000000001,1.03548
55.951,13.260710000000001,100.07455999999999,0.11596,1.0354700000000001
56.051,13.28241,100.06866,0.11547,1.0354700000000001
56.151,13.30388,100.08346999999999,0.11575,1.03546
56.251,13.325629999999999,100.07196,0.11600999999999999,1.03545
56.351,13.347179999999998,100.07311,0.11775,1.03545
56.451,13.368529999999998,100.06069000000001,0.11842000000000001,1.03544
56.551,13.390039999999999,100.0738,0.12018,1.0354299999999999
56.651,13.41119,100.09008,0.12127,1.03542
56.751,13.432139999999999,100.07666,0.12125999999999999,1.03541
56.851,13.45315,100.09907,0.12227,1.03541
56.951,13.473729999999998,100.07383,0.12361,1.0354
57.051,13.49453,100.07632,0.12410999999999998,1.03539
57.151,13.515410000000001,100.10011,0.12489000000000001,1.03538
57.251,13.5358,100.07914,0.12523,1.03538
57.351,13.55599,100.10363000000001,0.12587,1.0353700000000001
57.451,13.576260000000001,100.07998,0.12593,1.03536
57.551,13.59617,100.08453,0.12715,1.03535
57.651,13.61607,100.11684,0.12745,1.03534
57.751,13.63597,100.11537,0.12995,1.03534
57.851,13.65557,100.11155,0.13012,1.0353299999999999
57.951,13.675410000000001,100.10396,0.13112000000000001,1.03532
58.051,13.69495,100.10136,0.13189,1.03531
58.151,13.714329999999999,100.11077,0.13566,1.0353
58.251,13.7337,100.09873,0.13441,1.03529
58.351,13.7531,100.11213000000001,0.13402999999999998,1.03529
58.451,13.77224,100.10898,0.1351,1.03528
58.551,13.79154,100.11753,0.13551,1.0352700000000001
58.651,13.81074,100.11477,0.1362,1.03526
58.751,13.82974,100.11534,0.13654000000000002,1.03525
58.851,13.84881,100.07553,0.13694,1.03524
58.951,13.86771,100.10906999999999,0.13674,1.03524
59.051,13.886379999999999,100.10651,0.13698,1.0352299999999999
59.151,13.90514,100.09578,0.13801,1.03522
59.251,13.9234,100.108,0.13922,1.03521
59.351,13.941989999999999,100.10583000000001,0.14287,1.0352
59.451,13.9604,100.10993,0.14167000000000002,1.03519
59.551,13.978779999999999,100.11068,0.14129,1.03518
59.651,13.997,100.07515,0.1425,1.0351700000000001
59.751,14.015189999999999,100.07396,0.14338,1.0351700000000001
59.851,14.033270000000002,100.07436,0.1449,1.03516
59.951,14.051229999999999,100.10699,0.14594000000000001,1.03515
60.051,14.06925,100.07465,0.14517,1.03514
60.151,14.087110000000001,100.07785,0.14559,1.0351299999999999
60.251,14.10491,100.10773,0.14511,1.03512
60.351,14.122779999999999,100.0684,0.14654,1.03511
60.451,14.14056,100.07013,0.14798,1.0351
60.551,14.158120000000002,100.06274,0.14795999999999998,1.03509
60.651,14.175720000000002,100.0648,0.14834,1.03508
60.751,14.19325,100.06224,0.14787999999999998,1.0350700000000002
60.851,14.210729999999998,100.0717,0.14845999999999998,1.03506
60.951,14.2282,100.07092,0.15108,1.03505
61.051,14.24559,100.06968,0.15057,1.03505
61.151,14.262970000000001,100.04195,0.15084,1.03504
61.251,14.2802,100.07114,0.15261,1.03503
61.351,14.29759,100.05306,0.15332,1.03502
61.451,14.314789999999999,100.04146999999999,0.15465,1.03501
61.551,14.3318,100.06965,0.15521,1.035
61.651,14.34875,100.06772,0.15683,1.0349899999999999
61.751,14.3659,100.0963,0.15662,1.03498
61.851,14.38289,100.10117,0.15715,1.0349700000000002
61.951,14.39995,100.1012,0.15736,1.03496
62.051,14.416670000000002,100.1209,0.15746,1.03495
62.151,14.43322,100.09621,0.15879000000000001,1.03494
62.251,14.449829999999999,100.09876,0.15938,1.03493
62.351,14.46662,100.06643000000001,0.16027,1.03492
62.451,14.48313,100.06631999999999,0.16083,1.03491
62.551,14.499670000000002,100.09803000000001,0.16104000000000002,1.0349
62.651,14.516160000000001,100.09925,0.16222999999999999,1.0348899999999999
62.751,14.53265,100.07674,0.16191,1.03488
62.851,14.549220000000002,100.07213,0.16243,1.0348700000000002
62.951,14.56565,100.09997,0.16485999999999998,1.0348600000000001
63.051,14.58213,100.09517,0.16479000000000002,1.03485
63.151,14.59839,100.0934,0.16363,1.03484
63.251,14.61471,100.09362,0.16555999999999998,1.03483
63.351,14.631170000000001,100.06124,0.16598,1.03481
63.451,14.647479999999998,100.08202,0.16643,1.0348
63.551,14.66376,100.0969,0.16555999999999998,1.0347899999999999
63.651,14.67976,100.07979,0.16712,1.03478
63.751,14.695910000000001,100.06128000000001,0.16782,1.03477
63.851,14.711929999999999,100.06005,0.16881,1.0347600000000001
63.951,14.727829999999999,100.04936,0.16990999999999998,1.03475
64.051,14.74371,100.05999,0.17039,1.03474
64.151,14.759520000000002,100.02544,0.17121,1.03473
64.251,14.7754,100.04706,0.17044,1.03472
64.351,14.79064,100.05636,0.17122,1.03471
64.451,14.80609,100.02592,0.17155,1.0347
64.551,14.82151,100.02481999999999,0.17226,1.0346899999999999
64.651,14.836979999999999,100.02358000000001,0.17332,1.03467
64.751,14.852479999999998,100.04737,0.17351,1.0346600000000001
64.851,14.868070000000001,100.06358,0.17428,1.03465
64.951,14.883339999999999,100.08145,0.17476,1.03464
65.051,14.898810000000001,100.10173,0.17565999999999998,1.03463
65.151,14.91411,100.09668,0.17647000000000002,1.03462
65.251,14.92949,100.07091,0.17817,1.03461
65.351,14.94495,100.09861,0.17715999999999998,1.0346
65.451,14.960220000000001,100.09586999999999,0.17859,1.0345799999999998
65.551,14.97556,100.08268000000001,0.18025,1.03457
65.651,14.990839999999999,100.06278,0.17982,1.0345600000000001
65.751,15.00658,100.06258000000001,0.17952,1.03455
65.851,15.02171,100.06141,0.17966,1.03454
65.951,15.03709,100.06018,0.18101,1.03453
66.051,15.0523,100.06267,0.18205,1.03452
66.151,15.06744,100.05885,0.18202000000000002,1.0345
66.251,15.0824,100.02808,0.1836,1.03449
66.351,15.09745,100.0308,0.18412,1.0344799999999998
66.451,15.112420000000002,100.0326,0.18524000000000002,1.03447
66.551,15.127270000000001,100.06228,0.185,1.03446
66.651,15.14224,100.06583,0.18384,1.03445
66.751,15.156870000000001,100.06284000000001,0.18631,1.03443
66.851,15.1718,100.09,0.18613,1.0344200000000001
66.951,15.186539999999999,100.06142,0.18735,1.03441
67.051,15.2011,100.05926,0.18779,1.0344
67.151,15.215629999999999,100.03178,0.18785,1.03439
67.251,15.23039,100.05551,0.18835,1.03437
67.351,15.244860000000001,100.05411,0.18807000000000001,1.03436
67.451,15.25939,100.05488000000001,0.18872,1.03435
67.551,15.27399,100.05481,0.18865,1.03434
67.651,15.28854,100.05506,0.18894,1.0343200000000001
67.751,15.303,100.05762,0.18953,1.03431
67.851,15.317520000000002,100.05707,0.18982000000000002,1.0343
67.951,15.33196,100.0551,0.19027,1.03429
68.051,15.34634,100.05483000000001,0.19169,1.03427
68.151,15.36089,100.0443,0.19222999999999998,1.03426
68.251,15.37515,100.02343,0.19272,1.03425
68.351,15.389439999999999,100.05147,0.19313,1.03424
68.451,15.40375,100.05112,0.19343,1.0342200000000001
68.551,15.41823,100.02069,0.19326,1.03421
68.651,15.43247,100.04874000000001,0.19425,1.0342
68.751,15.446720000000001,100.05148,0.19488,1.03419
68.851,15.46096,100.05055,0.19562000000000002,1.03417
68.951,15.475029999999999,100.02085,0.19635999999999998,1.03416
69.051,15.489189999999999,100.01908,0.19751,1.03415
69.151,15.50336,100.03509,0.19805,1.03413
69.251,15.517560000000001,100.02509,0.19881,1.0341200000000002
69.351,15.531670000000002,100.01984,0.19929000000000002,1.03411
69.451,15.54582,100.01843000000001,0.20035,1.0341
69.551,15.55989,100.01935,0.19983,1.0340799999999999
69.651,15.57386,99.98696,0.19918,1.03407
69.751,15.587860000000001,100.00582,0.20052999999999999,1.03406
69.851,15.60191,100.01978000000001,0.20095,1.03404
69.951,15.615920000000001,100.01126,0.20226,1.03403
70.051,15.62981,99.9863,0.20331,1.0340200000000002
70.151,15.643670000000002,100.01063,0.20276,1.034
70.251,15.65755,100.01568,0.20274,1.03399
70.351,15.67141,99.98505,0.20432999999999998,1.03398
70.451,15.685170000000001,99.9871,0.20422,1.03396
70.551,15.698979999999999,99.98652,0.20452,1.03395
70.651,15.71274,99.98671,0.20590999999999998,1.0339399999999999
70.751,15.7264,99.98527,0.20526,1.0339200000000002
70.851,15.740089999999999,100.00293,0.20592,1.03391
70.951,15.753720000000001,100.02051,0.20675,1.03389
71.051,15.767370000000001,100.01897,0.20720999999999998,1.03388
71.151,15.781,100.01906,0.20820999999999998,1.03387
71.251,15.7946,99.99886,0.20914000000000002,1.03385
71.351,15.80815,99.9857,0.20883000000000002,1.0338399999999999
71.451,15.821679999999999,99.98784,0.20843000000000003,1.03383
71.551,15.83504,100.01126,0.20997,1.0338100000000001
71.651,15.84847,99.98931999999999,0.21070999999999998,1.0338
71.751,15.8618,99.98643,0.21025,1.03378
71.851,15.87531,99.99286,0.2103,1.03377
71.951,15.8888,100.01881999999999,0.21126999999999999,1.03376
72.051,15.902270000000001,99.99794,0.21144000000000002,1.0337399999999999
72.151,15.91569,99.98611,0.21248000000000003,1.03373
72.251,15.929070000000001,99.98555,0.21277,1.0337100000000001
72.351,15.942429999999998,100.00085,0.21231999999999998,1.0337
72.451,15.955879999999999,99.98444,0.21294000000000002,1.03368
72.551,15.969270000000002,99.98635999999999,0.21352,1.03367
