Sample ID:	C:\MCC\MCC Cal\Countertop_Plastic_LaminateA_MCC_30K_min_211103_R3.txt
Sample Weight (mg):	4.62
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	107.596	80.008	19.996	103.052	20.133	0.142	0.014
0.500	107.627	80.007	19.995	103.052	20.133	0.096	-0.016
1.000	107.630	80.008	19.995	103.054	20.134	0.011	0.009
1.500	107.593	80.007	19.994	103.057	20.133	0.125	0.000
2.000	107.591	80.008	19.995	103.058	20.133	0.083	-0.036
2.500	107.628	80.008	19.994	103.058	20.134	0.053	-0.002
3.000	107.632	80.008	19.995	103.057	20.133	0.091	0.038
3.500	107.611	80.008	19.994	103.055	20.134	0.011	0.012
4.000	107.612	80.009	19.995	103.054	20.135	-0.009	-0.019
4.500	107.623	80.008	19.995	103.054	20.135	-0.017	-0.004
5.000	107.586	80.008	19.995	103.054	20.136	-0.115	-0.007
5.500	107.632	80.008	19.995	103.055	20.132	0.168	-0.009
6.000	107.605	80.010	19.995	103.057	20.135	-0.017	0.014
6.500	107.612	80.009	19.994	103.056	20.130	0.310	-0.000
7.000	107.580	80.009	19.995	103.056	20.134	0.013	-0.022
7.500	107.613	80.009	19.995	103.056	20.134	0.040	-0.012
8.000	107.606	80.009	19.994	103.057	20.133	0.127	0.014
8.500	107.675	80.010	19.997	103.056	20.136	-0.083	0.044
9.000	107.604	80.010	19.995	103.054	20.136	-0.110	0.030
9.500	107.635	80.009	19.997	103.053	20.133	0.115	-0.021
10.000	107.619	80.009	19.996	103.054	20.131	0.255	-0.012
10.500	107.620	80.010	19.996	103.058	20.134	0.053	-0.000
11.001	107.635	80.010	19.996	103.064	20.133	0.106	0.000
11.501	107.616	80.010	19.994	103.068	20.131	0.234	0.006
12.000	107.616	80.009	19.995	103.068	20.130	0.287	-0.011
12.500	107.620	80.008	19.995	103.070	20.130	0.295	-0.008
13.000	107.584	80.009	19.995	103.067	20.130	0.285	-0.014
13.500	107.601	80.009	19.995	103.065	20.134	0.074	-0.025
14.000	107.617	80.008	19.995	103.064	20.129	0.410	0.007
14.500	107.582	80.009	19.995	103.069	20.127	0.503	0.007
15.000	107.609	80.008	19.994	103.076	20.131	0.280	-0.014
15.501	107.599	80.009	19.994	103.083	20.128	0.473	0.004
16.001	107.568	80.007	19.995	103.096	20.128	0.459	-0.012
16.500	107.610	80.008	19.995	103.111	20.126	0.597	-0.015
17.000	107.648	80.008	19.995	103.121	20.125	0.692	0.046
17.501	107.638	80.008	19.994	103.128	20.122	0.849	0.054
18.001	107.665	80.007	19.995	103.140	20.126	0.599	0.023
18.500	107.666	80.008	19.995	103.148	20.121	0.958	0.022
19.000	107.658	80.005	19.995	103.156	20.122	0.864	0.010
19.500	107.659	80.006	19.995	103.164	20.120	0.983	-0.007
20.000	107.710	80.006	19.995	103.174	20.120	0.989	0.023
20.500	107.727	80.006	19.995	103.181	20.114	1.412	0.060
21.000	107.733	80.006	19.996	103.189	20.115	1.393	0.045
21.501	107.745	80.006	19.995	103.201	20.114	1.437	0.021
22.001	107.804	80.006	19.996	103.211	20.110	1.694	0.045
22.500	107.832	80.006	19.995	103.217	20.111	1.667	0.079
23.000	107.848	80.005	19.996	103.225	20.111	1.652	0.065
23.500	107.879	80.006	19.995	103.229	20.108	1.870	0.045
24.000	107.926	80.005	19.996	103.234	20.108	1.866	0.062
24.500	107.933	80.006	19.995	103.237	20.104	2.142	0.066
25.000	107.965	80.006	19.996	103.243	20.102	2.290	0.047
25.500	107.987	80.006	19.996	103.245	20.103	2.182	0.047
26.000	108.059	80.004	19.996	103.249	20.103	2.201	0.074
26.501	108.103	80.005	19.995	103.250	20.104	2.120	0.105
27.001	108.167	80.004	19.996	103.252	20.102	2.245	0.112
27.500	108.200	80.004	19.995	103.251	20.101	2.326	0.103
28.000	108.261	80.005	19.996	103.252	20.100	2.390	0.095
28.500	108.289	80.004	19.996	103.251	20.101	2.339	0.091
29.000	108.365	80.006	19.995	103.249	20.101	2.327	0.097
