Sample ID:	C:\MCC\MCC Cal\Test\PE_batting_82B_MCC_30K_min_220309_R2.txt
Sample Weight (mg):	4.41
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	108.195	80.007	19.993	103.709	19.951	-0.512	0.019
0.500	108.189	80.007	19.993	103.710	19.950	-0.435	-0.012
1.000	108.207	80.008	19.993	103.710	19.950	-0.423	-0.007
1.500	108.187	80.006	19.991	103.711	19.951	-0.465	0.006
2.000	108.212	80.008	19.994	103.716	19.950	-0.441	0.002
2.500	108.208	80.007	19.995	103.718	19.951	-0.469	0.013
3.000	108.209	80.007	19.995	103.718	19.952	-0.581	0.009
3.500	108.175	80.007	19.994	103.718	19.951	-0.512	-0.018
4.000	108.199	80.008	19.994	103.718	19.950	-0.374	-0.022
4.500	108.174	80.007	19.994	103.718	19.954	-0.688	-0.006
5.000	108.190	80.008	19.994	103.715	19.948	-0.241	-0.005
5.500	108.241	80.007	19.993	103.715	19.950	-0.441	0.029
6.000	108.208	80.008	19.994	103.715	19.949	-0.336	0.042
6.500	108.169	80.008	19.993	103.715	19.952	-0.540	-0.027
7.000	108.203	80.009	19.993	103.715	19.953	-0.597	-0.039
7.500	108.220	80.008	19.993	103.715	19.950	-0.391	0.023
8.000	108.204	80.008	19.993	103.716	19.950	-0.415	0.027
8.500	108.211	80.008	19.994	103.720	19.952	-0.585	-0.004
9.000	108.247	80.009	19.993	103.724	19.949	-0.344	0.016
9.500	108.251	80.008	19.993	103.725	19.950	-0.429	0.041
10.000	108.200	80.008	19.993	103.727	19.951	-0.453	-0.003
10.500	108.259	80.009	19.994	103.731	19.950	-0.427	-0.019
11.000	108.238	80.009	19.994	103.727	19.951	-0.455	0.023
11.501	108.232	80.009	19.994	103.724	19.947	-0.223	0.006
12.001	108.197	80.008	19.992	103.723	19.951	-0.476	-0.034
12.500	108.225	80.010	19.994	103.722	19.947	-0.215	-0.024
13.000	108.253	80.009	19.994	103.723	19.948	-0.253	0.025
13.500	108.229	80.009	19.993	103.724	19.951	-0.447	0.030
14.001	108.237	80.008	19.993	103.723	19.949	-0.342	-0.006
14.501	108.233	80.009	19.994	103.724	19.948	-0.265	-0.006
15.000	108.254	80.007	19.991	103.723	19.946	-0.095	0.010
15.500	108.243	80.008	19.994	103.719	19.948	-0.249	0.014
16.000	108.258	80.008	19.996	103.722	19.951	-0.478	0.007
16.501	108.249	80.008	19.994	103.730	19.946	-0.099	0.005
17.001	108.223	80.009	19.994	103.736	19.946	-0.148	-0.015
17.500	108.255	80.007	19.994	103.743	19.950	-0.393	-0.015
18.000	108.275	80.008	19.994	103.748	19.949	-0.302	0.029
18.500	108.301	80.007	19.995	103.750	19.941	0.284	0.049
19.000	108.262	80.007	19.995	103.750	19.944	0.010	0.017
19.500	108.268	80.006	19.994	103.748	19.946	-0.150	-0.023
20.000	108.263	80.006	19.994	103.747	19.945	-0.059	-0.016
20.500	108.246	80.006	19.994	103.749	19.943	0.126	-0.011
21.000	108.284	80.007	19.995	103.749	19.941	0.263	-0.001
21.500	108.273	80.006	19.995	103.749	19.941	0.251	0.024
22.000	108.295	80.006	19.994	103.755	19.941	0.215	0.019
22.500	108.290	80.005	19.993	103.761	19.941	0.231	0.014
23.000	108.326	80.006	19.994	103.764	19.939	0.421	0.024
23.500	108.362	80.007	19.994	103.768	19.935	0.656	0.051
24.000	108.331	80.006	19.995	103.775	19.937	0.537	0.038
24.500	108.328	80.006	19.994	103.781	19.936	0.616	-0.015
25.000	108.382	80.007	19.994	103.786	19.936	0.640	0.008
25.500	108.385	80.005	19.995	103.795	19.937	0.559	0.054
26.000	108.401	80.006	19.994	103.803	19.936	0.642	0.038
26.500	108.394	80.006	19.995	103.804	19.935	0.701	0.014
27.000	108.412	80.007	19.994	103.810	19.933	0.833	0.010
27.500	108.465	80.007	19.995	103.814	19.933	0.859	0.041
28.000	108.430	80.007	19.994	103.815	19.930	1.025	0.044
28.500	108.460	80.006	19.994	103.819	19.932	0.938	0.007
29.000	108.466	80.007	19.993	103.827	19.929	1.127	0.016
29.500	108.528	80.007	19.995	103.832	19.928	1.206	0.052
30.000	108.534	80.006	19.994	103.832	19.928	1.175	0.068
30.500	108.576	80.008	19.994	103.835	19.926	1.388	0.058
31.000	108.635	80.006	19.993	103.834	19.929	1.133	0.075
31.500	108.640	80.006	19.994	103.840	19.924	1.528	0.083
32.000	108.681	80.007	19.994	103.845	19.923	1.599	0.055
32.500	108.700	80.006	19.994	103.853	19.923	1.563	0.053
33.000	108.722	80.007	19.994	103.862	19.924	1.534	0.050
33.500	108.790	80.007	19.993	103.872	19.923	1.559	0.065
34.000	108.815	80.008	19.993	103.873	19.924	1.508	0.092
34.500	108.871	80.007	19.994	103.873	19.924	1.514	0.087
35.000	108.918	80.007	19.993	103.873	19.924	1.530	0.092
35.500	108.967	80.008	19.994	103.871	19.925	1.445	0.099
36.000	108.986	80.006	19.993	103.869	19.920	1.787	0.082
36.500	109.018	80.007	19.993	103.869	19.920	1.800	0.060
37.001	109.081	80.006	19.993	103.869	19.920	1.765	0.073
37.501	109.121	80.006	19.994	103.876	19.920	1.826	0.099
38.000	109.167	80.008	19.993	103.881	19.921	1.727	0.094
38.500	109.233	80.006	19.993	103.883	19.920	1.798	0.099
39.000	109.285	80.007	19.994	103.889	19.917	1.988	0.115
39.500	109.377	80.005	19.994	103.892	19.919	1.889	0.131
40.000	109.422	80.007	19.994	103.891	19.917	2.045	0.141
40.500	109.472	80.006	19.994	103.892	19.918	1.976	0.116
41.000	109.499	80.007	19.994	103.898	19.914	2.272	0.086
41.500	109.605	80.008	19.993	103.900	19.915	2.163	0.104
42.000	109.694	80.006	19.993	103.904	19.912	2.414	0.164
42.500	109.762	80.008	19.993	103.906	19.915	2.149	0.177
43.000	109.785	80.007	19.993	103.907	19.916	2.120	0.124
