Sample ID:	C:\MCC\MCC Cal\Test\Corian_Countertop_30K_min_210930_R3.txt
Sample Weight (mg):	4.89
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
-0.001	107.144	79.999	19.997	100.553	20.465	0.062	0.006
0.500	107.156	80.000	19.995	100.559	20.462	0.221	0.002
1.000	107.173	80.002	19.996	100.560	20.467	-0.058	0.018
1.500	107.171	79.999	19.993	100.565	20.465	0.039	0.022
2.000	107.151	80.006	19.997	100.567	20.465	0.042	-0.004
2.500	107.174	80.004	19.997	100.571	20.467	-0.058	-0.009
3.000	107.166	80.001	19.996	100.571	20.466	-0.005	0.009
3.500	107.156	79.999	19.997	100.571	20.464	0.076	-0.002
4.000	107.147	80.000	19.998	100.571	20.467	-0.065	-0.019
4.500	107.105	80.001	19.996	100.571	20.464	0.076	-0.035
5.000	107.167	79.999	19.996	100.570	20.467	-0.078	-0.015
5.500	107.146	79.999	19.996	100.568	20.466	-0.037	0.030
6.000	107.159	80.001	19.996	100.564	20.464	0.131	0.016
6.500	107.154	80.000	19.995	100.560	20.465	0.044	0.000
7.000	107.152	79.999	19.995	100.559	20.463	0.138	0.000
7.500	107.142	79.999	19.997	100.558	20.465	0.012	-0.010
8.000	107.127	80.000	19.995	100.553	20.465	0.055	-0.019
8.500	107.151	80.000	19.995	100.553	20.462	0.258	-0.008
9.000	107.166	79.998	19.996	100.552	20.465	0.025	0.024
9.500	107.145	80.000	19.995	100.552	20.461	0.281	0.016
10.000	107.175	79.999	19.995	100.555	20.462	0.228	0.002
10.500	107.187	79.999	19.995	100.559	20.466	-0.009	0.025
11.000	107.150	80.000	19.996	100.563	20.468	-0.141	0.008
11.500	107.127	79.999	19.995	100.568	20.464	0.134	-0.042
12.000	107.169	80.000	19.995	100.571	20.462	0.249	-0.021
12.500	107.156	79.999	19.995	100.571	20.463	0.141	0.023
13.000	107.157	79.999	19.998	100.578	20.462	0.208	0.009
13.500	107.125	79.999	19.998	100.585	20.460	0.343	-0.021
14.000	107.111	80.001	19.997	100.590	20.459	0.397	-0.038
14.500	107.137	80.000	19.995	100.595	20.459	0.442	-0.017
15.000	107.125	80.000	19.995	100.601	20.457	0.530	0.013
15.500	107.122	80.001	19.995	100.604	20.457	0.564	-0.001
16.000	107.141	80.000	19.994	100.605	20.453	0.790	0.000
