Sample ID:	C:\MCC\MCC Cal\Test\Bean_Bag_Chair_Outer_Cover\Bean_Bag_Chair_Outer_Cover_MCC_30K_min_220330_R6.txt
Sample Weight (mg):	4.94
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	108.526	80.010	19.992	103.685	20.079	-0.071	-0.028
0.500	108.523	80.011	19.993	103.683	20.078	-0.029	-0.015
1.000	108.516	80.011	19.993	103.682	20.080	-0.163	0.004
1.500	108.509	80.012	19.994	103.679	20.077	0.054	-0.012
2.000	108.489	80.011	19.993	103.677	20.076	0.081	-0.021
2.500	108.473	80.011	19.993	103.675	20.079	-0.072	-0.032
3.000	108.512	80.011	19.993	103.671	20.077	0.033	-0.006
3.500	108.460	80.012	19.992	103.671	20.078	0.009	0.005
4.000	108.478	80.013	19.994	103.671	20.080	-0.138	-0.024
4.500	108.469	80.011	19.993	103.676	20.076	0.136	-0.013
5.002	108.493	80.012	19.994	103.683	20.077	0.062	0.012
5.501	108.472	80.013	19.992	103.684	20.079	-0.063	0.009
6.001	108.488	80.012	19.992	103.684	20.075	0.169	-0.001
6.501	108.504	80.012	19.993	103.682	20.076	0.082	0.013
7.001	108.492	80.012	19.994	103.680	20.076	0.083	0.018
7.501	108.488	80.013	19.993	103.675	20.077	0.051	-0.006
8.001	108.475	80.012	19.993	103.676	20.075	0.150	-0.016
8.500	108.492	80.012	19.993	103.678	20.075	0.185	-0.007
9.001	108.478	80.010	19.994	103.681	20.075	0.172	0.003
9.501	108.502	80.014	19.994	103.680	20.076	0.085	0.007
10.000	108.477	80.013	19.994	103.681	20.074	0.221	0.005
10.500	108.514	80.012	19.992	103.684	20.074	0.228	0.005
11.000	108.489	80.013	19.994	103.688	20.071	0.469	0.012
11.500	108.495	80.013	19.993	103.695	20.071	0.448	-0.004
12.000	108.487	80.014	19.993	103.690	20.071	0.433	-0.011
12.500	108.492	80.013	19.993	103.664	20.068	0.633	-0.003
13.000	108.504	80.014	19.992	103.641	20.072	0.346	0.007
13.500	108.515	80.012	19.992	103.627	20.074	0.270	0.020
14.000	108.498	80.012	19.992	103.617	20.070	0.533	0.009
14.500	108.507	80.013	19.992	103.627	20.071	0.419	-0.007
15.000	108.502	80.012	19.993	103.665	20.068	0.663	-0.002
15.500	108.503	80.014	19.992	103.736	20.070	0.515	-0.000
16.000	108.532	80.012	19.993	103.787	20.069	0.544	0.013
16.500	108.524	80.013	19.992	103.815	20.069	0.557	0.026
17.000	108.554	80.013	19.993	103.830	20.069	0.593	0.022
17.500	108.561	80.011	19.991	103.836	20.066	0.785	0.029
