##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
49.666,10.01,0.0265438,-0.01448,1.0751700000000002
49.766,10.40285,0.03079685,-0.01645245,1.07512
49.866,10.506960000000001,0.03643333,-0.01505396,1.07507
49.966,10.58,0.04141356,-0.01612,1.07502
50.066,10.6342,0.04644173,-0.0162972,1.0749600000000001
50.166,10.681389999999999,0.05087468,-0.01649021,1.07491
50.266,10.72277,0.05530773,-0.01607293,1.07486
50.366,10.75963,0.05909195,-0.01543349,1.07481
50.466,10.79418,0.06177435,-0.01615711,1.07476
50.566,10.826310000000001,0.06749652,-0.01642549,1.0747
50.666,10.85683,0.07121939,-0.0175387,1.07465
50.766,10.885530000000001,0.07494204,-0.01851422,1.0746
50.866,10.91269,0.07878155,-0.01841902,1.07455
50.966,10.938880000000001,0.08187673,-0.01774284,1.0745
51.066,10.964080000000001,0.08580221,-0.01833189,1.07444
51.166,10.9878,0.08812952,-0.01915168,1.07439
51.266,11.010769999999999,0.09267908,-0.01883105,1.07434
51.366,11.03331,0.09632248,-0.01775541,1.07429
51.466,11.05518,0.09723553,-0.01768508,1.07423
51.566,11.0762,0.10186,-0.01730192,1.07418
51.666,11.09665,0.10304,-0.01664399,1.07413
51.766,11.116610000000001,0.10687,-0.01632381,1.07408
51.866,11.13575,0.11091,-0.01597486,1.0740299999999998
51.966,11.1542,0.11302999999999999,-0.0165731,1.07397
52.066,11.17275,0.11367999999999999,-0.01588349,1.07392
52.166,11.19121,0.11532,-0.0152064,1.07387
52.266,11.20955,0.1197,-0.01569363,1.07382
52.366,11.22745,0.12005,-0.01535542,1.0737700000000001
52.466,11.24472,0.12345999999999999,-0.01590218,1.07371
52.566,11.26185,0.12493,-0.01597783,1.07366
52.666,11.27887,0.12646,-0.01500926,1.07361
52.766,11.29543,0.13030999999999998,-0.01544819,1.07356
52.866,11.311819999999999,0.13172999999999999,-0.01557863,1.07351
52.966,11.328,0.13522,-0.01600882,1.07345
53.066,11.34411,0.13622,-0.0159617,1.0734
53.166,11.36048,0.1396,-0.01673998,1.07335
53.266,11.37628,0.14012,-0.01670927,1.0733
53.366,11.391630000000001,0.14239000000000002,-0.01708158,1.07325
53.466,11.40682,0.14357999999999999,-0.01842067,1.0731899999999999
53.566,11.42181,0.14739000000000002,-0.01736075,1.07314
53.666,11.43656,0.1484,-0.01731879,1.0730899999999999
53.766,11.45155,0.14842,-0.01738228,1.07304
53.866,11.46631,0.15134,-0.01686089,1.0729799999999998
53.966,11.480789999999999,0.15335,-0.01593645,1.07293
54.066,11.49521,0.1555,-0.01658243,1.0728799999999998
54.166,11.5096,0.15709,-0.01587862,1.07283
54.266,11.52385,0.15854000000000001,-0.01687008,1.0727799999999998
54.366,11.537989999999999,0.16045,-0.01534988,1.0727200000000001
54.466,11.55204,0.16402,-0.01647489,1.07267
54.566,11.56594,0.16247,-0.01588315,1.0726200000000001
54.666,11.57992,0.16566,-0.01611326,1.07257
54.766,11.5936,0.16724,-0.01592156,1.0725200000000001
54.866,11.60714,0.16789,-0.01620002,1.07246
54.966,11.62074,0.16907,-0.01645898,1.07241
55.066,11.63424,0.17172,-0.01675051,1.07236
55.166,11.647739999999999,0.17407,-0.01650338,1.07231
55.266,11.66095,0.17651,-0.01730856,1.07226
55.366,11.6741,0.17629,-0.01743724,1.0722
55.466,11.687339999999999,0.17808,-0.0166359,1.07215
55.566,11.70025,0.17945999999999998,-0.01779303,1.0721
55.666,11.7132,0.18117,-0.01780996,1.07205
55.766,11.72622,0.18286,-0.01662759,1.072
55.866,11.73907,0.18277000000000002,-0.01655696,1.07194
55.966,11.7519,0.18452000000000002,-0.01655431,1.07189
56.066,11.76464,0.18449000000000002,-0.01661473,1.07184
56.166,11.77735,0.18616,-0.01666009,1.07179
56.266,11.789860000000001,0.18782000000000001,-0.01699149,1.07174
56.366,11.80235,0.18775999999999998,-0.01734627,1.07168
56.466,11.81489,0.19132000000000002,-0.01665863,1.0716299999999999
56.566,11.82732,0.19351,-0.01721094,1.07158
56.666,11.839739999999999,0.19351,-0.01819047,1.0715299999999999
56.766,11.852089999999999,0.19548,-0.01822786,1.07148
56.866,11.86444,0.19388,-0.01870672,1.07142
56.966,11.87677,0.19435999999999998,-0.01847287,1.0713700000000002
57.066,11.88899,0.19582,-0.01828484,1.07132
57.166,11.90116,0.19909000000000002,-0.01861808,1.0712700000000002
57.266,11.9135,0.19929000000000002,-0.01801997,1.07122
57.366,11.92566,0.19959000000000002,-0.01811092,1.0711600000000001
57.466,11.93776,0.199,-0.01791755,1.07111
57.566,11.94994,0.20108,-0.01667464,1.0710600000000001
57.666,11.962,0.20122,-0.01677586,1.07101
57.766,11.97396,0.20321,-0.01763112,1.0709600000000001
57.866,11.98599,0.20545,-0.01808755,1.0709
57.966,11.998,0.20488,-0.01748397,1.07085
58.066,12.01009,0.20647,-0.01700481,1.0708
58.166,12.02207,0.20618000000000003,-0.01808495,1.07075
58.266,12.03404,0.2068,-0.01793412,1.0707
58.366,12.045960000000001,0.20853000000000002,-0.01811685,1.07064
58.466,12.05776,0.20890999999999998,-0.01713374,1.07059
58.566,12.06954,0.21003000000000002,-0.01761347,1.07054
58.666,12.081339999999999,0.20934,-0.01799364,1.07049
58.766,12.09309,0.2104,-0.01789367,1.07044
58.866,12.10485,0.21254,-0.01757249,1.0703799999999999
58.966,12.11663,0.21538000000000002,-0.01799536,1.07033
59.066,12.12834,0.21431,-0.01804515,1.07028
59.166,12.140089999999999,0.2178,-0.01909836,1.07023
59.266,12.15174,0.21774000000000002,-0.01957463,1.07018
59.366,12.16336,0.21623,-0.01926137,1.0701200000000002
59.466,12.17505,0.21784,-0.01918091,1.07007
59.566,12.18666,0.21856,-0.01970657,1.07002
59.666,12.19822,0.21946,-0.01960085,1.06997
59.766,12.209810000000001,0.22083000000000003,-0.01964066,1.06992
59.866,12.22143,0.2217,-0.01853606,1.06986
59.966,12.233,0.22041,-0.01831513,1.06981
60.066,12.24451,0.22136,-0.01831668,1.06976
60.166,12.25592,0.22299000000000002,-0.01834082,1.06971
60.266,12.26737,0.22209,-0.01824806,1.06966
60.366,12.2789,0.22168000000000002,-0.01893915,1.0696
60.466,12.29033,0.2244,-0.01863253,1.06955
60.566,12.30175,0.22649,-0.01830515,1.0695
60.666,12.31317,0.22623000000000001,-0.01832138,1.06945
60.766,12.32445,0.2267,-0.0183398,1.0694
60.866,12.33575,0.22633000000000003,-0.01823022,1.06934
60.966,12.34702,0.22821,-0.01898985,1.06929
61.066,12.358310000000001,0.22962,-0.01965668,1.06924
61.166,12.36955,0.22815,-0.01900808,1.0691899999999999
61.266,12.38075,0.22981,-0.01829005,1.06914
61.366,12.39199,0.23144,-0.01832375,1.06908
61.466,12.403210000000001,0.23049,-0.01827855,1.06903
61.566,12.41443,0.23435999999999998,-0.01751671,1.0689799999999998
61.666,12.42558,0.23359000000000002,-0.0170004,1.06893
61.766,12.43661,0.23454,-0.01805374,1.0688799999999998
61.866,12.44773,0.2357,-0.01836111,1.06882
61.966,12.45889,0.23709000000000002,-0.01831154,1.06877
62.066,12.47007,0.23605,-0.01831888,1.0687200000000001
62.166,12.48127,0.23540999999999998,-0.01840713,1.06867
62.266,12.49232,0.23808,-0.01946621,1.0686200000000001
62.366,12.50344,0.23767,-0.01965328,1.06856
62.466,12.51459,0.23845,-0.01960917,1.06851
62.566,12.52575,0.24019000000000001,-0.01976219,1.06846
62.666,12.53695,0.23992,-0.01886699,1.06841
62.766,12.54798,0.24086,-0.01911951,1.06836
62.866,12.55905,0.2441,-0.01962361,1.06831
62.966,12.570139999999999,0.24255,-0.01962963,1.06825
63.066,12.58121,0.24251,-0.01963631,1.0682
63.166,12.59227,0.24341,-0.01958556,1.06815
63.266,12.60339,0.24315,-0.01991868,1.0681
63.366,12.614410000000001,0.24423000000000003,-0.02081859,1.06805
63.466,12.62538,0.24531,-0.02005391,1.06799
63.566,12.636389999999999,0.24645,-0.01955833,1.06794
63.666,12.64741,0.24719000000000002,-0.01964369,1.06789
63.766,12.6584,0.24629,-0.01962786,1.06784
63.866,12.66939,0.24848,-0.01963013,1.06779
63.966,12.68032,0.24761,-0.01962985,1.0677299999999998
64.066,12.69116,0.24670999999999998,-0.01963266,1.06768
64.166,12.70205,0.24911,-0.01961136,1.0676299999999999
64.266,12.713,0.24791,-0.019743,1.06758
64.366,12.7239,0.25025,-0.01988129,1.0675299999999999
64.466,12.734760000000001,0.25051999999999996,-0.01958583,1.0674700000000001
64.566,12.74563,0.25169,-0.01964065,1.06742
64.666,12.75657,0.25214000000000003,-0.01962751,1.0673700000000002
64.766,12.767510000000001,0.25288,-0.01963122,1.06732
64.866,12.77835,0.25235,-0.01962761,1.0672700000000002
64.966,12.78929,0.25367,-0.01963441,1.06721
65.066,12.80015,0.25244,-0.01963424,1.06716
65.166,12.81103,0.25397,-0.02039409,1.06711
65.266,12.82198,0.25731,-0.0208489,1.0670600000000001
65.366,12.83296,0.25459,-0.01972443,1.06701
65.466,12.84382,0.25542,-0.0198127,1.0669600000000001
65.566,12.85479,0.25642,-0.0206712,1.0669
65.666,12.865739999999999,0.25735,-0.02099459,1.06685
65.766,12.876619999999999,0.25911999999999996,-0.02093804,1.0668
65.866,12.88754,0.25897,-0.02095978,1.06675
65.966,12.89856,0.25977,-0.02092835,1.0667
66.066,12.90949,0.2592,-0.02126606,1.06664
66.166,12.92043,0.25974,-0.02125807,1.06659
66.266,12.9314,0.261,-0.02092988,1.06654
66.366,12.94237,0.26326,-0.02095769,1.06649
66.466,12.95323,0.26256999999999997,-0.02094711,1.06644
66.566,12.964160000000001,0.26398,-0.0209537,1.0663799999999999
66.666,12.97504,0.26273,-0.02093669,1.06633
66.766,12.98596,0.26285,-0.02100253,1.06628
66.866,12.99673,0.26439,-0.02055108,1.06623
66.966,13.007610000000001,0.26631,-0.01975455,1.06618
67.066,13.018419999999999,0.2655,-0.01954706,1.06613
67.166,13.02915,0.26627,-0.02054544,1.06607
67.266,13.039860000000001,0.26841,-0.0209499,1.06602
67.366,13.05067,0.26799,-0.02096057,1.06597
67.466,13.06138,0.26707,-0.02085356,1.06592
67.566,13.0722,0.26864,-0.01980939,1.06587
67.666,13.082989999999999,0.26974000000000004,-0.01962307,1.0658100000000001
67.766,13.09367,0.27124000000000004,-0.01963204,1.06576
