Sample ID:	C:\MCC\MCC Cal\Test\Tyvek_Wrap_MCC_30K_min_220210_R2.txt
Sample Weight (mg):	4.69
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	113.337	80.006	19.994	103.670	19.961	0.457	0.006
0.500	113.312	80.007	19.997	103.671	19.962	0.382	0.017
1.000	113.282	80.007	19.997	103.671	19.962	0.387	-0.032
1.500	113.297	80.008	19.996	103.659	19.958	0.667	-0.035
2.000	113.312	80.007	19.996	103.629	19.956	0.797	0.007
2.500	113.319	80.007	19.994	103.605	19.955	0.848	0.026
3.000	113.308	80.007	19.995	103.590	19.955	0.830	0.009
3.500	113.317	80.007	19.995	103.577	19.952	1.072	-0.002
4.000	113.307	80.008	19.995	103.580	19.954	0.949	-0.002
4.500	113.286	80.007	19.994	103.603	19.952	1.028	-0.016
5.000	113.307	80.008	19.994	103.622	19.953	0.985	-0.015
5.500	113.296	80.008	19.995	103.638	19.954	0.915	0.005
6.000	113.329	80.008	19.994	103.680	19.950	1.202	0.016
6.500	113.280	80.006	19.994	103.700	19.951	1.115	0.003
7.000	113.297	80.007	19.994	103.708	19.950	1.176	-0.024
7.500	113.267	80.007	19.994	103.709	19.950	1.170	-0.022
8.000	113.244	80.006	19.995	103.703	19.950	1.204	-0.033
8.500	113.281	80.007	19.994	103.669	19.949	1.254	-0.019
9.001	113.288	80.008	19.995	103.654	19.947	1.373	0.029
9.501	113.315	80.007	19.994	103.649	19.946	1.448	0.039
10.000	113.311	80.007	19.995	103.652	19.947	1.388	0.028
10.500	113.309	80.006	19.995	103.658	19.947	1.376	0.008
11.000	113.301	80.007	19.996	103.665	19.947	1.409	-0.008
11.500	113.313	80.008	19.994	103.671	19.944	1.590	-0.003
12.000	113.319	80.008	19.994	103.678	19.946	1.450	0.011
12.500	113.320	80.006	19.995	103.678	19.943	1.699	0.012
13.000	113.324	80.008	19.995	103.677	19.943	1.697	0.006
13.500	113.295	80.009	19.995	103.677	19.940	1.897	-0.010
14.000	113.350	80.008	19.994	103.678	19.941	1.790	0.001
14.500	113.302	80.009	19.994	103.682	19.942	1.782	0.017
15.000	113.349	80.008	19.996	103.681	19.940	1.911	0.003
15.500	113.354	80.008	19.995	103.684	19.939	1.941	0.025
16.000	113.335	80.009	19.995	103.686	19.941	1.825	0.019
16.500	113.349	80.009	19.994	103.690	19.941	1.825	-0.009
17.000	113.407	80.009	19.995	103.694	19.940	1.920	0.034
17.500	113.384	80.010	19.994	103.702	19.940	1.920	0.053
18.000	113.393	80.008	19.994	103.711	19.936	2.141	0.010
18.500	113.454	80.008	19.994	103.721	19.937	2.101	0.028
19.000	113.454	80.010	19.994	103.727	19.937	2.080	0.065
19.500	113.466	80.009	19.995	103.734	19.938	2.028	0.036
20.000	113.440	80.010	19.994	103.740	19.937	2.085	-0.001
20.500	113.490	80.010	19.995	103.742	19.937	2.125	0.005
21.000	113.455	80.009	19.994	103.737	19.937	2.072	0.019
21.500	113.539	80.009	19.994	103.731	19.938	2.023	0.032
22.000	113.557	80.009	19.995	103.727	19.935	2.248	0.076
22.500	113.574	80.009	19.993	103.727	19.935	2.249	0.069
23.000	113.569	80.010	19.993	103.730	19.936	2.185	0.024
23.500	113.552	80.010	19.994	103.714	19.939	1.967	-0.005
24.000	113.614	80.009	19.994	103.701	19.938	2.045	0.011
24.500	113.619	80.008	19.993	103.690	19.939	1.970	0.055
25.000	113.644	80.008	19.994	103.679	19.937	2.065	0.048
25.500	113.690	80.008	19.993	103.670	19.938	2.033	0.051
26.000	113.694	80.008	19.993	103.687	19.942	1.775	0.061
26.500	113.779	80.007	19.994	103.716	19.939	1.965	0.070
27.000	113.785	80.008	19.993	103.759	19.938	1.997	0.090
27.500	113.837	80.009	19.993	103.782	19.940	1.911	0.075
28.000	113.860	80.006	19.992	103.790	19.937	2.072	0.066
28.500	113.853	80.007	19.994	103.791	19.942	1.737	0.045
29.000	113.914	80.008	19.994	103.781	19.941	1.815	0.035
29.500	113.963	80.007	19.995	103.753	19.940	1.858	0.082
30.000	113.944	80.007	19.993	103.732	19.937	2.069	0.070
30.500	114.037	80.007	19.994	103.710	19.939	1.957	0.052
31.000	114.038	80.007	19.993	103.704	19.937	2.063	0.084
31.500	114.062	80.007	19.993	103.709	19.935	2.262	0.059
32.000	114.095	80.008	19.995	103.718	19.940	1.923	0.041
32.500	114.114	80.008	19.995	103.745	19.937	2.127	0.055
33.000	114.134	80.008	19.993	103.815	19.933	2.403	0.045
33.500	114.228	80.009	19.994	103.854	19.932	2.432	0.077
34.000	114.238	80.007	19.995	103.868	19.931	2.484	0.109
34.500	114.282	80.007	19.993	103.874	19.932	2.443	0.079
35.000	114.374	80.008	19.995	103.873	19.933	2.392	0.095
35.500	114.389	80.007	19.993	103.842	19.928	2.721	0.122
36.000	114.420	80.007	19.994	103.832	19.932	2.418	0.077
36.500	114.499	80.006	19.993	103.837	19.929	2.627	0.078
37.000	114.595	80.008	19.993	103.838	19.930	2.564	0.143
37.501	114.597	80.007	19.994	103.839	19.929	2.678	0.137
38.001	114.673	80.007	19.994	103.838	19.928	2.706	0.088
38.500	114.698	80.008	19.995	103.833	19.932	2.464	0.090
39.000	114.779	80.006	19.993	103.827	19.929	2.668	0.103
39.501	114.846	80.006	19.993	103.826	19.930	2.559	0.127
40.001	114.922	80.007	19.993	103.826	19.931	2.532	0.146
40.500	114.967	80.008	19.994	103.833	19.930	2.583	0.132
41.001	115.011	80.008	19.993	103.840	19.930	2.545	0.105
41.501	115.137	80.007	19.995	103.843	19.929	2.640	0.130
42.000	115.164	80.008	19.995	103.845	19.931	2.533	0.161
42.501	115.266	80.008	19.994	103.846	19.931	2.516	0.141
43.001	115.334	80.008	19.995	103.839	19.929	2.637	0.149
43.501	115.371	80.008	19.994	103.831	19.932	2.458	0.138
44.000	115.460	80.007	19.994	103.824	19.932	2.423	0.116
44.500	115.537	80.008	19.993	103.818	19.927	2.768	0.146
45.000	115.616	80.007	19.994	103.810	19.926	2.842	0.161
45.500	115.662	80.007	19.993	103.806	19.930	2.606	0.141
46.000	115.807	80.008	19.994	103.807	19.931	2.500	0.158
46.500	115.845	80.008	19.993	103.810	19.928	2.750	0.186
47.000	115.912	80.008	19.993	103.815	19.932	2.440	0.144
47.500	115.960	80.007	19.995	103.823	19.933	2.349	0.110
48.000	116.056	80.008	19.994	103.826	19.933	2.345	0.129
48.500	116.122	80.007	19.994	103.827	19.930	2.589	0.153
49.000	116.207	80.008	19.994	103.827	19.932	2.455	0.156
49.500	116.321	80.008	19.992	103.827	19.931	2.479	0.175
50.000	116.408	80.006	19.994	103.826	19.933	2.369	0.200
50.500	116.490	80.008	19.993	103.826	19.934	2.330	0.185
51.001	116.579	80.008	19.995	103.826	19.931	2.481	0.170
51.501	116.676	80.007	19.993	103.822	19.935	2.231	0.178
52.000	116.787	80.007	19.993	103.815	19.932	2.445	0.197
52.500	116.847	80.007	19.993	103.811	19.934	2.298	0.190
53.000	116.946	80.009	19.994	103.805	19.934	2.296	0.166
53.500	117.058	80.006	19.994	103.798	19.933	2.398	0.185
54.000	117.117	80.008	19.994	103.795	19.935	2.239	0.191
54.500	117.199	80.008	19.994	103.796	19.934	2.326	0.156
55.000	117.343	80.007	19.994	103.793	19.936	2.137	0.184
55.500	117.430	80.007	19.994	103.800	19.936	2.142	0.228
56.000	117.483	80.006	19.994	103.808	19.934	2.337	0.185
56.500	117.606	80.008	19.992	103.820	19.934	2.322	0.158
57.000	117.675	80.007	19.994	103.834	19.937	2.110	0.184
57.500	117.789	80.007	19.993	103.842	19.936	2.193	0.188
58.000	117.873	80.007	19.992	103.842	19.937	2.099	0.190
58.500	117.985	80.007	19.994	103.842	19.936	2.199	0.197
59.000	118.046	80.009	19.996	103.836	19.935	2.241	0.185
59.500	118.134	80.008	19.995	103.830	19.934	2.303	0.161
60.001	118.236	80.008	19.996	103.828	19.931	2.478	0.169
60.501	118.335	80.006	19.995	103.828	19.933	2.379	0.196
61.001	118.446	80.006	19.993	103.828	19.933	2.374	0.205
61.500	118.533	80.008	19.993	103.828	19.933	2.353	0.204
62.000	118.677	80.007	19.992	103.829	19.936	2.173	0.215
62.500	118.746	80.007	19.995	103.836	19.934	2.327	0.222
63.000	118.807	80.008	19.995	103.837	19.932	2.422	0.171
63.500	118.934	80.006	19.994	103.837	19.934	2.287	0.159
64.000	119.077	80.006	19.994	103.837	19.934	2.316	0.229
64.501	119.101	80.007	19.994	103.836	19.934	2.325	0.218
65.001	119.216	80.008	19.994	103.830	19.933	2.359	0.153
65.500	119.370	80.006	19.993	103.832	19.932	2.446	0.204
66.000	119.432	80.006	19.993	103.834	19.929	2.647	0.242
66.500	119.552	80.009	19.994	103.835	19.931	2.503	0.199
67.000	119.612	80.008	19.993	103.836	19.929	2.647	0.181
67.500	119.734	80.008	19.994	103.835	19.934	2.304	0.181
68.000	119.873	80.009	19.993	103.834	19.930	2.550	0.222
68.500	119.941	80.007	19.994	103.832	19.928	2.703	0.234
69.001	120.050	80.007	19.992	103.831	19.928	2.726	0.192
69.501	120.178	80.008	19.993	103.831	19.929	2.661	0.207
70.001	120.258	80.009	19.994	103.833	19.931	2.529	0.223
70.501	120.388	80.009	19.993	103.840	19.926	2.887	0.209
71.001	120.531	80.008	19.993	103.848	19.929	2.654	0.241
