##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
47.7,10.01,-0.01320137,99.78115,1.0895299999999999
47.713,10.11,-0.01186215,99.80792,1.0895299999999999
47.726,10.21,-0.01147955,99.77213,1.08952
47.729,10.31,-0.01262752,99.73607,1.08952
47.736,10.41,-0.01377551,99.77213,1.08952
47.749,10.51,-0.01224495,99.77213,1.08951
47.763,10.61,-0.01147969,99.84399,1.08951
47.791,10.71,-0.01128848,99.84425999999999,1.0895
47.839,10.81,-0.00956666,99.8082,1.08948
47.884,10.91,-0.004592062,99.66421,1.08946
47.929,11.01,-0.004783477,99.7,1.08945
48.007,11.11,-0.003635539,99.73607,1.08942
48.126,11.21,-0.00172217,99.77213,1.08938
48.236,11.31,0.0030617409999999998,99.8082,1.08934
48.39,11.41,0.006506527,99.76311,1.08928
48.549,11.51,0.01167409,99.77213,1.08922
48.724,11.61,0.01607673,99.77213,1.0891600000000001
48.955,11.71,0.02124589,99.80792,1.08907
49.213,11.81,0.02545899,99.78115,1.0889799999999998
49.442,11.91,0.03101258,99.80792,1.0889
49.729,12.01,0.03369592,99.81393,1.08879
50.035,12.11,0.04001802,99.77514000000001,1.0886799999999999
50.372,12.21,0.04557592,99.7541,1.08856
50.719,12.31,0.05209285,99.7541,1.08843
51.098,12.41,0.05535573,99.71831,1.08829
51.508,12.51,0.06111046,99.71202,1.0881399999999999
51.931,12.61,0.06725028,99.71202,1.08798
52.382,12.71,0.07128469,99.70902,1.08782
52.836,12.81,0.07685367,99.74508,1.08765
53.32,12.91,0.07897487,99.74508,1.0874700000000002
53.833,13.01,0.08512371,99.74208,1.08728
54.335,13.11,0.0920414,99.74208,1.08709
54.879,13.21,0.09666145,99.68798000000001,1.08689
55.434,13.31,0.10013,99.70628,1.08669
55.969,13.41,0.10418,99.70600999999999,1.08649
56.569,13.51,0.10880999999999999,99.69726999999999,1.08626
57.15,13.61,0.11209000000000001,99.62541,1.08604
57.734,13.71,0.11825999999999999,99.6041,1.08582
58.35,13.81,0.12097000000000001,99.70300999999999,1.08559
58.979,13.91,0.12387999999999999,99.70300999999999,1.08536
59.606,14.01,0.12736,99.66721,1.08512
60.249,14.11,0.13239,99.58606999999999,1.0848799999999998
60.916,14.21,0.13376,99.60436999999999,1.0846200000000001
61.622,14.31,0.13668,99.59508000000001,1.08435
62.272,14.41,0.14017000000000002,99.6582,1.0841100000000001
62.938,14.51,0.14386,99.61010999999999,1.08385
63.683,14.61,0.14775,99.56831,1.0835700000000001
64.36,14.71,0.14912999999999998,99.55027,1.08331
65.092,14.81,0.15475,99.56831,1.08303
65.812,14.91,0.15614,99.62213,1.08275
66.545,15.01,0.16138,99.58634,1.08247
67.303,15.11,0.16161,99.61339,1.08217
68.048,15.21,0.16474,99.57432,1.08188
68.816,15.31,0.16729000000000002,99.49945,1.08158
69.586,15.41,0.16926,99.49044,1.08128
70.362,15.51,0.17163,99.5082,1.0809799999999998
71.157,15.61,0.17340999999999998,99.52623,1.08067
71.945,15.71,0.17578,99.5623,1.08036
72.78,15.81,0.17795,99.49044,1.0800299999999998
73.587,15.91,0.17974,99.45437,1.07971
74.412,16.01,0.18115,99.45437,1.07939
75.248,16.11,0.18314,99.45437,1.07905
76.093,16.21,0.183,99.45437,1.0787200000000001
76.933,16.31,0.18517999999999998,99.40956,1.07838
77.785,16.41,0.18602,99.41830999999999,1.0780399999999999
78.651,16.51,0.18685,99.41858,1.07769
79.511,16.61,0.1871,99.38251,1.07735
80.394,16.71,0.18968,99.34671999999999,1.07699
81.269,16.81,0.18897,99.34645,1.07664
82.175,16.91,0.19194,99.34645,1.07627
83.073,17.01,0.19336,99.3377,1.0759100000000001
83.961,17.11,0.19168,99.34645,1.07554
84.867,17.21,0.19175,99.30136999999999,1.0751700000000002
85.788,17.31,0.19025999999999998,99.27459,1.0748
86.726,17.41,0.19091,99.27459,1.07441
87.657,17.51,0.19137,99.24754,1.0740299999999998
88.59,17.61,0.18969,99.24781,1.07364
89.545,17.71,0.1884,99.24754,1.07325
90.487,17.81,0.18983,99.21148000000001,1.0728600000000001
91.448,17.91,0.18971,99.21175,1.07246
92.394,18.01,0.189,99.21175,1.07206
93.367,18.11,0.18829,99.23852,1.07165
94.344,18.21,0.187,99.2388,1.07124
95.325,18.31,0.1898,99.22951,1.07083
96.301,18.41,0.18792,99.20273,1.0704200000000001
97.274,18.51,0.188,99.22978,1.0700100000000001
98.276,18.61,0.18807000000000001,99.19372,1.06958
99.252,18.71,0.18756,99.17596,1.0691700000000002
100.245,18.81,0.18763,99.17568,1.06874
101.252,18.91,0.18634,99.19372,1.06831
102.248,19.01,0.18583,99.19372,1.06788
103.257,19.11,0.18552000000000002,99.19372,1.06745
104.263,19.21,0.18617999999999998,99.19344,1.06702
105.272,19.31,0.18645,99.19344,1.0665799999999999
106.279,19.41,0.18417999999999998,99.15765,1.0661399999999999
107.319,19.51,0.18406,99.13962,1.06569
108.318,19.61,0.18414,99.10383,1.06526
109.341,19.71,0.18422,99.13087,1.06481
110.351,19.81,0.18331,99.09781,1.06437
111.385,19.91,0.18202000000000002,99.16967,1.0639100000000001
