##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
47.748,10.01,-0.02433632,101.09933000000001,1.08951
47.756,10.11,-0.02527844,101.09933000000001,1.08951
47.778,10.21,-0.02590667,101.09193,1.0895
47.778,10.31,-0.02543564,101.12151999999999,1.0895
47.793,10.41,-0.02606381,101.09933000000001,1.0895
47.796,10.51,-0.02574981,101.1509,1.08949
47.794,10.61,-0.02480773,101.09215,1.0895
47.843,10.71,-0.02339501,101.12151999999999,1.08948
47.874,10.81,-0.02088301,101.14372,1.0894700000000002
47.929,10.91,-0.01978426,101.14372,1.08945
48.007,11.01,-0.01805754,101.1509,1.08942
48.062,11.11,-0.01633059,101.17331999999999,1.0894
48.173,11.21,-0.0142898,101.18789,1.08936
48.3,11.31,-0.0113067,101.18049,1.08931
48.441,11.41,-0.007695193,101.14372,1.0892600000000001
48.615,11.51,-0.003298132,101.10673,1.0892
48.793,11.61,0.0001570632,101.13139,1.08913
49.001,11.71,0.0048692990000000005,101.17556,1.0890600000000001
49.242,11.81,0.008639782,101.17556,1.08897
49.518,11.91,0.01398203,101.17556,1.08887
49.799,12.01,0.01948241,101.19529,1.08877
50.112,12.11,0.02262712,101.19036,1.08865
50.447,12.21,0.02828709,101.18543000000001,1.08853
50.807,12.31,0.03143391,101.18789,1.0884
51.211,12.41,0.03631111,101.15111999999999,1.08825
51.582,12.51,0.04213245,101.18789,1.0881100000000001
52.019,12.61,0.04638399,101.18789,1.08795
52.445,12.71,0.05032211,101.19283,1.08779
52.912,12.81,0.05536309,101.19529,1.08762
53.43,12.91,0.05914827,101.1657,1.08743
53.899,13.01,0.06230441,101.19776,1.0872600000000001
54.432,13.11,0.06609246,101.20022,1.0870600000000001
54.967,13.21,0.07066892,101.19776,1.08686
55.516,13.31,0.07446034,101.19036,1.08665
56.055,13.41,0.07888274,101.16323,1.08645
56.624,13.51,0.08346515,101.23206,1.0862399999999999
57.232,13.61,0.08521531,101.17309,1.0860100000000001
57.829,13.71,0.08917158,101.17309,1.08579
58.457,13.81,0.09265777,101.17309,1.08555
59.094,13.91,0.09630344,101.17309,1.08531
59.707,14.01,0.09916169,101.17309,1.0850799999999998
60.352,14.11,0.10092000000000001,101.17331999999999,1.08484
61.023,14.21,0.10347,101.17309,1.0845799999999999
61.664,14.31,0.10586,101.20246999999999,1.0843399999999999
62.337,14.41,0.10967,101.20269,1.08408
63.029,14.51,0.11110999999999999,101.18789,1.08382
63.738,14.61,0.11241,101.20269,1.08355
64.44,14.71,0.11512,101.17309,1.08328
65.197,14.81,0.11862,101.14372,1.08299
65.883,14.91,0.1215,101.17309,1.0827200000000001
66.626,15.01,0.12311,101.18049,1.08243
67.39,15.11,0.1271,101.17309,1.0821399999999999
68.141,15.21,0.1276,101.17331999999999,1.08185
68.906,15.31,0.13033,101.14372,1.08155
69.674,15.41,0.134,101.1435,1.08125
70.47,15.51,0.1361,101.14372,1.08094
71.253,15.61,0.13693,101.1139,1.08063
72.044,15.71,0.13903,101.1435,1.0803200000000002
72.86,15.81,0.14081,101.09933000000001,1.08
73.675,15.91,0.14323,101.11413,1.07968
74.506,16.01,0.14502,101.09193,1.07935
75.355,16.11,0.14870999999999998,101.14372,1.07901
76.161,16.21,0.14859,101.1435,1.07869
77.013,16.31,0.15134,101.12892,1.07835
77.863,16.41,0.15234,101.07713000000001,1.0780100000000001
78.738,16.51,0.1535,101.08453,1.07766
79.603,16.61,0.15577,101.11413,1.07731
80.487,16.71,0.15471,101.09193,1.07695
81.359,16.81,0.15635,101.08475,1.0766
82.237,16.91,0.15815,101.08453,1.07625
83.138,17.01,0.15852,101.08453,1.07588
84.053,17.11,0.15825999999999998,101.09933000000001,1.07551
84.96,17.21,0.15911,101.08475,1.07514
85.871,17.31,0.16012,101.08453,1.07476
86.81,17.41,0.16065,101.05516,1.07438
87.728,17.51,0.16022999999999998,101.08475,1.074
88.67,17.61,0.16155999999999998,101.05516,1.07361
89.606,17.71,0.15987,101.05493,1.07322
90.552,17.81,0.16025,101.05516,1.07283
91.488,17.91,0.16047,101.06255999999999,1.07244
92.466,18.01,0.16021,101.05516,1.0720299999999998
93.408,18.11,0.15867,101.02556,1.07164
94.393,18.21,0.15921,101.02556,1.07122
95.346,18.31,0.15750999999999998,101.04035999999999,1.07082
96.333,18.41,0.15693,101.02556,1.0704
97.328,18.51,0.15796,101.02556,1.06998
98.315,18.61,0.1577,101.01816,1.06956
99.279,18.71,0.1592,100.99596,1.06915
100.27,18.81,0.15782000000000002,101.02556,1.06873
101.267,18.91,0.15868,100.99619,1.06831
102.261,19.01,0.1565,101.02556,1.06788
103.258,19.11,0.15769,101.02556,1.06745
104.272,19.21,0.15631,101.02556,1.06701
105.285,19.31,0.15702,101.03296,1.06657
106.273,19.41,0.15612,101.05516,1.06615
107.299,19.51,0.15779,101.05516,1.0657
108.3,19.61,0.15705,101.02556,1.06526
109.323,19.71,0.15550999999999998,101.02556,1.06482
110.355,19.81,0.15606,100.99619,1.06436
111.368,19.91,0.15564,101.02578000000001,1.06392
112.396,20.01,0.15474000000000002,101.01816,1.0634700000000001
113.421,20.11,0.15432,101.02556,1.06301
114.462,20.21,0.15487,101.02556,1.06255
115.483,20.31,0.15542,101.02556,1.0621
116.502,20.41,0.15662,101.02556,1.06164
117.541,20.51,0.15459,101.02556,1.06118
118.578,20.61,0.15547,101.05516,1.06072
119.62,20.71,0.15489,101.05516,1.06025
120.661,20.81,0.15399000000000002,101.05493,1.05978
121.696,20.91,0.1526,101.02556,1.05931
122.757,21.01,0.15316,101.05516,1.05883
123.801,21.11,0.1529,101.03296,1.05836
124.858,21.21,0.15216,101.06255999999999,1.05788
125.911,21.31,0.15288,101.02556,1.0574
126.961,21.41,0.15214,101.05516,1.05692
128.037,21.51,0.15237,101.05516,1.05643
129.10001,21.61,0.15244000000000002,101.05516,1.0559399999999999
130.157,21.71,0.15186,101.02556,1.05545
131.244,21.81,0.1508,101.02556,1.05495
132.302,21.91,0.15168,101.05493,1.05446
133.395,22.01,0.15078,101.05516,1.05396
134.448,22.11,0.14923,101.05516,1.0534700000000001
135.53798999999998,22.21,0.1506,101.02556,1.0529600000000001
136.61501,22.31,0.15245999999999998,101.05516,1.05245
137.686,22.41,0.15074,101.02556,1.05195
138.77499,22.51,0.15017,101.02556,1.05144
139.854,22.61,0.15267999999999998,101.04753000000001,1.05093
140.952,22.71,0.15341,101.00359,1.05041
142.049,22.81,0.15202000000000002,100.97399,1.0499
143.125,22.91,0.15095,101.00336,1.04939
144.229,23.01,0.15168,101.02556,1.0488600000000001
145.326,23.11,0.14979,101.04013,1.04834
146.416,23.21,0.14987,101.04013,1.04782
147.506,23.31,0.15011,101.01816,1.04729
148.61099,23.41,0.14822000000000002,101.00336,1.0467600000000001
149.71201000000002,23.51,0.14862,101.02556,1.04623
150.821,23.61,0.14640999999999998,101.03296,1.0457
151.91298999999998,23.71,0.14632,101.01076,1.0451700000000002
153.017,23.81,0.14328,101.00336,1.04464
154.125,23.91,0.14139000000000002,100.99619,1.0441
155.22701,24.01,0.14097,101.00359,1.04356
156.32401000000002,24.11,0.14023,100.97399,1.04303
157.42999,24.21,0.13849,100.97399,1.0424799999999999
158.545,24.31,0.13857,100.99596,1.0419399999999999
159.651,24.41,0.13634000000000002,100.99596,1.04139
160.761,24.51,0.13493,100.99596,1.04085
161.87801000000002,24.61,0.13434000000000001,101.00336,1.0403
162.98,24.71,0.13112000000000001,100.98879000000001,1.03975
164.09399,24.81,0.13301,100.97399,1.0392
165.215,24.91,0.13275,100.95919,1.03864
166.317,25.01,0.13298,100.9296,1.03809
167.433,25.11,0.12959,100.9296,1.0375299999999998
168.54401000000001,25.21,0.12933,100.9296,1.03698
169.66298999999998,25.31,0.13055999999999998,100.9296,1.0364200000000001
170.77499,25.41,0.12930999999999998,100.95919,1.03586
171.881,25.51,0.12838,100.937,1.0353
173.004,25.61,0.12564,100.95919,1.03473
174.117,25.71,0.12588,100.94439,1.03417
175.233,25.81,0.12595,100.94439,1.0336100000000001
176.339,25.91,0.12635,100.87063,1.03304
177.47701,26.01,0.12559,100.90021999999999,1.03246
178.57899,26.11,0.124,100.87803000000001,1.0319
179.69298999999998,26.21,0.12423,100.85583000000001,1.0313299999999999
180.82001,26.31,0.1253,100.84843000000001,1.03075
181.946,26.41,0.12404000000000001,100.84865,1.0301799999999999
183.06798999999998,26.51,0.12228,100.84125999999999,1.0296
184.18201000000002,26.61,0.12268,100.78945999999999,1.02902
185.313,26.71,0.12242,100.78206,1.02844
186.44,26.81,0.11999000000000001,100.78206,1.02785
187.569,26.91,0.11955999999999999,100.78206,1.0272700000000001
188.683,27.01,0.1183,100.78206,1.0266899999999999
189.82201,27.11,0.11803,100.75986999999999,1.0261
190.948,27.21,0.11627,100.73026999999999,1.0255100000000001
192.078,27.31,0.1165,100.73026999999999,1.02492
193.215,27.41,0.11523,100.7083,1.0243200000000001
194.325,27.51,0.11312,100.67152,1.0237399999999999
195.461,27.61,0.11118,100.67152,1.02314
196.597,27.71,0.11259000000000001,100.64193,1.02254
197.717,27.81,0.11064,100.62713000000001,1.02195
198.842,27.91,0.1097,100.60516,1.02135
199.983,28.01,0.10809,100.57556,1.02075
201.10201,28.11,0.10396,100.57556,1.02015
202.246,28.21,0.1047,100.54596,1.01954
203.37198999999998,28.31,0.10207000000000001,100.49417,1.01894
204.509,28.41,0.10365,100.487,1.01833
205.633,28.51,0.10152,100.45761999999999,1.01773
206.75999,28.61,0.09922786,100.42803,1.01712
207.88901,28.71,0.09945543,100.36906,1.01652
209.03798999999998,28.81,0.09833737,100.33946,1.0159
210.173,28.91,0.09772279,100.30986999999999,1.01528
211.289,29.01,0.09761238,100.30247,1.01468
212.41901000000001,29.11,0.09581575,100.2213,1.01407
213.564,29.21,0.09300507,100.1917,1.01345
214.701,29.31,0.09103513,100.13274,1.01283
215.815,29.41,0.09075175,100.12534000000001,1.0122200000000001
216.951,29.51,0.08793269,100.04439,1.0116
218.082,29.61,0.08781731,99.98543000000001,1.01098
219.21001,29.71,0.08719382,99.98543000000001,1.0103600000000001
220.33299,29.81,0.08656942,99.92623,1.0097399999999999
221.46899,29.91,0.08594497,99.86726,1.00912
222.623,30.01,0.08532068,99.83766999999999,1.0084799999999998
223.73599,30.11,0.08384517,99.78856999999999,1.00787
224.86,30.21,0.08185894,99.70246999999999,1.00725
225.987,30.31,0.08275941,99.63117,1.00662
227.11301,30.41,0.08128045,99.55717,1.006
228.23398999999998,30.51,0.07945921,99.5278,1.00537
229.364,30.61,0.07763619,99.47601,1.00475
230.502,30.71,0.07887784,99.43924,1.00411
231.62601,30.81,0.07654066,99.34326999999999,1.00348
