Sample ID:	C:\MCC\MCC Cal\Test\PMMAR05_MCC_30K_min_211013_R2.txt
Sample Weight (mg):	4.43
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	110.172	79.994	19.994	102.907	20.213	0.347	0.002
0.500	110.125	79.995	19.995	102.910	20.220	-0.165	-0.003
1.000	110.155	79.995	19.995	102.915	20.218	-0.004	-0.021
1.500	110.155	79.993	19.995	102.915	20.215	0.177	0.007
2.000	110.174	79.993	19.995	102.918	20.213	0.307	0.025
2.500	110.145	79.993	19.995	102.917	20.213	0.345	0.004
3.000	110.127	79.993	19.995	102.914	20.219	-0.084	-0.029
3.500	110.159	79.996	19.995	102.909	20.214	0.257	-0.017
4.000	110.127	79.993	19.996	102.908	20.217	0.066	0.007
4.500	110.149	79.994	19.995	102.908	20.217	0.050	-0.005
5.000	110.141	79.995	19.996	102.909	20.212	0.418	0.002
5.500	110.157	79.993	19.996	102.914	20.215	0.195	0.011
6.000	110.121	79.994	19.996	102.917	20.218	-0.062	-0.006
6.500	110.125	79.994	19.994	102.917	20.216	0.112	-0.026
7.000	110.160	79.994	19.995	102.918	20.217	0.034	0.003
7.500	110.147	79.993	19.995	102.919	20.218	-0.020	0.030
8.001	110.107	79.993	19.995	102.918	20.216	0.086	-0.016
8.501	110.133	79.993	19.995	102.920	20.219	-0.137	-0.033
9.001	110.124	79.994	19.995	102.920	20.217	0.078	0.002
9.501	110.159	79.994	19.994	102.919	20.217	0.078	0.021
10.001	110.122	79.993	19.995	102.916	20.211	0.458	0.012
10.500	110.140	79.994	19.994	102.913	20.215	0.221	-0.010
11.000	110.103	79.993	19.995	102.928	20.214	0.263	-0.019
11.500	110.161	79.993	19.995	102.927	20.210	0.540	0.000
12.000	110.123	79.994	19.994	102.919	20.214	0.225	0.021
12.500	110.123	79.992	19.996	102.915	20.213	0.323	-0.009
13.000	110.114	79.994	19.995	102.915	20.215	0.173	-0.024
13.500	110.111	79.992	19.995	102.902	20.217	0.042	-0.010
14.000	110.120	79.992	19.994	102.909	20.211	0.488	-0.003
14.500	110.113	79.993	19.995	102.925	20.208	0.700	0.004
15.000	110.117	79.994	19.994	102.943	20.210	0.550	-0.000
15.500	110.095	79.993	19.994	102.954	20.210	0.538	-0.010
16.000	110.118	79.993	19.995	102.958	20.211	0.502	-0.009
16.500	110.117	79.993	19.993	102.961	20.214	0.263	0.011
17.000	110.121	79.994	19.995	102.961	20.214	0.261	0.012
17.500	110.112	79.993	19.994	102.958	20.214	0.239	-0.001
18.000	110.134	79.994	19.995	102.955	20.212	0.389	0.004
18.500	110.124	79.995	19.996	102.956	20.211	0.441	0.012
19.000	110.137	79.994	19.995	102.958	20.213	0.303	0.007
19.500	110.163	79.994	19.994	102.962	20.207	0.798	0.021
20.000	110.164	79.995	19.995	102.967	20.208	0.678	0.033
20.500	110.150	79.994	19.994	102.974	20.210	0.541	0.007
21.000	110.201	79.995	19.994	102.979	20.211	0.453	0.012
21.500	110.207	79.995	19.995	102.984	20.208	0.728	0.048
22.000	110.249	79.995	19.994	102.987	20.208	0.688	0.053
22.500	110.251	79.996	19.995	102.989	20.206	0.830	0.046
23.000	110.239	79.995	19.995	102.990	20.204	0.956	0.017
23.500	110.259	79.996	19.994	102.990	20.207	0.796	-0.001
24.000	110.280	79.996	19.995	102.991	20.203	1.064	0.024
24.500	110.266	79.994	19.995	102.991	20.199	1.343	0.024
25.000	110.283	79.995	19.994	102.997	20.202	1.137	0.005
25.500	110.287	79.996	19.995	103.000	20.202	1.104	0.012
26.000	110.328	79.994	19.994	102.990	20.203	1.024	0.033
26.500	110.320	79.996	19.994	102.988	20.200	1.289	0.039
27.000	110.366	79.995	19.993	102.994	20.190	1.984	0.036
27.500	110.419	79.994	19.994	102.996	20.201	1.201	0.069
28.000	110.365	79.994	19.994	103.003	20.197	1.505	0.049
28.500	110.446	79.995	19.994	103.041	20.192	1.858	0.013
29.000	110.507	79.994	19.994	103.083	20.193	1.802	0.084
29.500	110.531	79.994	19.994	103.102	20.191	1.965	0.113
30.001	110.591	79.994	19.995	103.115	20.193	1.756	0.084
30.501	110.581	79.993	19.994	103.126	20.191	1.906	0.067
31.000	110.654	79.993	19.995	103.113	20.194	1.746	0.057
31.500	110.673	79.993	19.994	103.088	20.193	1.814	0.077
32.000	110.696	79.992	19.995	103.080	20.190	1.968	0.067
32.500	110.732	79.992	19.996	103.077	20.184	2.429	0.051
33.000	110.814	79.992	19.995	103.079	20.186	2.281	0.089
33.500	110.861	79.990	19.994	103.087	20.183	2.501	0.123
34.000	110.886	79.991	19.995	103.094	20.191	1.962	0.100
34.501	110.912	79.990	19.994	103.102	20.187	2.207	0.061
