Sample ID:	C:\MCC\MCC Cal\Test\Oak_HWF_MCC_30K_min_211105_R2.txt
Sample Weight (mg):	4.81
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	106.032	80.027	19.997	103.019	20.203	-0.011	0.037
0.500	106.067	80.027	19.997	103.019	20.207	-0.251	0.033
1.000	106.044	80.025	20.000	103.019	20.206	-0.198	0.020
1.500	106.043	80.027	19.999	103.018	20.204	-0.080	-0.006
2.000	106.039	80.027	19.996	103.017	20.202	0.065	-0.015
2.500	106.041	80.025	19.998	103.017	20.202	0.055	-0.004
3.000	106.045	80.027	19.996	103.016	20.204	-0.044	0.002
3.500	106.018	80.027	19.995	103.019	20.206	-0.237	-0.009
4.000	106.031	80.025	19.995	103.022	20.206	-0.197	-0.019
4.500	106.008	80.028	19.996	103.025	20.203	0.024	-0.012
5.000	106.039	80.027	19.998	103.027	20.204	-0.071	-0.000
5.500	106.025	80.026	19.997	103.029	20.208	-0.346	0.013
6.000	106.021	80.027	19.996	103.026	20.200	0.207	-0.001
6.500	106.007	80.024	19.997	103.023	20.203	0.020	-0.018
7.000	106.039	80.026	19.995	103.020	20.206	-0.173	0.000
7.500	105.991	80.026	19.996	103.021	20.207	-0.240	0.001
8.000	105.985	80.029	19.994	103.019	20.206	-0.215	-0.035
8.500	106.021	80.030	19.992	103.021	20.205	-0.129	-0.012
9.000	106.025	80.033	19.991	103.022	20.203	0.020	0.035
9.500	106.039	80.026	19.997	103.023	20.204	-0.091	0.029
10.001	106.039	80.026	19.995	103.020	20.205	-0.126	0.016
10.501	105.984	80.026	19.996	103.020	20.198	0.346	-0.021
11.000	105.991	80.024	19.997	103.021	20.205	-0.171	-0.052
11.500	106.010	80.026	19.998	103.020	20.200	0.206	-0.011
12.000	105.982	80.026	19.996	103.020	20.200	0.204	0.009
12.500	106.030	80.026	19.997	103.024	20.202	0.078	0.006
13.000	106.014	80.023	19.995	103.033	20.196	0.437	0.026
13.500	106.010	80.024	19.996	103.046	20.194	0.606	0.006
14.001	106.038	80.020	19.997	103.059	20.192	0.710	0.002
14.501	106.063	80.017	19.997	103.074	20.196	0.475	0.038
15.000	106.094	80.013	19.995	103.084	20.189	0.918	0.055
15.500	106.080	80.012	19.996	103.090	20.188	1.007	0.037
16.000	106.072	80.012	19.994	103.091	20.190	0.891	-0.003
16.500	106.066	80.017	19.997	103.094	20.188	0.993	-0.018
17.000	106.012	80.020	19.996	103.093	20.184	1.295	-0.037
17.500	106.074	80.022	19.997	103.095	20.185	1.188	-0.026
18.000	106.084	80.024	19.998	103.103	20.184	1.241	0.041
18.500	106.117	80.022	19.997	103.111	20.185	1.186	0.058
19.000	106.134	80.023	19.996	103.118	20.177	1.716	0.047
19.500	106.122	80.023	19.997	103.130	20.183	1.339	0.028
20.000	106.132	80.025	19.998	103.143	20.183	1.343	0.001
20.500	106.180	80.025	19.998	103.149	20.179	1.632	0.027
21.000	106.166	80.022	19.997	103.156	20.173	1.982	0.046
21.500	106.195	80.014	19.999	103.163	20.174	1.928	0.025
22.000	106.240	80.020	19.997	103.168	20.176	1.798	0.045
22.500	106.276	80.015	19.996	103.172	20.171	2.150	0.077
23.000	106.299	80.014	19.997	103.180	20.176	1.806	0.070
23.500	106.319	80.013	19.997	103.180	20.176	1.808	0.052
24.000	106.338	80.013	19.996	103.181	20.174	1.941	0.041
24.500	106.336	80.012	19.995	103.182	20.175	1.866	0.028
25.000	106.408	80.009	19.998	103.179	20.173	1.985	0.044
25.500	106.432	80.011	19.995	103.175	20.173	1.990	0.083
26.000	106.476	80.007	19.995	103.177	20.169	2.287	0.082
26.500	106.470	80.007	19.997	103.181	20.169	2.289	0.053
27.000	106.560	80.009	19.995	103.188	20.172	2.076	0.061
27.500	106.587	80.010	19.996	103.195	20.164	2.626	0.100
28.000	106.614	80.009	19.996	103.201	20.170	2.205	0.085
28.500	106.689	80.010	19.995	103.207	20.168	2.338	0.078
29.000	106.746	80.012	19.995	103.206	20.172	2.090	0.117
29.500	106.750	80.001	19.998	103.204	20.170	2.213	0.097
30.000	106.832	80.009	19.996	103.205	20.169	2.264	0.074
30.500	106.886	80.008	19.997	103.208	20.166	2.451	0.111
31.000	106.967	80.003	19.998	103.208	20.166	2.486	0.136
31.500	107.017	80.009	19.994	103.217	20.163	2.670	0.133
32.000	107.086	80.009	19.995	103.224	20.164	2.639	0.125
32.500	107.150	80.008	19.997	103.224	20.162	2.750	0.126
33.000	107.218	80.007	19.995	103.225	20.156	3.142	0.132
33.500	107.278	80.010	19.996	103.227	20.164	2.608	0.129
34.000	107.311	80.010	19.995	103.230	20.165	2.559	0.110
34.500	107.396	80.010	19.996	103.232	20.160	2.865	0.105
35.000	107.469	80.015	19.993	103.238	20.163	2.663	0.138
35.500	107.524	80.025	19.996	103.245	20.154	3.257	0.143
36.000	107.615	80.023	19.998	103.252	20.166	2.475	0.137
36.501	107.696	80.025	19.994	103.253	20.157	3.057	0.159
37.001	107.816	80.026	19.997	103.259	20.160	2.877	0.186
37.500	107.880	80.024	19.996	103.259	20.161	2.809	0.193
38.000	107.981	80.025	19.995	103.260	20.161	2.817	0.174
38.500	108.058	80.025	19.994	103.259	20.158	3.026	0.172
39.000	108.120	80.023	19.996	103.259	20.156	3.136	0.159
39.500	108.207	80.024	19.996	103.255	20.158	3.037	0.144
40.000	108.297	80.024	19.995	103.255	20.156	3.134	0.163
40.500	108.416	80.023	19.993	103.258	20.156	3.148	0.193
41.000	108.516	80.022	19.996	103.260	20.162	2.764	0.214
41.500	108.624	80.024	19.992	103.261	20.156	3.168	0.213
42.000	108.703	80.026	19.996	103.263	20.155	3.205	0.198
42.501	108.815	80.023	19.996	103.266	20.147	3.728	0.189
43.001	108.909	80.026	19.996	103.265	20.153	3.356	0.198
43.500	109.018	80.026	19.997	103.265	20.152	3.396	0.204
44.000	109.105	80.024	19.996	103.265	20.151	3.500	0.200
44.500	109.279	80.026	19.996	103.264	20.150	3.513	0.229
45.000	109.310	80.024	19.996	103.262	20.153	3.353	0.233
45.500	109.415	80.026	19.996	103.261	20.148	3.714	0.170
46.000	109.541	80.021	19.998	103.264	20.148	3.648	0.183
46.501	109.639	80.029	19.997	103.269	20.153	3.358	0.228
47.001	109.798	80.026	19.995	103.276	20.151	3.499	0.240
47.500	109.884	80.025	19.998	103.282	20.147	3.770	0.251
48.000	110.031	80.023	19.996	103.286	20.159	2.972	0.240
48.500	110.144	80.026	19.996	103.284	20.151	3.462	0.247
49.000	110.262	80.024	19.995	103.285	20.146	3.792	0.245
49.500	110.376	80.025	19.996	103.285	20.151	3.449	0.231
50.000	110.511	80.024	19.997	103.283	20.149	3.592	0.240
50.500	110.652	80.024	19.996	103.282	20.152	3.444	0.262
51.000	110.778	80.023	19.994	103.284	20.155	3.189	0.271
51.500	110.894	80.025	19.997	103.283	20.150	3.557	0.255
52.000	111.041	80.026	19.998	103.284	20.147	3.768	0.253
52.500	111.161	80.025	19.996	103.286	20.149	3.628	0.265
53.000	111.291	80.023	19.997	103.287	20.146	3.830	0.258
53.500	111.447	80.026	19.995	103.287	20.157	3.103	0.268
54.001	111.547	80.024	19.996	103.287	20.152	3.389	0.271
54.501	111.725	80.024	19.996	103.288	20.149	3.592	0.267
55.000	111.824	80.024	19.997	103.289	20.149	3.616	0.277
55.500	111.953	80.027	19.996	103.290	20.151	3.512	0.253
56.000	112.112	80.026	19.996	103.290	20.149	3.625	0.258
56.500	112.241	80.025	19.996	103.293	20.149	3.607	0.288
57.000	112.357	80.027	19.996	103.295	20.151	3.470	0.266
57.500	112.548	80.024	19.994	103.296	20.150	3.541	0.276
58.000	112.709	80.026	19.996	103.295	20.147	3.776	0.330
58.501	112.819	80.022	19.995	103.295	20.148	3.683	0.312
59.001	112.978	80.023	19.997	103.291	20.150	3.574	0.270
59.500	113.129	80.021	19.996	103.290	20.151	3.466	0.289
60.000	113.276	80.016	19.995	103.292	20.141	4.176	0.304
60.500	113.454	80.019	19.996	103.293	20.149	3.628	0.311
61.000	113.645	80.018	19.997	103.294	20.144	3.960	0.347
61.500	113.761	80.021	19.997	103.294	20.146	3.815	0.338
62.000	113.901	80.018	19.996	103.293	20.144	3.922	0.282
62.500	114.100	80.015	19.996	103.291	20.145	3.913	0.298
63.000	114.268	80.014	19.994	103.290	20.145	3.895	0.353
63.500	114.418	80.015	19.995	103.289	20.146	3.785	0.342
64.000	114.582	80.017	19.995	103.292	20.147	3.732	0.316
64.500	114.739	80.015	19.996	103.294	20.146	3.816	0.318
65.000	114.937	80.014	19.996	103.299	20.141	4.168	0.339
65.500	115.070	80.017	19.995	103.304	20.145	3.893	0.343
66.000	115.247	80.012	19.994	103.309	20.150	3.525	0.320
66.500	115.446	80.014	19.995	103.313	20.140	4.214	0.343
67.000	115.562	80.016	19.994	103.318	20.144	3.934	0.346
67.500	115.785	80.014	19.997	103.320	20.147	3.748	0.327
68.000	115.934	80.013	19.996	103.318	20.143	4.012	0.355
68.500	116.126	80.012	19.995	103.317	20.146	3.837	0.357
69.000	116.290	80.012	19.995	103.313	20.145	3.908	0.349
69.501	116.444	80.014	19.996	103.310	20.145	3.873	0.337
70.001	116.642	80.016	19.996	103.307	20.135	4.520	0.335
70.500	116.816	80.013	19.996	103.307	20.143	4.019	0.362
71.000	116.987	80.017	19.998	103.307	20.140	4.195	0.358
71.500	117.197	80.015	19.999	103.305	20.144	3.929	0.363
72.000	117.371	80.017	19.997	103.305	20.147	3.720	0.383
72.500	117.527	80.015	19.996	103.308	20.145	3.904	0.357
73.000	117.703	80.012	19.997	103.310	20.144	3.949	0.331
73.500	117.922	80.011	19.996	103.312	20.140	4.184	0.363
74.000	118.073	80.012	19.996	103.313	20.138	4.323	0.382
74.500	118.266	80.012	19.996	103.309	20.142	4.101	0.358
75.000	118.479	80.016	19.994	103.305	20.135	4.573	0.376
75.500	118.656	80.020	19.995	103.303	20.143	4.032	0.398
76.000	118.854	80.022	19.997	103.302	20.146	3.794	0.382
76.500	119.038	80.022	19.997	103.303	20.145	3.873	0.378
77.000	119.213	80.027	19.995	103.310	20.146	3.847	0.370
77.500	119.435	80.024	19.997	103.314	20.144	3.929	0.378
78.000	119.639	80.020	19.997	103.319	20.141	4.117	0.411
78.500	119.813	80.020	19.997	103.320	20.136	4.463	0.402
79.000	120.009	80.020	19.995	103.321	20.143	4.009	0.374
79.500	120.192	80.017	19.996	103.317	20.140	4.197	0.374
80.000	120.395	80.023	19.998	103.312	20.144	3.980	0.382
80.500	120.593	80.024	19.996	103.307	20.144	3.918	0.393
81.000	120.809	80.024	19.996	103.305	20.141	4.132	0.408
81.500	120.985	80.021	19.997	103.303	20.144	3.940	0.403
82.000	121.174	80.025	19.996	103.302	20.147	3.729	0.378
82.500	121.424	80.026	19.997	103.304	20.144	3.962	0.401
83.000	121.581	80.024	19.997	103.304	20.149	3.625	0.423
83.500	121.832	80.025	19.998	103.302	20.139	4.307	0.408
84.000	122.011	80.024	19.995	103.300	20.148	3.684	0.419
84.501	122.198	80.026	19.996	103.300	20.136	4.466	0.399
85.001	122.400	80.022	19.997	103.300	20.142	4.059	0.378
85.500	122.640	80.027	19.997	103.305	20.140	4.238	0.415
86.000	122.838	80.025	19.997	103.308	20.144	3.935	0.440
86.501	123.051	80.028	19.997	103.307	20.145	3.871	0.424
87.001	123.248	80.026	19.996	103.307	20.140	4.235	0.410
87.500	123.483	80.027	19.996	103.308	20.146	3.844	0.421
88.000	123.650	80.027	19.994	103.302	20.143	4.019	0.417
88.501	123.846	80.029	19.997	103.299	20.144	3.968	0.382
89.001	124.069	80.028	19.996	103.299	20.139	4.258	0.391
89.500	124.288	80.028	19.997	103.298	20.147	3.753	0.430
90.000	124.474	80.028	19.996	103.296	20.146	3.800	0.424
90.500	124.714	80.027	19.996	103.297	20.141	4.168	0.415
91.001	124.911	80.027	19.996	103.298	20.142	4.104	0.432
91.501	125.089	80.029	19.997	103.300	20.141	4.141	0.406
92.000	125.310	80.029	19.996	103.302	20.143	3.990	0.387
92.500	125.517	80.028	19.996	103.304	20.140	4.219	0.414
93.000	125.787	80.028	19.995	103.305	20.140	4.207	0.453
93.500	125.964	80.027	19.993	103.308	20.142	4.083	0.462
94.000	126.208	80.025	19.996	103.312	20.137	4.390	0.434
94.500	126.410	80.026	19.996	103.313	20.140	4.240	0.433
95.000	126.619	80.027	19.995	103.316	20.140	4.187	0.428
95.500	126.817	80.029	19.996	103.317	20.142	4.057	0.409
96.000	127.054	80.028	19.998	103.311	20.141	4.183	0.421
96.500	127.273	80.026	19.998	103.306	20.141	4.169	0.446
97.001	127.514	80.027	19.996	103.303	20.148	3.682	0.458
97.501	127.726	80.025	19.996	103.299	20.142	4.114	0.456
98.000	127.949	80.027	19.999	103.300	20.146	3.784	0.443
98.500	128.149	80.025	19.999	103.306	20.141	4.160	0.429
99.000	128.374	80.025	19.997	103.310	20.134	4.601	0.424
99.500	128.563	80.027	19.997	103.313	20.140	4.249	0.420
100.000	128.808	80.028	19.998	103.313	20.141	4.134	0.424
100.500	129.013	80.025	19.997	103.311	20.139	4.307	0.442
101.000	129.238	80.026	19.997	103.308	20.142	4.054	0.440
101.501	129.481	80.025	19.996	103.305	20.134	4.619	0.449
102.001	129.719	80.026	19.996	103.305	20.140	4.196	0.475
102.500	129.913	80.025	19.997	103.306	20.135	4.521	0.456
103.000	130.163	80.025	19.997	103.307	20.140	4.218	0.438
103.500	130.343	80.022	19.996	103.310	20.144	3.952	0.438
104.000	130.565	80.027	19.997	103.315	20.143	4.038	0.416
104.500	130.821	80.026	19.996	103.320	20.146	3.795	0.440
105.000	131.054	80.027	19.997	103.323	20.141	4.130	0.483
105.500	131.277	80.025	19.996	103.321	20.143	4.010	0.473
106.000	131.519	80.026	19.997	103.317	20.137	4.396	0.461
106.500	131.737	80.024	19.995	103.313	20.145	3.871	0.462
107.000	131.984	80.024	19.996	103.311	20.143	4.003	0.462
107.500	132.161	80.023	19.997	103.314	20.145	3.901	0.444
108.000	132.408	80.025	19.996	103.317	20.142	4.078	0.424
108.500	132.686	80.026	19.995	103.318	20.144	3.928	0.474
109.000	132.897	80.025	19.996	103.320	20.144	3.974	0.506
109.501	133.106	80.027	19.996	103.317	20.140	4.187	0.455
110.001	133.348	80.025	19.996	103.313	20.141	4.130	0.436
110.500	133.595	80.026	19.994	103.314	20.140	4.206	0.470
111.000	133.826	80.027	19.997	103.318	20.137	4.398	0.483
111.501	134.077	80.026	19.995	103.320	20.139	4.256	0.480
112.001	134.255	80.029	19.999	103.321	20.145	3.893	0.456
112.500	134.503	80.027	19.997	103.320	20.141	4.159	0.428
113.000	134.748	80.028	19.997	103.319	20.146	3.800	0.460
113.500	134.985	80.027	19.996	103.318	20.140	4.241	0.487
114.001	135.228	80.028	19.997	103.319	20.144	3.980	0.481
114.501	135.468	80.023	19.997	103.322	20.141	4.161	0.482
115.000	135.731	80.025	19.995	103.324	20.139	4.309	0.493
115.500	135.923	80.025	19.995	103.320	20.144	3.973	0.479
116.000	136.184	80.027	19.998	103.317	20.133	4.690	0.454
116.500	136.414	80.025	19.995	103.314	20.145	3.895	0.472
117.000	136.658	80.026	19.997	103.309	20.141	4.141	0.482
117.500	136.864	80.028	19.997	103.308	20.141	4.148	0.462
