Sample ID:	C:\MCC\MCC Cal\Test\Masonite_New_grinder_MCC_30K_min_220328_R2.txt
Sample Weight (mg):	4.72
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	108.982	80.006	19.993	103.602	20.048	0.495	0.049
0.499	108.981	80.007	19.994	103.601	20.049	0.486	0.017
1.000	108.961	80.008	19.994	103.601	20.050	0.355	-0.014
1.500	108.962	80.025	19.996	103.601	20.050	0.389	-0.020
2.000	108.927	80.011	19.997	103.601	20.048	0.495	-0.027
2.500	108.972	80.006	19.994	103.606	20.047	0.621	-0.012
3.000	108.960	80.004	19.994	103.607	20.050	0.387	0.021
3.500	108.950	80.005	19.992	103.607	20.049	0.448	0.006
4.000	108.941	80.006	19.994	103.607	20.047	0.594	-0.020
4.500	108.939	80.006	19.994	103.607	20.052	0.218	-0.015
5.000	108.977	80.007	19.992	103.605	20.051	0.340	0.012
5.500	108.950	80.007	19.992	103.611	20.052	0.268	0.024
6.000	108.946	80.007	19.993	103.619	20.051	0.345	-0.010
6.500	108.944	80.005	19.992	103.627	20.052	0.285	-0.019
7.000	108.945	80.006	19.991	103.637	20.047	0.607	-0.004
7.500	108.943	80.006	19.993	103.646	20.050	0.404	-0.000
8.000	108.944	80.006	19.992	103.648	20.047	0.596	-0.000
8.500	108.949	80.009	19.994	103.650	20.047	0.598	0.002
9.000	108.954	80.006	19.994	103.652	20.047	0.615	0.007
9.500	108.945	80.004	19.994	103.653	20.046	0.634	0.003
10.000	108.925	80.006	19.991	103.651	20.047	0.564	-0.017
10.500	108.959	80.005	19.994	103.651	20.044	0.770	-0.007
11.000	108.943	80.005	19.993	103.654	20.049	0.468	0.017
11.500	108.933	80.006	19.993	103.652	20.047	0.610	-0.003
12.001	108.940	80.006	19.993	103.649	20.045	0.705	-0.014
12.500	108.977	80.005	19.993	103.650	20.043	0.840	0.021
13.000	108.971	80.003	19.994	103.652	20.043	0.863	0.037
13.500	108.957	80.004	19.993	103.654	20.044	0.789	0.005
14.001	108.955	80.006	19.993	103.660	20.043	0.867	-0.018
14.500	108.998	80.004	19.992	103.668	20.042	0.966	0.013
15.000	108.997	80.005	19.993	103.673	20.039	1.122	0.041
15.500	109.016	80.005	19.993	103.678	20.038	1.208	0.030
16.000	108.989	80.005	19.992	103.684	20.039	1.116	0.005
16.500	108.974	80.005	19.994	103.674	20.043	0.865	-0.025
17.000	108.976	80.005	19.992	103.658	20.037	1.299	-0.027
17.500	109.031	80.005	19.993	103.645	20.038	1.228	0.022
18.000	109.053	80.006	19.993	103.635	20.036	1.378	0.067
18.500	109.054	80.006	19.993	103.625	20.036	1.365	0.050
19.000	109.086	80.005	19.995	103.636	20.038	1.182	0.028
19.500	109.100	80.003	19.995	103.663	20.034	1.471	0.039
20.000	109.118	80.004	19.993	103.707	20.035	1.389	0.039
20.500	109.175	80.005	19.995	103.738	20.036	1.359	0.054
21.000	109.153	80.005	19.993	103.765	20.030	1.729	0.055
21.500	109.138	80.006	19.993	103.786	20.037	1.296	-0.001
22.000	109.177	80.005	19.994	103.794	20.032	1.615	-0.006
22.500	109.174	80.005	19.992	103.787	20.035	1.427	0.030
23.000	109.244	80.004	19.994	103.786	20.035	1.435	0.051
23.500	109.279	80.004	19.994	103.787	20.030	1.731	0.086
24.000	109.299	80.004	19.997	103.797	20.032	1.591	0.081
24.500	109.311	80.002	19.999	103.808	20.029	1.828	0.044
25.000	109.361	80.005	19.994	103.815	20.031	1.689	0.047
25.500	109.453	80.006	19.991	103.827	20.030	1.786	0.102
26.000	109.480	80.004	19.994	103.844	20.031	1.670	0.130
26.500	109.487	80.006	19.994	103.852	20.027	1.984	0.077
27.000	109.532	80.003	19.997	103.859	20.024	2.140	0.043
27.500	109.588	80.007	19.993	103.860	20.026	2.039	0.077
28.000	109.664	80.003	19.997	103.852	20.025	2.077	0.116
28.500	109.698	80.011	19.992	103.833	20.023	2.263	0.121
29.000	109.726	80.004	19.994	103.818	20.022	2.290	0.086
29.500	109.821	80.006	19.992	103.804	20.023	2.229	0.092
30.000	109.836	80.005	19.993	103.797	20.023	2.230	0.116
30.500	109.911	80.008	19.993	103.794	20.023	2.247	0.100
31.000	110.018	80.005	19.993	103.795	20.027	1.999	0.136
31.500	110.050	80.004	19.992	103.794	20.021	2.389	0.161
32.000	110.112	80.005	19.994	103.792	20.025	2.134	0.117
32.499	110.152	80.004	19.994	103.790	20.022	2.334	0.098
32.999	110.186	80.005	19.993	103.790	20.024	2.143	0.088
33.499	110.280	80.004	19.993	103.790	20.022	2.317	0.100
33.999	110.378	80.005	19.993	103.790	20.022	2.330	0.160
34.499	110.434	80.005	19.993	103.788	20.023	2.274	0.173
34.999	110.496	80.006	19.992	103.781	20.022	2.282	0.136
35.499	110.579	80.004	19.993	103.774	20.023	2.238	0.131
35.999	110.621	80.005	19.994	103.766	20.017	2.655	0.135
36.499	110.706	80.004	19.994	103.762	20.022	2.323	0.126
36.999	110.732	80.004	19.993	103.765	20.022	2.304	0.119
37.499	110.842	80.004	19.994	103.771	20.024	2.175	0.124
37.999	110.925	80.005	19.993	103.771	20.022	2.316	0.164
38.499	110.990	80.003	19.993	103.771	20.019	2.549	0.170
38.999	111.087	80.005	19.994	103.769	20.018	2.568	0.155
39.499	111.147	80.004	19.993	103.770	20.019	2.551	0.160
40.000	111.229	80.003	19.994	103.776	20.017	2.658	0.150
40.500	111.328	80.000	19.989	103.792	20.019	2.490	0.162
41.000	111.386	80.004	19.992	103.809	20.018	2.564	0.169
41.500	111.448	80.005	19.993	103.837	20.019	2.505	0.138
41.999	111.537	80.006	19.992	103.866	20.018	2.574	0.136
42.499	111.620	80.005	19.994	103.882	20.016	2.695	0.162
42.999	111.721	80.004	19.993	103.878	20.015	2.792	0.178
43.500	111.815	80.006	19.994	103.864	20.014	2.836	0.189
44.000	111.921	80.005	19.993	103.843	20.015	2.811	0.198
44.499	112.013	80.005	19.993	103.812	20.012	2.989	0.199
44.999	112.072	80.005	19.994	103.783	20.012	2.987	0.174
45.499	112.188	80.005	19.994	103.772	20.010	3.134	0.163
45.999	112.307	80.005	19.993	103.774	20.011	3.074	0.205
46.499	112.393	80.004	19.991	103.775	20.012	2.966	0.220
47.000	112.479	80.006	19.995	103.784	20.012	2.989	0.189
47.500	112.546	80.007	19.992	103.801	20.011	3.078	0.163
48.000	112.649	80.007	19.995	103.822	20.011	3.069	0.162
48.500	112.798	80.006	19.993	103.842	20.011	3.099	0.211
48.999	112.895	80.005	19.995	103.861	20.017	2.685	0.249
49.499	112.974	80.008	19.994	103.875	20.010	3.105	0.211
49.999	113.075	80.005	19.992	103.887	20.013	2.915	0.178
50.499	113.208	80.006	19.993	103.890	20.012	3.029	0.207
50.999	113.315	80.006	19.994	103.894	20.013	2.908	0.237
51.499	113.431	80.006	19.994	103.895	20.012	2.992	0.231
51.999	113.521	80.007	19.994	103.892	20.012	3.010	0.214
52.500	113.644	80.006	19.993	103.889	20.014	2.845	0.210
53.000	113.722	80.005	19.996	103.891	20.013	2.907	0.207
53.499	113.873	80.006	19.995	103.886	20.015	2.801	0.215
53.999	114.001	80.007	19.994	103.881	20.014	2.862	0.254
54.499	114.100	80.006	19.994	103.875	20.010	3.115	0.253
54.999	114.216	80.006	19.994	103.864	20.012	3.008	0.221
55.499	114.326	80.005	19.994	103.854	20.012	2.969	0.220
56.000	114.433	80.007	19.994	103.849	20.010	3.138	0.222
56.501	114.578	80.005	19.994	103.840	20.007	3.321	0.235
57.000	114.699	80.006	19.994	103.833	20.009	3.232	0.258
57.499	114.839	80.005	19.994	103.830	20.006	3.390	0.263
57.999	114.962	80.006	19.994	103.829	20.006	3.409	0.263
58.500	115.114	80.006	19.994	103.828	20.006	3.430	0.269
59.000	115.169	80.005	19.993	103.834	20.003	3.596	0.241
59.499	115.326	80.004	19.991	103.842	20.007	3.360	0.209
59.999	115.478	80.008	19.994	103.845	20.007	3.368	0.260
60.500	115.646	80.008	19.994	103.850	20.004	3.545	0.315
61.000	115.721	80.007	19.995	103.856	20.004	3.579	0.281
61.500	115.847	80.003	19.996	103.856	20.003	3.584	0.222
62.000	116.023	80.004	19.995	103.859	20.004	3.546	0.252
62.499	116.169	80.005	19.993	103.862	20.002	3.683	0.312
62.999	116.293	80.006	19.995	103.858	20.002	3.670	0.296
63.499	116.422	80.006	19.993	103.852	20.001	3.784	0.261
63.999	116.595	80.005	19.992	103.848	20.003	3.624	0.278
64.499	116.753	80.005	19.993	103.843	20.002	3.720	0.317
64.999	116.906	80.000	19.997	103.843	20.004	3.581	0.321
65.499	117.052	80.005	19.992	103.850	20.002	3.680	0.305
65.999	117.194	80.004	19.994	103.856	20.003	3.609	0.293
66.499	117.349	80.007	19.992	103.862	20.005	3.512	0.292
66.999	117.483	80.006	19.993	103.867	20.005	3.472	0.293
67.499	117.633	80.006	19.994	103.874	20.004	3.546	0.287
67.999	117.787	80.007	19.993	103.881	20.005	3.496	0.294
68.500	117.964	80.006	19.992	103.887	20.009	3.238	0.318
69.000	118.137	80.006	19.991	103.896	20.005	3.468	0.341
69.499	118.272	80.008	19.992	103.904	20.003	3.645	0.329
69.999	118.443	80.008	19.993	103.908	20.004	3.542	0.307
70.499	118.620	80.007	19.993	103.911	20.008	3.306	0.327
70.999	118.757	80.007	19.992	103.913	20.005	3.498	0.331
71.499	118.911	80.006	19.993	103.911	20.008	3.293	0.303
71.999	119.054	80.007	19.994	103.907	20.007	3.344	0.294
72.499	119.215	80.006	19.993	103.899	20.005	3.494	0.300
72.999	119.374	80.008	19.994	103.892	20.006	3.418	0.312
73.500	119.550	80.008	19.992	103.888	20.003	3.597	0.328
74.000	119.756	80.007	19.994	103.889	20.006	3.399	0.358
74.500	119.932	80.008	19.993	103.893	20.005	3.500	0.382
75.001	120.080	80.007	19.994	103.900	20.006	3.433	0.353
75.500	120.267	80.008	19.992	103.904	20.001	3.745	0.329
75.999	120.464	80.007	19.993	103.905	20.006	3.424	0.359
76.499	120.612	80.008	19.993	103.903	20.005	3.482	0.365
76.999	120.768	80.009	19.991	103.896	20.005	3.484	0.325
77.499	120.918	80.006	19.994	103.889	20.008	3.268	0.305
77.999	121.130	80.008	19.993	103.887	20.005	3.452	0.333
78.499	121.338	80.008	19.993	103.885	20.006	3.429	0.391
78.999	121.467	80.008	19.993	103.886	20.004	3.578	0.379
79.499	121.693	80.007	19.993	103.890	20.003	3.631	0.346
79.999	121.860	80.008	19.992	103.889	20.005	3.449	0.374
80.499	122.090	80.007	19.994	103.888	20.003	3.599	0.395
80.999	122.256	80.006	19.994	103.889	20.002	3.715	0.397
81.500	122.453	80.008	19.991	103.884	20.003	3.584	0.380
82.000	122.645	80.006	19.992	103.878	20.005	3.474	0.376
82.499	122.813	80.007	19.992	103.878	20.006	3.383	0.374
82.999	123.014	80.005	19.993	103.878	20.005	3.508	0.365
83.499	123.157	80.007	19.992	103.879	20.005	3.457	0.356
83.999	123.348	80.005	19.992	103.880	20.004	3.526	0.339
84.499	123.549	80.006	19.994	103.880	19.999	3.876	0.364
84.999	123.748	80.005	19.993	103.879	20.005	3.505	0.396
85.499	123.945	80.004	19.993	103.880	20.003	3.582	0.398
85.999	124.182	80.005	19.992	103.876	20.002	3.717	0.415
86.500	124.331	80.004	19.993	103.874	20.003	3.645	0.410
87.000	124.519	80.005	19.994	103.873	20.000	3.814	0.361
87.499	124.677	80.004	19.993	103.868	20.000	3.831	0.341
87.999	124.881	80.006	19.992	103.866	20.002	3.704	0.354
88.499	125.065	80.006	19.993	103.868	19.999	3.862	0.375
88.999	125.301	80.006	19.994	103.867	20.002	3.693	0.404
89.499	125.466	80.005	19.993	103.866	20.001	3.782	0.411
89.999	125.669	80.004	19.993	103.877	20.002	3.699	0.385
90.500	125.866	80.006	19.993	103.881	20.002	3.720	0.384
91.000	126.080	80.004	19.993	103.882	20.003	3.644	0.405
91.499	126.285	80.007	19.994	103.886	20.003	3.646	0.415
91.999	126.480	80.004	19.994	103.892	20.004	3.536	0.410
92.499	126.666	80.006	19.993	103.891	20.004	3.572	0.391
92.999	126.856	80.005	19.993	103.895	20.005	3.509	0.378
93.499	127.047	80.004	19.992	103.900	20.005	3.482	0.378
93.999	127.241	80.006	19.994	103.904	20.006	3.417	0.383
94.499	127.464	80.005	19.993	103.909	20.006	3.423	0.401
94.999	127.685	80.005	19.992	103.913	20.001	3.750	0.430
95.500	127.871	80.003	19.994	103.911	20.004	3.542	0.425
96.000	128.086	80.005	19.993	103.904	20.001	3.788	0.403
96.499	128.267	80.005	19.994	103.897	20.004	3.520	0.398
97.000	128.474	80.006	19.993	103.891	20.004	3.550	0.392
97.500	128.676	80.005	19.991	103.888	20.006	3.380	0.399
97.999	128.859	80.004	19.994	103.883	20.004	3.555	0.397
98.499	129.148	80.006	19.994	103.882	20.001	3.751	0.429
98.999	129.356	80.007	19.993	103.885	20.005	3.452	0.484
99.499	129.564	80.004	19.992	103.890	20.004	3.559	0.456
99.999	129.762	80.004	19.997	103.893	20.002	3.669	0.411
100.499	129.956	80.007	19.993	103.905	20.001	3.741	0.399
100.999	130.174	80.005	19.994	103.918	20.001	3.737	0.402
101.500	130.366	80.006	19.994	103.923	20.004	3.560	0.411
102.001	130.577	80.006	19.992	103.923	20.002	3.697	0.407
102.500	130.758	80.005	19.995	103.924	20.003	3.582	0.398
102.999	130.997	80.006	19.994	103.920	20.002	3.702	0.406
103.500	131.204	80.008	19.992	103.915	20.003	3.605	0.433
104.000	131.442	80.006	19.993	103.914	20.002	3.694	0.445
104.500	131.701	80.006	19.993	103.909	20.002	3.681	0.471
105.000	131.923	80.006	19.993	103.903	20.002	3.698	0.489
105.499	132.107	80.006	19.993	103.902	20.000	3.852	0.443
105.999	132.330	80.007	19.993	103.900	20.002	3.683	0.406
106.499	132.546	80.005	19.993	103.895	20.002	3.683	0.423
106.999	132.720	80.004	19.993	103.900	20.002	3.666	0.415
107.499	132.932	80.006	19.994	103.900	20.003	3.592	0.388
107.999	133.234	80.005	19.994	103.889	20.002	3.674	0.450
108.499	133.426	80.006	19.994	103.882	20.007	3.333	0.504
108.999	133.626	80.006	19.993	103.882	20.003	3.640	0.443
109.499	133.781	80.005	19.993	103.874	20.000	3.796	0.373
109.999	134.035	80.006	19.993	103.872	20.002	3.657	0.382
110.499	134.290	80.006	19.993	103.872	20.000	3.843	0.459
110.999	134.529	80.004	19.993	103.869	20.000	3.856	0.502
111.499	134.731	80.005	19.992	103.868	19.999	3.923	0.468
111.999	134.948	80.005	19.993	103.867	19.997	3.998	0.430
112.499	135.168	80.005	19.993	103.867	20.001	3.779	0.428
112.999	135.367	80.004	19.992	103.872	19.996	4.083	0.428
113.500	135.612	80.004	19.994	103.875	19.999	3.912	0.432
114.000	135.818	80.005	19.995	103.881	20.001	3.747	0.448
114.499	136.061	80.006	19.994	103.887	20.001	3.724	0.450
114.999	136.269	80.002	19.993	103.887	20.002	3.711	0.450
115.499	136.514	80.003	19.993	103.888	20.000	3.836	0.452
116.000	136.738	80.003	19.994	103.890	19.999	3.880	0.461
116.501	136.978	80.003	19.994	103.888	20.000	3.821	0.467
117.001	137.241	80.005	19.994	103.887	20.004	3.527	0.484
117.500	137.455	80.004	19.993	103.888	20.002	3.720	0.490
117.999	137.688	80.005	19.993	103.893	20.007	3.359	0.462
118.500	137.903	80.005	19.995	103.899	20.003	3.643	0.448
119.001	138.125	80.004	19.993	103.898	20.004	3.516	0.442
119.500	138.318	80.002	19.993	103.899	20.003	3.603	0.426
