##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/mW,Sensit./(uV/mW)
50.645,10.01,-0.01568,-0.01590729,0.6235
50.745,10.55663,-0.01585715,-0.01326778,0.6235
50.845,10.71659,-0.01460326,0.002718688,0.6235
50.945,10.80302,-0.01491725,0.01864346,0.6235
51.045,10.879,-0.01459185,0.03402748,0.6235
51.145,10.93856,-0.01503675,0.03975468,0.6235
51.245,10.99092,-0.0156447,0.04159869,0.62349
51.345,11.03766,-0.01597383,0.05574058,0.62349
51.445,11.07719,-0.0156157,0.06832723,0.62349
51.545,11.11416,-0.01565408,0.0729491,0.62349
51.645,11.14715,-0.01564737,0.09113822,0.62349
51.745,11.17678,-0.01593642,0.08973589,0.62349
51.845,11.201839999999999,-0.01592044,0.10044,0.62349
51.945,11.22947,-0.01661349,0.11605,0.62349
52.045,11.254769999999999,-0.01625255,0.1206,0.62349
52.145,11.2813,-0.01590944,0.14605,0.62348
52.245,11.30508,-0.01555144,0.15255,0.62348
52.345,11.327110000000001,-0.01563173,0.1642,0.62348
52.445,11.34843,-0.01496588,0.17015999999999998,0.62348
52.545,11.36934,-0.01442664,0.17712999999999998,0.62348
52.645,11.38903,-0.01529306,0.19498,0.62348
52.745,11.40757,-0.01438893,0.19837,0.62348
52.845,11.42596,-0.01399417,0.20606,0.62348
52.945,11.443769999999999,-0.01471088,0.22398,0.62347
53.045,11.4614,-0.01438986,0.23593000000000003,0.62347
53.145,11.47902,-0.01510199,0.23318000000000003,0.62347
53.245,11.496089999999999,-0.0160752,0.24644000000000002,0.62347
53.345,11.51334,-0.0161859,0.25056,0.62347
53.445,11.5298,-0.01678395,0.25923,0.62347
53.545,11.54504,-0.01678183,0.27678,0.62347
53.645,11.55979,-0.0168863,0.2888,0.62346
53.745,11.57462,-0.01726995,0.28812,0.62346
53.845,11.5892,-0.01756702,0.30151999999999995,0.62346
53.945,11.603660000000001,-0.01702351,0.31188,0.62346
54.045,11.6175,-0.0160918,0.32054,0.62346
54.145,11.631310000000001,-0.01668158,0.32234,0.62346
54.245,11.64475,-0.01530063,0.33554,0.62346
54.345,11.65812,-0.01520194,0.34996,0.62345
54.445,11.67077,-0.01477344,0.35629,0.62345
54.545,11.68324,-0.01485653,0.36065,0.62345
54.645,11.69548,-0.0150073,0.36858,0.62345
54.745,11.70782,-0.01591516,0.37728,0.62345
54.845,11.71987,-0.01490866,0.38783,0.62345
54.945,11.731760000000001,-0.01614747,0.3989,0.62344
55.045,11.74319,-0.01495008,0.41411000000000003,0.62344
55.145,11.754660000000001,-0.01467959,0.41217,0.62344
55.245,11.76603,-0.01470361,0.42331,0.62344
55.345,11.77723,-0.01467009,0.43983999999999995,0.62344
55.445,11.78825,-0.0148133,0.44017,0.62344
55.545,11.79913,-0.01476662,0.44818,0.62343
55.645,11.80982,-0.01557938,0.45643999999999996,0.62343
55.745,11.8205,-0.01528055,0.4568,0.62343
55.845,11.83098,-0.01670111,0.46976999999999997,0.62343
55.945,11.8415,-0.01619437,0.47898999999999997,0.62343
56.045,11.85167,-0.01762023,0.49266000000000004,0.62343
56.145,11.8617,-0.01771868,0.50236,0.62342
56.245,11.87165,-0.0177591,0.5148699999999999,0.62342
56.345,11.88147,-0.01813461,0.5230199999999999,0.62342
56.445,11.89127,-0.0174718,0.52432,0.62342
56.545,11.90098,-0.01806692,0.53192,0.62342
56.645,11.9105,-0.01684034,0.53888,0.62341
56.745,11.920069999999999,-0.01633328,0.54835,0.62341
56.845,11.92939,-0.01526793,0.55972,0.62341
