LABORATORY,FSRI 
TEST IDENT,BlackPMMA_HF50_3
OPERATOR,Dow
MATERIAL,Black PMMA
ORIENTATION,Horizontal
HEAT FLUX,50
SURF AREA,0.009999999776482582
C FACTOR,0.039002254605293274
SPEC HOLDER DIFF,-566
SPECIMEN MASS,100.69999694824219
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,2011
TIME TO IGN,27.25
END OF TEST SCAN,1531
END OF TEST TIME,382.75
TEST STATUS,1
PRE TEST CMT,Dimensions: 100.97 x 101.01 x 8.20 mm
