Sample ID:	C:\MCC\MCC Cal\Test\XPS_Foam_Board_MCC_30K_min_220120_R2.txt
Sample Weight (mg):	4.72
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	115.240	80.005	19.993	103.801	20.066	-0.384	-0.030
0.501	115.233	80.006	19.994	103.796	20.064	-0.192	-0.014
1.000	115.261	80.007	19.993	103.795	20.063	-0.122	0.008
1.500	115.273	80.007	19.992	103.797	20.066	-0.344	0.030
2.000	115.255	80.006	19.994	103.801	20.065	-0.295	0.017
2.500	115.261	80.007	19.993	103.803	20.060	0.041	-0.009
3.000	115.271	80.006	19.993	103.803	20.063	-0.154	0.002
3.500	115.229	80.005	19.994	103.805	20.061	-0.015	-0.008
4.000	115.281	80.004	19.993	103.810	20.064	-0.216	-0.011
4.500	115.282	80.006	19.994	103.806	20.065	-0.265	0.031
5.000	115.255	80.006	19.992	103.809	20.065	-0.316	0.014
5.500	115.289	80.005	19.992	103.812	20.062	-0.096	-0.009
6.000	115.280	80.004	19.993	103.812	20.066	-0.361	0.016
6.500	115.280	80.004	19.993	103.807	20.062	-0.079	0.008
7.002	115.255	80.006	19.993	103.805	20.063	-0.166	-0.017
7.501	115.276	80.006	19.992	103.803	20.068	-0.471	-0.015
8.000	115.299	80.002	19.996	103.803	20.067	-0.439	0.020
8.500	115.272	80.004	19.997	103.802	20.070	-0.621	0.020
9.000	115.262	80.003	19.995	103.801	20.068	-0.510	-0.021
9.500	115.255	80.006	19.995	103.796	20.069	-0.546	-0.027
10.000	115.246	80.005	19.996	103.796	20.066	-0.382	-0.017
10.500	115.234	80.006	19.994	103.805	20.067	-0.420	-0.018
11.000	115.245	80.004	19.994	103.811	20.063	-0.186	-0.011
11.500	115.248	80.003	19.995	103.809	20.064	-0.226	0.006
12.000	115.226	80.002	19.994	103.813	20.061	-0.049	-0.003
12.500	115.236	80.003	19.994	103.812	20.063	-0.121	-0.015
13.000	115.232	80.001	19.993	103.801	20.062	-0.077	-0.003
13.500	115.223	80.004	19.993	103.802	20.059	0.094	-0.004
14.000	115.246	80.005	19.994	103.812	20.061	-0.034	0.000
14.500	115.246	80.002	19.994	103.822	20.061	-0.038	0.018
15.000	115.258	80.004	19.994	103.837	20.056	0.328	0.018
15.500	115.222	80.003	19.993	103.855	20.057	0.283	-0.006
16.000	115.283	80.002	19.994	103.864	20.057	0.284	0.000
16.500	115.254	80.002	19.993	103.872	20.057	0.279	0.029
17.000	115.313	80.003	19.993	103.884	20.056	0.330	0.031
17.500	115.296	80.004	19.994	103.893	20.051	0.652	0.036
18.000	115.313	80.000	19.994	103.896	20.055	0.414	0.021
18.500	115.347	80.003	19.994	103.908	20.050	0.770	0.025
19.000	115.334	80.002	19.994	103.918	20.049	0.821	0.036
19.500	115.328	80.003	19.994	103.926	20.046	1.045	0.001
20.000	115.334	80.005	19.993	103.939	20.047	0.951	-0.009
20.500	115.350	80.000	19.995	103.932	20.043	1.215	0.011
21.000	115.408	80.001	19.995	103.919	20.045	1.074	0.048
21.500	115.417	80.003	19.994	103.913	20.041	1.383	0.071
22.000	115.453	80.001	19.994	103.908	20.040	1.437	0.056
22.500	115.452	80.002	19.995	103.899	20.040	1.418	0.040
23.000	115.545	80.003	19.996	103.918	20.040	1.396	0.063
23.500	115.557	80.005	19.993	103.960	20.038	1.575	0.098
24.000	115.571	80.002	19.994	103.988	20.037	1.607	0.066
24.500	115.584	80.005	19.994	104.009	20.036	1.684	0.027
25.000	115.638	80.003	19.995	104.022	20.035	1.750	0.047
25.500	115.686	80.002	19.993	104.026	20.039	1.503	0.085
26.000	115.689	80.004	19.994	104.006	20.037	1.656	0.076
26.500	115.764	80.005	19.993	103.991	20.037	1.650	0.064
27.000	115.776	80.003	19.993	103.978	20.035	1.754	0.083
27.500	115.841	80.004	19.994	103.974	20.034	1.865	0.082
28.000	115.865	80.003	19.994	103.974	20.036	1.714	0.083
28.500	115.930	80.005	19.994	103.977	20.034	1.872	0.089
29.000	115.987	80.004	19.994	103.984	20.035	1.759	0.105
29.500	116.068	80.005	19.994	103.987	20.033	1.903	0.130
30.000	116.098	80.003	19.995	103.985	20.035	1.741	0.124
30.500	116.170	80.004	19.994	103.983	20.031	2.044	0.106
31.000	116.198	80.000	19.993	103.983	20.031	2.052	0.101
31.500	116.286	80.004	19.995	103.981	20.033	1.918	0.108
32.000	116.328	80.004	19.993	103.984	20.032	2.009	0.123
32.500	116.380	80.004	19.994	103.990	20.033	1.916	0.112
33.000	116.453	80.002	19.995	103.991	20.035	1.766	0.110
33.500	116.499	80.003	19.994	103.991	20.030	2.101	0.122
34.000	116.580	80.002	19.994	103.992	20.033	1.937	0.123
34.500	116.674	80.004	19.992	103.988	20.030	2.084	0.151
35.000	116.724	80.003	19.993	103.987	20.029	2.195	0.159
35.500	116.799	80.002	19.994	103.989	20.032	1.956	0.135
36.000	116.855	80.005	19.992	103.992	20.031	2.039	0.129
36.500	116.939	80.005	19.993	103.992	20.030	2.135	0.136
37.000	117.005	80.005	19.993	103.996	20.028	2.223	0.144
37.500	117.074	80.004	19.993	103.997	20.027	2.287	0.142
38.000	117.200	80.004	19.992	103.995	20.029	2.178	0.165
38.500	117.233	80.002	19.994	103.997	20.030	2.146	0.177
39.000	117.370	80.004	19.993	103.997	20.029	2.161	0.165
39.500	117.419	80.003	19.994	103.997	20.029	2.165	0.178
40.000	117.514	80.003	19.993	104.000	20.028	2.248	0.165
40.500	117.637	80.001	19.994	104.008	20.027	2.320	0.181
41.000	117.695	80.004	19.994	104.011	20.027	2.329	0.200
41.500	117.788	80.003	19.993	104.017	20.030	2.121	0.166
42.000	117.883	80.002	19.993	104.023	20.028	2.276	0.170
42.500	117.997	80.002	19.994	104.028	20.029	2.212	0.199
43.000	118.074	80.004	19.993	104.028	20.026	2.381	0.200
43.500	118.216	80.004	19.994	104.027	20.027	2.302	0.205
44.000	118.271	80.006	19.994	104.028	20.029	2.195	0.209
44.500	118.335	80.003	19.995	104.029	20.026	2.378	0.158
45.000	118.464	80.004	19.994	104.028	20.028	2.233	0.156
45.500	118.600	80.006	19.994	104.027	20.030	2.135	0.229
46.000	118.692	80.003	19.993	104.027	20.026	2.370	0.246
46.500	118.812	80.007	19.994	104.027	20.025	2.470	0.220
47.000	118.952	80.002	19.993	104.023	20.024	2.557	0.236
47.500	119.031	80.003	19.994	104.023	20.024	2.510	0.239
48.000	119.147	80.003	19.993	104.023	20.024	2.546	0.207
48.500	119.251	80.003	19.994	104.023	20.026	2.378	0.208
49.000	119.379	80.004	19.994	104.024	20.025	2.491	0.226
49.500	119.482	80.005	19.994	104.027	20.027	2.333	0.232
50.000	119.569	80.007	19.993	104.028	20.026	2.394	0.211
50.500	119.705	80.005	19.993	104.029	20.025	2.450	0.207
51.000	119.833	80.008	19.993	104.030	20.028	2.224	0.244
51.500	119.957	80.004	19.995	104.029	20.029	2.196	0.258
52.000	120.069	80.006	19.993	104.025	20.026	2.392	0.244
52.500	120.170	80.008	19.994	104.017	20.024	2.537	0.225
53.000	120.358	80.006	19.993	104.011	20.027	2.330	0.251
53.500	120.458	80.007	19.993	104.007	20.027	2.343	0.288
54.000	120.605	80.003	19.993	104.007	20.028	2.269	0.267
54.500	120.714	80.002	19.994	104.011	20.029	2.197	0.252
55.000	120.852	80.007	19.995	104.016	20.024	2.510	0.252
55.500	120.979	80.006	19.994	104.019	20.026	2.392	0.256
56.000	121.080	80.004	19.994	104.019	20.024	2.539	0.246
56.500	121.243	80.005	19.993	104.018	20.023	2.608	0.246
57.000	121.413	80.006	19.993	104.019	20.024	2.516	0.299
