Time after Ignition,PP_R1,PP_R2,PP_R3,Mean,Std. Dev.
75.75,2535.750932157692,2937.113989981528,2923.3443834216155,2798.7364351869455,227.85616432053277
76.0,2173.920198194547,2942.790489648398,2654.39803015834,2590.3695726670953,388.4135860093124
76.25,2550.402683121335,2657.041666587551,2686.3436218664697,2631.262657191785,71.54301294184741
76.5,2704.9317640724735,3093.570262611033,2577.7505755813154,2792.0842007549404,268.7269018848457
76.75,2405.728655253163,2839.105074362446,2932.636459422617,2725.8233963460757,281.12721756230286
77.0,2242.3560682109774,2765.4285274478448,2249.80442460469,2419.1963400878376,299.86899669074387
77.25,2649.236413292013,2967.518805127301,2679.390593325367,2765.3819372482267,175.703738322048
77.5,1961.647672096787,2870.157793381433,2867.858588257098,2566.5546845784393,523.8661011156947
77.75,2515.13772585649,2496.402486718364,3077.1013668852756,2696.213859820043,329.99124545230944
78.0,2626.416127202437,2621.696117184185,2236.713867315416,2494.942037234013,223.6446074205096
78.25,2276.512271182135,2627.464786535551,2837.5539963693673,2580.5103513623512,283.4528066311783
78.5,1942.5109019096144,2794.285033642576,2468.716731144329,2401.8375555655066,429.80741148441973
78.75,2252.813477562854,2102.7676144967763,2723.581667423177,2359.7209198276028,323.9203960642472
79.0,2693.554876155335,2421.8642570038364,2699.5062110824524,2604.9751147472084,158.60657068510312
79.25,1773.376942922679,3051.76698532853,2520.700542900899,2448.6148237173693,642.2363570472038
79.5,2237.354710312597,3452.7820728833917,2881.5703970204336,2857.2357267388074,608.0789838127413
79.75,2468.242122233197,2037.9054798442764,2344.3311319741615,2283.492911350545,221.52510752085928
80.0,2294.5653612924675,2809.285793660082,2962.9397280442295,2688.93029433226,350.0645057650687
80.25,2087.7684578631465,2527.572780466668,2847.146929773284,2487.496056034366,381.2722436541385
80.5,2278.2663728126568,2134.49788272999,2669.124186402077,2360.6294806482415,276.666012176725
80.75,2274.5317852764742,2428.133769179651,2503.5373132515388,2402.0676225692214,116.70675199028473
81.0,2477.0869042001455,3108.375974597935,2661.306446506773,2748.923108434951,324.6366926065256
81.25,1990.328357388013,2833.968490227099,2551.9043743760412,2458.733740663718,429.46797747207495
81.5,2274.014457262981,2589.5335007319923,3182.9441401673967,2682.16403272079,461.4906323085834
81.75,2397.460308677124,2429.7931703682248,2367.2476287338345,2398.167035926394,31.278759440528603
82.0,1953.3368514503786,2673.910932383122,2617.9312391118033,2415.0596743151013,400.8421202672117
82.25,2085.227028399049,2797.637593205018,2758.8712932515527,2547.245304951873,400.58878217525285
82.5,2138.793278561284,2522.0673875963503,2676.472273655375,2445.7776466043365,276.83888613563545
82.75,2056.4750301915624,3088.571568040701,2492.2243104211548,2545.7569695511397,518.1265531269268
83.0,2430.649578071315,3181.7938364338042,2559.8526630160877,2724.098692507069,401.60551897402723
83.25,1766.585621037111,2755.083917927687,2520.4045301368287,2347.3580230338753,516.4697870682191
83.5,2182.890468504343,2633.2068010290554,2525.152665775551,2447.0833117696498,235.09002075971
83.75,2391.3977595642828,2568.421137943745,2633.707890831499,2531.1755961131757,125.37532739089221
84.0,2301.0190136455526,2545.6032108748177,2438.4699527710127,2428.3640590971277,122.60487020825035
84.25,2166.9612500314656,3264.899929750253,2613.2843644068685,2681.7151813961955,552.1588708343176
84.5,1964.4724619934964,2744.578891401009,2547.3544018511584,2418.8019184152213,405.6301468689116
84.75,2042.699633051222,2377.49885488185,2275.0034738326885,2231.7339872552534,171.54246146684687
85.0,2021.7988779872712,2584.427597831648,2831.6615441046124,2479.2960066411774,415.04080894817105
85.25,2081.6171383775236,2701.5789800839157,2425.418637571446,2402.871585344295,310.5953130137282
85.5,2022.8346721957114,2670.829512053074,2351.748181552496,2348.470788600427,324.00985185463713
85.75,2182.2219466376782,2375.7682531077467,2305.787392753936,2287.9258641664537,98.00162671947082
86.0,2181.238629892999,2835.6985843937405,2319.4114972818224,2445.449570522854,344.9545693870598
86.25,1864.5699718263975,2501.353149572606,2419.4498505673737,2261.790990655459,346.43244788368685
86.5,2047.2150967510174,2657.6680190470006,2503.7004746669586,2402.861196821659,317.47379821364405
86.75,2255.5367458807714,2507.4179286951817,2376.1723648687594,2379.7090131482373,125.97782929859582
87.0,1903.0468861777167,2395.8986822139377,2349.9145290711226,2216.286699154259,272.2462504980553
87.25,1982.7655261118512,2547.8951603025766,2349.8935299071327,2293.518072107187,286.75166964073793
87.5,1989.591605117584,2419.765407180357,2392.4615335565272,2267.2728486181563,240.86620793032492
87.75,1905.3528787369507,2210.41193957427,2328.362807367179,2148.0425418928,218.29293679663505
88.0,1823.2022240792014,2382.3311534862673,2250.4676151931744,2152.0003309195477,292.2809341697476
88.25,1944.6441356480175,2329.3940673856528,2295.156733733751,2189.7316455891405,212.941222877941
88.5,1921.9916078463657,2416.6962007828984,2316.0899329892677,2218.259247206177,261.4599221271158
88.75,1815.8281638586088,2203.8982932520116,2206.3781675995606,2075.3682082367272,224.77169176976352
89.0,1928.855462371611,2213.518113462309,2263.3968964010364,2135.256824078319,180.48023391122246
89.25,1783.0570272158807,2277.480513812764,2189.532141474356,2083.356560834334,263.75857610291854
89.5,1803.2011949443965,2095.2810682458644,2168.463472520967,2022.315245237076,193.2540849519572
89.75,1769.0937288731407,2073.235929181137,2135.003604580691,1992.4444208783232,195.87741101378055
90.0,1883.9678509793034,2103.2055695854096,1963.882172549254,1983.6851977046556,110.9523058294944
90.25,1611.1982960253931,2054.1049370419514,1955.2330152463533,1873.5120827712326,232.48721742838902
90.5,1585.8339084016932,2068.425789453263,1879.2355162625947,1844.4984047058504,243.16400042708295
90.75,1774.9552959999287,2007.854683420935,1895.8854154136882,1892.8984649448505,116.47842104912598
91.0,1654.352628532052,1997.4689098442677,1883.2732445321283,1845.031594302816,174.72553758559934
91.25,1683.0040644097708,1952.574396819534,1782.6457065384716,1806.0747225892585,136.30381551412492
91.5,1674.8558585477974,1895.1184015210158,1756.9274104736667,1775.6338901808267,111.31642397478015
91.75,1651.182279498771,1830.2424372683947,1767.7849385674836,1749.7365517782164,90.88422978928672
92.0,1632.6854060081757,1776.3588890687377,1712.932439102317,1707.3255780597435,72.00066042580053
92.25,1641.7456681046433,1748.1753681361954,1671.2505173391758,1687.0571845266713,54.94732302745723
92.5,1603.0777191977693,1681.1819157121815,1632.8243637572039,1639.0279995557182,39.4199213739822
92.75,1704.6342672499147,1628.7832365376948,1645.3568625216387,1659.591455436416,39.8787216647375
93.0,1576.2804898178774,1559.047702076756,1537.177561201174,1557.5019176986025,19.597240714155586
93.25,1546.474253250991,1532.8421031186836,1491.4828310744595,1523.5997291480446,28.63704306853695
93.5,1543.9366703183118,1449.2184018635664,1487.3723646154285,1493.5091455991023,47.65640203999342
93.75,1548.6544627610906,1381.8121334338693,1451.11261420779,1460.5264034675831,83.81858555835983
94.0,1529.8209600790967,1311.6568832055361,1377.2363850050938,1406.2380760965755,111.93620805685492
94.25,1520.0180174784784,1255.3847355557707,1324.7512453885886,1366.7179994742792,137.2173451560059
94.5,1529.2479330431281,1226.73419676289,1308.716202977911,1354.8994442613096,156.45545369573358
94.75,1444.3633777682608,1174.0381960890618,1243.0879002922236,1287.1631580498488,140.44891321143714
95.0,1415.8658368512747,1114.600529684268,1197.8244983651168,1242.7636216335532,155.5790471937321
95.25,1356.4352006189577,1045.6347898275058,1170.0266967031714,1190.698895716545,156.42803040398547
95.5,1390.311802543682,1017.131509838825,1125.8758622853848,1177.7730582226307,191.92673582758698
95.75,1275.812848735767,991.1743935332936,1068.761461131615,1111.9162344668919,147.1445323184893
96.0,1280.0714534655187,922.183665917132,1028.5817699471477,1076.9456297765994,183.78034258938564
96.25,1248.5381379030837,861.7262446174805,983.3602813045544,1031.2082212750395,197.79516985094094
96.5,1243.0583937478884,832.9928215216099,933.3452484226547,1003.1321545640509,213.75477207049053
96.75,1204.2667689935954,787.6293465869434,878.7267318297386,956.8742824700925,219.03644717427682
97.0,1183.3416933513454,758.8732355837014,842.8045260024218,928.3398183124896,224.79008559729027
97.25,1184.1489949112927,708.6935424883713,809.016285735052,900.6196077115719,250.61494021211445
97.5,1118.5663281424004,677.92007754914,772.8700592706407,856.4521549873938,231.90893597224309
97.75,1105.872327365237,636.3810829096425,735.3627593733197,825.8720565493999,247.48627600656297
98.0,1056.0845268091987,606.8396402136002,687.563893559434,783.4960201940776,239.4941997701761
98.25,1049.2540039513328,568.4150990679345,659.0397998725873,758.9029676306181,255.50147224305363
98.5,1034.073793799726,544.3552364652278,627.4635939393075,735.2975414014204,262.0633253974922
98.75,1010.645063131846,514.278236298837,608.9696708266449,711.2976567524425,263.5303952541154
99.0,968.8105437836488,476.96230246406617,578.1583823587804,674.6437428688317,259.7320575455743
99.25,941.0185587220484,455.485214242879,536.9902298542617,644.4980009397296,260.0078802327076
99.5,904.6418098101558,433.301555486835,513.9897439486559,617.3110364152157,252.08505696314776
99.75,880.1992091994309,414.61959142577086,491.4850388861851,595.4346131704623,249.5901252393185
100.0,837.1842639598077,389.5425496480931,472.192174580892,566.3063293962642,238.19924790066315
100.25,798.4541605216373,368.35887010801633,452.7935800843577,539.8688702380038,227.8860884861129
100.5,763.6614398649691,345.4368488899156,430.02891029389684,513.0423996829272,221.12526244070278
100.75,719.5030345887267,331.2186522777853,410.5591181017048,487.0936016560722,205.14467033376138
101.0,695.2644380220883,320.4828826373805,383.87641600992066,466.54124555646314,200.60012237562165
101.25,654.7452786803193,,369.96474623495715,512.3550124576382,201.3702456420312
101.5,634.1776768576177,,354.8831106983405,494.5303937779791,197.49108167977977
101.75,598.027802395001,,337.04194496973537,467.5348736823682,184.5448695791908
102.0,559.4239775247478,,325.39294240856873,442.40845996665826,165.48493193875726
102.25,537.6709255452363,,309.2290233593453,423.4499744522908,161.53281814279748
102.5,517.0495144051026,,299.6233589619954,408.336436683549,153.74350892114148
102.75,485.15724848944245,,281.35543464716164,383.25634156830205,144.10964458599514
103.0,466.2944919362314,,267.72150324040905,367.0079975883202,140.41230686729563
103.25,439.21241824999424,,257.8171982506528,348.51480825032354,128.26579013636
103.5,419.91905487879654,,241.42200999916798,330.67053243898226,126.21647085614487
