##Temp./°C,Time/min,DSC(subtr.)/mW,Mass loss(subtr.)/mg,Sensit./(uV/mW)
207.861,26.77597,1.49148,-0.0540432,1.01338
207.961,26.78545,1.49384,-0.05401291,1.01334
208.061,26.79498,1.49116,-0.05402211,1.01329
208.161,26.804509999999997,1.48937,-0.05401939,1.01325
208.261,26.814009999999996,1.49286,-0.05402017,1.0132
208.361,26.823529999999998,1.49581,-0.05401995,1.01316
208.461,26.83308,1.49605,-0.05402001,1.01311
208.561,26.8426,1.49403,-0.05402,1.0130700000000001
208.661,26.85215,1.49579,-0.05401999,1.01302
208.761,26.86167,1.5009299999999999,-0.05402003,1.01298
208.861,26.871190000000002,1.50145,-0.0540199,1.0129299999999999
208.961,26.88072,1.50357,-0.05402027,1.01289
209.061,26.89033,1.50365,-0.05401926,1.01284
209.161,26.8999,1.50506,-0.05402169,1.0128
209.261,26.90945,1.5036399999999999,-0.05401777,1.01275
209.361,26.919040000000003,1.5052,-0.0540163,1.01271
209.461,26.928490000000004,1.50538,-0.05462046,1.0126600000000001
209.561,26.9381,1.50395,-0.05531006,1.01262
209.661,26.947640000000003,1.5043799999999998,-0.05505451,1.01257
209.761,26.957179999999997,1.50663,-0.05498086,1.01253
209.861,26.96671,1.50768,-0.05500647,1.0124799999999998
209.961,26.97627,1.5087700000000002,-0.05499794,1.01244
210.061,26.98582,1.51121,-0.05500064,1.01239
210.161,26.995359999999998,1.51126,-0.05499981,1.01235
210.261,27.004890000000003,1.50868,-0.05500006,1.0123
210.361,27.01438,1.5089,-0.05499998,1.01226
210.461,27.02386,1.51191,-0.05500001,1.01221
210.561,27.033340000000003,1.5126,-0.05499997,1.01217
210.661,27.04287,1.51223,-0.0550001,1.0121200000000001
210.761,27.05237,1.51132,-0.05499967,1.0120799999999999
210.861,27.06178,1.50906,-0.05500099,1.01203
210.961,27.07132,1.5117399999999999,-0.05499705,1.01199
211.061,27.08087,1.5147899999999999,-0.05500848,1.01194
211.161,27.0904,1.51391,-0.05497718,1.0119
211.261,27.09988,1.51491,-0.05464081,1.01185
211.361,27.10939,1.51558,-0.05434679,1.01181
211.461,27.118859999999998,1.51344,-0.05434874,1.01176
211.561,27.128259999999997,1.5148700000000002,-0.05435088,1.0117200000000002
211.661,27.137809999999998,1.51556,-0.05435057,1.01167
211.761,27.147209999999998,1.5182,-0.05434515,1.01163
211.861,27.15655,1.51473,-0.05450523,1.01158
211.961,27.16605,1.51413,-0.05541309,1.0115399999999999
212.061,27.175559999999997,1.51393,-0.05574063,1.01149
212.161,27.18505,1.51568,-0.0556488,1.01145
212.261,27.194570000000002,1.52006,-0.05567619,1.0114
212.361,27.20406,1.52253,-0.05566822,1.01136
212.461,27.213540000000002,1.52579,-0.05567049,1.01131
212.561,27.223059999999997,1.52762,-0.05566987,1.0112700000000001
212.661,27.232590000000002,1.5258200000000002,-0.05567002,1.01122
212.761,27.2421,1.5272299999999999,-0.05567006,1.0111700000000001
212.861,27.251620000000003,1.5282799999999999,-0.0556698,1.0111299999999999
212.961,27.261120000000002,1.52806,-0.05567059,1.01108
213.061,27.270709999999998,1.53388,-0.05566833,1.01104
213.161,27.280209999999997,1.53324,-0.0556745,1.01099
213.261,27.2896,1.53193,-0.05602779,1.01095
213.361,27.299,1.5305799999999998,-0.05697025,1.0109
213.461,27.3084,1.52919,-0.0569931,1.01086
213.561,27.31774,1.52859,-0.05697428,1.01081
213.661,27.327209999999997,1.5275299999999998,-0.05697693,1.0107700000000002
213.761,27.33675,1.53105,-0.05700267,1.01072
213.861,27.34631,1.53535,-0.05688682,1.01068
213.961,27.355940000000004,1.53751,-0.05764595,1.01063
214.061,27.365640000000003,1.53741,-0.05826161,1.01058
214.161,27.375190000000003,1.5332700000000001,-0.0582879,1.01054
214.261,27.38471,1.53255,-0.05831388,1.0104899999999999
214.361,27.39426,1.53604,-0.0581555,1.01045
214.461,27.40382,1.53805,-0.05777416,1.0104
214.561,27.413429999999998,1.5377399999999999,-0.05760407,1.0103600000000001
214.661,27.42298,1.538,-0.05763708,1.01031
214.761,27.43249,1.53542,-0.05762813,1.01027
214.861,27.44205,1.53043,-0.05763048,1.0102200000000001
214.961,27.451590000000003,1.53301,-0.05762988,1.01017
215.061,27.46112,1.53414,-0.05763003,1.01013
215.161,27.4707,1.5349,-0.05762999,1.0100799999999999
215.261,27.48027,1.53579,-0.05763,1.01004
215.361,27.48982,1.5373,-0.05763,1.00999
215.461,27.49949,1.5372299999999999,-0.05763,1.00995
215.561,27.509140000000002,1.53434,-0.05763,1.0099
215.661,27.5187,1.53351,-0.05763,1.00986
215.761,27.52833,1.53806,-0.05763,1.00981
215.861,27.53789,1.53701,-0.05763,1.00976
215.961,27.547420000000002,1.53795,-0.05763,1.0097200000000002
216.061,27.556929999999998,1.54057,-0.05763,1.00967
216.161,27.56642,1.5453,-0.05763001,1.00963
216.261,27.575879999999998,1.54532,-0.05762996,1.00958
216.361,27.585409999999996,1.54455,-0.05763013,1.0095399999999999
216.461,27.594929999999998,1.54136,-0.05762951,1.00949
216.561,27.6044,1.54205,-0.05763175,1.00944
216.661,27.61389,1.54439,-0.05762386,1.0094
216.761,27.62337,1.5476,-0.05767574,1.00935
216.861,27.6329,1.55105,-0.05834239,1.00931
216.961,27.6424,1.54823,-0.05904709,1.00926
217.061,27.65183,1.5468899999999999,-0.05892578,1.00921
217.161,27.66136,1.54651,-0.05895579,1.0091700000000001
217.261,27.67088,1.54926,-0.05894895,1.00912
217.361,27.680359999999997,1.54951,-0.05894946,1.00908
217.461,27.68985,1.55223,-0.05895161,1.0090299999999999
217.561,27.69932,1.5469600000000001,-0.05894871,1.00899
217.661,27.70875,1.5432700000000001,-0.05893816,1.00894
217.761,27.71825,1.55134,-0.05953329,1.00889
217.861,27.727859999999996,1.56036,-0.06022106,1.00885
217.961,27.737440000000003,1.55019,-0.06028749,1.0088
218.061,27.746990000000004,1.54662,-0.06026393,1.00876
218.161,27.756559999999997,1.55687,-0.06027198,1.00871
218.261,27.766090000000002,1.56253,-0.06026937,1.0086600000000001
218.361,27.77565,1.55872,-0.06027019,1.00862
218.461,27.78517,1.55839,-0.06026994,1.00857
218.561,27.794659999999997,1.56124,-0.06027002,1.00853
218.661,27.8042,1.56361,-0.06027,1.0084799999999998
218.761,27.81375,1.56687,-0.06027,1.00843
218.861,27.8233,1.56905,-0.06027,1.00839
218.961,27.83285,1.56891,-0.06027001,1.00834
219.061,27.842309999999998,1.56704,-0.06026998,1.0083
219.161,27.851809999999997,1.56682,-0.06027007,1.00825
219.261,27.861420000000003,1.5688,-0.06026977,1.0082
219.361,27.87095,1.56663,-0.06027066,1.00816
219.461,27.88045,1.56529,-0.06026828,1.00811
219.561,27.889979999999998,1.56823,-0.060274,1.00807
219.661,27.899540000000002,1.56752,-0.06063253,1.0080200000000001
219.761,27.90908,1.56982,-0.06158473,1.00797
219.861,27.9186,1.56692,-0.06159956,1.00793
219.961,27.928079999999998,1.56853,-0.0615849,1.0078799999999999
220.061,27.93758,1.56402,-0.06159175,1.00783
220.161,27.94705,1.56284,-0.06159092,1.00779
220.261,27.95652,1.5651899999999999,-0.0615832,1.0077399999999999
220.361,27.966,1.5656700000000001,-0.06161775,1.0077
220.461,27.97553,1.56293,-0.06148432,1.00765
220.561,27.98501,1.5656,-0.06218305,1.0076
220.661,27.9945,1.5699,-0.06267443,1.00756
220.761,28.00402,1.5709600000000001,-0.06255313,1.0075100000000001
220.861,28.013540000000003,1.57155,-0.06258748,1.00746
220.961,28.023059999999997,1.5731,-0.06257795,1.00742
221.061,28.032529999999998,1.5748,-0.06258054,1.00737
221.161,28.041990000000002,1.57446,-0.06257986,1.0073299999999998
221.261,28.05155,1.57216,-0.06258001,1.00728
221.361,28.06107,1.57213,-0.06258004,1.0072299999999998
221.461,28.07058,1.57994,-0.06257986,1.00719
221.561,28.080070000000003,1.57944,-0.0625803,1.00714
221.661,28.08948,1.58107,-0.06257963,1.00709
221.761,28.09893,1.5804,-0.06257906,1.00705
221.861,28.108420000000002,1.57958,-0.06259012,1.007
221.961,28.11791,1.58236,-0.06252259,1.00695
222.061,28.12748,1.58388,-0.0634111,1.00691
222.161,28.137009999999997,1.58031,-0.06388593,1.00686
222.261,28.146520000000002,1.57626,-0.0639036,1.00682
222.361,28.156029999999998,1.57874,-0.06389884,1.0067700000000002
222.461,28.16556,1.5814,-0.06390042,1.00672
222.561,28.175079999999998,1.58569,-0.06389963,1.00668
222.661,28.184559999999998,1.58849,-0.06390101,1.00663
222.761,28.19407,1.58444,-0.06389655,1.00658
222.861,28.20362,1.58597,-0.06391199,1.00654
222.961,28.213140000000003,1.59151,-0.06385883,1.0064899999999999
223.061,28.222609999999996,1.5908,-0.06406212,1.00644
223.161,28.23211,1.59197,-0.0647989,1.0064
223.261,28.241609999999998,1.59195,-0.06525548,1.00635
223.361,28.25112,1.5881100000000001,-0.06519919,1.0063
223.461,28.26063,1.5903,-0.0652124,1.00626
223.561,28.27015,1.59057,-0.06520953,1.00621
223.661,28.27965,1.58855,-0.06521007,1.00616
223.761,28.28905,1.59087,-0.06521,1.0061200000000001
223.861,28.298579999999998,1.5945,-0.06520999,1.00607
223.961,28.308009999999996,1.598,-0.06521,1.0060200000000001
224.061,28.3175,1.59433,-0.06521,1.0059799999999999
224.161,28.32702,1.59915,-0.06521,1.00593
224.261,28.33646,1.60541,-0.06521,1.0058799999999999
224.361,28.345979999999997,1.6037299999999999,-0.06521,1.00584
224.461,28.35554,1.60267,-0.06521,1.00579
224.561,28.365090000000002,1.60192,-0.06521,1.0057399999999999
224.661,28.37463,1.5987200000000001,-0.06520998,1.0057
224.761,28.384179999999997,1.5978,-0.06521007,1.00565
224.861,28.393720000000002,1.60158,-0.06520976,1.0056
224.961,28.40322,1.6044100000000001,-0.06521081,1.00556
225.061,28.412679999999998,1.6038,-0.06520733,1.0055100000000001
225.161,28.422159999999998,1.60283,-0.06521842,1.00546
225.261,28.43168,1.6019,-0.06518386,1.00542
225.361,28.44117,1.60287,-0.06529167,1.00537
225.461,28.450709999999997,1.6026200000000002,-0.06599856,1.00532
225.561,28.46025,1.6022,-0.0665575,1.00528
225.661,28.46975,1.60283,-0.06652564,1.0052299999999998
225.761,28.479229999999998,1.5999700000000001,-0.06653015,1.00518
225.861,28.48876,1.5994700000000002,-0.06653025,1.00514
225.961,28.49835,1.59395,-0.06652985,1.00509
226.061,28.507959999999997,1.60182,-0.06653006,1.00504
226.161,28.51763,1.60008,-0.06652995,1.005
226.261,28.52719,1.6011,-0.06653011,1.00495
226.361,28.53673,1.60351,-0.06652955,1.0049
226.461,28.546259999999997,1.60267,-0.06653176,1.00485
226.561,28.55573,1.6050200000000001,-0.06652308,1.00481
226.661,28.565170000000002,1.60533,-0.06662755,1.00476
226.761,28.574640000000002,1.6041,-0.06743916,1.00471
226.861,28.584120000000002,1.6028799999999999,-0.06795045,1.0046700000000002
226.961,28.59357,1.6032600000000001,-0.06779351,1.00462
227.061,28.603040000000004,1.60911,-0.06797864,1.00457
227.161,28.61256,1.61232,-0.06821339,1.00453
227.261,28.62207,1.60619,-0.06817141,1.0044799999999998
227.361,28.631629999999998,1.60064,-0.06818218,1.00443
227.461,28.6412,1.60521,-0.06817937,1.0043799999999998
227.561,28.65069,1.6115,-0.06818041,1.00434
227.661,28.66015,1.60962,-0.06817932,1.00429
227.761,28.669620000000002,1.60984,-0.06818109,1.00424
227.861,28.679109999999998,1.6099,-0.06818048,1.0042
227.961,28.68865,1.61362,-0.06816558,1.00415
228.061,28.69817,1.61523,-0.06875639,1.0041
228.161,28.70767,1.61792,-0.06944303,1.00406
228.261,28.71717,1.62132,-0.06952011,1.00401
228.361,28.726679999999998,1.6208200000000001,-0.06949374,1.00396
228.461,28.73622,1.61874,-0.06949975,1.00391
228.561,28.745690000000003,1.6203100000000001,-0.06950888,1.00387
228.661,28.755259999999996,1.6212600000000001,-0.06946488,1.0038200000000002
228.761,28.764840000000003,1.62189,-0.06969088,1.00377
228.861,28.7744,1.62381,-0.06986276,1.0037200000000002
228.961,28.78387,1.6245,-0.06981958,1.00368
229.061,28.793329999999997,1.62474,-0.06983618,1.00363
229.161,28.80289,1.62764,-0.06981705,1.00358
229.261,28.81242,1.63018,-0.06988189,1.0035399999999999
229.361,28.82197,1.62886,-0.07035677,1.00349
229.461,28.831529999999997,1.62592,-0.07087511,1.0034399999999999
229.561,28.84106,1.62119,-0.07080437,1.00339
229.661,28.850559999999998,1.6204100000000001,-0.07083079,1.00335
229.761,28.860120000000002,1.6224100000000001,-0.07123441,1.0033
229.861,28.86968,1.6276,-0.07215639,1.00325
229.961,28.87925,1.62978,-0.07212877,1.0032
230.061,28.888759999999998,1.63143,-0.07212822,1.00316
230.161,28.89824,1.62729,-0.07213116,1.00311
230.261,28.907770000000003,1.62535,-0.07212952,1.00306
230.361,28.917340000000003,1.62675,-0.07213018,1.00302
230.461,28.92685,1.62697,-0.07212994,1.0029700000000001
230.561,28.93635,1.62384,-0.07213002,1.00292
230.661,28.945870000000003,1.6294,-0.07213,1.0028700000000002
230.761,28.95542,1.63246,-0.07213,1.0028299999999999
230.861,28.964920000000003,1.63224,-0.07213,1.00278
230.961,28.974459999999997,1.6329,-0.07213001,1.00273
231.061,28.98402,1.6328799999999999,-0.07212998,1.00268
231.161,28.993609999999997,1.63042,-0.07213006,1.00264
231.261,29.00324,1.6284299999999998,-0.07212979,1.0025899999999999
231.361,29.01277,1.63133,-0.07213072,1.00254
231.461,29.022270000000002,1.63358,-0.07212769,1.0024899999999999
231.561,29.0318,1.63432,-0.07213722,1.00245
231.661,29.04134,1.63466,-0.0721081,1.0024
231.761,29.05084,1.6345100000000001,-0.0721947,1.00235
231.861,29.06032,1.63646,-0.07288648,1.0023
231.961,29.06987,1.63431,-0.07346808,1.00226
232.061,29.07943,1.63514,-0.07344905,1.00221
232.161,29.08894,1.63224,-0.07345281,1.00216
232.261,29.09848,1.63442,-0.07341534,1.00211
232.361,29.10809,1.63473,-0.07434215,1.00207
232.461,29.11764,1.63466,-0.07476166,1.0020200000000001
232.561,29.12717,1.63542,-0.07477256,1.00197
232.661,29.136779999999998,1.63652,-0.07476917,1.0019200000000001
232.761,29.146379999999997,1.6399700000000001,-0.07477028,1.00187
232.861,29.1559,1.6382700000000001,-0.07476988,1.00183
232.961,29.165440000000004,1.63814,-0.07477016,1.00178
233.061,29.17502,1.63923,-0.0747695,1.00173
233.161,29.18457,1.6421400000000002,-0.07477184,1.00168
233.261,29.19411,1.6432400000000003,-0.07476348,1.0016399999999999
233.361,29.20362,1.64264,-0.07479288,1.00159
233.461,29.21312,1.6443400000000001,-0.07469286,1.0015399999999999
233.561,29.2227,1.6450099999999999,-0.07506999,1.00149
233.661,29.23228,1.64563,-0.07595767,1.0014399999999999
233.761,29.24178,1.6457,-0.07609606,1.0014
233.861,29.25132,1.64688,-0.07608852,1.00135
233.961,29.26084,1.64808,-0.07609033,1.0013
234.061,29.2704,1.6484599999999998,-0.07608994,1.00125
234.161,29.27992,1.65137,-0.07608998,1.00121
234.261,29.289479999999998,1.6489200000000002,-0.07609005,1.00116
234.361,29.298990000000003,1.64316,-0.07609009,1.00111
234.461,29.3086,1.64087,-0.07608894,1.00106
234.561,29.31813,1.6422900000000002,-0.07609667,1.00101
234.661,29.32765,1.64372,-0.07605688,1.0009700000000001
234.761,29.337190000000003,1.64673,-0.07657185,1.00092
234.861,29.346690000000002,1.6471900000000002,-0.07745796,1.0008700000000001
234.961,29.35616,1.6434900000000001,-0.078499,1.00082
235.061,29.36567,1.63969,-0.07876709,1.0007700000000002
235.161,29.3752,1.63945,-0.078693,1.00073
235.261,29.38472,1.6434099999999998,-0.07871456,1.00068
235.361,29.394240000000003,1.6463299999999998,-0.07871031,1.00063
235.461,29.40379,1.64808,-0.07870424,1.00058
235.561,29.41335,1.64966,-0.07873114,1.00053
235.661,29.4229,1.6511799999999999,-0.0786377,1.0004899999999999
235.761,29.432409999999997,1.6540599999999999,-0.07898042,1.00044
235.861,29.44195,1.65513,-0.07988085,1.00039
235.961,29.45151,1.6545900000000002,-0.08003638,1.00034
236.061,29.46098,1.65375,-0.08002852,1.00029
236.161,29.47052,1.6551,-0.08003034,1.00025
236.261,29.48002,1.65372,-0.0800299,1.0002
236.361,29.48955,1.6562299999999999,-0.08003007,1.00015
236.461,29.49907,1.6584599999999998,-0.08003006,1.0001
236.561,29.50862,1.6563,-0.08002891,1.00005
236.661,29.51812,1.6576799999999998,-0.08003721,1.00001
236.761,29.527590000000004,1.65802,-0.0799937,0.9999600000000001
236.861,29.537129999999998,1.6579599999999999,-0.08052151,0.9999100000000001
236.961,29.546670000000002,1.65821,-0.08124349,0.9998600000000001
237.061,29.55623,1.6574799999999998,-0.0813805,0.9998100000000001
237.161,29.56581,1.6584,-0.08134044,0.99977
237.261,29.57535,1.65979,-0.08135352,0.99972
237.361,29.58488,1.65963,-0.08134665,0.9996700000000001
237.461,29.594440000000002,1.65858,-0.0813593,0.9996200000000001
237.561,29.6039,1.65674,-0.08131751,0.9995700000000001
237.661,29.61334,1.6572,-0.08148346,0.9995200000000001
237.761,29.62288,1.66098,-0.0817162,0.9994799999999999
237.861,29.632440000000003,1.6626900000000002,-0.0816678,0.9994299999999999
237.961,29.642,1.66162,-0.08169185,0.9993799999999999
238.061,29.6515,1.66125,-0.08165055,0.9993299999999999
238.161,29.66103,1.66257,-0.08176755,0.99928
238.261,29.67062,1.6645,-0.08242391,0.99923
238.361,29.68021,1.6628,-0.08267835,0.9991899999999999
238.461,29.68982,1.66157,-0.08266861,0.9991399999999999
238.561,29.699409999999997,1.66165,-0.08267002,0.9990899999999999
238.661,29.70895,1.66098,-0.08266959,0.9990399999999999
238.761,29.71854,1.66395,-0.08267446,0.9989899999999999
238.861,29.72815,1.66445,-0.0826445,0.9989399999999999
238.961,29.737759999999998,1.6614400000000002,-0.08320346,0.9989
239.061,29.747259999999997,1.6624599999999998,-0.08390362,0.99885
239.161,29.7568,1.66346,-0.08400442,0.9988
239.261,29.76633,1.66537,-0.08397163,0.99875
239.361,29.775879999999997,1.667,-0.08398434,0.9987
239.461,29.78544,1.6663400000000002,-0.08397209,0.99865
239.561,29.795009999999998,1.67068,-0.08407256,0.9986
239.661,29.80453,1.6739400000000002,-0.0848798,0.99856
239.761,29.8141,1.6726400000000001,-0.08539125,0.99851
239.861,29.82371,1.6708900000000002,-0.08526868,0.99846
239.961,29.833240000000004,1.67337,-0.08532792,0.99841
240.061,29.84277,1.6767299999999998,-0.08522765,0.99836
240.161,29.852290000000004,1.67481,-0.08555922,0.99831
240.261,29.861859999999997,1.674,-0.08646674,0.9982700000000001
240.361,29.87143,1.6734,-0.08662606,0.9982200000000001
240.461,29.88099,1.6767900000000002,-0.08661858,0.9981700000000001
240.561,29.8905,1.67985,-0.08662025,0.9981200000000001
240.661,29.90004,1.6824599999999998,-0.08662009,0.9980700000000001
240.761,29.90958,1.6801700000000002,-0.08661976,0.99802
240.861,29.919140000000002,1.6795900000000001,-0.08661995,0.99797
240.961,29.92863,1.6797,-0.0866239,0.99792
241.061,29.93814,1.67842,-0.08659481,0.9978799999999999
241.161,29.94768,1.67687,-0.0871518,0.9978299999999999
241.261,29.957259999999998,1.67777,-0.0878837,0.9977799999999999
241.361,29.96681,1.6812900000000002,-0.0878789,0.9977299999999999
241.461,29.976390000000002,1.68003,-0.08864608,0.9976799999999999
241.561,29.98593,1.68389,-0.089235,0.9976299999999999
241.661,29.995520000000003,1.68524,-0.08926368,0.9975799999999999
241.761,30.005090000000003,1.68301,-0.0892606,0.99754
241.861,30.01465,1.6851599999999998,-0.08925365,0.99749
241.961,30.02427,1.6812900000000002,-0.089284,0.99744
242.061,30.03385,1.67956,-0.08917397,0.99739
242.161,30.043409999999998,1.6862599999999999,-0.08963356,0.99734
242.261,30.053009999999997,1.68704,-0.09046699,0.99729
242.361,30.06258,1.6849299999999998,-0.09057201,0.99724
242.461,30.07214,1.6862099999999998,-0.09058522,0.9971899999999999
242.561,30.081740000000003,1.68797,-0.0905155,0.9971399999999999
242.661,30.091309999999996,1.6868400000000001,-0.09074743,0.9971
242.761,30.10091,1.68547,-0.09163956,0.99705
242.861,30.110440000000004,1.6851900000000002,-0.09154292,0.997
242.961,30.12,1.68572,-0.09156326,0.99695
243.061,30.12952,1.6811900000000002,-0.0915596,0.9969
243.161,30.13907,1.67767,-0.09155997,0.99685
243.261,30.14858,1.6808599999999998,-0.0915599,0.9968
243.361,30.15813,1.6947,-0.09156091,0.99675
243.461,30.167659999999998,1.6913200000000002,-0.09155535,0.9967
243.561,30.177229999999998,1.6879400000000002,-0.09158041,0.99666
243.661,30.186759999999996,1.68797,-0.09147407,0.99661
243.761,30.19629,1.68878,-0.09226248,0.99656
243.861,30.205790000000004,1.6926700000000001,-0.09285012,0.99651
243.961,30.215329999999998,1.69275,-0.0928847,0.99646
244.061,30.224890000000002,1.69271,-0.09288029,0.99641
244.161,30.234379999999998,1.69135,-0.09287382,0.99636
244.261,30.24385,1.68575,-0.09293709,0.99631
244.361,30.253390000000003,1.6933599999999998,-0.09364904,0.99626
244.461,30.262909999999998,1.69967,-0.09429758,0.99621
244.561,30.27239,1.6924,-0.09417507,0.9961700000000001
244.661,30.28179,1.69603,-0.0942034,0.9961200000000001
244.761,30.29117,1.69586,-0.09420989,0.9960700000000001
244.861,30.30058,1.6894099999999999,-0.09465099,0.9960200000000001
244.961,30.30995,1.68435,-0.0955485,0.99597
245.061,30.31945,1.6853599999999997,-0.09550593,0.99592
245.161,30.32895,1.6854099999999999,-0.09550911,0.99587
245.261,30.33853,1.68756,-0.09551079,0.99582
245.361,30.3481,1.6914900000000002,-0.09550939,0.99577
245.461,30.35769,1.6917900000000001,-0.09551138,0.99572
245.561,30.36722,1.6931,-0.09550433,0.99567
245.661,30.37677,1.6941,-0.09567869,0.9956200000000001
245.761,30.386329999999997,1.69513,-0.09660044,0.9955799999999999
245.861,30.39585,1.69442,-0.0968947,0.9955299999999999
245.961,30.40542,1.6966,-0.09681029,0.9954799999999999
246.061,30.414959999999997,1.70101,-0.09683702,0.9954299999999999
246.161,30.424459999999996,1.7062099999999998,-0.09682387,0.9953799999999999
246.261,30.43396,1.70943,-0.09688264,0.9953299999999999
246.361,30.44353,1.70671,-0.09766619,0.9952799999999999
246.461,30.45315,1.7030599999999998,-0.09898826,0.99523
246.561,30.4627,1.70275,-0.0995427,0.99518
246.661,30.47222,1.70242,-0.09944723,0.99513
246.761,30.481820000000003,1.70095,-0.09948847,0.99508
246.861,30.491490000000002,1.7007599999999998,-0.09942447,0.99503
246.961,30.50113,1.70291,-0.09961695,0.99498
247.061,30.510759999999998,1.7055900000000002,-0.10057,0.99493
247.161,30.52048,1.70553,-0.10078,0.9948899999999999
247.261,30.5301,1.70643,-0.10078,0.99484
247.361,30.53965,1.70816,-0.10078,0.99479
247.461,30.54917,1.71112,-0.10078,0.99474
247.561,30.5587,1.7053,-0.10079,0.99469
247.661,30.568279999999998,1.70556,-0.10046000000000001,0.99464
247.761,30.577809999999996,1.7106,-0.10074,0.99459
247.861,30.58735,1.71548,-0.1008,0.99454
247.961,30.59688,1.7170400000000001,-0.10078,0.99449
248.061,30.60643,1.7159900000000001,-0.10078,0.99444
248.161,30.615959999999998,1.71438,-0.10091,0.99439
248.261,30.625529999999998,1.71393,-0.10178,0.99434
248.361,30.63512,1.71471,-0.1022,0.99429
248.461,30.644679999999997,1.7150299999999998,-0.10201,0.99424
248.561,30.654190000000003,1.7154099999999999,-0.10248,0.99419
248.661,30.663690000000003,1.7139099999999998,-0.10375,0.9941399999999999
248.761,30.673240000000003,1.7117,-0.10465,0.9940899999999999
248.861,30.682779999999998,1.7132,-0.10475,0.9940399999999999
248.961,30.692290000000003,1.7148599999999998,-0.10474000000000001,0.9939899999999999
249.061,30.70185,1.71335,-0.10474000000000001,0.9939399999999999
249.161,30.711409999999997,1.71165,-0.10474000000000001,0.9939
249.261,30.72097,1.71314,-0.10474000000000001,0.99385
249.361,30.73047,1.71396,-0.10474000000000001,0.9938
249.461,30.739959999999996,1.7103700000000002,-0.10474000000000001,0.99375
249.561,30.749509999999997,1.7123,-0.1051,0.9937
249.661,30.759040000000002,1.71606,-0.10604000000000001,0.99365
249.761,30.768629999999998,1.71468,-0.10605999999999999,0.9936
249.861,30.778140000000004,1.71544,-0.10605,0.99355
249.961,30.78776,1.71478,-0.10605,0.9935
250.061,30.797340000000002,1.7167400000000002,-0.10625,0.99345
250.161,30.806929999999998,1.718,-0.1072,0.9934
250.261,30.81638,1.7185,-0.10742,0.99335
250.361,30.82589,1.7203099999999998,-0.10735,0.9933
250.461,30.835459999999998,1.71938,-0.10737000000000001,0.99325
250.561,30.84502,1.7173900000000002,-0.10745,0.9932
250.661,30.85453,1.71937,-0.10832,0.99315
250.761,30.863979999999998,1.72387,-0.10893,0.9931
250.861,30.8735,1.72575,-0.10869000000000001,0.99305
250.961,30.88305,1.7237799999999999,-0.10914000000000001,0.993
251.061,30.89263,1.7227,-0.11002999999999999,0.99295
251.161,30.902209999999997,1.7218799999999999,-0.11025,0.9929
251.261,30.911720000000003,1.72121,-0.11022,0.99285
251.361,30.921290000000003,1.7246299999999999,-0.11024,0.9928
251.461,30.93085,1.7227,-0.1102,0.99275
251.561,30.94039,1.72335,-0.11030999999999999,0.9927
251.661,30.94998,1.72555,-0.11127000000000001,0.99265
251.761,30.95952,1.7264599999999999,-0.11154000000000001,0.9926
251.861,30.969070000000002,1.73102,-0.11154000000000001,0.99255
251.961,30.978590000000004,1.73121,-0.11154000000000001,0.9925
252.061,30.98815,1.72986,-0.11179000000000001,0.99245
252.161,30.997640000000004,1.7282799999999998,-0.11275,0.9924
252.261,31.00713,1.72977,-0.1129,0.99235
252.361,31.016609999999996,1.73415,-0.11285999999999999,0.9923
252.461,31.02621,1.73285,-0.11281,0.99225
252.561,31.035790000000002,1.73393,-0.11324000000000001,0.9922
252.661,31.0453,1.73446,-0.11399000000000001,0.99215
252.761,31.05477,1.73774,-0.11422,0.9921
252.861,31.06434,1.7357200000000002,-0.11417999999999999,0.99205
252.961,31.073990000000002,1.73069,-0.11414,0.992
253.061,31.0836,1.7320099999999998,-0.1144,0.99195
253.161,31.09315,1.73354,-0.11515999999999998,0.9919
253.261,31.10267,1.73505,-0.11555,0.99185
253.361,31.11222,1.73335,-0.11548,0.9918
253.461,31.12179,1.7297099999999999,-0.11552,0.99175
253.561,31.131290000000003,1.7329900000000003,-0.11605,0.9917
253.661,31.1408,1.73627,-0.117,0.99165
253.761,31.150370000000002,1.73233,-0.11689000000000001,0.9916
253.861,31.15992,1.73013,-0.11695,0.99155
253.961,31.169420000000002,1.7251299999999998,-0.1176,0.9915
254.061,31.17894,1.7282,-0.11834000000000001,0.99145
254.161,31.18843,1.7329700000000001,-0.11835999999999999,0.9914
254.261,31.19795,1.7321099999999998,-0.11857000000000001,0.99135
254.361,31.20748,1.7374,-0.11974000000000001,0.9913
254.461,31.21702,1.73446,-0.11994,0.99125
254.561,31.22659,1.73279,-0.11987,0.9912
254.661,31.23606,1.73567,-0.12003,0.99115
254.761,31.24548,1.73738,-0.12089000000000001,0.9911
254.861,31.255,1.73403,-0.12128,0.99105
254.961,31.264570000000003,1.7343400000000002,-0.12119,0.991
255.061,31.27412,1.73646,-0.12118,0.99095
255.161,31.283640000000002,1.73655,-0.12133,0.9909
255.261,31.29311,1.73682,-0.12161,0.99085
255.361,31.302629999999997,1.7348,-0.12218,0.9908
255.461,31.3122,1.73642,-0.12305,0.99074
255.561,31.321720000000003,1.74246,-0.12315,0.99069
255.661,31.331220000000002,1.7446400000000002,-0.12329000000000001,0.99064
255.761,31.340729999999997,1.74648,-0.1239,0.99059
