##Temp./°C,Time/min,DSC(subtr.)/mW,Mass loss(subtr.)/mg,Sensit./(uV/mW)
55.206,11.66314,0.75505,0.002727228,1.06865
55.306,11.67652,0.76259,0.00281747,1.0686200000000001
55.406,11.68967,0.7771100000000001,0.004261569000000001,1.0686
55.506,11.702869999999999,0.7830199999999999,0.002980032,1.06857
55.606,11.71602,0.78295,0.003411445,1.06854
55.706,11.72908,0.7904,0.003913629,1.06851
55.806,11.74211,0.7999,0.0024774989999999998,1.0684799999999999
55.906,11.75504,0.8042199999999999,0.0032216790000000003,1.06846
56.006,11.76785,0.81055,0.003079642,1.06843
56.106,11.780710000000001,0.8201299999999999,0.002425994,1.0684
56.206,11.79341,0.8259700000000001,0.003382245,1.06837
56.306,11.80599,0.83262,0.003471459,1.06834
56.406,11.818430000000001,0.8387899999999999,0.00230554,1.0683200000000002
56.506,11.831,0.84072,0.00339029,1.06829
56.606,11.84348,0.83915,0.003328898,1.06826
56.706,11.85593,0.8544200000000001,0.002271132,1.06823
56.806,11.868360000000001,0.8605200000000001,0.002388547,1.0682
56.906,11.88053,0.86098,0.003266127,1.06818
57.006,11.89293,0.8712799999999999,0.001911669,1.06815
57.106,11.90528,0.87628,0.002365435,1.0681200000000002
57.206,11.91737,0.8763700000000001,0.003454317,1.06809
57.306,11.92951,0.8797799999999999,0.002571356,1.06806
57.406,11.94162,0.8840399999999999,0.002251079,1.06803
57.506,11.953610000000001,0.88979,0.003145078,1.0680100000000001
57.606,11.96565,0.89654,0.0035538159999999996,1.06798
57.706,11.97775,0.90202,0.003501727,1.06795
57.806,11.98981,0.90579,0.003200101,1.06792
57.906,12.00181,0.9121,0.0021391220000000002,1.06789
58.006,12.013819999999999,0.9146200000000001,0.003343242,1.06786
58.106,12.025780000000001,0.9206200000000001,0.003628161,1.06784
58.206,12.03779,0.92606,0.0026880859999999997,1.06781
58.306,12.049719999999999,0.9267200000000001,0.002828648,1.06778
58.406,12.061539999999999,0.9285399999999999,0.003574188,1.06775
58.506,12.073319999999999,0.9308,0.003224958,1.06772
58.606,12.08531,0.94021,0.002204317,1.06769
58.706,12.09713,0.94737,0.002613435,1.0676700000000001
58.806,12.1089,0.9502,0.003456698,1.06764
58.906,12.12065,0.95137,0.003464418,1.06761
59.006,12.13229,0.9595100000000001,0.00236617,1.06758
59.106,12.14374,0.96442,0.002176333,1.06755
59.206,12.15519,0.9673299999999999,0.002269163,1.06752
59.306,12.16682,0.96739,0.003107936,1.0675
59.406,12.178360000000001,0.96786,0.002356762,1.0674700000000001
59.506,12.189810000000001,0.9811200000000001,0.002191658,1.06744
59.606,12.201260000000001,0.9888,0.002971408,1.06741
59.706,12.21272,0.98956,0.0033440440000000004,1.06738
59.806,12.22419,0.9927600000000001,0.002266273,1.06735
59.906,12.235610000000001,0.9952700000000001,0.002246844,1.06732
60.006,12.24693,1.0037,0.0034195540000000004,1.0673
60.106,12.25838,1.0099200000000002,0.003766034,1.0672700000000002
60.206,12.269789999999999,1.0101200000000001,0.004038788,1.06724
60.306,12.28118,1.01118,0.005338832,1.06721
60.406,12.29252,1.01378,0.005218820999999999,1.06718
60.506,12.30384,1.01522,0.005420734,1.06715
60.606,12.31509,1.02125,0.005453269,1.06713
60.706,12.326260000000001,1.0251,0.005226158,1.0671
60.806,12.33761,1.0270700000000001,0.00527051,1.06707
60.906,12.349089999999999,1.02944,0.005001874,1.06704
61.006,12.36052,1.03115,0.003931685,1.06701
61.106,12.371939999999999,1.03366,0.003828288,1.0669799999999998
61.206,12.38322,1.03776,0.002751133,1.06695
61.306,12.3946,1.04235,0.002630891,1.06692
61.406,12.40591,1.04775,0.002605,1.0669
61.506,12.41708,1.04955,0.002725066,1.06687
61.606,12.428339999999999,1.04961,0.001800004,1.06684
61.706,12.43954,1.05055,0.001615189,1.06681
61.806,12.45082,1.05233,0.002670608,1.0667799999999998
61.906,12.46209,1.05806,0.002608055,1.06675
62.006,12.47316,1.06273,0.002636537,1.0667200000000001
62.106,12.48429,1.0653299999999999,0.0026306,1.0667
62.206,12.49545,1.06723,0.002566278,1.06667
62.306,12.50662,1.06933,0.0015441970000000002,1.06664
62.406,12.51776,1.06932,0.001741579,1.06661
62.506,12.529060000000001,1.07054,0.0026018120000000002,1.0665799999999999
62.606,12.54014,1.07818,0.002630015,1.06655
62.706,12.55132,1.08956,0.002589421,1.0665200000000001
62.806,12.562389999999999,1.0842200000000002,0.0017247,1.06649
62.906,12.57347,1.08709,0.001551077,1.06647
63.006,12.58446,1.08895,0.002562255,1.06644
63.106,12.595360000000001,1.0911799999999998,0.002639228,1.06641
63.206,12.60628,1.0893,0.002602695,1.0663799999999999
63.306,12.61727,1.0928,0.002721424,1.06635
63.406,12.6284,1.0952899999999999,0.001791048,1.0663200000000002
63.506,12.639380000000001,1.0973600000000001,0.001312488,1.06629
63.606,12.6504,1.10284,0.001309899,1.06626
63.706,12.66137,1.10727,0.00131657,1.06623
63.806,12.67235,1.10608,0.0012635189999999998,1.06621
63.906,12.68332,1.10707,0.0015940179999999998,1.06618
64.006,12.69432,1.1157700000000002,0.002490792,1.06615
64.106,12.7053,1.1183299999999998,0.0017679220000000001,1.0661200000000002
64.206,12.71618,1.1194899999999999,0.0011788360000000002,1.06609
64.306,12.726939999999999,1.11947,0.0017937,1.06606
64.406,12.7377,1.1265,0.002073148,1.06603
64.506,12.74848,1.1233899999999999,0.001286443,1.066
64.606,12.7593,1.1274,0.0011904160000000001,1.06597
64.706,12.77011,1.133,0.001199653,1.06595
64.806,12.781089999999999,1.1285,0.001200764,1.06592
64.906,12.79213,1.13116,0.0011996630000000001,1.06589
65.006,12.803189999999999,1.13539,0.001200188,1.06586
65.106,12.81418,1.1376899999999999,0.001199565,1.0658299999999998
65.206,12.8251,1.1392799999999998,0.00120179,1.0658
65.306,12.83597,1.14067,0.001193028,1.06577
65.406,12.846860000000001,1.1405299999999998,0.00122568,1.06574
65.506,12.857669999999999,1.14224,0.001113934,1.06571
65.606,12.86857,1.14773,0.002057649,1.06568
65.706,12.879439999999999,1.15104,0.002516932,1.06565
65.806,12.890310000000001,1.1556799999999998,0.002518379,1.0656299999999999
65.906,12.90114,1.15845,0.002540662,1.0656
66.006,12.91196,1.15669,0.002373994,1.0655700000000001
66.106,12.92281,1.15676,0.001347834,1.06554
66.206,12.933760000000001,1.15943,0.001193129,1.06551
66.306,12.94478,1.15926,0.001200477,1.06548
66.406,12.95576,1.15936,0.00120515,1.06545
66.506,12.96667,1.1602,0.001179098,1.06542
66.606,12.97757,1.16435,0.00141311,1.06539
66.706,12.98833,1.16529,0.001878243,1.06536
66.806,12.9989,1.1736799999999998,0.0012571330000000001,1.0653299999999999
66.906,13.00957,1.176,0.00119773,1.06531
67.006,13.02026,1.17449,0.001207561,1.06528
67.106,13.03102,1.17521,0.0019456789999999999,1.06525
67.206,13.041839999999999,1.183,0.002560096,1.06522
67.306,13.052539999999999,1.18173,0.00250743,1.0651899999999999
67.406,13.06328,1.1841,0.002522459,1.06516
67.506,13.074060000000001,1.1839899999999999,0.002524584,1.06513
67.606,13.084719999999999,1.18477,0.002496732,1.0651
67.706,13.09543,1.1878799999999998,0.002614079,1.0650700000000002
67.806,13.10621,1.19061,0.00192725,1.06504
67.906,13.11695,1.20076,0.001235353,1.06501
68.006,13.12769,1.2015200000000001,0.001207135,1.06498
68.106,13.13839,1.20001,0.001209508,1.06495
68.206,13.149120000000002,1.19927,0.001212429,1.06492
68.306,13.15988,1.20007,0.001208507,1.06489
68.406,13.17061,1.19801,0.001572474,1.06487
68.506,13.181329999999999,1.20376,0.0018077,1.06484
68.606,13.192060000000001,1.21151,0.0011365330000000001,1.06481
68.706,13.20285,1.21802,0.001219485,1.0647799999999998
68.806,13.21367,1.21159,0.0011944430000000001,1.06475
68.906,13.224429999999998,1.21181,0.001201464,1.06472
69.006,13.235170000000002,1.2131399999999999,0.001199621,1.06469
69.106,13.24581,1.20929,0.001200125,1.06466
69.206,13.256470000000002,1.21682,0.001199847,1.06463
69.306,13.26724,1.22332,0.001200467,1.0646
69.406,13.27795,1.22224,0.00119848,1.06457
69.506,13.28864,1.22122,0.001204321,1.06454
69.606,13.29933,1.2213399999999999,0.001190908,1.06451
69.706,13.31005,1.22205,0.001197367,1.0644799999999999
69.806,13.32071,1.23329,0.00015450879999999998,1.06445
69.906,13.33136,1.23306,-0.0001247686,1.0644200000000001
70.006,13.34199,1.22955,-0.0001159878,1.06439
70.106,13.352670000000002,1.22975,-0.0001334256,1.06436
70.206,13.36329,1.23381,-5.938186e-05,1.06434
70.306,13.373920000000002,1.2370299999999999,-0.00042323809999999997,1.06431
70.406,13.38465,1.23822,-0.0005475325,1.06428
70.506,13.395270000000002,1.24022,-3.7508e-05,1.06425
70.606,13.4059,1.24543,-0.0001395027,1.0642200000000002
70.706,13.41661,1.24671,-0.0001155782,1.06419
70.806,13.42724,1.24248,-0.0001209708,1.06416
70.906,13.4378,1.2414100000000001,-0.00011981479999999999,1.06413
71.006,13.44846,1.2443,-0.0001199813,1.0641
71.106,13.4591,1.24652,-0.0001201324,1.06407
71.206,13.469679999999999,1.2524899999999999,-0.00011979530000000001,1.0640399999999999
71.306,13.480360000000001,1.2540799999999999,-0.0001190653,1.0640100000000001
71.406,13.49099,1.25443,-0.0001309552,1.06398
71.506,13.50155,1.25787,-0.0005415931,1.06395
71.606,13.512170000000001,1.2573299999999998,-0.001167359,1.06392
71.706,13.522789999999999,1.2579799999999999,-0.001001663,1.06389
71.806,13.533370000000001,1.2573299999999998,-0.00074614,1.06386
71.906,13.544,1.25831,-0.0007486925,1.0638299999999998
72.006,13.55465,1.25777,-0.0009250892,1.0638
72.106,13.5652,1.26065,-0.00110617,1.06377
72.206,13.575779999999998,1.26579,-0.001195995,1.06374
72.306,13.586310000000001,1.27308,-0.0004563596,1.06371
72.406,13.596779999999999,1.2731,-4.0852309999999996e-05,1.06368
72.506,13.607389999999999,1.27199,-0.0001256601,1.06365
72.606,13.61795,1.2755299999999998,-0.0001036972,1.06362
72.706,13.62846,1.2752299999999999,-0.00012059370000000001,1.06359
72.806,13.639029999999998,1.27239,-8.394038e-05,1.06356
72.906,13.649679999999998,1.27819,-0.0007446242,1.0635299999999999
73.006,13.660229999999999,1.2790700000000002,-0.0014401479999999998,1.0635
73.106,13.670829999999999,1.27938,-0.0013713220000000001,1.0634700000000001
73.206,13.68123,1.28385,-0.0003489887,1.06344
73.306,13.69155,1.28506,-0.0001048114,1.06341
73.406,13.70191,1.2857,-0.00011162459999999999,1.06338
73.506,13.7123,1.28597,-0.0001093157,1.06335
73.606,13.722660000000001,1.28891,-0.0001110852,1.06332
73.706,13.732920000000002,1.29059,-0.00010601379999999999,1.06329
73.806,13.7433,1.28968,-0.0001261353,1.06326
73.906,13.75385,1.29288,-4.04906e-05,1.06323
74.006,13.76433,1.29515,-0.0004763406,1.0632
74.106,13.77484,1.2972299999999999,-0.0014478289999999999,1.0631700000000002
74.206,13.785279999999998,1.30039,-0.0009475274,1.06314
74.306,13.795770000000001,1.30081,-0.0001669177,1.06311
74.406,13.806329999999999,1.3001,-0.00011474530000000001,1.06308
74.506,13.81681,1.29815,-0.00012124469999999999,1.06305
74.606,13.82726,1.29816,-0.00011971790000000001,1.06302
74.706,13.837829999999999,1.30269,-0.0001200583,1.0629899999999999
74.806,13.84835,1.3032,-0.0001199883,1.0629600000000001
74.906,13.85883,1.30092,-0.00012000209999999999,1.06293
75.006,13.86936,1.30827,-0.0001199997,1.0629
75.106,13.8798,1.30578,-0.00012,1.06287
75.206,13.89047,1.3043200000000001,-0.0001200001,1.06284
75.306,13.9011,1.3060399999999999,-0.00011999950000000001,1.06281
75.406,13.911760000000001,1.3080200000000002,-0.0001200032,1.0627799999999998
75.506,13.922429999999999,1.30975,-0.0001199828,1.06275
75.606,13.933029999999999,1.31287,-0.0001200813,1.06272
75.706,13.943670000000001,1.31074,-0.0001196385,1.06269
75.806,13.954310000000001,1.31028,-0.0001215776,1.06266
75.906,13.964739999999999,1.3105799999999999,-0.0001135717,1.06263
76.006,13.97516,1.31637,-0.0001451372,1.0626
76.106,13.985629999999999,1.32076,-2.313395e-05,1.06257
76.206,13.996170000000001,1.32384,-0.0007152282000000001,1.06254
76.306,14.00663,1.32481,-0.001403784,1.06251
76.406,14.01705,1.32213,-0.001433666,1.0624799999999999
76.506,14.027529999999999,1.32425,-0.001427645,1.06245
76.606,14.038,1.32447,-0.0014356829999999999,1.0624200000000001
76.706,14.04841,1.32419,-0.001412056,1.06239
76.806,14.05887,1.32479,-0.001481776,1.06236
76.906,14.069270000000001,1.3277299999999999,-0.0005056976,1.06233
77.006,14.07969,1.32999,-0.00011012620000000001,1.0623
77.106,14.090129999999998,1.33374,-0.00045104440000000003,1.06227
77.206,14.100520000000001,1.3331600000000001,-0.0014569020000000002,1.06224
77.306,14.11094,1.33759,-0.0014179320000000002,1.06221
77.406,14.12135,1.33654,-0.001434288,1.06218
77.506,14.131770000000001,1.33702,-0.001428619,1.06215
77.606,14.14221,1.33952,-0.001430402,1.0621200000000002
77.706,14.15269,1.33985,-0.0014299470000000002,1.06209
77.806,14.163039999999999,1.3372,-0.00142973,1.06206
77.906,14.173420000000002,1.33802,-0.001431244,1.06203
78.006,14.183879999999998,1.33991,-0.001424722,1.062
78.106,14.1943,1.3400100000000001,-0.0014514329999999998,1.06197
78.206,14.20461,1.3417,-0.001343131,1.0619399999999999
78.306,14.21483,1.34241,-0.001874491,1.0619100000000001
78.406,14.22514,1.3383399999999999,-0.002688113,1.06188
78.506,14.235479999999999,1.3382100000000001,-0.002756092,1.06185
78.606,14.245829999999998,1.34155,-0.002748418,1.0618100000000001
78.706,14.256129999999999,1.344,-0.002750522,1.06178
78.806,14.266470000000002,1.34895,-0.00274941,1.06175
78.906,14.27682,1.35258,-0.0027518359999999997,1.06172
79.006,14.28715,1.35464,-0.002743428,1.06169
79.106,14.2975,1.35179,-0.0027732440000000002,1.06166
79.206,14.307820000000001,1.35182,-0.0026680090000000003,1.0616299999999999
79.306,14.318010000000001,1.35497,-0.003553539,1.0616
79.406,14.328170000000002,1.3562100000000001,-0.00386055,1.0615700000000001
79.506,14.3385,1.35556,-0.002857963,1.06154
79.606,14.34885,1.35605,-0.002728985,1.06151
79.706,14.359129999999999,1.35883,-0.002754206,1.06148
79.806,14.36941,1.36205,-0.002749155,1.06145
79.906,14.37972,1.36001,-0.002750312,1.06142
80.006,14.38998,1.3607,-0.002749937,1.06139
80.106,14.40024,1.3644,-0.003101335,1.06136
80.206,14.410520000000002,1.36509,-0.004205807,1.0613299999999999
80.306,14.42097,1.36428,-0.004109664,1.0613
80.406,14.43135,1.3641,-0.003470139,1.0612700000000002
80.506,14.44165,1.36647,-0.003524047,1.06123
80.606,14.45185,1.36135,-0.0034996840000000003,1.0612
80.706,14.46212,1.3589799999999999,-0.0035407620000000002,1.0611700000000002
80.806,14.47221,1.3627,-0.003385637,1.06114
80.906,14.482439999999999,1.3671799999999998,-0.002787295,1.06111
81.006,14.49271,1.3699700000000001,-0.002867573,1.06108
81.106,14.50296,1.36986,-0.0028451390000000004,1.06105
81.206,14.513229999999998,1.3724100000000001,-0.0028513109999999996,1.06102
81.306,14.523639999999999,1.37378,-0.002849649,1.0609899999999999
81.406,14.534120000000001,1.3712600000000001,-0.002850095,1.0609600000000001
81.506,14.544429999999998,1.3702,-0.0028499740000000003,1.06093
81.606,14.55461,1.37034,-0.0028500070000000003,1.0609
81.706,14.56487,1.37294,-0.002849998,1.06087
81.806,14.57515,1.37762,-0.00285,1.06084
81.906,14.585420000000001,1.37985,-0.002850002,1.0608
82.006,14.59569,1.37896,-0.0028499909999999996,1.06077
82.106,14.605970000000001,1.37884,-0.002850036,1.06074
82.206,14.61625,1.37838,-0.002849865,1.06071
82.306,14.62645,1.37811,-0.0028505059999999996,1.0606799999999998
82.406,14.636679999999998,1.37795,-0.0028481440000000004,1.06065
82.506,14.6469,1.3759,-0.0028568359999999998,1.0606200000000001
82.606,14.657179999999999,1.3748200000000002,-0.0028253759999999997,1.06059
82.706,14.66744,1.36996,-0.002938497,1.06056
82.806,14.677810000000001,1.3751200000000001,-0.002081584,1.06053
82.906,14.688120000000001,1.38024,-0.001546579,1.0605
83.006,14.698170000000001,1.38178,-0.0017365529999999998,1.06047
83.106,14.708179999999999,1.38286,-0.002729065,1.06043
83.206,14.71835,1.38157,-0.002889793,1.0604
83.306,14.7285,1.38151,-0.002852758,1.06037
83.406,14.73859,1.38016,-0.0028618140000000003,1.06034
83.506,14.7487,1.38166,-0.00285956,1.06031
83.606,14.758920000000002,1.38647,-0.002860101,1.06028
83.706,14.76905,1.38455,-0.00285996,1.06025
83.806,14.7792,1.38663,-0.00286006,1.0602200000000002
83.906,14.789320000000002,1.3840299999999999,-0.0028598190000000004,1.06019
84.006,14.799439999999999,1.38321,-0.002860562,1.06016
84.106,14.809560000000001,1.38183,-0.0028583190000000002,1.0601200000000002
84.206,14.81967,1.38048,-0.002864852,1.06009
84.306,14.829820000000002,1.3768,-0.002849784,1.06006
84.406,14.84,1.38117,-0.003850004,1.06003
84.506,14.85016,1.38263,-0.00418065,1.06
84.606,14.860339999999999,1.38202,-0.004179652,1.05997
84.706,14.87049,1.38576,-0.004180131,1.0599399999999999
84.806,14.88065,1.38715,-0.004179963,1.0599100000000001
84.906,14.890789999999999,1.3869200000000002,-0.004179978,1.05988
85.006,14.90095,1.38342,-0.004180159,1.05985
85.106,14.911270000000002,1.38351,-0.004179175,1.0598100000000001
85.206,14.921529999999999,1.3832799999999998,-0.004183846,1.05978
85.306,14.931679999999998,1.38691,-0.004163619,1.05975
85.406,14.94159,1.38755,-0.004241564000000001,1.05972
85.506,14.95159,1.38981,-0.004972107,1.05969
85.606,14.961789999999999,1.39136,-0.0055397219999999995,1.05966
85.706,14.971870000000001,1.39352,-0.005488886,1.0596299999999998
85.806,14.9819,1.39386,-0.005502941,1.0596
85.906,14.99199,1.39327,-0.005499377,1.05956
86.006,15.002120000000001,1.39191,-0.005499456,1.0595299999999999
86.106,15.012270000000001,1.38749,-0.005503055,1.0595
86.206,15.02236,1.38494,-0.005487885,1.0594700000000001
86.306,15.03249,1.3844299999999998,-0.005547956999999999,1.05944
86.406,15.04258,1.38671,-0.005296426999999999,1.05941
86.506,15.052660000000001,1.3886,-0.00433398,1.05938
86.606,15.06267,1.39364,-0.004173792,1.05935
86.706,15.072679999999998,1.3950200000000001,-0.004181674,1.05931
86.806,15.08265,1.39104,-0.004179561,1.05928
86.906,15.0927,1.39161,-0.004180098,1.05925
87.006,15.1028,1.39185,-0.004180048,1.05922
87.106,15.112879999999999,1.39497,-0.004179702,1.0591899999999999
87.206,15.12297,1.39291,-0.004181176,1.05916
87.306,15.13299,1.38801,-0.004175495,1.05913
87.406,15.143020000000002,1.39114,-0.004205886,1.0591
87.506,15.153279999999999,1.38891,-0.004837279,1.0590600000000001
87.606,15.16346,1.39327,-0.00558855,1.05903
87.706,15.173429999999998,1.39391,-0.0054634340000000005,1.059
87.806,15.183489999999999,1.3975899999999999,-0.005496928000000001,1.05897
87.906,15.193660000000001,1.39903,-0.0054881109999999995,1.05894
88.006,15.20377,1.3988,-0.005490505,1.05891
88.106,15.21386,1.39841,-0.005489855,1.0588799999999998
88.206,15.22386,1.39561,-0.005490063000000001,1.05884
88.306,15.2339,1.39462,-0.00548989,1.05881
88.406,15.243920000000001,1.39457,-0.005490376999999999,1.0587799999999998
88.506,15.253960000000001,1.3971,-0.005488585,1.05875
88.606,15.26399,1.40087,-0.005495277,1.05872
88.706,15.2741,1.40279,-0.005447105,1.05869
88.806,15.28425,1.40567,-0.004714947,1.05865
88.906,15.294379999999999,1.40676,-0.004084567,1.0586200000000001
89.006,15.30437,1.40371,-0.004151303,1.05859
89.106,15.314370000000002,1.40285,-0.004384525,1.05856
89.206,15.324420000000002,1.40054,-0.005186689,1.05853
89.306,15.33443,1.39849,-0.005540135,1.0585
89.406,15.3445,1.39818,-0.005476686,1.05847
89.506,15.35457,1.39901,-0.005493563000000001,1.05843
89.606,15.36462,1.39547,-0.005489043000000001,1.0584
89.706,15.374579999999998,1.39149,-0.005490261999999999,1.05837
89.806,15.38447,1.3959,-0.005489929,1.05834
89.906,15.39439,1.39959,-0.0054900190000000005,1.05831
90.006,15.40425,1.40236,-0.005489995,1.0582799999999999
90.106,15.414060000000001,1.4047,-0.0054900009999999996,1.05824
90.206,15.42387,1.4026399999999999,-0.00549,1.05821
90.306,15.43379,1.4019,-0.005489998,1.05818
90.406,15.44377,1.40346,-0.005490007,1.05815
90.506,15.453729999999998,1.4042299999999999,-0.005489974,1.0581200000000002
90.606,15.46372,1.4042,-0.005490096999999999,1.05809
90.706,15.47374,1.40097,-0.005489635,1.05805
90.806,15.48366,1.39681,-0.005491353,1.0580200000000002
90.906,15.493570000000002,1.39709,-0.005485105,1.05799
91.006,15.50353,1.4005100000000001,-0.00552259,1.05796
91.106,15.51348,1.39999,-0.006173385,1.05793
91.206,15.52343,1.39725,-0.006910678000000001,1.0579
91.306,15.5333,1.3953200000000001,-0.006774545999999999,1.05786
91.406,15.54315,1.39554,-0.006850518000000001,1.0578299999999998
91.506,15.55299,1.396,-0.006672452,1.0578
91.606,15.56294,1.39723,-0.005911805,1.05777
91.706,15.57293,1.3972200000000001,-0.005450926,1.05774
91.806,15.582920000000001,1.39828,-0.005513023000000001,1.0577
91.906,15.592979999999999,1.3983299999999999,-0.0054965019999999995,1.05767
92.006,15.60305,1.39715,-0.005500944,1.05764
92.106,15.613129999999998,1.3988,-0.00549975,1.05761
92.206,15.62326,1.4003,-0.005500058,1.05758
92.306,15.633370000000001,1.39907,-0.005500023000000001,1.05755
92.406,15.643460000000001,1.3958899999999999,-0.005499846,1.05751
92.506,15.65349,1.39267,-0.005500601,1.05748
92.606,15.6635,1.3936600000000001,-0.005497736,1.05745
92.706,15.67344,1.39351,-0.0055084290000000005,1.05742
92.806,15.683329999999998,1.3925299999999998,-0.005469535,1.05739
92.906,15.69329,1.3937700000000002,-0.005622763,1.05735
93.006,15.703270000000002,1.39368,-0.005766947,1.05732
93.106,15.7132,1.39259,-0.005455877,1.05729
93.206,15.72315,1.39087,-0.005511866999999999,1.05726
93.306,15.733089999999999,1.39163,-0.005496753,1.05723
93.406,15.743070000000001,1.39654,-0.0055012509999999995,1.05719
93.506,15.7531,1.3939,-0.005498218000000001,1.05716
93.606,15.76315,1.39435,-0.005506015,1.05713
93.706,15.77311,1.39315,-0.005477871,1.0571
93.806,15.78305,1.3921700000000001,-0.005590409,1.0570700000000002
93.906,15.79297,1.39376,-0.005864154,1.05703
94.006,15.80291,1.3936600000000001,-0.005820962,1.057
94.106,15.812879999999998,1.3922299999999999,-0.005832404,1.05697
94.206,15.82281,1.3974,-0.0058294290000000006,1.05694
94.306,15.83274,1.39868,-0.005829901,1.05691
94.406,15.84265,1.3962700000000001,-0.005830937,1.05687
94.506,15.852520000000002,1.3939,-0.005826523,1.05684
94.606,15.862379999999998,1.39181,-0.005842265,1.05681
94.706,15.87226,1.39133,-0.00578701,1.0567799999999998
94.806,15.88221,1.38652,-0.005996377,1.05674
94.906,15.89215,1.38521,-0.006958687,1.05671
95.006,15.902070000000002,1.38906,-0.007142061999999999,1.0566799999999998
95.106,15.912,1.38991,-0.007152255,1.05665
95.206,15.921920000000002,1.39012,-0.007088678,1.0566200000000001
95.306,15.931820000000002,1.3917899999999999,-0.006782984000000001,1.0565799999999999
95.406,15.941729999999998,1.39182,-0.006817071,1.05655
95.506,15.951579999999998,1.39036,-0.006808228,1.0565200000000001
95.606,15.96151,1.3952200000000001,-0.0068104509999999995,1.05649
95.706,15.97146,1.39733,-0.006809903000000001,1.05646
95.806,15.981320000000002,1.397,-0.006809951999999999,1.0564200000000001
95.906,15.9912,1.4006399999999999,-0.006810256,1.05639
96.006,16.001089999999998,1.3992799999999999,-0.006809123,1.05636
96.106,16.011039999999998,1.3960299999999999,-0.006813103,1.05633
96.206,16.02095,1.39782,-0.0067994480000000005,1.05629
96.306,16.03086,1.39822,-0.006845765,1.05626
96.406,16.040779999999998,1.39624,-0.007516449000000001,1.05623
96.506,16.050720000000002,1.3987100000000001,-0.00780625,1.0562
96.606,16.06062,1.3997700000000002,-0.007798335,1.05616
96.706,16.07054,1.3947100000000001,-0.007800984,1.05613
96.806,16.08052,1.3927100000000001,-0.007797612,1.0561
96.906,16.090410000000002,1.3930799999999999,-0.007806726,1.05607
97.006,16.10034,1.40021,-0.007779773,1.0560399999999999
