##Temp./°C,Time/min,DSC(subtr.)/mW,Mass loss(subtr.)/mg,Sensit./(uV/mW)
61.031,12.3603,0.9111299999999999,-0.04633876,1.067
61.131,12.37161,0.91658,-0.04632237,1.0669799999999998
61.231,12.382769999999999,0.91937,-0.04631718,1.06695
61.331,12.39402,0.9225200000000001,-0.04641666,1.06692
61.431,12.40524,0.92532,-0.04579599,1.06689
61.531,12.4165,0.92555,-0.04542801,1.0668600000000001
61.631,12.42773,0.92842,-0.04624206,1.06683
61.731,12.43869,0.92915,-0.04634919,1.0668
61.831,12.44975,0.92829,-0.0463431,1.06677
61.931,12.46096,0.93076,-0.04640248,1.06675
62.031,12.47217,0.93514,-0.04748347,1.0667200000000001
62.131,12.48328,0.94034,-0.04764906,1.06669
62.231,12.49435,0.9405899999999999,-0.04774191,1.06666
62.331,12.505560000000001,0.93834,-0.0471347,1.06663
62.431,12.5167,0.93963,-0.04637033,1.0666
62.531,12.52784,0.9394600000000001,-0.04632985,1.06657
62.631,12.53892,0.9462799999999999,-0.0465922,1.06654
62.731,12.55006,0.9514299999999999,-0.04765416,1.0665200000000001
62.831,12.56121,0.95057,-0.04755279,1.06649
62.931,12.57232,0.95276,-0.04650849,1.06646
63.031,12.58341,0.95914,-0.04631674,1.06643
63.131,12.59455,0.9610700000000001,-0.04638659,1.0664
63.231,12.60558,0.96544,-0.04725037,1.06637
63.331,12.61657,0.966,-0.04772596,1.06634
63.431,12.62748,0.96846,-0.04747196,1.06631
63.531,12.63845,0.97229,-0.04645891,1.06629
63.631,12.64962,0.9787899999999999,-0.04632307,1.06626
63.731,12.66066,0.9759399999999999,-0.0470532,1.06623
63.831,12.67163,0.97967,-0.04769369,1.0662
63.931,12.6826,0.98269,-0.04767385,1.06617
64.031,12.693539999999999,0.9793,-0.04749644,1.0661399999999999
64.131,12.70447,0.97515,-0.04664054,1.0661100000000001
64.231,12.71535,0.97395,-0.04629373,1.06608
64.331,12.72622,0.9734200000000001,-0.04635145,1.06605
64.431,12.73707,0.97965,-0.04633427,1.06603
64.531,12.74798,0.98183,-0.04635144,1.066
64.631,12.75893,0.9861200000000001,-0.04631332,1.06597
64.731,12.769730000000001,0.99544,-0.04697722,1.0659399999999999
64.831,12.78048,0.9969899999999999,-0.04767328,1.0659100000000001
64.931,12.79135,0.9945700000000001,-0.04765169,1.06588
65.031,12.80226,0.99019,-0.0476623,1.06585
65.131,12.81317,0.9938,-0.04766348,1.06582
65.231,12.824119999999999,1.00731,-0.04761604,1.06579
65.331,12.83505,1.0055399999999999,-0.04679843,1.06576
65.431,12.84597,1.00481,-0.04625503,1.0657299999999998
65.531,12.85685,1.0039799999999999,-0.04638217,1.06571
65.631,12.86772,1.00566,-0.04625298,1.06568
65.731,12.878630000000001,1.0093299999999998,-0.04719611,1.06565
65.831,12.88937,1.0076200000000002,-0.04764245,1.06562
65.931,12.900310000000001,1.00458,-0.04763974,1.06559
66.031,12.91125,1.00896,-0.04688608,1.06556
66.131,12.922089999999999,1.01132,-0.04628739,1.0655299999999999
66.231,12.93298,1.0189,-0.0463435,1.0655
66.331,12.943810000000001,1.01508,-0.04632589,1.0654700000000001
66.431,12.95469,1.02029,-0.04633262,1.06544
66.531,12.9655,1.0253,-0.04632294,1.06541
66.631,12.976389999999999,1.02348,-0.04635565,1.06539
66.731,12.98728,1.02414,-0.04623982,1.06536
66.831,12.99811,1.02993,-0.04713909,1.0653299999999999
66.931,13.00888,1.03114,-0.04764441,1.0653
67.031,13.01972,1.0348,-0.04765028,1.0652700000000002
67.131,13.03045,1.03712,-0.04764994,1.06524
67.231,13.04134,1.03696,-0.0476521,1.06521
67.331,13.05222,1.03545,-0.04763557,1.06518
67.431,13.063,1.03493,-0.04773345,1.06515
67.531,13.073789999999999,1.03539,-0.0480421,1.06512
67.631,13.084489999999999,1.03989,-0.04782882,1.0650899999999999
67.731,13.09535,1.04657,-0.04763235,1.0650600000000001
67.831,13.10621,1.0481200000000002,-0.04766648,1.06503
67.931,13.11686,1.0449,-0.04765861,1.065
68.031,13.12762,1.0428600000000001,-0.04766009,1.06498
68.131,13.13836,1.05161,-0.04766056,1.06495
68.231,13.1491,1.05624,-0.04765856,1.06492
68.331,13.1598,1.05176,-0.04797163,1.06489
68.431,13.17049,1.0571,-0.04898959,1.0648600000000001
68.531,13.181170000000002,1.0595,-0.04820749,1.06483
68.631,13.19195,1.05903,-0.04762456,1.0648
68.731,13.202679999999999,1.06332,-0.0476694,1.06477
68.831,13.213379999999999,1.0610899999999999,-0.04766608,1.06474
68.931,13.22414,1.06195,-0.04761924,1.06471
69.031,13.23489,1.0629899999999999,-0.04791099,1.0646799999999998
69.131,13.24562,1.06437,-0.04874762,1.06465
69.231,13.256279999999999,1.06418,-0.04900897,1.0646200000000001
69.331,13.26699,1.0643799999999999,-0.04896156,1.06459
69.431,13.27769,1.0679,-0.04897168,1.06456
69.531,13.28845,1.06866,-0.0489698,1.06453
69.631,13.29919,1.06921,-0.04896983,1.0645
69.731,13.309829999999998,1.07146,-0.04897018,1.0644799999999999
69.831,13.32046,1.07451,-0.04897204,1.06445
69.931,13.331129999999998,1.0749600000000001,-0.04940286,1.0644200000000001
70.031,13.34181,1.07416,-0.05036373,1.06439
70.131,13.35245,1.0791,-0.05026673,1.06436
70.231,13.363129999999998,1.08138,-0.05029677,1.06433
70.331,13.37376,1.0853,-0.05028839,1.0643
70.431,13.38446,1.08765,-0.05028936,1.06427
70.531,13.395129999999998,1.08118,-0.05029456,1.0642399999999999
70.631,13.40576,1.07883,-0.05027191,1.06421
70.731,13.41645,1.0811600000000001,-0.05035836,1.06418
70.831,13.42704,1.08616,-0.04981123,1.06415
70.931,13.437660000000001,1.0808200000000001,-0.04942569,1.0641200000000002
71.031,13.44827,1.08311,-0.04844222,1.06409
71.131,13.458839999999999,1.0870600000000001,-0.04828783,1.06406
71.231,13.46923,1.09581,-0.04831381,1.06403
71.331,13.47984,1.0978299999999999,-0.04830978,1.064
71.431,13.490429999999998,1.0964200000000002,-0.0483096,1.06397
71.531,13.5009,1.09784,-0.04831234,1.0639399999999999
71.631,13.511439999999999,1.09745,-0.04829569,1.0639100000000001
71.731,13.52198,1.10133,-0.04839077,1.06388
71.831,13.53263,1.1038700000000001,-0.04918702,1.06385
71.931,13.543239999999999,1.10707,-0.04967885,1.06382
72.031,13.55384,1.1058299999999999,-0.04962688,1.06379
72.131,13.56441,1.1038700000000001,-0.04958794,1.06376
72.231,13.575079999999998,1.10448,-0.04989927,1.0637299999999998
72.331,13.58569,1.10599,-0.05073426,1.0637
72.431,13.59622,1.1117,-0.05098851,1.0636700000000001
72.531,13.606779999999999,1.11503,-0.05094116,1.06364
72.631,13.617360000000001,1.11748,-0.05095169,1.06362
72.731,13.62796,1.1145200000000002,-0.0509504,1.06359
72.831,13.638539999999999,1.11629,-0.05094768,1.06356
72.931,13.64909,1.11906,-0.05095615,1.0635299999999999
73.031,13.65974,1.1190799999999999,-0.05094269,1.0635
73.131,13.670320000000002,1.12284,-0.05162653,1.0634700000000001
73.231,13.681029999999998,1.12435,-0.05228702,1.06344
73.331,13.6916,1.1257,-0.05224942,1.06341
73.431,13.7022,1.12615,-0.05226629,1.06338
73.531,13.71275,1.13215,-0.0522377,1.06335
73.631,13.723360000000001,1.13832,-0.05159036,1.06332
73.731,13.733920000000001,1.13878,-0.05084157,1.06329
73.831,13.74443,1.1404299999999998,-0.05096573,1.06326
73.931,13.754970000000002,1.13957,-0.05093346,1.06323
74.031,13.76547,1.1354,-0.0509414,1.0632
74.131,13.77599,1.13459,-0.05094059,1.0631700000000002
74.231,13.786439999999999,1.13707,-0.05093637,1.06314
74.331,13.797039999999999,1.1399299999999999,-0.05095303,1.06311
74.431,13.807620000000002,1.13984,-0.05089465,1.06308
74.531,13.818129999999998,1.1345,-0.05144301,1.06305
74.631,13.828579999999999,1.1356700000000002,-0.05221095,1.06302
74.731,13.83903,1.13755,-0.05225672,1.0629899999999999
74.831,13.849520000000002,1.13829,-0.05228388,1.0629600000000001
74.931,13.85997,1.13982,-0.0512821,1.06293
75.031,13.8704,1.1391200000000001,-0.05094861,1.0629
75.131,13.88084,1.1400299999999999,-0.05094973,1.06287
75.231,13.89132,1.1414,-0.05095688,1.06284
75.331,13.90177,1.14384,-0.05144773,1.06281
75.431,13.912220000000001,1.14982,-0.05235158,1.0627799999999998
75.531,13.92274,1.1494799999999998,-0.05224578,1.06275
75.631,13.93315,1.1528399999999999,-0.05227664,1.06272
75.731,13.943629999999999,1.1519,-0.05226889,1.06269
75.831,13.95415,1.14959,-0.0522674,1.06266
75.931,13.964570000000002,1.155,-0.05228232,1.06263
76.031,13.97507,1.1558899999999999,-0.05222083,1.0626
76.131,13.9856,1.15435,-0.05257702,1.06257
76.231,13.996070000000001,1.15372,-0.05339878,1.06253
76.331,14.0065,1.15097,-0.05362641,1.0625
76.431,14.01694,1.15209,-0.05358145,1.06247
76.531,14.027389999999999,1.1549200000000002,-0.05359194,1.06244
76.631,14.037820000000002,1.15761,-0.05358957,1.06241
76.731,14.04834,1.16131,-0.05359008,1.0623799999999999
76.831,14.058760000000001,1.16426,-0.05358998,1.06235
76.931,14.0692,1.1607299999999998,-0.05359,1.0623200000000002
77.031,14.079620000000002,1.16264,-0.05359001,1.06229
77.131,14.09004,1.1642299999999999,-0.05359,1.06226
77.231,14.10043,1.16208,-0.05358984,1.06223
77.331,14.110779999999998,1.16291,-0.0535911,1.0622
77.431,14.121229999999999,1.16495,-0.05358324,1.06217
77.531,14.13165,1.17162,-0.05362481,1.0621399999999999
77.631,14.142120000000002,1.1741700000000002,-0.05340952,1.06211
77.731,14.15254,1.17355,-0.05253612,1.06208
77.831,14.16295,1.16838,-0.05315421,1.06205
77.931,14.1734,1.16925,-0.05363502,1.06202
78.031,14.18374,1.17563,-0.05356521,1.06199
78.131,14.19411,1.1778,-0.05358395,1.06196
78.231,14.20452,1.17336,-0.05357897,1.0619299999999998
78.331,14.2149,1.17201,-0.05358027,1.0619
78.431,14.225229999999998,1.18004,-0.05357993,1.06187
78.531,14.235579999999999,1.18461,-0.05358002,1.06184
78.631,14.24594,1.18234,-0.05358,1.0618100000000001
78.731,14.25624,1.1813799999999999,-0.05357998,1.06178
78.831,14.26661,1.17841,-0.05358007,1.06175
78.931,14.27699,1.1785700000000001,-0.05357974,1.06172
79.031,14.287320000000001,1.18052,-0.05358092,1.06169
79.131,14.29771,1.1852,-0.05357681,1.06165
79.231,14.30809,1.18404,-0.05359081,1.06162
79.331,14.318420000000001,1.18465,-0.05354398,1.06159
79.431,14.328710000000001,1.18761,-0.05413276,1.06156
79.531,14.33903,1.19071,-0.05486531,1.0615299999999999
79.631,14.349329999999998,1.1916799999999999,-0.05490612,1.0615
79.731,14.359570000000001,1.19039,-0.05489898,1.0614700000000001
79.831,14.36982,1.18811,-0.0549001,1.06144
79.931,14.38009,1.1925,-0.05489999,1.06141
80.031,14.390410000000001,1.18941,-0.05490046,1.06138
80.131,14.400720000000002,1.18531,-0.05489678,1.06135
80.231,14.411,1.18601,-0.05491749,1.06132
80.331,14.42124,1.1850399999999999,-0.05481521,1.06129
80.431,14.431470000000001,1.19035,-0.05380184,1.06126
80.531,14.44171,1.19004,-0.05357493,1.06123
80.631,14.45196,1.18763,-0.05358147,1.0612
80.731,14.46226,1.18836,-0.05357957,1.0611700000000002
80.831,14.472539999999999,1.1866700000000001,-0.05358013,1.06113
80.931,14.48276,1.1895,-0.05357995,1.0611
81.031,14.493020000000001,1.19495,-0.05358009,1.0610700000000002
81.131,14.50325,1.19412,-0.05357966,1.06104
81.231,14.5135,1.19459,-0.05358134,1.06101
81.331,14.52384,1.1954799999999999,-0.05357461,1.06098
81.431,14.53416,1.19582,-0.0536254,1.06095
81.531,14.544410000000001,1.19649,-0.05437075,1.06092
81.631,14.55463,1.19757,-0.05499389,1.0608899999999999
81.731,14.5649,1.19479,-0.0548754,1.0608600000000001
81.831,14.57518,1.19309,-0.05490747,1.06083
81.931,14.58545,1.19478,-0.05489406,1.0608
82.031,14.595679999999998,1.19864,-0.05491687,1.06077
82.131,14.605920000000001,1.19823,-0.05476976,1.06074
82.231,14.61612,1.1967700000000001,-0.05412483,1.0607
82.331,14.626389999999999,1.19944,-0.05386567,1.06067
82.431,14.63665,1.20221,-0.05392284,1.06064
82.531,14.646939999999999,1.20309,-0.0539007,1.06061
82.631,14.657229999999998,1.20531,-0.05393479,1.0605799999999999
82.731,14.667470000000002,1.20399,-0.05382231,1.06055
82.831,14.67765,1.1994799999999999,-0.05467115,1.0605200000000001
82.931,14.687879999999998,1.20164,-0.05521548,1.06049
83.031,14.6981,1.20194,-0.05523343,1.06046
83.131,14.70835,1.20689,-0.05522682,1.06043
83.231,14.7186,1.2115,-0.05523875,1.0604
83.331,14.728810000000001,1.20938,-0.05520141,1.06036
83.431,14.73899,1.20458,-0.0557961,1.06033
83.531,14.749179999999999,1.2072100000000001,-0.05651125,1.0603
83.631,14.7594,1.2068,-0.05654544,1.06027
83.731,14.76961,1.2060899999999999,-0.05653907,1.06024
83.831,14.779760000000001,1.20528,-0.05654015,1.06021
83.931,14.78997,1.21042,-0.05654,1.06018
84.031,14.800020000000002,1.2075799999999999,-0.05654,1.06015
84.131,14.810229999999999,1.20686,-0.05654001,1.0601200000000002
84.231,14.8204,1.20476,-0.05653998,1.06009
84.331,14.83056,1.20543,-0.05654014,1.06005
84.431,14.840629999999999,1.20097,-0.05653944,1.06002
84.531,14.85084,1.20191,-0.05654286,1.05999
84.631,14.8609,1.21105,-0.05652832,1.05996
84.731,14.871070000000001,1.21081,-0.05659276,1.0599299999999998
84.831,14.881229999999999,1.21379,-0.05723936,1.0599
84.931,14.891379999999998,1.2127299999999999,-0.05719442,1.05987
85.031,14.90141,1.2122899999999999,-0.057178,1.05984
85.131,14.911470000000001,1.21318,-0.05730198,1.0598100000000001
85.231,14.921429999999999,1.21365,-0.05829569,1.05977
85.331,14.931479999999999,1.2111100000000001,-0.05852465,1.05974
85.431,14.9416,1.2065299999999999,-0.05851868,1.05971
85.531,14.95166,1.2039799999999998,-0.05852036,1.05968
85.631,14.96176,1.2058,-0.0585199,1.05965
85.731,14.97189,1.20287,-0.05852004,1.05962
85.831,14.98199,1.20432,-0.05851994,1.05959
85.931,14.99211,1.20529,-0.0585202,1.05956
86.031,15.00218,1.20737,-0.05851925,1.0595299999999999
86.131,15.01234,1.2132,-0.05852301,1.05949
86.231,15.02242,1.20999,-0.05850831,1.05946
86.331,15.03255,1.20688,-0.0585659,1.0594299999999999
86.431,15.0427,1.20891,-0.05832592,1.0594
86.531,15.05285,1.21043,-0.05795858,1.0593700000000001
86.631,15.062970000000002,1.21278,-0.05860631,1.05934
86.731,15.07311,1.21489,-0.0584963,1.05931
86.831,15.08317,1.21415,-0.05852628,1.05928
86.931,15.09327,1.2106299999999999,-0.05851862,1.05924
87.031,15.103439999999999,1.21015,-0.05851921,1.05921
87.131,15.11365,1.2078,-0.05852482,1.05918
87.231,15.12384,1.20496,-0.05850082,1.05915
87.331,15.13406,1.20594,-0.05859568,1.05912
87.431,15.144160000000001,1.20641,-0.05815613,1.0590899999999999
87.531,15.15425,1.2055799999999999,-0.05730022,1.0590600000000001
87.631,15.16441,1.20566,-0.05720263,1.05902
87.731,15.174520000000001,1.2093399999999999,-0.05721175,1.0589899999999999
87.831,15.18462,1.2070299999999998,-0.05721036,1.0589600000000001
87.931,15.194679999999998,1.20607,-0.05720678,1.05893
88.031,15.20474,1.2075200000000001,-0.05722254,1.0589
88.131,15.214839999999999,1.20664,-0.05716242,1.05887
88.231,15.2249,1.20244,-0.05746727,1.05884
88.331,15.234929999999999,1.20234,-0.05825631,1.0588
88.431,15.24496,1.2067299999999999,-0.05856769,1.05877
88.531,15.254979999999998,1.2053200000000002,-0.05850725,1.05874
88.631,15.26503,1.20557,-0.05852339,1.05871
88.731,15.275039999999999,1.20617,-0.05851907,1.0586799999999998
88.831,15.28505,1.20569,-0.05852029,1.05865
88.931,15.295079999999999,1.20773,-0.05851976,1.0586200000000001
89.031,15.30509,1.2082700000000002,-0.05852067,1.0585799999999999
89.131,15.31511,1.20356,-0.05851757,1.05855
89.231,15.325120000000002,1.20157,-0.05852906,1.0585200000000001
89.331,15.33516,1.20191,-0.0584862,1.05849
89.431,15.34518,1.20228,-0.05869315,1.05846
89.531,15.355220000000001,1.20286,-0.05887843,1.05843
89.631,15.3653,1.20221,-0.05885473,1.05839
89.731,15.37529,1.2028,-0.05880218,1.05836
89.831,15.38526,1.20605,-0.05913143,1.05833
89.931,15.395220000000002,1.20731,-0.05992261,1.0583
90.031,15.40524,1.20735,-0.06021626,1.05827
90.131,15.415270000000001,1.20643,-0.06015747,1.05824
90.231,15.425239999999999,1.20858,-0.06017335,1.0582
90.331,15.43524,1.2096,-0.06016914,1.05817
90.431,15.44529,1.2065700000000001,-0.06017011,1.0581399999999999
90.531,15.45529,1.20337,-0.06017041,1.05811
90.631,15.46527,1.20246,-0.06016823,1.05808
90.731,15.475229999999998,1.20084,-0.06017668,1.05805
90.831,15.48523,1.19717,-0.0601454,1.0580100000000001
90.931,15.49525,1.20023,-0.06026264,1.05798
91.031,15.505220000000001,1.20211,-0.05968373,1.05795
91.131,15.515170000000001,1.2015799999999999,-0.05891064,1.05792
91.231,15.525070000000001,1.2001700000000002,-0.0588436,1.05789
91.331,15.53485,1.2005700000000001,-0.0588517,1.05786
91.431,15.54468,1.20246,-0.05884981,1.05782
91.531,15.554689999999999,1.20084,-0.05884909,1.05779
91.631,15.56456,1.2021899999999999,-0.05885389,1.05776
91.731,15.57431,1.20401,-0.05883597,1.0577299999999998
91.831,15.58417,1.20021,-0.05892447,1.0577
91.931,15.594079999999998,1.1968,-0.05947411,1.05766
92.031,15.604,1.1982700000000002,-0.05990164,1.0576299999999998
92.131,15.613920000000002,1.20054,-0.05982351,1.0576
92.231,15.62385,1.2026,-0.05984442,1.0575700000000001
92.331,15.6338,1.20336,-0.05983882,1.05754
92.431,15.64376,1.20374,-0.05984032,1.05751
92.531,15.65365,1.20182,-0.05983991,1.0574700000000001
92.631,15.6635,1.19916,-0.05984006,1.05744
92.731,15.673429999999998,1.2007700000000001,-0.05983987,1.05741
92.831,15.68335,1.19933,-0.05984047,1.05738
92.931,15.69326,1.19839,-0.0598383,1.05735
93.031,15.703129999999998,1.19861,-0.05984605,1.05731
93.131,15.71304,1.1984700000000001,-0.05981804,1.05728
93.231,15.72294,1.19902,-0.05992717,1.05725
93.331,15.73294,1.1970399999999999,-0.06020435,1.05722
93.431,15.743020000000001,1.19272,-0.06015875,1.05719
93.531,15.753070000000001,1.19471,-0.0601812,1.05715
93.631,15.7629,1.19439,-0.06013825,1.05712
93.731,15.772789999999999,1.19286,-0.06029416,1.0570899999999999
93.831,15.782820000000001,1.1911399999999999,-0.06106136,1.05706
93.931,15.792829999999999,1.19349,-0.06153983,1.05703
94.031,15.802760000000001,1.1927299999999998,-0.06147657,1.0569899999999999
94.131,15.81267,1.19449,-0.06149379,1.0569600000000001
94.231,15.822579999999999,1.19973,-0.06148808,1.05693
94.331,15.83242,1.19682,-0.06149364,1.0569
94.431,15.842310000000001,1.19231,-0.06147787,1.05687
94.531,15.852170000000001,1.1944700000000001,-0.06153219,1.05683
94.631,15.862029999999999,1.19462,-0.06133589,1.0568
94.731,15.87195,1.1918,-0.06036843,1.05677
94.831,15.881879999999999,1.19046,-0.06014538,1.05674
94.931,15.89175,1.19395,-0.06024063,1.0567
95.031,15.901629999999999,1.18953,-0.06096396,1.05667
95.131,15.911529999999999,1.1909100000000001,-0.06151446,1.05664
95.231,15.921479999999999,1.19139,-0.06147091,1.05661
95.331,15.931370000000001,1.19155,-0.06148244,1.0565799999999999
95.431,15.94121,1.19315,-0.06147901,1.05654
95.531,15.9511,1.19445,-0.06148155,1.05651
95.631,15.96103,1.19255,-0.06147507,1.0564799999999999
95.731,15.97095,1.18765,-0.06149699,1.05645
95.831,15.98091,1.1874799999999999,-0.06184766,1.05641
95.931,15.9908,1.19041,-0.06215079,1.0563799999999999
96.031,16.000510000000002,1.19176,-0.06213805,1.05635
96.131,16.01035,1.1924299999999999,-0.06214036,1.0563200000000001
96.231,16.02019,1.19026,-0.06213995,1.05629
96.331,16.03012,1.18745,-0.06214,1.05625
96.431,16.04007,1.18679,-0.06214001,1.0562200000000002
96.531,16.049970000000002,1.18755,-0.06214002,1.05619
96.631,16.05989,1.18755,-0.06213976,1.05616
96.731,16.069860000000002,1.1905299999999999,-0.06214116,1.0561200000000002
96.831,16.07974,1.18356,-0.06213208,1.05609
96.931,16.089579999999998,1.17761,-0.06276657,1.05606
97.031,16.09945,1.18097,-0.06343443,1.05603
97.131,16.10933,1.1840899999999999,-0.06349866,1.05599
97.231,16.11918,1.18414,-0.06254658,1.05596
97.331,16.12903,1.18616,-0.06204339,1.05593
97.431,16.1389,1.18777,-0.06202593,1.0559
97.531,16.14874,1.18854,-0.06203153,1.05586
97.631,16.15865,1.18933,-0.0620285,1.0558299999999998
97.731,16.16841,1.1890100000000001,-0.06203499,1.0558
97.831,16.17829,1.18631,-0.0620112,1.05577
97.931,16.18816,1.18462,-0.06210367,1.05574
98.031,16.19803,1.18382,-0.06123618,1.0557
