LABORATORY,FSRI 
TEST IDENT,PET_HF25_3
OPERATOR,Dow
MATERIAL,PET
ORIENTATION,Horizontal
HEAT FLUX,25
SURF AREA,0.009999999776482582
C FACTOR,0.0390564426779747
SPEC HOLDER DIFF,304.5999755859375
SPECIMEN MASS,90.80000305175781
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,5152
TIME TO IGN,380
END OF TEST SCAN,4672
END OF TEST TIME,1168
TEST STATUS,1
PRE TEST CMT,Dimensions: 99.16 x 98.98 x 6.58 mm
