Sample ID:	C:\MCC\MCC Cal\Test\PC\PC_MCC_30K_min_211018_R6.txt
Sample Weight (mg):	4.81
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	108.932	79.999	19.995	102.924	20.105	0.189	-0.020
0.500	108.986	79.996	19.995	102.930	20.104	0.284	0.004
1.000	108.970	79.998	19.997	102.935	20.105	0.156	0.030
1.500	108.962	79.998	19.996	102.942	20.105	0.185	0.007
2.000	108.966	79.999	19.995	102.950	20.107	0.022	-0.014
2.500	108.977	80.000	19.994	102.957	20.108	-0.022	0.005
3.000	108.962	79.998	19.995	102.962	20.105	0.207	0.005
3.500	108.965	79.999	19.995	102.964	20.109	-0.097	-0.008
4.000	108.948	80.000	19.995	102.962	20.108	-0.007	-0.013
4.500	108.963	79.998	19.995	102.954	20.106	0.130	-0.008
5.000	108.956	79.999	19.995	102.946	20.108	0.009	0.003
5.500	108.938	80.000	19.996	102.938	20.105	0.161	-0.009
6.000	108.918	79.999	19.995	102.936	20.109	-0.084	-0.032
6.500	108.965	80.000	19.994	102.943	20.105	0.214	-0.006
7.000	108.945	80.000	19.995	102.959	20.106	0.099	0.027
7.500	108.933	79.999	19.995	102.980	20.106	0.114	-0.002
8.001	108.913	79.999	19.994	103.006	20.103	0.330	-0.032
8.501	108.896	79.999	19.994	103.025	20.106	0.148	-0.034
9.000	108.925	79.998	19.995	103.036	20.106	0.136	-0.012
9.500	108.926	79.998	19.995	103.035	20.104	0.223	0.021
10.000	108.913	79.999	19.995	103.028	20.107	0.051	0.009
10.500	108.938	79.998	19.995	103.011	20.104	0.284	-0.000
11.000	108.913	79.999	19.995	102.994	20.102	0.410	0.006
11.500	108.901	79.998	19.994	102.979	20.104	0.279	-0.018
12.000	108.942	79.998	19.995	102.971	20.101	0.449	-0.004
12.500	108.954	79.999	19.995	102.965	20.100	0.528	0.041
13.000	108.960	79.998	19.995	102.965	20.101	0.429	0.036
13.500	108.933	79.998	19.995	102.974	20.103	0.332	-0.001
14.000	108.958	79.998	19.995	102.984	20.101	0.462	-0.012
14.500	108.958	79.998	19.995	102.992	20.098	0.658	0.011
15.000	108.946	79.998	19.995	102.996	20.097	0.696	0.006
15.500	108.955	79.998	19.996	102.999	20.095	0.837	-0.008
16.000	108.984	79.997	19.995	102.999	20.096	0.764	0.018
16.500	108.976	79.999	19.995	103.004	20.097	0.693	0.030
17.000	108.994	79.997	19.995	103.014	20.097	0.709	0.015
17.500	109.005	79.997	19.996	103.028	20.093	0.964	0.020
18.000	108.993	79.998	19.995	103.039	20.092	1.077	0.014
18.500	109.000	79.997	19.996	103.048	20.089	1.226	-0.003
19.000	109.003	79.999	19.996	103.053	20.089	1.233	0.002
19.500	109.026	79.997	19.995	103.059	20.090	1.202	0.018
20.000	109.059	79.996	19.995	103.067	20.090	1.213	0.041
20.500	109.063	79.996	19.996	103.083	20.089	1.286	0.047
21.000	109.088	79.997	19.996	103.098	20.088	1.343	0.033
21.500	109.113	79.998	19.996	103.108	20.083	1.631	0.039
22.000	109.105	79.997	19.995	103.117	20.085	1.494	0.033
22.500	109.197	79.998	19.995	103.116	20.083	1.668	0.051
23.000	109.191	79.997	19.996	103.110	20.087	1.411	0.085
23.500	109.202	79.998	19.995	103.107	20.080	1.847	0.045
24.000	109.240	79.997	19.996	103.107	20.082	1.726	0.027
24.500	109.292	79.998	19.995	103.104	20.081	1.776	0.070
25.000	109.334	80.001	19.995	103.106	20.083	1.679	0.092
25.500	109.367	79.999	19.996	103.110	20.079	1.937	0.084
26.000	109.375	80.000	19.995	103.112	20.083	1.684	0.058
26.500	109.414	79.999	19.995	103.112	20.081	1.809	0.044
27.000	109.482	79.997	19.995	103.111	20.080	1.858	0.077
27.500	109.502	80.000	19.995	103.115	20.082	1.738	0.097
28.000	109.547	79.999	19.994	103.117	20.077	2.033	0.076
28.500	109.616	79.999	19.995	103.121	20.076	2.117	0.090
29.000	109.619	80.001	19.996	103.124	20.077	2.049	0.093
29.500	109.654	79.997	19.994	103.129	20.072	2.379	0.055
30.000	109.720	79.999	19.995	103.130	20.076	2.103	0.069
30.500	109.802	80.001	19.995	103.130	20.073	2.345	0.124
31.000	109.820	80.001	19.993	103.127	20.074	2.269	0.124
31.500	109.844	80.001	19.995	103.130	20.073	2.293	0.071
32.001	109.920	80.000	19.994	103.130	20.073	2.312	0.071
32.501	109.967	80.001	19.994	103.131	20.074	2.244	0.111
33.000	110.040	80.001	19.993	103.131	20.078	1.987	0.122
33.500	110.091	79.999	19.995	103.137	20.072	2.396	0.122
34.000	110.152	80.000	19.994	103.138	20.069	2.576	0.118
34.500	110.206	79.999	19.994	103.139	20.074	2.239	0.114
35.000	110.289	80.001	19.995	103.138	20.072	2.367	0.126
35.500	110.338	80.001	19.994	103.137	20.073	2.296	0.135
36.000	110.386	80.001	19.995	103.132	20.073	2.299	0.115
36.500	110.458	79.999	19.993	103.125	20.075	2.200	0.109
37.000	110.552	79.998	19.995	103.131	20.073	2.299	0.143
37.500	110.615	80.000	19.994	103.137	20.073	2.297	0.162
