LABORATORY,FSRI 
TEST IDENT,Vinyl_Tile_HF50_3
OPERATOR,Dow
MATERIAL,Vinyl Tile
ORIENTATION,Horizontal
HEAT FLUX,50
SURF AREA,0.009999999776482582
C FACTOR,0.038662128150463104
SPEC HOLDER DIFF,-566
SPECIMEN MASS,54.060001373291016
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,2096
TIME TO IGN,37
END OF TEST SCAN,1616
END OF TEST TIME,404
TEST STATUS,1
PRE TEST CMT,Dimensions: 101.23 x 101.61 x 2.53 mm; with frame and grid
