LABORATORY,FSRI 
TEST IDENT,PlasticC_HF75_1
OPERATOR,Dow
MATERIAL,Plastic C
ORIENTATION,Horizontal
HEAT FLUX,75
SURF AREA,0.009999999776482582
C FACTOR,0.038569219410419464
SPEC HOLDER DIFF,-89.48001098632812
SPECIMEN MASS,31.100000381469727
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,954
TIME TO IGN,16.75
END OF TEST SCAN,474
END OF TEST TIME,118.5
TEST STATUS,1
PRE TEST CMT,Dimensions: 99.59 x 99.98 x 2.85 mm
