LABORATORY,FSRI 
TEST IDENT,PlasticC_HF25_3
OPERATOR,Dow
MATERIAL,Plastic C
ORIENTATION,Horizontal
HEAT FLUX,25
SURF AREA,0.009999999776482582
C FACTOR,0.038569219410419464
SPEC HOLDER DIFF,299.21002197265625
SPECIMEN MASS,31.100000381469727
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,1814
TIME TO IGN,147.25
END OF TEST SCAN,1334
END OF TEST TIME,333.5
TEST STATUS,1
PRE TEST CMT,Dimensions: 99.98 x 99.84 x 2.85 mm
