LABORATORY,FSRI 
TEST IDENT,PlasticC_HF75_3
OPERATOR,Dow
MATERIAL,Plastic C
ORIENTATION,Horizontal
HEAT FLUX,75
SURF AREA,0.009999999776482582
C FACTOR,0.038569219410419464
SPEC HOLDER DIFF,-88.8900146484375
SPECIMEN MASS,31.399999618530273
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,943
TIME TO IGN,16.5
END OF TEST SCAN,463
END OF TEST TIME,115.75
TEST STATUS,1
PRE TEST CMT,Dimensions: 99.78 x 99.94 x 2.82 mm
