LABORATORY,FSRI 
TEST IDENT,PlasticC_HF50_2
OPERATOR,Dow
MATERIAL,Plastic C
ORIENTATION,Horizontal
HEAT FLUX,50
SURF AREA,0.009999999776482582
C FACTOR,0.038569219410419464
SPEC HOLDER DIFF,-84.20999145507812
SPECIMEN MASS,31.5
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,1121
TIME TO IGN,37.25
END OF TEST SCAN,641
END OF TEST TIME,160.25
TEST STATUS,1
PRE TEST CMT,Dimensions: 100.14 x 100.08 x 2.91 mm
