LABORATORY,FSRI 
TEST IDENT,PlasticC_HF50_3
OPERATOR,Dow
MATERIAL,Plastic C
ORIENTATION,Horizontal
HEAT FLUX,50
SURF AREA,0.009999999776482582
C FACTOR,0.038569219410419464
SPEC HOLDER DIFF,-89.41000366210938
SPECIMEN MASS,31.600000381469727
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,1102
TIME TO IGN,39
END OF TEST SCAN,622
END OF TEST TIME,155.5
TEST STATUS,1
PRE TEST CMT,Dimensions: 100.02 x 99.95 x 2.88 mm
