##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass(subtr.2)/%,Sensit./(uV/mW)
49.176,10.01,-0.0044489740000000005,99.47243,1.0744799999999999
49.276,10.406260000000001,0.001282257,99.45708,1.07447
49.376,10.51083,0.009081299000000001,99.41676,1.07446
49.476,10.58227,0.01529836,99.39846,1.07446
49.576,10.63724,0.02321997,99.41849,1.07445
49.676,10.68486,0.02771915,99.43273,1.07444
49.776,10.72604,0.03408908,99.44453,1.07444
49.876,10.763810000000001,0.03855765,99.44896,1.07443
49.976,10.79875,0.04350682,99.42763000000001,1.0744200000000002
50.076,10.8309,0.04890003,99.40069,1.0744200000000002
50.176,10.86158,0.05322411,99.39707,1.07441
50.276,10.88988,0.05909368,99.41456,1.0744
50.376,10.91768,0.06200698,99.43083,1.0744
50.476,10.9435,0.06865734,99.43753000000001,1.07439
50.576,10.96833,0.07153082,99.41243,1.07438
50.676,10.99238,0.07588803,99.37816,1.07437
50.776,11.01549,0.07945496,99.36285,1.07437
50.876,11.03825,0.08308066,99.39935,1.07436
50.976,11.05985,0.08756563,99.4114,1.07435
51.076,11.08111,0.0929789,99.40264,1.07435
51.176,11.10187,0.09460662,99.40989,1.07434
51.276,11.121960000000001,0.09951327,99.39882,1.07433
51.376,11.14096,0.10334000000000002,99.38443000000001,1.0743200000000002
51.476,11.1598,0.10554000000000001,99.3928,1.0743200000000002
51.576,11.17812,0.11042,99.39313,1.07431
51.676,11.19586,0.11215,99.39950999999999,1.0743
51.776,11.213560000000001,0.11517000000000001,99.41717,1.07429
51.876,11.231160000000001,0.11789000000000001,99.40286,1.07429
51.976,11.24847,0.12005,99.40471,1.07428
52.076,11.26573,0.12542999999999999,99.39627,1.07427
52.176,11.28251,0.12665,99.40473,1.07426
52.276,11.298910000000001,0.12997,99.37302,1.07426
52.376,11.31506,0.13151,99.39166,1.07425
52.476,11.33077,0.13542,99.36883,1.0742399999999999
52.576,11.34719,0.13777999999999999,99.35316,1.07423
52.676,11.363339999999999,0.14045,99.37980999999999,1.07423
52.776,11.37918,0.14368,99.35843,1.0742200000000002
52.876,11.39509,0.14492,99.38979,1.07421
52.976,11.41072,0.14874,99.36373,1.0742
53.076,11.42597,0.15012,99.38946999999999,1.0742
53.176,11.44092,0.15272,99.37815,1.07419
53.276,11.45575,0.15469000000000002,99.39865,1.07418
53.376,11.47045,0.15862,99.3901,1.07417
53.476,11.48502,0.15721,99.4005,1.07417
53.576,11.49952,0.16047999999999998,99.37053,1.07416
53.676,11.51401,0.16354000000000002,99.40127,1.07415
53.776,11.52859,0.16583,99.3613,1.0741399999999999
53.876,11.54304,0.16607,99.38105999999999,1.07413
53.976,11.557030000000001,0.16847,99.35901,1.07413
54.076,11.570969999999999,0.1723,99.37624,1.07412
54.176,11.58474,0.17264000000000002,99.37496999999999,1.0741100000000001
54.276,11.59849,0.17417,99.37432,1.0741
54.376,11.612110000000001,0.17624,99.4023,1.07409
54.476,11.62571,0.17585,99.37161,1.07409
54.576,11.63913,0.17947000000000002,99.38467,1.07408
54.676,11.652560000000001,0.18017,99.39315,1.07407
54.776,11.665939999999999,0.18370999999999998,99.36377,1.07406
54.876,11.679110000000001,0.18609,99.38147,1.07405
54.976,11.69228,0.18564,99.39031999999999,1.07405
55.076,11.70536,0.18843,99.36533,1.0740399999999999
55.176,11.71831,0.18893,99.39206,1.0740299999999998
55.276,11.73125,0.19091,99.36518000000001,1.07402
55.376,11.744060000000001,0.19142,99.37628000000001,1.0740100000000001
55.476,11.756780000000001,0.19308,99.3919,1.074
55.576,11.76956,0.19372,99.35441999999999,1.074
55.676,11.7823,0.19433,99.37742,1.07399
55.776,11.795010000000001,0.19737000000000002,99.38805,1.07398
55.876,11.8076,0.1984,99.3598,1.07397
55.976,11.82013,0.19818,99.38476,1.07396
56.076,11.83278,0.20078,99.39218000000001,1.07395
56.176,11.845310000000001,0.20251,99.37101,1.07395
56.276,11.85773,0.20307999999999998,99.35633,1.07394
56.376,11.87021,0.20548000000000002,99.37574000000001,1.0739299999999998
56.476,11.8825,0.2049,99.34600999999999,1.07392
56.576,11.89476,0.20803000000000002,99.34228,1.0739100000000001
56.676,11.907010000000001,0.2079,99.31523,1.0739
56.776,11.91922,0.20815999999999998,99.34114,1.0739
56.876,11.93155,0.20828000000000002,99.33901999999999,1.07389
56.976,11.9437,0.21043,99.32173,1.07388
57.076,11.955910000000001,0.21141999999999997,99.34557,1.07387
57.176,11.968160000000001,0.21176999999999999,99.35037,1.07386
57.276,11.98017,0.21297,99.32058,1.07385
57.376,11.99216,0.21363000000000001,99.31384,1.07384
57.476,12.0041,0.2164,99.34035,1.0738299999999998
57.576,12.016060000000001,0.21535,99.34557,1.0738299999999998
57.676,12.02796,0.21665,99.3235,1.07382
57.776,12.03973,0.21811999999999998,99.30986,1.07381
57.876,12.05147,0.21836,99.32970999999999,1.0738
57.976,12.063310000000001,0.219,99.34404,1.07379
58.076,12.07508,0.21883000000000002,99.34467,1.07378
58.176,12.086780000000001,0.22049000000000002,99.33061,1.0737700000000001
58.276,12.09858,0.22158000000000003,99.33495,1.07376
58.376,12.110330000000001,0.22157,99.34855,1.07376
58.476,12.12199,0.22315,99.34714,1.07375
58.576,12.13365,0.22407,99.35717,1.07374
58.676,12.14525,0.22626999999999997,99.37307,1.0737299999999999
58.776,12.156889999999999,0.2268,99.35229,1.07372
58.876,12.16852,0.22655999999999998,99.34823,1.07371
58.976,12.180019999999999,0.2251,99.34862,1.0737
59.076,12.19169,0.22639,99.34861,1.07369
59.176,12.203289999999999,0.22935,99.34835,1.07368
59.276,12.21482,0.22956999999999997,99.3483,1.0736700000000001
59.376,12.22626,0.22821999999999998,99.34868,1.07366
59.476,12.23784,0.22983,99.34742,1.07366
59.576,12.2494,0.23101,99.36345,1.07365
59.676,12.260869999999999,0.23028,99.38065999999999,1.07364
59.776,12.27229,0.2312,99.35228000000001,1.0736299999999999
59.876,12.283710000000001,0.23146999999999998,99.34485,1.07362
59.976,12.295110000000001,0.23273000000000002,99.34998,1.07361
60.076,12.30647,0.23449,99.35566,1.0736
60.176,12.31788,0.23331999999999997,99.34723000000001,1.07359
60.276,12.32925,0.23233,99.34576,1.07358
60.376,12.3407,0.2348,99.34585,1.0735700000000001
60.476,12.35205,0.23398000000000002,99.34567,1.07356
60.576,12.363380000000001,0.23492,99.32811,1.07355
60.676,12.37465,0.23631,99.31644,1.07354
60.776,12.38597,0.23831999999999998,99.34079,1.0735299999999999
60.876,12.3972,0.23811999999999997,99.34749000000001,1.07352
60.976,12.408439999999999,0.23751,99.33242,1.07351
61.076,12.41959,0.2385,99.32048,1.07351
61.176,12.43087,0.23823000000000003,99.34985,1.0735
61.276,12.442110000000001,0.24015999999999998,99.3492,1.07349
61.376,12.4532,0.23997,99.34056,1.07348
61.476,12.46438,0.2402,99.32746,1.0734700000000001
61.576,12.475589999999999,0.2391,99.34721,1.07346
61.676,12.48675,0.24140999999999999,99.34877,1.07345
61.776,12.49792,0.23808,99.34857,1.07344
61.876,12.509089999999999,0.24115,99.34868,1.0734299999999999
61.976,12.52042,0.23956,99.34874,1.07342
62.076,12.53151,0.24214000000000002,99.3468,1.07341
62.176,12.54265,0.2434,99.32946,1.0734
62.276,12.5537,0.24386,99.33845,1.07339
62.376,12.56475,0.24475,99.3496,1.07338
62.476,12.57584,0.2423,99.35067,1.0733700000000002
62.576,12.58688,0.24439,99.33176,1.07336
62.676,12.59793,0.24433000000000002,99.3159,1.07335
62.776,12.60903,0.24506,99.31543,1.07334
62.876,12.62008,0.2446,99.32399000000001,1.07333
62.976,12.63118,0.24613000000000002,99.34999,1.07332
63.076,12.64225,0.24569000000000002,99.34806,1.07331
63.176,12.653319999999999,0.24652,99.3488,1.0733
63.276,12.66437,0.24719000000000002,99.34855999999999,1.0732899999999999
63.376,12.67534,0.24623,99.34871,1.07328
63.476,12.6864,0.2473,99.34832,1.0732700000000002
63.576,12.69738,0.24653000000000003,99.34966,1.07326
63.676,12.70838,0.24724000000000002,99.34082,1.07325
63.776,12.7193,0.2479,99.34786,1.07324
63.876,12.73015,0.24659,99.34835,1.07323
63.976,12.74111,0.2492,99.34835,1.07322
64.076,12.75203,0.25019,99.34884,1.07321
64.176,12.76302,0.2485,99.34515999999999,1.0732
64.276,12.77403,0.24846999999999997,99.32257,1.0731899999999999
64.376,12.78507,0.25004,99.31187,1.07318
64.476,12.79602,0.25111999999999995,99.31087,1.0731700000000002
64.576,12.806939999999999,0.25037,99.32915,1.0731600000000001
64.676,12.817789999999999,0.25051,99.34761,1.07315
64.776,12.82872,0.25109000000000004,99.32405,1.07313
64.876,12.83961,0.251,99.31282,1.07312
64.976,12.850489999999999,0.25321,99.31279,1.07311
65.076,12.86139,0.25173,99.31278,1.0731
65.176,12.87231,0.25221,99.31278,1.0730899999999999
65.276,12.883280000000001,0.25106,99.31283,1.07308
65.376,12.89412,0.25059000000000003,99.31197,1.07307
65.476,12.90496,0.25138,99.29016999999999,1.0730600000000001
65.576,12.91582,0.25176,99.2858,1.07305
65.676,12.92671,0.25042,99.30941,1.07304
65.776,12.937610000000001,0.25192,99.31328,1.07303
65.876,12.94848,0.25283,99.3128,1.07302
65.976,12.95936,0.25308,99.31259,1.07301
66.076,12.970130000000001,0.25253000000000003,99.31260999999999,1.073
66.176,12.98095,0.25409,99.286,1.0729899999999999
66.276,12.9917,0.253,99.28288,1.0729799999999998
66.376,13.00249,0.25377,99.30869,1.0729600000000001
66.476,13.01333,0.2537,99.31296,1.07295
66.576,13.02416,0.25563,99.31274,1.07294
66.676,13.03495,0.25437,99.31279,1.07293
66.776,13.04575,0.25529,99.31278,1.07292
66.876,13.05658,0.25489,99.31278,1.07291
66.976,13.06741,0.25556,99.31278,1.0729
67.076,13.07824,0.25487,99.31278,1.07289
67.176,13.08887,0.25576,99.31278,1.0728799999999998
67.276,13.09947,0.25466,99.31278,1.07287
67.376,13.11026,0.25645999999999997,99.31279,1.0728600000000001
67.476,13.12108,0.25503000000000003,99.31273,1.07284
67.576,13.131789999999999,0.25816,99.31313,1.07283
67.676,13.142560000000001,0.25759,99.31075,1.07282
67.776,13.153310000000001,0.25943,99.30484,1.07281
67.876,13.1641,0.25759,99.31296,1.0728
67.976,13.17489,0.25737,99.29751999999999,1.07279
68.076,13.18565,0.25931,99.27365,1.0727799999999998
68.176,13.19646,0.25864000000000004,99.27114,1.07277
68.276,13.20725,0.25725,99.27148000000001,1.07276
68.376,13.217979999999999,0.25825,99.27145,1.07274
68.476,13.228710000000001,0.26036,99.27133,1.07273
68.576,13.23947,0.25937,99.27161,1.0727200000000001
68.676,13.25019,0.25988,99.27172,1.07271
68.776,13.260879999999998,0.25787,99.2979,1.0727
68.876,13.2716,0.25822,99.30503,1.07269
68.976,13.28232,0.25882,99.30204,1.0726799999999999
69.076,13.293070000000002,0.26222,99.28168000000001,1.07266
69.176,13.304,0.26053000000000004,99.2701,1.07265
69.276,13.314820000000001,0.25913,99.27181999999999,1.07264
69.376,13.325470000000001,0.2578,99.27117,1.07263
69.476,13.33619,0.25816,99.27408,1.0726200000000001
69.576,13.34694,0.26053000000000004,99.2982,1.07261
69.676,13.35764,0.26119000000000003,99.30565,1.0726
69.776,13.36832,0.25988,99.30431,1.0725799999999999
69.876,13.37899,0.25991,99.30451,1.07257
69.976,13.38976,0.25974,99.30454,1.07256
70.076,13.40044,0.26048000000000004,99.30474,1.07255
70.176,13.411129999999998,0.26005,99.30211,1.07254
70.276,13.42179,0.26063000000000003,99.28008,1.07253
70.376,13.43255,0.26231,99.30013000000001,1.07251
70.476,13.443229999999998,0.2613,99.30559000000001,1.0725
70.576,13.45391,0.26171,99.29966999999999,1.07249
70.676,13.46468,0.26187,99.27866,1.0724799999999999
70.776,13.47538,0.2617,99.27024,1.07247
70.876,13.486,0.26108000000000003,99.27171,1.07245
70.976,13.496620000000002,0.2608,99.27138000000001,1.07244
71.076,13.507220000000002,0.26136,99.27139,1.07243
71.176,13.517920000000002,0.26276,99.2757,1.0724200000000002
71.276,13.52856,0.26445,99.30314,1.07241
71.376,13.5392,0.26291,99.28926,1.07239
71.476,13.54985,0.26283,99.28791,1.0723799999999999
71.576,13.5605,0.26236,99.28793,1.07237
71.676,13.57109,0.26392,99.28796,1.07236
71.776,13.581760000000001,0.26123,99.28818000000001,1.07235
71.876,13.5923,0.26381,99.28675,1.07233
71.976,13.602910000000001,0.26400999999999997,99.27674,1.0723200000000002
72.076,13.61341,0.26402,99.27119,1.07231
72.176,13.62399,0.26427,99.27131999999999,1.0723
72.276,13.63455,0.26398,99.27382,1.07229
72.376,13.64505,0.26458000000000004,99.25976,1.07227
72.476,13.65564,0.26492,99.24201,1.07226
72.576,13.666210000000001,0.26425,99.26329,1.07225
72.676,13.67668,0.26400999999999997,99.27334,1.0722399999999999
72.776,13.68723,0.26373,99.27131,1.0722200000000002
72.876,13.69779,0.2656,99.27175,1.07221
72.976,13.7084,0.26659,99.27167,1.0722
73.076,13.718929999999999,0.26504,99.27166,1.07219
73.176,13.729429999999999,0.26636,99.27174000000001,1.07218
73.276,13.739989999999999,0.26645,99.26343,1.07216
73.376,13.750539999999999,0.26614,99.23786,1.07215
73.476,13.76104,0.26735,99.23924,1.0721399999999999
73.576,13.77157,0.26581,99.24937,1.07213
73.676,13.782129999999999,0.26486,99.26449000000001,1.0721100000000001
73.776,13.792620000000001,0.26484,99.26271,1.0721
73.876,13.803120000000002,0.26459,99.26353,1.07209
73.976,13.81357,0.26661999999999997,99.26203000000001,1.07208
74.076,13.82414,0.26837,99.2684,1.07206
74.176,13.834620000000001,0.26835,99.2619,1.07205
74.276,13.845120000000001,0.26642,99.23997,1.0720399999999999
74.376,13.85569,0.26481,99.2385,1.0720299999999998
74.476,13.866179999999998,0.26633,99.23861,1.0720100000000001
74.576,13.876729999999998,0.26733,99.23864,1.072
74.676,13.887279999999999,0.26652,99.23841,1.07199
74.776,13.89785,0.26811999999999997,99.24318000000001,1.07197
74.876,13.90814,0.26833,99.2683,1.07196
74.976,13.9186,0.26685,99.27225,1.07195
75.076,13.9291,0.26626,99.27168,1.07194
75.176,13.939620000000001,0.26803,99.27152,1.07192
75.276,13.95006,0.269,99.27999,1.0719100000000001
75.376,13.96061,0.26664,99.27926,1.0719
75.476,13.971110000000001,0.26839,99.27099,1.07188
75.576,13.981539999999999,0.26889,99.27158,1.07187
75.676,13.992029999999998,0.26668000000000003,99.27138000000001,1.07186
75.776,14.00257,0.26814,99.27144,1.07185
75.876,14.01312,0.26752,99.27141999999999,1.0718299999999998
75.976,14.02369,0.26781,99.27143000000001,1.07182
76.076,14.03415,0.26791,99.27143000000001,1.07181
76.176,14.04465,0.2675,99.27143000000001,1.07179
76.276,14.055129999999998,0.26781,99.2714,1.07178
76.376,14.065529999999999,0.26881,99.27152,1.0717700000000001
76.476,14.076,0.27174,99.27108,1.07175
76.576,14.086429999999998,0.27260999999999996,99.27273000000001,1.07174
76.676,14.096829999999999,0.2721,99.26139,1.0717299999999998
76.776,14.10723,0.27157,99.24136999999999,1.07171
76.876,14.1178,0.27276,99.23778,1.0717
76.976,14.12819,0.27016,99.23850999999999,1.07169
77.076,14.13858,0.27214,99.23821,1.0716700000000001
77.176,14.149,0.27214,99.2447,1.07166
77.276,14.15939,0.2725,99.27046999999999,1.07165
77.376,14.16978,0.27136,99.27152,1.0716299999999999
77.476,14.18017,0.27481,99.27145,1.07162
77.576,14.190560000000001,0.27345,99.27135,1.07161
77.676,14.201020000000002,0.27303,99.27186999999999,1.07159
77.776,14.21141,0.27399,99.269,1.07158
77.876,14.22176,0.27412,99.24365999999999,1.0715700000000001
77.976,14.232079999999998,0.27132,99.23872,1.07155
78.076,14.2425,0.27355999999999997,99.23743,1.07154
78.176,14.2529,0.27274,99.24446,1.0715299999999999
78.276,14.263279999999998,0.27441,99.26854,1.07151
78.376,14.27369,0.27507,99.27185,1.0715
78.476,14.28406,0.27412,99.27163,1.07149
78.576,14.2944,0.27409,99.27169,1.0714700000000001
78.676,14.30476,0.27231,99.27168,1.07146
78.776,14.31509,0.27341,99.27168,1.07145
78.876,14.325429999999999,0.27398,99.27169,1.0714299999999999
78.976,14.335779999999998,0.27343,99.27164,1.07142
79.076,14.346110000000001,0.27335,99.27184,1.0714
79.176,14.35639,0.27466999999999997,99.27107,1.07139
79.276,14.366760000000001,0.27455999999999997,99.27387,1.07138
79.376,14.3771,0.27583,99.25771999999999,1.07136
79.476,14.38744,0.27689,99.26692,1.07135
79.576,14.3978,0.27546,99.2724,1.07133
79.676,14.408079999999998,0.27673000000000003,99.2712,1.07132
79.776,14.41826,0.2769,99.27148000000001,1.07131
79.876,14.428560000000001,0.27723000000000003,99.27141999999999,1.0712899999999999
79.976,14.438820000000002,0.27833,99.27143000000001,1.07128
80.076,14.449060000000001,0.27885,99.27141999999999,1.0712700000000002
80.176,14.45928,0.27794,99.27146,1.07125
