##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/(mW/mg),Integral(DSC (subtr.2), 2, 175.8..427.3°C)/%,DTG(subtr.2)/(mg/min),Sensit./(uV/mW)
53.151,10.973519999999999,0.005454771999999999,0.2452,            ,0.007521806,1.08523,,
53.251,10.981,0.005071005,0.24833000000000002,            ,0.01085555,1.08514,,
53.351,10.98846,0.004603977,0.2532,            ,0.01577996,1.0850600000000001,,
53.451,10.9958,0.005041146,0.25778,            ,0.02118999,1.0849799999999998,,
53.551,11.003039999999999,0.005440283000000001,0.26142,            ,0.02592643,1.08489,,
53.651,11.01022,0.005491825,0.2648,            ,0.02906773,1.08481,,
53.751,11.01729,0.006217632,0.26861,            ,0.03007133,1.08473,,
53.851,11.02426,0.00663363,0.27225,            ,0.02902417,1.08464,,
53.951,11.03117,0.006409195,0.27551,            ,0.026378,1.08456,,
54.051,11.038030000000001,0.006189723,0.27881,            ,0.02264331,1.0844799999999999,,
54.151,11.044780000000001,0.00675261,0.28259,            ,0.01806746,1.08439,,
54.251,11.05144,0.0072585290000000005,0.28636999999999996,            ,0.01289319,1.08431,,
54.351,11.058060000000001,0.00695456,0.29005,            ,0.007422485,1.08423,,
54.451,11.06461,0.007105456,0.29501,            ,0.002057798,1.0841399999999999,,
54.551,11.071060000000001,0.007330715,0.29936,            ,-0.002611665,1.08406,,
54.651,11.07741,0.006860565,0.30145,            ,-0.006037105,1.08397,,
54.751,11.08372,0.006645506,0.30489,            ,-0.008033759,1.08389,,
54.851,11.09003,0.006699467,0.30916,            ,-0.008670969,1.08381,,
54.951,11.09631,0.006418369,0.31129,            ,-0.008189176999999999,1.08372,,
55.051,11.10254,0.006480436,0.31413,            ,-0.006879535,1.08364,,
55.151,11.10872,0.006893733000000001,0.3185,            ,-0.0049630379999999995,1.08356,,
55.251,11.1149,0.006622086,0.32141,            ,-0.0025547779999999997,1.0834700000000002,,
55.351,11.12105,0.006244908,0.32406,            ,0.0002491548,1.0833899999999999,,
55.451,11.12711,0.00647893,0.32818,            ,0.0032642709999999996,1.08331,,
55.551,11.13308,0.006539132,0.33181,            ,0.006078029,1.08322,,
55.651,11.13902,0.006285018000000001,0.33466999999999997,            ,0.008225523,1.08314,,
55.751,11.144969999999999,0.006328876999999999,0.33825,            ,0.009245075,1.0830600000000001,,
55.851,11.1509,0.00678047,0.34225,            ,0.008814924,1.08297,,
55.951,11.15677,0.0073547740000000006,0.3458,            ,0.006839117,1.08289,,
56.051,11.16262,0.007343891,0.34855,            ,0.003657016,1.08281,,
56.151,11.16845,0.006863935,0.35102,            ,-0.00020504950000000002,1.0827200000000001,,
56.251,11.17422,0.006906626,0.35444000000000003,            ,-0.004092193,1.08264,,
56.351,11.17992,0.007130722,0.35857,            ,-0.007415514000000001,1.08256,,
56.451,11.18559,0.006776924,0.36248,            ,-0.009696084,1.08247,,
56.551,11.191239999999999,0.006461621999999999,0.36575,            ,-0.01074847,1.08239,,
56.651,11.19688,0.006629253000000001,0.36818,            ,-0.01057243,1.08231,,
56.751,11.20246,0.00662222,0.36973,            ,-0.009397308,1.08223,,
56.851,11.207980000000001,0.006312562,0.37133,            ,-0.007465816,1.0821399999999999,,
56.951,11.213460000000001,0.006297304,0.37477,            ,-0.005006165,1.08206,,
57.051,11.21894,0.006468715,0.37938,            ,-0.002298061,1.08198,,
57.151,11.22446,0.006307851,0.38293,            ,0.00034556949999999995,1.08189,,
57.251,11.22996,0.006139575,0.38543,            ,0.0026393540000000004,1.08181,,
57.351,11.23536,0.00643114,0.38778,            ,0.004360592,1.0817299999999999,,
57.451,11.2407,0.006698214,0.39039,            ,0.005491494,1.08164,,
57.551,11.246030000000001,0.006551566,0.39343,            ,0.006050473000000001,1.08156,,
57.651,11.25132,0.006516714,0.3966,            ,0.006012546999999999,1.08148,,
57.751,11.25657,0.006824314000000001,0.3997,            ,0.005367986999999999,1.0814,,
57.851,11.26183,0.0068439090000000005,0.40292,            ,0.004150654,1.08131,,
57.951,11.26711,0.006459065,0.40609,            ,0.002385315,1.08123,,
58.051,11.27234,0.0064437669999999996,0.40856,            ,7.714644e-05,1.08115,,
58.151,11.277510000000001,0.006884047,0.41058999999999996,            ,-0.002726128,1.0810600000000001,,
58.251,11.28266,0.007027364,0.41345,            ,-0.00591928,1.0809799999999998,,
58.351,11.2878,0.006776705,0.41713999999999996,            ,-0.009246851,1.0809,,
58.451,11.29295,0.006677355,0.42041000000000006,            ,-0.01231213,1.0808200000000001,,
58.551,11.298110000000001,0.006783249,0.42302,            ,-0.01471175,1.08073,,
58.651,11.30325,0.0067377059999999996,0.42553,            ,-0.01605606,1.08065,,
58.751,11.30835,0.0064162659999999995,0.42806000000000005,            ,-0.01614646,1.08057,,
58.851,11.31339,0.005890404,0.43045,            ,-0.0149364,1.0804799999999999,,
58.951,11.318389999999999,0.005496359,0.43281000000000003,            ,-0.01257799,1.0804,,
59.051,11.32338,0.005668032,0.43546,            ,-0.009353631,1.0803200000000002,,
59.151,11.32835,0.006089682,0.43841,            ,-0.005620915,1.0802399999999999,,
59.251,11.33332,0.006052255,0.44151,            ,-0.0017824829999999999,1.08015,,
59.351,11.33827,0.005736663,0.44446,            ,0.001767696,1.08007,,
59.451,11.343169999999999,0.005831558000000001,0.44698999999999994,            ,0.004661386,1.07999,,
59.551,11.34805,0.006191716,0.44941000000000003,            ,0.006776193000000001,1.07991,,
59.651,11.3529,0.0061557090000000005,0.45241000000000003,            ,0.008161884,1.07982,,
59.751,11.35774,0.0058960869999999995,0.45577,            ,0.008953441,1.07974,,
59.851,11.36258,0.006188936,0.45863000000000004,            ,0.009347326999999999,1.07966,,
59.951,11.36742,0.006826139,0.46086000000000005,            ,0.009501228,1.0795700000000001,,
60.051,11.37224,0.006724892,0.46301000000000003,            ,0.00953357,1.07949,,
60.151,11.37702,0.005942607,0.46525,            ,0.009501753,1.07941,,
60.251,11.381780000000001,0.005796366,0.46734,            ,0.009397085999999999,1.07933,,
60.351,11.386519999999999,0.006542882,0.46941000000000005,            ,0.009170477,1.07924,,
60.451,11.39124,0.006887704000000001,0.47222,            ,0.008721577,1.0791600000000001,,
60.551,11.39594,0.006330538,0.47578000000000004,            ,0.007960087,1.0790799999999998,,
60.651,11.40062,0.00607175,0.47871,            ,0.006821656999999999,1.079,,
60.751,11.40528,0.006820719,0.48027,            ,0.005284325,1.07892,,
60.851,11.40992,0.007458338,0.48193,            ,0.00343279,1.07883,,
60.951,11.41456,0.006997645,0.48491999999999996,            ,0.001385921,1.07875,,
61.051,11.4192,0.006296829,0.4882,            ,-0.0006683232,1.07867,,
61.151,11.42383,0.006462306,0.49035,            ,-0.002529163,1.07859,,
61.251,11.428469999999999,0.006982370999999999,0.49185,            ,-0.004032458,1.0785,,
61.351,11.4331,0.006789152,0.49382,            ,-0.005033078,1.0784200000000002,,
61.451,11.43772,0.006156773000000001,0.49646,            ,-0.005429508,1.0783399999999999,,
61.551,11.44234,0.006170995,0.49937,            ,-0.005150623,1.07826,,
61.651,11.44693,0.00680667,0.5023,            ,-0.004180491,1.07817,,
61.751,11.45149,0.006946567,0.5051899999999999,            ,-0.002557497,1.07809,,
61.851,11.45602,0.0062755580000000005,0.50794,            ,-0.0003554901,1.0780100000000001,,
61.951,11.460519999999999,0.00581311,0.51035,            ,0.002299433,1.0779299999999998,,
62.051,11.465019999999999,0.006200324,0.5123,            ,0.005264595,1.07785,,
62.151,11.469510000000001,0.0066756919999999996,0.51386,            ,0.008363351,1.07776,,
62.251,11.47401,0.006460411,0.5152,            ,0.01141163,1.07768,,
62.351,11.4785,0.0060491419999999995,0.51685,            ,0.01421723,1.0776,,
62.451,11.48299,0.006286796,0.51939,            ,0.01658891,1.07752,,
62.551,11.48747,0.006977035,0.52248,            ,0.01837922,1.0774299999999999,,
62.651,11.49194,0.00727281,0.5252100000000001,            ,0.01947168,1.07735,,
62.751,11.4964,0.007002596999999999,0.52733,            ,0.01983849,1.0772700000000002,,
62.851,11.50084,0.006810946,0.52932,            ,0.01955686,1.0771899999999999,,
62.951,11.50525,0.007073944,0.53163,            ,0.01872163,1.07711,,
63.051,11.50965,0.00743987,0.53452,            ,0.01745417,1.07702,,
63.151,11.51406,0.0075444940000000005,0.53803,            ,0.01588026,1.07694,,
63.251,11.518460000000001,0.007479271,0.5414100000000001,            ,0.01412927,1.07686,,
63.351,11.52285,0.00746481,0.54371,            ,0.01232672,1.0767799999999998,,
63.451,11.5272,0.007530818000000001,0.5451,            ,0.01053682,1.0767,,
63.551,11.53152,0.0075794140000000005,0.5465,            ,0.008782083000000001,1.07661,,
63.651,11.53582,0.0075737569999999995,0.5484,            ,0.007068092,1.07653,,
63.751,11.54012,0.007570532,0.55066,            ,0.005376636,1.07645,,
63.851,11.54446,0.007613173000000001,0.55309,            ,0.0036819640000000002,1.07637,,
63.951,11.5488,0.007668965,0.5555899999999999,            ,0.0019376929999999999,1.07629,,
64.051,11.553139999999999,0.0076927,0.55807,            ,9.524497e-05,1.0762,,
64.151,11.55746,0.007686411,0.56045,            ,-0.00186985,1.07612,,
64.251,11.56175,0.007677801999999999,0.56266,            ,-0.00396807,1.0760399999999999,,
64.351,11.566,0.007676576,0.56463,            ,-0.006186087,1.07596,,
64.451,11.57023,0.007669171,0.56635,            ,-0.008480457,1.07588,,
64.551,11.57445,0.007642698000000001,0.56791,            ,-0.01080438,1.0758,,
64.651,11.578669999999999,0.0075916659999999995,0.5698,            ,-0.01310628,1.07571,,
64.751,11.58292,0.0075132390000000005,0.57252,            ,-0.0153288,1.0756299999999999,,
64.851,11.58718,0.007416383,0.57577,            ,-0.01736268,1.07555,,
64.951,11.59143,0.007317153000000001,0.5787399999999999,            ,-0.01906805,1.0754700000000001,,
65.051,11.59565,0.00722399,0.58111,            ,-0.02036828,1.07539,,
65.151,11.599839999999999,0.0071335240000000005,0.58325,            ,-0.02128439,1.07531,,
65.251,11.60401,0.007035099,0.5855,            ,-0.02183982,1.07522,,
65.351,11.60818,0.006889815,0.58768,            ,-0.02203177,1.07514,,
65.451,11.61236,0.0066579690000000006,0.58945,            ,-0.02185178,1.0750600000000001,,
65.551,11.61655,0.0064231259999999995,0.59085,            ,-0.02132033,1.0749799999999998,,
65.651,11.62074,0.006372551,0.59219,            ,-0.02048246,1.0749,,
65.751,11.62493,0.00655756,0.5937100000000001,            ,-0.01939254,1.07482,,
65.851,11.62909,0.006697737,0.5954699999999999,            ,-0.01812534,1.07473,,
65.951,11.633230000000001,0.006515438,0.59748,            ,-0.01675418,1.07465,,
66.051,11.63734,0.00613464,0.5996600000000001,            ,-0.01531752,1.07457,,
66.151,11.64146,0.005865970999999999,0.6018399999999999,            ,-0.0138377,1.07449,,
66.251,11.64558,0.005858955999999999,0.60401,            ,-0.01235628,1.07441,,
66.351,11.64971,0.0060247140000000005,0.60627,            ,-0.01094314,1.07433,,
66.451,11.65382,0.006242228000000001,0.6087100000000001,            ,-0.00966556,1.07425,,
66.551,11.657910000000001,0.006325902,0.61115,            ,-0.008566648,1.07416,,
66.651,11.66197,0.006083449,0.61334,            ,-0.007682574,1.07408,,
66.751,11.666,0.005646085,0.61526,            ,-0.007061413000000001,1.074,,
66.851,11.67,0.005479998000000001,0.61716,            ,-0.006763580999999999,1.07392,,
66.951,11.673969999999999,0.005878565,0.6192,            ,-0.00681756,1.07384,,
67.051,11.67794,0.00638192,0.62122,            ,-0.007121813,1.07376,,
67.151,11.681939999999999,0.0063673290000000006,0.62298,            ,-0.007543511,1.07368,,
67.251,11.685960000000001,0.005845746999999999,0.62454,            ,-0.007980025,1.07359,,
67.351,11.69,0.00549,0.62631,            ,-0.008360270999999999,1.07351,,
67.451,11.69403,0.005767393000000001,0.62858,            ,-0.008614782,1.0734299999999999,,
67.551,11.69805,0.006198824,0.63098,            ,-0.008674639,1.07335,,
67.651,11.702069999999999,0.006100927,0.63302,            ,-0.008472551,1.0732700000000002,,
67.751,11.70608,0.005486053,0.63471,            ,-0.007973247,1.0731899999999999,,
67.851,11.7101,0.005036555,0.6366,            ,-0.007172299,1.07311,,
67.951,11.71411,0.005229489,0.639,            ,-0.006106849,1.07303,,
68.051,11.7181,0.005677609,0.64146,            ,-0.0049639179999999995,1.07294,,
68.151,11.72209,0.005816148,0.6433300000000001,            ,-0.003961629,1.0728600000000001,,
68.251,11.72606,0.005558965999999999,0.64459,            ,-0.003241628,1.0727799999999998,,
68.351,11.73002,0.005268999,0.64572,            ,-0.002873813,1.0727,,
68.451,11.73398,0.005242249,0.6471100000000001,            ,-0.0029157209999999996,1.0726200000000001,,
68.551,11.73793,0.005443093,0.64853,            ,-0.0033871920000000002,1.07254,,
68.651,11.74187,0.005752959,0.64962,            ,-0.00429589,1.07246,,
68.751,11.74582,0.006016646,0.65054,            ,-0.005574246999999999,1.0723799999999999,,
68.851,11.74977,0.006039908,0.65198,            ,-0.007074508,1.0723,,
68.951,11.75376,0.005707088000000001,0.6544300000000001,            ,-0.008644261,1.07221,,
69.051,11.757769999999999,0.005284254,0.65728,            ,-0.0101275,1.07213,,
69.151,11.76178,0.005139782,0.65962,            ,-0.0113682,1.07205,,
69.251,11.76577,0.005316031999999999,0.6612100000000001,            ,-0.01224184,1.07197,,
69.351,11.76975,0.00547843,0.6626,            ,-0.01266037,1.07189,,
69.451,11.773710000000001,0.005354894,0.6642600000000001,            ,-0.01255119,1.07181,,
69.551,11.777660000000001,0.005076009,0.66618,            ,-0.01190646,1.0717299999999998,,
69.651,11.7816,0.0048893009999999995,0.66819,            ,-0.01073963,1.07165,,
69.751,11.78554,0.004881725,0.67015,            ,-0.009130718000000001,1.0715700000000001,,
69.851,11.78947,0.004935241,0.672,            ,-0.007244677,1.07149,,
69.951,11.79337,0.004936611,0.6737,            ,-0.005242213,1.07141,,
70.051,11.797260000000001,0.0048820470000000005,0.6754100000000001,            ,-0.003224983,1.07132,,
70.151,11.80115,0.004808688,0.6773600000000001,            ,-0.001272693,1.07124,,
70.251,11.80505,0.004760167,0.6795899999999999,            ,0.0005279529,1.0711600000000001,,
70.351,11.80896,0.0047911790000000004,0.68179,            ,0.002078141,1.07108,,
70.451,11.81286,0.004944937,0.6836300000000001,            ,0.00328164,1.071,,
70.551,11.81675,0.005148926,0.68514,            ,0.00407699,1.07092,,
70.651,11.82065,0.005268439000000001,0.68655,            ,0.004421518,1.07084,,
70.751,11.82455,0.005228637,0.68802,            ,0.004289768,1.07076,,
70.851,11.82845,0.005102913,0.68971,            ,0.003698039,1.0706799999999999,,
70.951,11.83233,0.00498555,0.6917300000000001,            ,0.0026724490000000004,1.0706,,
71.051,11.83619,0.004949804,0.69396,            ,0.001292087,1.0705200000000001,,
71.151,11.840060000000001,0.0050527409999999995,0.69609,            ,-0.00032318580000000003,1.07044,,
71.251,11.84393,0.005305693,0.69794,            ,-0.00204325,1.07036,,
71.351,11.8478,0.005546405999999999,0.69977,            ,-0.0037027159999999996,1.07028,,
71.451,11.85166,0.005576226,0.70191,            ,-0.005129488,1.07019,,
71.551,11.85551,0.005364552,0.70425,            ,-0.006208148,1.0701100000000001,,
71.651,11.85935,0.005081969,0.70612,            ,-0.0068911319999999995,1.07003,,
71.751,11.86319,0.004887067,0.70701,            ,-0.007140509000000001,1.06995,,
71.851,11.86704,0.004778221,0.7076899999999999,            ,-0.006956227,1.06987,,
71.951,11.87085,0.004688116,0.7095,            ,-0.006354021,1.06979,,
72.051,11.87464,0.0045956090000000005,0.71282,            ,-0.00537882,1.06971,,
72.151,11.87843,0.004576213,0.71608,            ,-0.004136300999999999,1.0696299999999999,,
72.251,11.88225,0.004708352,0.7176,            ,-0.0027423070000000003,1.06955,,
72.351,11.88611,0.004926322,0.71753,            ,-0.001353123,1.0694700000000001,,
72.451,11.88996,0.005049849,0.7174699999999999,            ,-0.0001571821,1.06939,,
72.551,11.89377,0.004957299,0.7186600000000001,            ,0.0006838858999999999,1.06931,,
72.651,11.89756,0.004782651,0.7208100000000001,            ,0.001122964,1.06923,,
72.751,11.90135,0.004723381,0.7232,            ,0.001143262,1.06915,,
72.851,11.90515,0.004843885,0.72539,            ,0.0007658061999999999,1.06907,,
72.951,11.90894,0.0050135729999999995,0.72741,            ,6.702418e-05,1.0689899999999999,,
73.051,11.91271,0.005099146,0.7293,            ,-0.0008709736,1.06891,,
73.151,11.91647,0.005090717,0.731,            ,-0.001953829,1.06883,,
73.251,11.92024,0.00504736,0.7324,            ,-0.0030803370000000003,1.06875,,
73.351,11.92403,0.005011601,0.73349,            ,-0.004145518,1.06867,,
73.451,11.92782,0.00496867,0.73448,            ,-0.005032138,1.06859,,
73.551,11.931569999999999,0.004892980999999999,0.7356,            ,-0.005621051,1.06851,,
73.651,11.93529,0.004794296,0.73698,            ,-0.005814699,1.06843,,
73.751,11.939010000000001,0.004725952,0.73852,            ,-0.005542121999999999,1.06835,,
73.851,11.942739999999999,0.004733325,0.7401399999999999,            ,-0.0047445740000000005,1.06827,,
73.951,11.9465,0.004763777,0.74187,            ,-0.00346062,1.06819,,
74.051,11.95025,0.0047118640000000005,0.7438100000000001,            ,-0.00178127,1.0681100000000001,,
74.151,11.95398,0.004525935,0.74597,            ,0.0001856326,1.06803,,
74.251,11.95771,0.004332356,0.74824,            ,0.002278731,1.06795,,
74.351,11.96145,0.004291055,0.75047,            ,0.004326506,1.06787,,
74.451,11.96519,0.004441717,0.7525,            ,0.006190443,1.06779,,
74.551,11.968919999999999,0.004662245,0.7541399999999999,            ,0.007776435999999999,1.06771,,
74.651,11.97264,0.0048307540000000005,0.7552800000000001,            ,0.008996551,1.0676299999999999,,
74.751,11.976339999999999,0.004940643,0.7561399999999999,            ,0.009793066,1.06755,,
74.851,11.980039999999999,0.005051306,0.75716,            ,0.01012556,1.0674700000000001,,
74.951,11.98373,0.00519364,0.75867,            ,0.009964180999999999,1.06739,,
75.051,11.98743,0.005284881999999999,0.76046,            ,0.009319282,1.06731,,
75.151,11.99114,0.005216285,0.76222,            ,0.008211444,1.06723,,
75.251,11.99487,0.004995803,0.76377,            ,0.006695298000000001,1.06715,,
75.351,11.9986,0.004825693,0.7652,            ,0.004882167,1.06707,,
75.451,12.00232,0.004908404,0.76661,            ,0.0028875990000000002,1.0669899999999999,,
75.551,12.00603,0.00519776,0.76804,            ,0.0008115835,1.06691,,
75.651,12.009739999999999,0.005467604,0.76948,            ,-0.001257154,1.06683,,
75.751,12.01344,0.0055312669999999994,0.77093,            ,-0.0032339829999999997,1.06675,,
75.851,12.01715,0.005417604,0.77242,            ,-0.005053305,1.06667,,
75.951,12.02087,0.005221984,0.77399,            ,-0.006655482,1.06659,,
76.051,12.02458,0.005024209,0.7757,            ,-0.007991831999999999,1.06651,,
76.151,12.02829,0.00487238,0.77767,            ,-0.009035943000000001,1.06643,,
76.251,12.031989999999999,0.004807858,0.78001,            ,-0.009764455,1.06635,,
76.351,12.0357,0.0048159909999999995,0.78246,            ,-0.0101607,1.06627,,
76.451,12.03941,0.0048313620000000005,0.7844399999999999,            ,-0.01021408,1.06619,,
76.551,12.04312,0.004798651,0.7854800000000001,            ,-0.009923793,1.0661100000000001,,
76.651,12.04682,0.004740187,0.78604,            ,-0.009351409,1.06603,,
76.751,12.0505,0.004709328,0.78695,            ,-0.008583458,1.06595,,
76.851,12.054160000000001,0.004728786,0.78866,            ,-0.00770354,1.06587,,
76.951,12.057789999999999,0.00473918,0.79065,            ,-0.006787256,1.06579,,
77.051,12.06142,0.004669401,0.79222,            ,-0.005908298,1.06571,,
77.151,12.06503,0.00452337,0.79328,            ,-0.005116354,1.0656299999999999,,
77.251,12.06865,0.004404785,0.7945399999999999,            ,-0.004429189,1.06555,,
77.351,12.072280000000001,0.004415798,0.79669,            ,-0.003863437,1.0654700000000001,,
77.451,12.07591,0.004545528,0.79948,            ,-0.0034501709999999997,1.06539,,
77.551,12.07953,0.004702463,0.80199,            ,-0.0032307629999999998,1.06531,,
77.651,12.08313,0.004801769,0.80347,            ,-0.003246678,1.06523,,
77.751,12.08672,0.0048085029999999996,0.80428,            ,-0.003538628,1.06515,,
77.851,12.09032,0.00470606,0.80515,            ,-0.004147042,1.0650700000000002,,
77.951,12.09393,0.004509094,0.80657,            ,-0.005100823,1.0649899999999999,,
78.051,12.09755,0.004328142,0.8081699999999999,            ,-0.006393495999999999,1.06491,,
78.151,12.10114,0.004290691,0.80948,            ,-0.008011274,1.06484,,
78.251,12.10472,0.004431768,0.8104100000000001,            ,-0.009904025,1.06476,,
78.351,12.108310000000001,0.004637436,0.81152,            ,-0.01196306,1.0646799999999998,,
78.451,12.11192,0.004783763,0.81343,            ,-0.01407405,1.0646,,
78.551,12.11557,0.0048167190000000006,0.81599,            ,-0.01611578,1.0645200000000001,,
78.651,12.11923,0.0047467279999999995,0.8184,            ,-0.01796073,1.06444,,
78.751,12.12288,0.004586618,0.81996,            ,-0.01949373,1.06436,,
78.851,12.12652,0.004349186,0.82089,            ,-0.02069592,1.06428,,
78.951,12.130139999999999,0.00404721,0.82185,            ,-0.02159302,1.0642,,
79.051,12.13376,0.003709438,0.82334,            ,-0.02221551,1.0641200000000002,,
79.151,12.13738,0.003421463,0.8251799999999999,            ,-0.02261012,1.0640399999999999,,
79.251,12.14102,0.0032809320000000003,0.82709,            ,-0.02282724,1.06396,,
79.351,12.144689999999999,0.0033303820000000002,0.8288700000000001,            ,-0.02292617,1.06388,,
79.451,12.14837,0.003513455,0.83049,            ,-0.02298211,1.0638,,
79.551,12.15204,0.003761229,0.83194,            ,-0.02307101,1.06372,,
79.651,12.15569,0.0039645109999999996,0.83325,            ,-0.02325245,1.06365,,
79.751,12.15933,0.0039793779999999996,0.83445,            ,-0.02357188,1.0635700000000001,,
79.851,12.16297,0.003694372,0.8355799999999999,            ,-0.02406138,1.06349,,
79.951,12.16662,0.003234367,0.8367100000000001,            ,-0.02466217,1.06341,,
80.051,12.17028,0.0028256040000000002,0.83793,            ,-0.02527649,1.0633299999999999,,
80.151,12.17395,0.002636362,0.83934,            ,-0.02578982,1.06325,,
80.251,12.17762,0.002649204,0.8410700000000001,            ,-0.02603472,1.0631700000000002,,
80.351,12.181280000000001,0.002808989,0.84325,            ,-0.02583433,1.0630899999999999,,
80.451,12.18493,0.0030160390000000003,0.8457,            ,-0.02506876,1.06301,,
80.551,12.18857,0.0031048290000000004,0.8477299999999999,            ,-0.02370229,1.06293,,
80.651,12.192210000000001,0.002918081,0.8487,            ,-0.02171355,1.06285,,
80.751,12.19586,0.002496077,0.8489700000000001,            ,-0.01919093,1.0627799999999998,,
80.851,12.199489999999999,0.002028532,0.8496600000000001,            ,-0.01630586,1.0627,,
80.951,12.2031,0.0016888139999999999,0.85167,            ,-0.01322309,1.0626200000000001,,
81.051,12.20668,0.0015272520000000002,0.85436,            ,-0.01005365,1.06254,,
81.151,12.21025,0.001547518,0.85651,            ,-0.006888216999999999,1.06246,,
81.251,12.21382,0.001739238,0.8573299999999999,            ,-0.003814343,1.0623799999999999,,
81.351,12.21738,0.002046899,0.85751,            ,-0.0009095684,1.0623,,
81.451,12.220939999999999,0.0024056679999999997,0.8580200000000001,            ,0.0017504329999999998,1.0622200000000002,,
81.551,12.2245,0.0027288509999999996,0.8593299999999999,            ,0.004073827,1.0621399999999999,,
81.651,12.228060000000001,0.0028888140000000004,0.86101,            ,0.005938516,1.06207,,
81.751,12.23162,0.0027591779999999997,0.8625200000000001,            ,0.007220887,1.06199,,
81.851,12.23518,0.002379221,0.8637299999999999,            ,0.007849382,1.0619100000000001,,
81.951,12.23874,0.001974798,0.8649399999999999,            ,0.007811069,1.0618299999999998,,
82.051,12.2423,0.00176955,0.8664200000000001,            ,0.007100306,1.06175,,
82.151,12.24588,0.0018342229999999998,0.8681,            ,0.005763718,1.0616700000000001,,
82.251,12.24945,0.002135207,0.86965,            ,0.003883604,1.06159,,
82.351,12.25302,0.002618604,0.8708299999999999,            ,0.001545431,1.06151,,
82.451,12.25659,0.0031139859999999996,0.8719299999999999,            ,-0.001149491,1.06144,,
