Sample ID:	C:\MCC\MCC Cal\Test\Polyester_Felt\Polyester_Felt_MCC_30K_min_21_07_09_R3.txt
Sample Weight (mg):	4.94
Heating Rate (C/s):	1
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	106.990	79.997	19.994	99.918	20.122	-0.007	-0.009
0.500	106.970	79.997	19.995	99.919	20.123	-0.067	-0.015
1.000	106.965	79.995	19.996	99.918	20.123	-0.028	-0.018
1.500	106.989	79.995	19.995	99.918	20.121	0.102	-0.003
2.000	107.000	79.995	19.996	99.917	20.121	0.096	0.027
2.500	106.992	79.995	19.996	99.915	20.121	0.088	0.019
3.000	107.016	79.996	19.995	99.915	20.124	-0.146	0.010
3.500	106.982	79.997	19.996	99.918	20.124	-0.093	0.003
4.000	107.010	79.997	19.996	99.922	20.124	-0.088	-0.008
4.500	106.981	79.994	19.996	99.924	20.126	-0.255	-0.003
5.000	106.993	79.995	19.996	99.926	20.124	-0.136	-0.009
5.500	106.995	79.996	19.995	99.926	20.124	-0.109	-0.001
6.000	106.977	79.995	19.996	99.927	20.124	-0.133	-0.001
6.500	106.989	79.992	19.996	99.928	20.124	-0.098	-0.011
7.000	106.996	79.994	19.995	99.928	20.122	0.009	0.007
7.500	106.965	79.995	19.996	99.928	20.122	-0.003	-0.002
8.000	106.971	79.993	19.996	99.929	20.119	0.203	-0.024
8.501	106.989	79.993	19.996	99.930	20.121	0.069	-0.001
9.001	106.995	79.994	19.996	99.931	20.119	0.197	0.024
9.501	106.985	79.993	19.995	99.939	20.117	0.326	0.010
10.001	106.986	79.994	19.996	99.948	20.112	0.612	-0.006
10.501	106.976	79.993	19.995	99.965	20.110	0.754	-0.009
11.001	106.985	79.993	19.995	99.987	20.112	0.671	-0.005
11.501	106.999	79.993	19.996	100.015	20.105	1.061	0.011
12.000	106.977	79.993	19.995	100.039	20.102	1.305	0.008
12.500	107.007	79.992	19.995	100.062	20.101	1.349	0.000
13.000	107.019	79.993	19.995	100.084	20.096	1.641	0.025
13.500	107.001	79.993	19.995	100.104	20.092	1.893	0.017
14.000	107.006	79.993	19.995	100.122	20.091	1.997	-0.010
14.500	107.086	79.996	19.995	100.142	20.089	2.097	0.037
15.000	107.083	79.992	19.996	100.165	20.087	2.237	0.082
15.500	107.098	79.993	19.995	100.181	20.082	2.520	0.044
16.000	107.159	79.993	19.996	100.193	20.082	2.554	0.043
16.500	107.168	79.993	19.995	100.202	20.079	2.712	0.073
17.000	107.202	79.993	19.995	100.212	20.074	3.039	0.057
17.500	107.268	79.994	19.995	100.220	20.072	3.147	0.072
18.000	107.313	79.995	19.995	100.230	20.070	3.327	0.105
18.500	107.387	79.995	19.996	100.244	20.064	3.688	0.115
19.000	107.404	79.994	19.995	100.262	20.061	3.892	0.105
19.500	107.463	79.994	19.995	100.278	20.059	4.006	0.084
20.000	107.583	79.993	19.995	100.293	20.060	3.958	0.128
20.500	107.639	79.993	19.995	100.307	20.056	4.175	0.177
21.000	107.674	79.995	19.995	100.321	20.056	4.184	0.133
21.500	107.787	79.993	19.995	100.330	20.053	4.416	0.119
22.000	107.875	79.994	19.995	100.335	20.053	4.392	0.175
22.500	107.950	79.995	19.995	100.343	20.049	4.631	0.182
23.000	108.031	79.994	19.995	100.351	20.048	4.705	0.160
23.500	108.173	79.994	19.995	100.354	20.048	4.700	0.190
24.000	108.294	79.994	19.995	100.358	20.048	4.670	0.242
24.500	108.383	79.992	19.996	100.362	20.043	5.046	0.236
25.000	108.494	79.994	19.996	100.361	20.046	4.846	0.205
25.500	108.629	79.993	19.995	100.357	20.044	4.948	0.223
26.000	108.750	79.994	19.996	100.356	20.041	5.161	0.251
26.500	108.873	79.994	19.996	100.356	20.041	5.166	0.250
27.000	109.011	79.993	19.995	100.351	20.038	5.359	0.252
27.500	109.103	79.992	19.996	100.327	20.038	5.339	0.245
28.000	109.256	79.992	19.997	100.290	20.037	5.399	0.238
28.500	109.391	79.994	19.996	100.267	20.035	5.518	0.267
29.000	109.586	79.995	19.996	100.256	20.038	5.364	0.309
29.500	109.723	79.993	19.997	100.260	20.037	5.423	0.331
30.000	109.837	79.993	19.997	100.285	20.039	5.241	0.291
30.500	110.066	79.993	19.997	100.326	20.038	5.342	0.297
31.000	110.194	79.994	19.995	100.370	20.039	5.259	0.351
31.500	110.344	79.994	19.996	100.419	20.038	5.354	0.318
32.000	110.567	79.992	19.996	100.429	20.036	5.461	0.326
32.500	110.722	79.993	19.996	100.429	20.036	5.439	0.375
33.000	110.872	79.992	19.996	100.429	20.036	5.458	0.341
33.500	111.092	79.991	19.996	100.409	20.035	5.499	0.337
34.000	111.242	79.993	19.996	100.371	20.035	5.541	0.371
34.501	111.451	79.992	19.996	100.363	20.032	5.715	0.365
35.001	111.603	79.991	19.996	100.363	20.035	5.552	0.360
35.501	111.817	79.993	19.996	100.363	20.036	5.455	0.363
36.000	112.002	79.992	19.995	100.365	20.033	5.633	0.382
36.500	112.201	79.991	19.995	100.367	20.036	5.442	0.392
37.000	112.411	79.992	19.995	100.369	20.035	5.539	0.397
37.500	112.653	79.991	19.996	100.371	20.032	5.741	0.430
38.000	112.875	79.993	19.996	100.372	20.032	5.720	0.458
38.500	113.072	79.993	19.995	100.372	20.036	5.488	0.441
39.000	113.311	79.993	19.996	100.370	20.035	5.529	0.428
39.501	113.500	79.993	19.996	100.367	20.032	5.726	0.432
40.001	113.738	79.994	19.997	100.367	20.036	5.476	0.428
40.500	114.016	79.993	19.996	100.365	20.034	5.568	0.471
41.001	114.242	79.993	19.997	100.364	20.031	5.750	0.510
41.501	114.488	79.994	19.995	100.364	20.030	5.835	0.488
42.000	114.733	79.992	19.997	100.364	20.031	5.748	0.482
42.500	114.922	79.994	19.997	100.366	20.032	5.717	0.463
43.000	115.197	79.993	19.996	100.372	20.034	5.587	0.449
43.500	115.430	79.993	19.995	100.379	20.034	5.567	0.486
44.000	115.676	79.994	19.996	100.379	20.032	5.733	0.494
44.500	115.967	79.994	19.996	100.378	20.030	5.866	0.508
45.001	116.204	79.994	19.996	100.376	20.033	5.647	0.532
45.501	116.419	79.994	19.996	100.369	20.032	5.731	0.490
46.000	116.706	79.993	19.995	100.362	20.034	5.610	0.477
46.500	116.962	79.994	19.996	100.361	20.032	5.709	0.523
47.000	117.239	79.995	19.996	100.365	20.033	5.669	0.538
47.500	117.514	79.994	19.996	100.367	20.029	5.901	0.543
48.000	117.776	79.994	19.995	100.371	20.031	5.775	0.545
48.500	118.029	79.992	19.996	100.376	20.033	5.640	0.526
49.000	118.309	79.994	19.996	100.381	20.034	5.585	0.524
49.501	118.614	79.992	19.995	100.385	20.032	5.719	0.559
50.001	118.876	79.995	19.996	100.390	20.030	5.863	0.576
50.500	119.169	79.994	19.996	100.393	20.034	5.614	0.561
51.000	119.469	79.995	19.996	100.396	20.030	5.830	0.574
51.500	119.751	79.995	19.996	100.395	20.030	5.854	0.587
52.000	120.008	79.995	19.996	100.391	20.030	5.816	0.561
52.500	120.341	79.996	19.996	100.383	20.031	5.780	0.564
