Sample ID:	C:\MCC\MCC Cal\Test\Asphalt_Shingle\Asphalt_Shingle_MCC_30K_min_210928_R2.txt
Sample Weight (mg):	4.54
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	107.786	80.009	19.997	100.205	20.180	-0.447	-0.037
0.499	107.749	80.010	19.995	100.204	20.178	-0.350	0.013
1.000	107.746	80.008	19.993	100.205	20.176	-0.222	-0.007
1.500	107.737	80.009	19.996	100.203	20.181	-0.553	-0.026
2.000	107.773	80.009	19.997	100.204	20.178	-0.357	0.008
2.500	107.781	80.007	19.995	100.204	20.179	-0.385	0.036
3.000	107.744	80.008	19.994	100.203	20.183	-0.647	0.007
3.500	107.711	80.010	19.995	100.202	20.180	-0.449	-0.049
4.000	107.696	80.008	19.996	100.203	20.178	-0.316	-0.059
4.500	107.740	80.008	19.997	100.203	20.179	-0.423	-0.010
5.000	107.734	80.013	19.996	100.204	20.178	-0.367	0.034
5.500	107.730	80.006	19.995	100.207	20.177	-0.271	0.014
6.000	107.740	80.005	19.997	100.205	20.175	-0.141	-0.002
6.500	107.700	80.008	19.997	100.205	20.177	-0.271	-0.012
7.000	107.712	80.007	19.995	100.206	20.177	-0.254	-0.029
7.500	107.747	80.008	19.997	100.205	20.174	-0.090	0.010
8.000	107.746	80.008	19.992	100.203	20.190	-1.153	0.040
8.500	107.768	80.024	19.998	100.206	20.177	-0.269	0.027
9.000	107.729	80.027	19.997	100.213	20.180	-0.463	0.002
9.500	107.744	80.026	19.999	100.221	20.179	-0.393	-0.021
10.000	107.725	80.029	19.999	100.229	20.181	-0.534	-0.014
10.500	107.751	80.026	20.000	100.237	20.180	-0.455	0.002
11.000	107.704	80.027	19.999	100.244	20.178	-0.331	-0.007
