##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
49.069,10.00917,0.003052837,99.19943,1.0532700000000002
49.083,10.109169999999999,0.002775316,99.22471,1.0532700000000002
49.08,10.20917,0.002914075,99.19943,1.0532700000000002
49.078,10.30917,0.004856796,99.17433,1.0532700000000002
49.08,10.40917,0.0038854329999999998,99.17433,1.0532700000000002
49.087,10.50917,0.00346914,99.15536,1.0532700000000002
49.092,10.609169999999999,0.003607913,99.18065,1.05326
49.09,10.70917,0.0044405059999999994,99.17433,1.0532700000000002
49.117,10.80917,0.005689415,99.14904,1.05326
49.127,10.90917,0.005273123,99.18046,1.05326
49.16,11.00917,0.006660811,99.15536,1.05326
49.18,11.109169999999999,0.006799594,99.14904,1.05325
49.203,11.20917,0.007909751999999999,99.14904,1.05325
49.252,11.30917,0.009436249,99.14904,1.05324
49.291,11.40917,0.01124029,99.14904,1.05324
49.319,11.50917,0.01248925,99.12395,1.05324
49.369,11.609169999999999,0.01262809,99.12375,1.0532299999999999
49.413,11.70917,0.01304447,99.12375,1.05322
49.51,11.80917,0.01470989,99.12375,1.05321
49.567,11.90917,0.01706914,99.12395,1.05321
49.63,12.00917,0.01928966,99.11762,1.0532
49.722,12.109169999999999,0.02012253,99.09866,1.05319
49.806,12.20917,0.02053907,99.09866,1.05318
49.903,12.30917,0.02262099,99.07337,1.05316
50.01,12.40917,0.0238703,99.08601999999999,1.05315
50.124,12.50917,0.02470332,99.08601999999999,1.05314
50.221,12.609169999999999,0.02609145,99.07337,1.05312
50.353,12.70917,0.02734094,99.07337,1.05311
50.475,12.80917,0.02831286,99.07337,1.0530899999999999
50.602,12.90917,0.02914603,99.07337,1.05308
50.744,13.00917,0.03039567,99.07337,1.05306
50.9,13.10917,0.03136781,99.02931,1.05304
51.021,13.20917,0.03178466,99.03544000000001,1.05302
51.177,13.309170000000002,0.03192406,99.0546,1.053
51.315,13.409170000000001,0.03289621,99.02931,1.05298
51.471,13.509170000000001,0.03428489,99.02931,1.0529600000000001
51.626,13.60917,0.035396,99.02931,1.05294
51.795,13.70917,0.03636841,99.02931,1.05292
51.945,13.809170000000002,0.03734077,99.02931,1.0529
52.111,13.909170000000001,0.03775797,99.02931,1.05288
52.298,14.009170000000001,0.03970231,99.05441,1.0528600000000001
52.473,14.10917,0.04109139,99.00402,1.05284
52.674,14.20917,0.04178654,99.00402,1.05281
52.816,14.309170000000002,0.04123196,98.97874,1.05279
53.004,14.409170000000001,0.04164942,99.00402,1.05277
53.185,14.509170000000001,0.04387171,98.97893,1.05274
53.374,14.60917,0.04442809,98.95996,1.05272
53.553,14.70917,0.04553981,98.97893,1.05269
53.757,14.809170000000002,0.04637404,98.95364000000001,1.05267
53.965,14.909170000000001,0.04720834,98.97874,1.05264
54.137,15.009170000000001,0.04818132,98.95364000000001,1.0526200000000001
54.346,15.10917,0.04943229,98.95364000000001,1.05259
54.553,15.20917,0.05040559,98.93467,1.05256
54.758,15.309170000000002,0.05110121,98.95364000000001,1.05253
55.014,15.409170000000001,0.05138061,98.95364000000001,1.0525
55.186,15.509170000000001,0.0529093,98.941,1.0524799999999999
55.378,15.60917,0.05249398,98.92835,1.05245
55.613,15.70917,0.05346771,98.90939,1.0524200000000001
55.858,15.809170000000002,0.05360827,98.90939,1.05239
56.03,15.909170000000001,0.054165,98.90326,1.05236
56.299,16.00917,0.05722245,98.88429000000001,1.05233
