##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
48.981,10.01,0.009273053,101.42536,1.05328
48.996,10.11,0.009972923,101.44903000000001,1.05328
48.992,10.21,0.009622991,101.43309,1.05328
49.006,10.31,0.009448043,101.41739,1.05328
49.016,10.41,0.01084777,101.48092,1.0532700000000002
49.02,10.51,0.009098131,101.5128,1.0532700000000002
49.019,10.61,0.009448058,101.44928,1.0532700000000002
49.05,10.71,0.01067284,101.44928,1.0532700000000002
49.054,10.81,0.009448096999999999,101.44928,1.0532700000000002
49.094,10.91,0.010148,101.44928,1.05326
49.077,11.01,0.01102281,101.48092,1.0532700000000002
49.12,11.11,0.01312246,101.48092,1.05326
49.159,11.21,0.01207272,101.44903000000001,1.05326
49.184,11.31,0.01382242,101.48092,1.05325
49.228,11.41,0.01504727,101.49686,1.05325
49.282,11.51,0.01469743,101.5128,1.05324
49.333,11.61,0.01487249,101.48092,1.0532299999999999
49.406,11.71,0.0174972,101.5128,1.0532299999999999
49.465,11.81,0.01557262,101.49686,1.05322
49.531,11.91,0.01714751,101.48092,1.05321
49.613,12.01,0.02204701,101.5128,1.0532
49.695,12.11,0.02204723,101.5128,1.05319
49.8,12.21,0.0237973,101.54444000000001,1.05318
49.898,12.31,0.02449751,101.54469,1.05316
50.001,12.41,0.02729756,101.54444000000001,1.05315
50.112,12.51,0.02817285,101.54444000000001,1.05314
50.228,12.61,0.03149803,101.57633,1.05312
50.345,12.71,0.03184846,101.54469,1.05311
50.469,12.81,0.03254891,101.57633,1.0530899999999999
50.592,12.91,0.03377436,101.54469,1.05308
50.736,13.01,0.03517494,101.57656999999999,1.05306
50.863,13.11,0.0364005,101.62415,1.05304
51.022,13.21,0.0364012,101.61618,1.05302
51.172,13.31,0.03780193,101.62391,1.053
51.316,13.41,0.04042777,101.63986,1.05298
51.455,13.51,0.0409535,101.6401,1.0529700000000002
51.631,13.61,0.04095438,101.63986,1.05294
51.783,13.71,0.04235531,101.63986,1.05292
51.941,13.81,0.04410638,101.63986,1.0529
52.117,13.91,0.04428236,101.60797,1.05288
52.282,14.01,0.04463333,101.63986,1.0528600000000001
52.462,14.11,0.04690979,101.66377,1.05284
52.633,14.21,0.04761094,101.70362,1.05281
52.812,14.31,0.04778704,101.67174,1.05279
52.993,14.41,0.04901345,101.67174,1.05277
53.169,14.51,0.05146525,101.64783,1.05274
53.363,14.61,0.05006604,101.67174,1.05272
53.551,14.71,0.04919192,101.67174,1.05269
53.738,14.81,0.05164397,101.68744000000001,1.05267
53.944,14.91,0.0539212,101.67174,1.05264
54.133,15.01,0.05497292,101.67174,1.0526200000000001
54.332,15.11,0.05619984,101.67174,1.05259
54.54,15.21,0.05567608,101.67971,1.05256
54.752,15.31,0.05690318,101.63986,1.05254
54.964,15.41,0.05742999,101.6715,1.05251
55.163,15.51,0.05743145,101.63986,1.0524799999999999
55.377,15.61,0.05935913,101.69565,1.05245
55.596,15.71,0.0593608,101.69565,1.0524200000000001
55.813,15.81,0.0600629,101.69541,1.05239
56.043,15.91,0.0602398,101.66377,1.05236
56.245,16.01,0.06234281,101.64806999999999,1.05233
56.48,16.11,0.06129396,101.63213,1.0523
56.703,16.21,0.06252165,101.63188000000001,1.05227
56.906,16.31,0.06409953,101.69565,1.05224
57.15,16.41,0.06357615,101.66377,1.05221
57.378,16.51,0.06410349,101.6558,1.05218
57.614,16.61,0.06463094,101.6558,1.05215
57.863,16.71,0.06655979,101.6558,1.05211
58.074,16.81,0.06761262,101.62415,1.05208
58.331,16.91,0.06743976,101.6558,1.05205
58.57,17.01,0.06796743,101.6558,1.0520100000000001
58.804,17.11,0.06972135,101.65604,1.05198
59.065,17.21,0.06937342,101.62415,1.0519399999999999
59.307,17.31,0.07095239,101.6558,1.0519100000000001
59.534,17.41,0.07007858,101.6558,1.05188
59.784,17.51,0.06938014,101.68768,1.0518399999999999
60.034,17.61,0.07201062,101.6558,1.0518
60.315,17.71,0.07271423,101.62415,1.05176
60.567,17.81,0.07254151,101.6558,1.0517299999999998
60.786,17.91,0.07289414,101.68768,1.0517
61.035,18.01,0.07359756,101.68768,1.05166
61.289,18.11,0.07342489,101.68768,1.05162
61.549,18.21,0.07623144,101.62391,1.05159
61.789,18.31,0.07465672,101.62391,1.05155
62.073,18.41,0.07483493,101.59203000000001,1.05151
62.314,18.51,0.07641481,101.59203000000001,1.0514700000000001
62.583,18.61,0.07694349,101.62391,1.05144
62.83,18.71,0.07729671,101.59227,1.0514
63.133,18.81,0.07782585,101.62415,1.05135
63.366,18.91,0.07730254,101.62391,1.05132
63.629,19.01,0.0781819,101.6558,1.05128
63.895,19.11,0.08011318,101.64806999999999,1.05124
64.165,19.21,0.07818786,101.64806999999999,1.0512
64.427,19.31,0.08029458,101.68768,1.05116
64.681,19.41,0.07977153,101.65604,1.05112
64.959,19.51,0.07819676,101.62415,1.05108
65.218,19.61,0.08153105,101.60821,1.05104
65.498,19.71,0.0817097,101.60821,1.051
65.771,19.81,0.08206363,101.60797,1.0509600000000001
66.045,19.91,0.08399583,101.63986,1.05092
66.312,20.01,0.08224547,101.67174,1.05087
66.588,20.11,0.08224879,101.6401,1.05083
66.857,20.21,0.08225204,101.67174,1.05079
67.14,20.31,0.08085239,101.60821,1.05075
67.404,20.41,0.08085555,101.5843,1.05071
67.687,20.51,0.08313912,101.59227,1.05066
67.969,20.61,0.08244099,101.61594000000001,1.05062
68.246,20.71,0.08156732,101.59203000000001,1.05057
68.515,20.81,0.08244771,101.62391,1.05053
68.813,20.91,0.08262683,101.62391,1.0504799999999999
69.08,21.01,0.08175297,101.61618,1.05044
69.372,21.11,0.08245835,101.5843,1.0504
69.645,21.21,0.08351446,101.56039,1.05035
69.924,21.31,0.08369346,101.59227,1.05031
70.197,21.41,0.0854516,101.59227,1.05026
70.483,21.51,0.08475344,101.5843,1.0502200000000002
70.761,21.61,0.0861609,101.56063,1.05017
71.055,21.71,0.08528735,101.59227,1.05013
71.33,21.81,0.08564196,101.5843,1.05008
71.612,21.91,0.08353966,101.56039,1.0500399999999999
71.902,22.01,0.08529853,101.5843,1.04999
72.193,22.11,0.08477584,101.5843,1.0499399999999999
72.465,22.21,0.08407733,101.5843,1.0499
72.752,22.31,0.08548539,101.59227,1.04985
73.046,22.41,0.08426054,101.57633,1.0498
73.32,22.51,0.08338642,101.60797,1.04976
73.614,22.61,0.08303918,101.57633,1.0497100000000001
73.894,22.71,0.0849741,101.57633,1.04966
74.181,22.81,0.08497797,101.60024,1.04961
74.479,22.91,0.0841041,101.60024,1.04956
74.741,23.01,0.08305409,101.60821,1.04952
75.051,23.11,0.08446301,101.60821,1.0494700000000001
75.331,23.21,0.08306196,101.60797,1.04942
75.643,23.31,0.08236368,101.60797,1.0493700000000001
75.906,23.41,0.08219156,101.60797,1.04932
76.193,23.51,0.08201976,101.53913,1.0492700000000001
76.493,23.61,0.08307761,101.57101,1.04922
76.784,23.71,0.08062248,101.53936999999999,1.0491700000000002
77.074,23.81,0.080275,101.57101,1.04912
77.361,23.91,0.07957613,101.53913,1.0490700000000002
77.656,24.01,0.07957999,101.53913,1.04902
77.94,24.11,0.07835396,101.53913,1.0489700000000002
78.245,24.21,0.08011482,101.47585,1.04892
78.523,24.31,0.08046992,101.51522,1.04887
78.812,24.41,0.08064951,101.54975999999999,1.04882
79.097,24.51,0.07907191,101.51812,1.04877
79.408,24.61,0.08048183,101.51812,1.04872
79.69,24.71,0.08083712,101.55,1.04867
79.987,24.81,0.07925949,101.58164000000001,1.04861
80.276,24.91,0.07979061,101.51812,1.04856
80.579,25.01,0.07997048,101.54975999999999,1.04851
80.863,25.11,0.07997434,101.51812,1.04846
81.156,25.21,0.07909945,101.48647,1.0484
81.447,25.31,0.08033389,101.51812,1.04835
81.748,25.41,0.07910748,101.52609,1.0483
82.047,25.51,0.07717771,101.53406,1.04824
82.335,25.61,0.07858805,101.49155,1.04819
82.633,25.71,0.07999867,101.52343,1.04814
82.923,25.81,0.07877188,101.55507,1.04809
83.224,25.91,0.08123776,101.50749,1.04803
83.516,26.01,0.07772494,101.45169,1.04798
83.817,26.11,0.07843246,101.53913,1.04792
84.106,26.21,0.07808471,101.53913,1.04787
84.406,26.31,0.0768577,101.50749,1.0478100000000001
84.688,26.41,0.07686152,101.47585,1.04776
84.99,26.51,0.07651384,101.47585,1.0477100000000001
85.297,26.61,0.07704572,101.47585,1.04765
85.587,26.71,0.07581831,101.48357,1.04759
85.886,26.81,0.07635012,101.48357,1.04754
86.188,26.91,0.07758577,101.51546,1.04748
86.49,27.01,0.07653433,101.50749,1.04742
86.784,27.11,0.07618648,101.44372,1.0473700000000001
87.115,27.21,0.07636699,101.44372,1.04731
87.383,27.31,0.07654666,101.4756,1.04726
87.685,27.41,0.07514302,101.4756,1.0472
87.989,27.51,0.07373927,101.50725,1.04714
88.276,27.61,0.0762071,101.4756,1.0470899999999999
88.583,27.71,0.07673941,101.45966,1.04703
88.883,27.81,0.07515947,101.45966,1.0469700000000002
89.184,27.91,0.07604377,101.42801999999999,1.04691
89.481,28.01,0.07516775,101.42801999999999,1.04685
89.78,28.11,0.07464377,101.44372,1.0468
90.089,28.21,0.0748241,101.45966,1.04674
90.373,28.31,0.07447592,101.4756,1.0466799999999998
90.692,28.41,0.07483251,101.45169,1.04662
90.996,28.51,0.07378024,101.45169,1.04656
91.315,28.61,0.07448904,101.48357,1.0465
91.604,28.71,0.0748453,101.47585,1.04644
91.921,28.81,0.07678706,101.4756,1.0463799999999999
92.214,28.91,0.07397329,101.44396,1.0463200000000001
92.509,29.01,0.07309674,101.41208,1.04626
92.804,29.11,0.07433386,101.42005,1.0462
93.108,29.21,0.07310507,101.44372,1.04614
93.411,29.31,0.07328547,101.44372,1.04608
93.707,29.41,0.07364197,101.4599,1.0460200000000002
94.012,29.51,0.07258916,101.44396,1.04596
94.355,29.61,0.07435595,101.44396,1.04589
94.627,29.71,0.07277398,101.44396,1.0458399999999999
94.926,29.81,0.07172088,101.47585,1.04578
95.237,29.91,0.07295881,101.41208,1.0457100000000001
95.542,30.01,0.07419682,101.44396,1.04565
95.845,30.11,0.0724387,101.43599,1.04559
96.142,30.21,0.07244291,101.43599,1.0455299999999998
96.481,30.31,0.0738579,101.43599,1.04546
96.76,30.41,0.07298054,101.43599,1.0454
97.069,30.51,0.0726324,101.41208,1.04534
97.365,30.61,0.07193144,101.44372,1.04528
97.669,30.71,0.07281734,101.44372,1.04521
97.971,30.81,0.07229274,101.44372,1.04515
98.317,30.91,0.07229772,101.4756,1.04508
98.596,31.01,0.07230175,101.4756,1.04502
98.899,31.11,0.07177706,101.42005,1.04496
99.215,31.21,0.0696652,101.44396,1.0448899999999999
99.515,31.31,0.07019854,101.47585,1.04483
99.813,31.41,0.07090832,101.50749,1.04477
100.131,31.51,0.07056008,101.44396,1.0447
100.448,31.61,0.07056461,101.4756,1.04463
100.743,31.71,0.06986316,101.44372,1.04457
101.051,31.81,0.06951467,101.45966,1.0445
101.36,31.91,0.07022484,101.49155,1.04444
101.668,32.01,0.07075864,101.45966,1.04437
101.974,32.11,0.06935135,101.42801999999999,1.04431
102.288,32.21,0.07217948,101.43599,1.04424
102.601,32.31,0.0711252,101.44396,1.04417
102.894,32.41,0.07095301,101.46763,1.04411
103.218,32.51,0.07060476,101.40435,1.0440399999999999
103.517,32.61,0.07060914,101.46786999999999,1.04397
103.842,32.71,0.06990779,101.46786999999999,1.0439
104.139,32.81,0.07220722,101.49951999999999,1.0438399999999999
104.444,32.91,0.07203528,101.49951999999999,1.04377
104.748,33.01,0.07115703,101.43599,1.0437
105.051,33.11,0.07151473,101.43599,1.04364
105.364,33.21,0.07116627,101.4599,1.04357
105.692,33.31,0.070818,101.45966,1.0435
105.981,33.41,0.07082234,101.45966,1.0434299999999999
106.3,33.51,0.068531,101.40411,1.04336
106.614,33.61,0.06853559,101.43599,1.04329
106.923,33.71,0.06907006,101.4756,1.04322
107.218,33.81,0.07031105,101.46763,1.04316
107.536,33.91,0.06978583,101.42801999999999,1.04309
107.846,34.01,0.07014385,101.42801999999999,1.04302
108.144,34.11,0.07120854,101.45169,1.04295
108.46,34.21,0.07085998,101.46763,1.04288
108.769,34.31,0.06980441,101.43599,1.04281
109.067,34.41,0.07069258,101.43599,1.04274
109.381,34.51,0.07052067,101.41208,1.04267
109.69,34.61,0.06805085,101.41208,1.0426
110.006,34.71,0.06876263,101.44396,1.04253
110.316,34.81,0.06806018,101.44396,1.04246
110.621,34.91,0.06841833,101.43599,1.04239
110.931,35.01,0.06895341,101.44372,1.04231
111.243,35.11,0.0682509,101.46763,1.04224
111.564,35.21,0.06754844,101.46763,1.04217
111.871,35.31,0.066492,101.44372,1.0421
112.176,35.41,0.06826503,101.41208,1.04203
112.485,35.51,0.06738541,101.41208,1.04195
112.8,35.61,0.06880517,101.44372,1.04188
113.101,35.71,0.06704092,101.42005,1.0418100000000001
113.404,35.81,0.06757618,101.41208,1.0417399999999999
113.724,35.91,0.06687339,101.41208,1.04167
114.034,36.01,0.06705499,101.41208,1.04159
114.376,36.11,0.06741406,101.41208,1.04151
114.658,36.21,0.06529495,101.41208,1.04145
114.963,36.31,0.06636126,101.38019,1.0413700000000001
115.277,36.41,0.06778181,101.38019,1.0413
115.577,36.51,0.06619355,101.41208,1.0412299999999999
115.896,36.61,0.06619838,101.38043,1.04115
116.207,36.71,0.06655713,101.41208,1.04108
116.549,36.81,0.06727046,101.40411,1.041
116.838,36.91,0.06674382,101.43575,1.04093
117.139,37.01,0.06674846,101.40411,1.04085
117.458,37.11,0.06799284,101.37246,1.0407799999999998
117.767,37.21,0.06534155,101.37246,1.0407
118.062,37.31,0.06587729,101.35651999999999,1.04063
118.376,37.41,0.06481949,101.38043,1.04056
118.685,37.51,0.06446994,101.42005,1.0404799999999998
119.003,37.61,0.06518325,101.42005,1.0404
119.317,37.71,0.06377091,101.42005,1.04033
119.609,37.81,0.06590112,101.45193,1.04026
119.923,37.91,0.06555166,101.45193,1.0401799999999999
120.232,38.01,0.06626516,101.42005,1.0401
120.554,38.11,0.06290354,101.38816,1.0400200000000002
120.854,38.21,0.06503448,101.38816,1.03995
121.159,38.31,0.06450753,101.42005,1.03987
121.474,38.41,0.06663915,101.35651999999999,1.0398
121.787,38.51,0.06451718,101.36449,1.03972
122.102,38.61,0.06505382,101.38043,1.03964
122.413,38.71,0.06346322,101.38841,1.03956
122.721,38.81,0.06204964,101.38841,1.03949
123.045,38.91,0.06365016,101.38841,1.0394
123.346,39.01,0.06347747,101.38841,1.0393299999999999
123.656,39.11,0.06348223,101.38816,1.03925
123.969,39.21,0.06437373,101.38816,1.0391700000000001
124.272,39.31,0.06118615,101.42005,1.0391
124.592,39.41,0.06243247,101.38816,1.03902
124.889,39.51,0.06279174,101.44396,1.03894
125.212,39.61,0.06173235,101.41208,1.0388600000000001
125.53,39.71,0.06120494,101.38816,1.03878
125.823,39.81,0.06174159,101.37222,1.0387
126.151,39.91,0.06085941,101.38816,1.03862
126.461,40.01,0.0610415,101.38816,1.03854
