##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
49.583,10.00833,0.01491,-0.01513,1.07522
49.683,10.4006,0.02018148,-0.01914819,1.0751600000000001
49.783,10.50447,0.02612612,-0.01877705,1.07511
49.883,10.57547,0.03166314,-0.01748509,1.0750600000000001
49.983,10.63151,0.03622401,-0.01781261,1.07501
50.083,10.67866,0.04022786,-0.01931654,1.0749600000000001
50.183,10.7205,0.04905815,-0.01901717,1.0749
50.283,10.75805,0.04989409,-0.01876188,1.07485
50.383,10.79299,0.05616288,-0.01914921,1.0748
50.483,10.825280000000001,0.06037331,-0.01944299,1.07475
50.583,10.85586,0.06192091,-0.0177835,1.07469
50.683,10.88455,0.06778895,-0.01688445,1.07464
50.783,10.9117,0.07262021,-0.01666239,1.07459
50.883,10.93797,0.07579575,-0.01718646,1.07454
50.983,10.96284,0.08002966,-0.01722855,1.07449
51.083,10.98669,0.07880904,-0.01717844,1.07443
51.183,11.009830000000001,0.0849528,-0.01635223,1.07438
51.283,11.03191,0.08787344,-0.01617129,1.07433
51.383,11.05338,0.09170558,-0.01646145,1.07428
51.483,11.07424,0.09353666,-0.017644,1.07423
51.583,11.09454,0.0970237,-0.01739706,1.07417
51.683,11.11443,0.09943955,-0.01668099,1.07412
51.783,11.133519999999999,0.10307999999999999,-0.01635939,1.07407
51.883,11.15248,0.10595,-0.01692155,1.07402
51.983,11.17101,0.10622999999999999,-0.01625807,1.07397
52.083,11.189110000000001,0.10772000000000001,-0.01642758,1.0739100000000001
52.183,11.20689,0.113,-0.01726696,1.07386
52.283,11.2245,0.11442000000000001,-0.01833873,1.07381
52.383,11.24185,0.11646,-0.01813938,1.07376
52.483,11.25896,0.11936,-0.01826379,1.07371
52.583,11.276010000000001,0.12276,-0.01908769,1.07365
52.683,11.29257,0.12494000000000001,-0.01865494,1.0736
52.783,11.30893,0.12636,-0.01883273,1.07355
52.883,11.32517,0.12842,-0.01903218,1.0735
52.983,11.34145,0.1307,-0.01921448,1.07344
53.083,11.35726,0.13409000000000001,-0.01928933,1.07339
53.183,11.37283,0.13694,-0.02041072,1.07334
53.283,11.38839,0.13677,-0.02117283,1.0732899999999999
53.383,11.40385,0.13907,-0.02147035,1.07324
53.483,11.41906,0.14265999999999998,-0.02279828,1.07318
53.583,11.43403,0.14303,-0.02315393,1.07313
53.683,11.448830000000001,0.1453,-0.02349391,1.07308
53.783,11.4636,0.1472,-0.02298592,1.07303
53.883,11.4782,0.14925,-0.02324665,1.0729799999999998
53.983,11.492569999999999,0.14797000000000002,-0.02210864,1.07292
54.083,11.507019999999999,0.15081,-0.02198775,1.07287
54.183,11.52127,0.15298,-0.02179452,1.07282
54.283,11.53545,0.1547,-0.02150781,1.07277
54.383,11.54953,0.15725999999999998,-0.02114057,1.0727200000000001
54.483,11.56343,0.1583,-0.02133721,1.07266
54.583,11.57733,0.15905,-0.02152844,1.07261
54.683,11.59111,0.16044,-0.02055957,1.07256
54.783,11.60481,0.16297,-0.02076672,1.07251
54.883,11.61837,0.16534000000000001,-0.02149017,1.07246
54.983,11.63192,0.16624,-0.02069618,1.0724
55.083,11.64545,0.16692,-0.02075482,1.07235
55.183,11.658560000000001,0.16612000000000002,-0.02160046,1.0723
55.283,11.6718,0.17132999999999998,-0.02091761,1.07225
55.383,11.685039999999999,0.17262,-0.02150247,1.0722
55.483,11.698160000000001,0.17132,-0.02159956,1.0721399999999999
55.583,11.71123,0.17437,-0.02172164,1.07209
55.683,11.72423,0.17620999999999998,-0.02180178,1.0720399999999999
55.783,11.737119999999999,0.1773,-0.02086553,1.07199
55.883,11.74995,0.17529,-0.02041103,1.0719299999999998
