##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.)/(mW/mg),Sensit./(uV/mW)
49.758,10.01,0.00943,0.01574995,1.07513
49.858,10.39829,0.008932263000000001,0.01953838,1.07507
49.958,10.505939999999999,0.009303978000000001,0.02648039,1.07502
50.058,10.57615,0.009660878000000001,0.03360056,1.07497
50.158,10.6328,0.009528864,0.03961444,1.07492
50.258,10.68099,0.009430459,0.04663838,1.07486
50.358,10.72315,0.009656696999999999,0.05096263,1.07481
50.458,10.761,0.01004097,0.05387776,1.07476
50.558,10.79523,0.009969199,0.05984,1.07471
50.658,10.82696,0.00982002,0.06375274,1.07466
50.758,10.85715,0.01043443,0.06959552,1.0746
50.858,10.88555,0.01201743,0.07497928,1.07455
50.958,10.91231,0.01168963,0.0763458,1.0745
51.058,10.93832,0.01086569,0.08114473,1.07445
51.158,10.96316,0.009773309,0.08398707,1.0744
51.258,10.98739,0.01027894,0.08699316,1.07434
51.358,11.01068,0.01052514,0.09257184,1.07429
51.458,11.0331,0.01036851,0.09669822,1.0742399999999999
51.558,11.054860000000001,0.01056348,0.09745396,1.07419
51.658,11.0762,0.01093019,0.10321,1.07413
51.758,11.09699,0.01152406,0.10744000000000001,1.07408
51.858,11.11712,0.0106277,0.10772999999999999,1.0740299999999998
51.958,11.13684,0.01083496,0.11237,1.07398
52.058,11.15589,0.0112342,0.11450999999999999,1.0739299999999998
52.158,11.17468,0.01055334,0.11899000000000001,1.07387
52.258,11.19304,0.01017736,0.12019,1.07382
52.358,11.21125,0.00840435,0.12412000000000001,1.0737700000000001
52.458,11.22894,0.009271869,0.1263,1.07372
52.558,11.2465,0.00873196,0.12837,1.0736700000000001
52.658,11.26372,0.008971934,0.13122,1.07361
52.758,11.28072,0.00971934,0.13233,1.07356
52.858,11.29725,0.008707356999999999,0.13505,1.07351
52.958,11.31357,0.009905108000000001,0.13739,1.07346
53.058,11.32978,0.008439293,0.1417,1.07341
53.158,11.34582,0.0100431,0.14329,1.07335
53.258,11.36164,0.008999462,0.14501,1.0733
53.358,11.37743,0.01028704,0.14602,1.07325
53.458,11.39288,0.01051775,0.148,1.0732
53.558,11.40823,0.01026225,0.15107,1.07315
53.658,11.4233,0.01039641,0.15227000000000002,1.0730899999999999
53.758,11.43833,0.01031074,0.15642,1.07304
53.858,11.45308,0.01102585,0.1562,1.0729899999999999
53.958,11.46774,0.01092854,0.15818,1.07294
54.058,11.482280000000001,0.01107854,0.15885,1.0728799999999998
54.158,11.49665,0.01167686,0.16183,1.07283
54.258,11.51062,0.01053951,0.16097999999999998,1.0727799999999998
54.358,11.524519999999999,0.01182484,0.16458,1.07273
54.458,11.53856,0.01101039,0.16610999999999998,1.0726799999999999
54.558,11.55258,0.01145263,0.16756,1.0726200000000001
54.658,11.56643,0.0115479,0.16935999999999998,1.07257
54.758,11.58027,0.01141073,0.17278,1.0725200000000001
54.858,11.59393,0.01180646,0.17327,1.07247
54.958,11.60764,0.01249764,0.17496,1.0724200000000002
55.058,11.621039999999999,0.0118991,0.17517,1.07236
55.158,11.63443,0.01206401,0.17768,1.07231
55.258,11.647780000000001,0.01264392,0.17942,1.07226
55.358,11.66117,0.01168093,0.18350999999999998,1.07221
55.458,11.67437,0.01160413,0.18309,1.07216
55.558,11.687489999999999,0.01152503,0.18562,1.0721
55.658,11.7006,0.01157588,0.18517999999999998,1.07205
55.758,11.71393,0.01053216,0.18704,1.072
55.858,11.72728,0.01159634,0.19039,1.07195
55.958,11.74049,0.01102549,0.19022,1.0719
56.058,11.75324,0.01029362,0.19367,1.07184
56.158,11.76603,0.01104079,0.19252,1.07179
56.258,11.77886,0.01125738,0.19589,1.07174
56.358,11.79156,0.01048076,0.19610999999999998,1.07169
56.458,11.804160000000001,0.01067683,0.19752999999999998,1.07164
56.558,11.81667,0.01084751,0.19992000000000001,1.07158
56.658,11.8291,0.01032109,0.20052999999999999,1.0715299999999999
56.758,11.84153,0.009768244,0.2006,1.07148
56.858,11.85403,0.008566939,0.20282,1.0714299999999999
56.958,11.866389999999999,0.009781674,0.20310999999999998,1.07138
57.058,11.87875,0.008817697,0.20279,1.07132
57.158,11.891,0.009861195,0.2055,1.0712700000000002
57.258,11.9032,0.01019925,0.20719,1.07122
57.358,11.9154,0.01030856,0.20815,1.0711700000000002
57.458,11.9275,0.01094594,0.20928000000000002,1.07112
57.558,11.93954,0.01032418,0.20905,1.0710600000000001
57.658,11.95157,0.01032016,0.21131,1.07101
57.758,11.9636,0.01102979,0.21231999999999998,1.0709600000000001
57.858,11.97556,0.01139904,0.21234,1.07091
57.958,11.98746,0.01040623,0.21379,1.0708600000000001
58.058,11.999360000000001,0.01030095,0.21486,1.0708
58.158,12.011239999999999,0.01026639,0.21478000000000003,1.07075
58.258,12.02314,0.01006719,0.21800999999999998,1.0707
58.358,12.0351,0.01047194,0.21591,1.07065
58.458,12.0471,0.01035927,0.21696,1.0706
58.558,12.058869999999999,0.01096293,0.21918,1.07054
58.658,12.07063,0.01197318,0.21775999999999998,1.07049
58.758,12.082360000000001,0.0119634,0.22096,1.07044
58.858,12.09409,0.01171041,0.22205,1.07039
58.958,12.10586,0.01116128,0.22348,1.07034
59.058,12.11742,0.01180388,0.22466,1.07028
59.158,12.12908,0.01195352,0.22333000000000003,1.07023
59.258,12.1407,0.01195299,0.22469,1.07018
59.358,12.15243,0.01175826,0.2268,1.07013
59.458,12.164,0.01069097,0.22726999999999997,1.07008
59.558,12.17561,0.01048031,0.228,1.07002
59.658,12.18715,0.01060869,0.23142,1.06997
59.758,12.19866,0.009883687,0.2305,1.06992
59.858,12.210189999999999,0.01052989,0.23067,1.06987
59.958,12.221630000000001,0.01050286,0.23190999999999998,1.06982
60.058,12.2331,0.01052645,0.23271,1.06976
60.158,12.24447,0.01051823,0.23206,1.06971
60.258,12.25583,0.01052062,0.23151,1.06966
60.358,12.26722,0.01051914,0.23424,1.06961
60.458,12.27863,0.01052841,0.23331999999999997,1.06956
60.558,12.28995,0.0105301,0.23481999999999997,1.0695
60.658,12.30133,0.01054127,0.23506,1.06945
60.758,12.31259,0.01043046,0.23578000000000002,1.0694
60.858,12.32393,0.009480965,0.23692,1.06935
60.958,12.335139999999999,0.009632555,0.23958000000000002,1.0693
61.058,12.34638,0.01049632,0.23875,1.06924
61.158,12.35765,0.01051123,0.24013,1.0691899999999999
61.258,12.36883,0.01054505,0.23815,1.06914
61.358,12.380189999999999,0.01019018,0.24099,1.0690899999999999
61.458,12.39136,0.01054645,0.24072,1.06904
61.558,12.402569999999999,0.01052238,0.24224,1.0689799999999998
61.658,12.41371,0.01044998,0.24205,1.06893
61.758,12.42489,0.0109716,0.24359,1.0688799999999998
61.858,12.436060000000001,0.0117864,0.24361,1.06883
61.958,12.4473,0.01189053,0.24339,1.0687799999999998
62.058,12.45851,0.01131267,0.24344000000000002,1.0687200000000001
62.158,12.46964,0.01054187,0.24459,1.06867
62.258,12.480839999999999,0.01053711,0.24438000000000001,1.0686200000000001
62.358,12.49203,0.01051518,0.24373000000000003,1.06857
62.458,12.50318,0.01060196,0.24402,1.0685200000000001
62.558,12.51436,0.01009735,0.2462,1.06847
62.658,12.5255,0.009555461,0.24699000000000002,1.06841
62.758,12.536660000000001,0.01035953,0.24824000000000002,1.06836
62.858,12.54786,0.01054414,0.24854,1.06831
62.958,12.55902,0.01051467,0.24933000000000002,1.06826
63.058,12.57005,0.01051937,0.24793,1.06821
63.158,12.58118,0.01012547,0.24888000000000002,1.06815
63.258,12.5922,0.009960478,0.2506,1.0681
63.358,12.60328,0.01059681,0.25109000000000004,1.06805
63.458,12.614339999999999,0.0105011,0.25179,1.068
63.558,12.62539,0.01051759,0.25242,1.06795
63.658,12.63643,0.01063497,0.2519,1.06789
63.758,12.64745,0.01162982,0.25228,1.06784
63.858,12.65841,0.01186394,0.25485,1.06779
63.958,12.66935,0.01181861,0.25618,1.06774
64.058,12.68043,0.01180419,0.25636,1.06769
64.158,12.6913,0.01075188,0.2553,1.0676299999999999
64.258,12.70231,0.01053065,0.25845999999999997,1.06758
64.358,12.71336,0.01119082,0.25605,1.0675299999999999
64.458,12.724260000000001,0.01194164,0.25587,1.06748
64.558,12.73523,0.01174365,0.25695999999999997,1.0674299999999999
64.658,12.7462,0.01085404,0.25813,1.0673700000000002
64.758,12.75715,0.01046314,0.25926,1.06732
64.858,12.76799,0.01053057,0.26003000000000004,1.0672700000000002
64.958,12.77897,0.01051842,0.26041,1.06722
65.058,12.78983,0.01052023,0.26066999999999996,1.0671700000000002
65.158,12.80076,0.01052364,0.26009,1.06712
65.258,12.811639999999999,0.01100417,0.26203000000000004,1.0670600000000001
65.358,12.82253,0.01192689,0.25956999999999997,1.06701
65.458,12.83343,0.01181904,0.26109,1.0669600000000001
65.558,12.844330000000001,0.01182487,0.26058000000000003,1.06691
65.658,12.855210000000001,0.0119309,0.26306,1.0668600000000001
65.758,12.866060000000001,0.01125687,0.26284,1.0668
65.858,12.87693,0.01058064,0.26294,1.06675
65.958,12.8878,0.01044825,0.26282,1.0667
66.058,12.89867,0.0113808,0.26623,1.06665
66.158,12.90954,0.01185051,0.26713000000000003,1.0666
66.258,12.92027,0.0111569,0.26471999999999996,1.06654
66.358,12.93114,0.01049173,0.26582,1.06649
66.458,12.941939999999999,0.01053129,0.26578,1.06644
66.558,12.9527,0.01051557,0.26728,1.06639
66.658,12.9635,0.01052553,0.26603000000000004,1.06634
66.758,12.9743,0.01049932,0.26698,1.06629
66.858,12.98507,0.01060478,0.2675,1.06623
66.958,12.9959,0.01005004,0.26863000000000004,1.06618
67.058,13.006689999999999,0.01027168,0.27001,1.06613
67.158,13.01746,0.0105654,0.27046,1.06608
67.258,13.028310000000001,0.01051227,0.26897,1.06603
67.358,13.03914,0.01052099,0.27063000000000004,1.06597
67.458,13.04989,0.01051997,0.27078,1.06592
67.558,13.0605,0.01051995,0.27137,1.06587
67.658,13.071069999999999,0.01052012,0.27207,1.06582
67.758,13.08169,0.01051938,0.27152,1.06577
67.858,13.09238,0.0105233,0.27158000000000004,1.06571
67.958,13.10317,0.01050363,0.27359,1.06566
68.058,13.114,0.01059639,0.27414,1.06561
68.158,13.12481,0.01008481,0.27471,1.06556
68.258,13.135670000000001,0.009252733,0.27585,1.06551
68.358,13.146479999999999,0.009320527,0.27491,1.06546
68.458,13.15726,0.01031182,0.27516999999999997,1.0654
68.558,13.16805,0.01056656,0.27654,1.06535
68.658,13.17883,0.01052442,0.27702,1.0653
68.758,13.18966,0.01053042,0.2765,1.06525
68.858,13.200389999999999,0.01053023,0.27671,1.0652
68.958,13.211170000000001,0.01052847,0.27736,1.06514
69.058,13.221929999999999,0.01053943,0.2773,1.0650899999999999
69.158,13.232729999999998,0.01047216,0.279,1.06504
69.258,13.24349,0.01004889,0.27910999999999997,1.0649899999999999
69.358,13.25424,0.00990728,0.28037,1.06494
69.458,13.26506,0.0105985,0.28073000000000004,1.06489
69.558,13.27602,0.01068921,0.27926,1.06483
69.658,13.286929999999998,0.01050105,0.28014,1.0647799999999998
69.758,13.2978,0.01048268,0.28269,1.06473
69.858,13.30853,0.0110564,0.27994,1.0646799999999998
69.958,13.31916,0.01181088,0.28301,1.06463
70.058,13.32971,0.01184215,0.28295,1.06457
70.158,13.3404,0.01183907,0.2824,1.0645200000000001
70.258,13.35087,0.01185487,0.28318000000000004,1.06447
70.358,13.36157,0.01172842,0.2835,1.0644200000000001
70.458,13.372229999999998,0.01069714,0.28414,1.06437
70.558,13.38292,0.01051262,0.28439000000000003,1.0643200000000002
70.658,13.39361,0.01052451,0.28365,1.06426
70.758,13.404229999999998,0.010508,0.28556,1.06421
70.858,13.414629999999999,0.01056663,0.28535,1.06416
70.958,13.425139999999999,0.01024965,0.28518000000000004,1.0641100000000001
71.058,13.435789999999999,0.00942329,0.2864,1.06406
71.158,13.4464,0.009164931,0.28476,1.064
71.258,13.45699,0.009243552,0.28573000000000004,1.06395
71.358,13.46766,0.009124148,0.28603,1.0639
71.458,13.47825,0.01003473,0.28865999999999997,1.06385
71.558,13.4888,0.01051463,0.28968,1.0638
71.658,13.49942,0.01052057,0.28865,1.06375
71.758,13.510010000000001,0.01052,0.28976999999999997,1.06369
71.858,13.520589999999999,0.01052036,0.28856,1.06364
71.958,13.531260000000001,0.01051677,0.29061,1.06359
72.058,13.54195,0.01054035,0.29018,1.06354
72.158,13.55241,0.01041552,0.29104,1.06349
72.258,13.56306,0.009609353000000001,0.28981999999999997,1.06344
