##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
48.468,10.00667,0.02168442,-0.04673,1.07507
48.568,10.32548,0.03141073,-0.04563965,1.07503
48.668,10.386610000000001,0.03851483,-0.04541024,1.0749799999999998
48.768,10.434510000000001,0.0457407,-0.04531246,1.07494
48.868,10.4766,0.05538619,-0.04660657,1.07489
48.968,10.511619999999999,0.06461158,-0.0464418,1.07485
49.068,10.53707,0.07102229,-0.04671614,1.07481
49.168,10.56057,0.07877006,-0.04650922,1.07476
49.268,10.58175,0.08518106,-0.04656777,1.0747200000000001
49.368,10.602039999999999,0.09187711,-0.04708406,1.07467
49.468,10.62072,0.09928239,-0.04751747,1.07463
49.568,10.63897,0.1047,-0.04720436,1.07459
49.668,10.65587,0.11254000000000002,-0.04701854,1.07454
49.768,10.67145,0.1199,-0.04682492,1.0745
49.868,10.68668,0.12499,-0.04706011,1.07445
49.968,10.70084,0.13144,-0.04707202,1.07441
50.068,10.71429,0.13890999999999998,-0.04716774,1.07437
50.168,10.72753,0.1423,-0.04717931,1.0743200000000002
50.268,10.74058,0.14834,-0.04739741,1.07428
50.368,10.75305,0.15466,-0.04770977,1.07423
50.468,10.76511,0.16104000000000002,-0.04810492,1.07419
50.568,10.7767,0.16647,-0.0484253,1.0741399999999999
50.668,10.788030000000001,0.16954,-0.04872953,1.0741
50.768,10.79916,0.17770999999999998,-0.04870761,1.07406
50.868,10.80995,0.18217,-0.04867536,1.0740100000000001
50.968,10.82025,0.19005999999999998,-0.04837363,1.07397
51.068,10.83054,0.19269,-0.04815549,1.07392
51.168,10.840580000000001,0.19818,-0.04782874,1.07388
51.268,10.85047,0.20410999999999999,-0.0479594,1.07384
51.368,10.86013,0.21125,-0.04794225,1.07379
51.468,10.86955,0.21619000000000002,-0.04826833,1.07375
51.568,10.8788,0.22155999999999998,-0.04847153,1.0737
51.668,10.88804,0.22449000000000002,-0.04861149,1.07366
51.768,10.8971,0.22951,-0.04850066,1.07361
51.868,10.90575,0.23404,-0.04808007,1.0735700000000001
51.968,10.91438,0.24064000000000002,-0.04789068,1.07352
52.068,10.92263,0.24506,-0.04737597,1.07348
52.168,10.93052,0.2497,-0.04721736,1.07344
52.268,10.93871,0.25263,-0.04707603,1.07339
52.368,10.94684,0.25715,-0.04706181,1.07335
52.468,10.95476,0.26264,-0.04719712,1.0733
52.568,10.96265,0.26795,-0.04730874,1.07326
52.668,10.970410000000001,0.27155,-0.04758482,1.07321
52.768,10.97813,0.27675,-0.04780533,1.0731700000000002
52.868,10.98568,0.27965999999999996,-0.04800823,1.07313
52.968,10.993260000000001,0.28579,-0.04826928,1.07308
53.068,11.0011,0.28718,-0.04829315,1.07304
53.168,11.00869,0.29302,-0.04853035,1.0729899999999999
53.268,11.01586,0.29703,-0.04866618,1.07295
53.368,11.02311,0.30111,-0.04889835,1.0729
53.468,11.03009,0.30614,-0.04891232,1.0728600000000001
53.568,11.03697,0.30984,-0.04905131,1.07281
53.668,11.0439,0.31368,-0.04916862,1.07277
53.768,11.0508,0.31864000000000003,-0.0491508,1.0727200000000001
53.868,11.05768,0.32275,-0.0491267,1.0726799999999999
53.968,11.06442,0.32525,-0.04927323,1.07264
54.068,11.07103,0.33055,-0.04953861,1.07259
54.168,11.07768,0.33541,-0.04959484,1.07255
54.268,11.08427,0.33925,-0.04957604,1.0725
54.368,11.090810000000001,0.34321,-0.04955692,1.07246
54.468,11.09722,0.3466,-0.04920932,1.07241
54.568,11.10369,0.35125,-0.04856415,1.07237
54.668,11.11017,0.35575999999999997,-0.0487418,1.0723200000000002
54.768,11.11647,0.35889,-0.04833565,1.07228
54.868,11.12274,0.36201,-0.04766879,1.07223
54.968,11.128969999999999,0.36572,-0.04800498,1.07219
55.068,11.13515,0.37035999999999997,-0.04722824,1.0721399999999999
55.168,11.14128,0.37471,-0.04645031,1.0721
55.268,11.14736,0.37825,-0.04733238,1.07205
55.368,11.153310000000001,0.38279,-0.04706144,1.0720100000000001
55.468,11.159289999999999,0.38521,-0.04710398,1.07197
55.568,11.16525,0.3888,-0.04789859,1.07192
55.668,11.17122,0.39308000000000004,-0.04735208,1.07188
55.768,11.17707,0.3962,-0.04704525,1.0718299999999998
55.868,11.18288,0.3993,-0.04747441,1.07179
55.968,11.18868,0.40307,-0.04737052,1.07174
56.068,11.194360000000001,0.40653,-0.04723789,1.0717
56.168,11.20001,0.41026,-0.04783027,1.07165
56.268,11.20566,0.41511000000000003,-0.04738883,1.07161
56.368,11.211269999999999,0.4181,-0.04708775,1.07156
56.468,11.21676,0.41978000000000004,-0.04752211,1.07152
56.568,11.22219,0.42236,-0.04762139,1.0714700000000001
56.668,11.22765,0.42641,-0.04744279,1.0714299999999999
56.768,11.23303,0.43063999999999997,-0.04803575,1.07138
56.868,11.23835,0.43406999999999996,-0.04776312,1.07134
56.968,11.24361,0.4381,-0.0475443,1.0712899999999999
57.068,11.24898,0.4428,-0.0479507,1.07125
57.168,11.254480000000001,0.44642,-0.04826693,1.0712
57.268,11.25988,0.44818,-0.04815461,1.0711600000000001
57.368,11.26527,0.4504,-0.04877567,1.07111
57.468,11.27063,0.45353000000000004,-0.04899818,1.07107
57.568,11.27593,0.45808000000000004,-0.04890804,1.07102
57.668,11.281239999999999,0.46237,-0.04893233,1.0709799999999998
57.768,11.2866,0.46465,-0.04892973,1.07093
57.868,11.29197,0.46728000000000003,-0.04894968,1.07089
57.968,11.29728,0.46966,-0.04878889,1.07084
58.068,11.30258,0.47272,-0.0486812,1.0708
58.168,11.307889999999999,0.4769,-0.04871182,1.07075
58.268,11.31316,0.48068999999999995,-0.04870859,1.07071
58.368,11.31842,0.48333000000000004,-0.04879635,1.07066
58.468,11.32355,0.48689,-0.04882982,1.0706200000000001
58.568,11.328610000000001,0.49054,-0.04879793,1.07057
58.668,11.333689999999999,0.49332,-0.04882676,1.07053
58.768,11.33875,0.49668999999999996,-0.04898973,1.0704799999999999
58.868,11.34379,0.50058,-0.04920284,1.07044
58.968,11.34882,0.50316,-0.04952735,1.07039
59.068,11.353810000000001,0.5052,-0.0496742,1.07035
59.168,11.35874,0.50946,-0.04930966,1.0703
59.268,11.36368,0.51275,-0.04941315,1.07026
59.368,11.36862,0.5155,-0.0498721,1.07021
59.468,11.373510000000001,0.51858,-0.04990549,1.07017
59.568,11.37837,0.52086,-0.04922125,1.0701200000000002
59.668,11.38317,0.5230600000000001,-0.04894131,1.07008
59.768,11.38797,0.5252100000000001,-0.04903999,1.07003
59.868,11.39281,0.5280100000000001,-0.04894473,1.06998
59.968,11.3976,0.5333899999999999,-0.04880827,1.06994
60.068,11.40235,0.5368,-0.04857395,1.06989
60.168,11.4071,0.53767,-0.04823956,1.06985
60.268,11.41185,0.54002,-0.04802665,1.0698
60.368,11.41658,0.54228,-0.04826283,1.06976
60.468,11.421289999999999,0.54504,-0.04830682,1.06971
60.568,11.42601,0.54928,-0.04785529,1.0696700000000001
60.668,11.43073,0.5532,-0.04806412,1.06962
60.768,11.43544,0.5552,-0.04860226,1.06958
60.868,11.44015,0.55612,-0.04870077,1.0695299999999999
60.968,11.44482,0.55862,-0.04818209,1.06949
61.068,11.44947,0.5626,-0.04814243,1.06944
61.168,11.45412,0.56642,-0.04870084,1.0694
61.268,11.45876,0.5689,-0.04906203,1.06935
61.368,11.4634,0.57143,-0.04870305,1.0693
61.468,11.46802,0.5744,-0.04835796,1.06926
61.568,11.47262,0.57729,-0.04872745,1.06921
61.668,11.47718,0.5795600000000001,-0.04930083,1.0691700000000002
61.768,11.48174,0.58158,-0.04943187,1.06912
61.868,11.48632,0.58373,-0.04905831,1.06908
61.968,11.49085,0.58606,-0.0488499,1.06903
62.068,11.49535,0.58936,-0.04911093,1.0689899999999999
62.168,11.499830000000001,0.59304,-0.04957846,1.06894
62.268,11.50431,0.59542,-0.04969064,1.0689
62.368,11.50877,0.598,-0.04975401,1.06885
62.468,11.51324,0.60197,-0.049908,1.0688
62.568,11.51773,0.6067600000000001,-0.04992392,1.06876
62.668,11.52217,0.61007,-0.04991053,1.06871
62.768,11.526589999999999,0.6116699999999999,-0.04991057,1.06867
62.868,11.531080000000001,0.61353,-0.04984295,1.0686200000000001
62.968,11.53553,0.61575,-0.04979726,1.0685799999999999
63.068,11.53991,0.61821,-0.04980958,1.06853
63.168,11.544310000000001,0.62098,-0.04981697,1.06849
63.268,11.54872,0.62367,-0.04976825,1.06844
63.368,11.55311,0.6259899999999999,-0.04969255,1.06839
63.468,11.55747,0.6279600000000001,-0.04967782,1.06835
63.568,11.561810000000001,0.63026,-0.04970012,1.0683
63.668,11.56616,0.63307,-0.04970334,1.06826
63.768,11.57052,0.63578,-0.04964616,1.06821
63.868,11.574860000000001,0.63864,-0.04955953,1.06817
63.968,11.579180000000001,0.6415,-0.0494891,1.0681200000000002
64.068,11.58346,0.64342,-0.04946128,1.06807
64.168,11.58772,0.64493,-0.04947739,1.06803
64.268,11.59201,0.6469,-0.04948768,1.06798
64.368,11.59629,0.6494300000000001,-0.04938206,1.06794
64.468,11.600539999999999,0.65193,-0.04924874,1.06789
64.568,11.60476,0.65396,-0.04919481,1.06785
64.668,11.60896,0.65632,-0.04904969,1.0678
64.768,11.61316,0.6592,-0.04882741,1.06775
64.868,11.61738,0.66217,-0.04868833,1.06771
64.968,11.62159,0.66561,-0.04852374,1.06766
65.068,11.62579,0.66877,-0.04823471,1.06762
65.168,11.62996,0.6695399999999999,-0.04787331,1.0675700000000001
