LABORATORY,FSRI 
TEST IDENT,WoolRug_HF50_3
OPERATOR,Dow
MATERIAL,Wool Rug
ORIENTATION,Horizontal
HEAT FLUX,50
SURF AREA,0.009999999776482582
C FACTOR,0.03902735933661461
SPEC HOLDER DIFF,-566
SPECIMEN MASS,37.5099983215332
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,2010
TIME TO IGN,5.25
END OF TEST SCAN,1530
END OF TEST TIME,382.5
TEST STATUS,1
PRE TEST CMT,Dimensions: 100.86 x 100.87 x 16.40 mm
