Names,Time,Stack TC,Smoke TC,Exh Press,Smoke Comp,Smoke Meas,CO Meter,CO2 Meter,O2 Meter,Sample Mass,Ext Coeff,Start Test,Flame Verif
Chan Gain,,500,500,1,1,1,1,1,1,1,1,1.0,1.0
Offset,,0,0,0.13609161972999573,0,0,0,0,0,0,0,0.0,0.0
Gain,,1,1,25.01099967956543,15.421852111816406,15.15283203125,1,1,1,1.0008864402770996,1.0211255550384521,1.0,1.0
Units,sec,C,C,Pa,%,%,%,%,%,g,/m,,
Baseline,,23.43821907043457,24.650577545166016,161.03421020507812,115.72297668457031,115.75824737548828,-0.009471134282648563,0.07677245140075684,20.88772201538086,-0.016347812488675117,-0.0027160297613590956,,
1,0,21.74452018737793,21.1701602935791,160.42710876464844,115.80602264404297,116.04901123046875,-0.00981426052749157,0.08146688342094421,20.87994956970215,907.2835083007812,-0.01877479813992977,0.0,0.0
2,0.25,21.414352416992188,21.37494659423828,162.03074645996094,115.80508422851562,116.33941650390625,-0.009829061105847359,0.0813758373260498,20.880107879638672,907.2835083007812,-0.041234441101551056,0.0,0.0
3,0.5,20.714035034179688,21.939966201782227,166.5317840576172,115.80884552001953,116.0541000366211,-0.009842381812632084,0.08129389584064484,20.880250930786133,907.2234497070312,-0.01894921250641346,0.0,0.0
4,0.75,20.359434127807617,22.01076889038086,161.2590789794922,115.81543731689453,116.18219757080078,-0.009854369796812534,0.08122014999389648,20.88037872314453,907.2734985351562,-0.02832077443599701,0.0,0.0
5,1,20.93211555480957,21.007917404174805,157.59153747558594,115.79755401611328,116.05733489990234,-0.009857317432761192,0.08112422376871109,20.880495071411133,907.2435302734375,-0.020072298124432564,0.0,0.0
6,1.25,20.610382080078125,21.862346649169922,158.2097930908203,115.81214141845703,116.01109313964844,-0.009859969839453697,0.08103789389133453,20.88068389892578,907.2234497070312,-0.015374362468719482,0.0,0.0
7,1.5,20.684396743774414,21.561922073364258,161.70254516601562,115.81214141845703,115.73271179199219,-0.009862356819212437,0.08096019178628922,20.8808536529541,907.2535400390625,0.006145138293504715,0.0,0.0
8,1.75,20.800148010253906,21.90800666809082,161.76971435546875,115.81025695800781,115.8344497680664,-0.009864505380392075,0.08089026063680649,20.88100814819336,907.2435302734375,-0.0018709572032094002,0.0,0.0
9,2,20.80732536315918,21.251352310180664,159.9973907470703,115.80554962158203,115.66751098632812,-0.009866438806056976,0.08078300207853317,20.881145477294922,907.2134399414062,0.01068323664367199,0.0,0.0
10,2.25,20.544429779052734,21.600818634033203,161.5086669921875,115.8097915649414,115.90936279296875,-0.009855763055384159,0.08068647235631943,20.881269454956055,907.2234497070312,-0.00769777549430728,0.0,0.0
11,2.5,20.33999252319336,21.76899528503418,160.51260375976562,115.81778717041016,115.88484954833984,-0.009846154600381851,0.0805995911359787,20.88138198852539,907.2134399414062,-0.005185069516301155,0.0,0.0
12,2.75,20.895328521728516,21.699983596801758,160.27903747558594,115.81591033935547,115.84600830078125,-0.009837507270276546,0.08052139729261398,20.88148307800293,907.2334594726562,-0.0023275427520275116,0.0,0.0
13,3,21.128271102905273,21.797922134399414,156.78857421875,115.8253173828125,116.07260131835938,-0.009829724207520485,0.08045102655887604,20.881574630737305,907.2635498046875,-0.01910330168902874,0.0,0.0
14,3.25,20.63658332824707,21.28838348388672,160.66220092773438,115.82437896728516,116.0221939086914,-0.009807689115405083,0.08038768917322159,20.881656646728516,907.2535400390625,-0.015285049565136433,0.0,0.0
15,3.5,21.03814697265625,21.229101181030273,158.636474609375,115.82908630371094,115.8904037475586,-0.00978785753250122,0.08026471734046936,20.881729125976562,907.2635498046875,-0.004740624222904444,0.0,0.0
16,3.75,20.841398239135742,22.017187118530273,159.12039184570312,115.80554962158203,115.45340728759766,-0.00977000966668129,0.08015403896570206,20.88179588317871,907.2935180664062,0.027278801426291466,0.0,0.0
17,4,20.65470314025879,21.448936462402344,160.2714080810547,115.8149642944336,116.00462341308594,-0.009753946214914322,0.08005443215370178,20.881855010986328,907.2535400390625,-0.014656675048172474,0.0,0.0
18,4.25,20.842161178588867,22.169389724731445,158.96238708496094,115.81778717041016,115.98843383789062,-0.009739489294588566,0.0799647867679596,20.881908416748047,907.2535400390625,-0.013187790289521217,0.0,0.0
19,4.5,21.0271053314209,21.586246490478516,161.67201232910156,115.8215560913086,115.951904296875,-0.009712100960314274,0.0798841044306755,20.881956100463867,907.2535400390625,-0.010074890218675137,0.0,0.0
20,4.75,20.339296340942383,21.471586227416992,158.39527893066406,115.81120300292969,116.00739288330078,-0.009687451645731926,0.07979672402143478,20.882230758666992,907.2334594726562,-0.015160975977778435,0.0,0.0
21,5,20.739395141601562,21.731998443603516,163.4160919189453,115.81732177734375,116.2580337524414,-0.009665267542004585,0.07971808314323425,20.882478713989258,907.2234497070312,-0.0340195968747139,0.0,0.0
22,5.25,20.656631469726562,22.438316345214844,160.4103240966797,115.8215560913086,116.02912902832031,-0.009645301848649979,0.07964730262756348,20.882701873779297,907.2134399414062,-0.016038620844483376,0.0,0.0
23,5.5,21.228187561035156,21.681110382080078,157.4510955810547,115.82908630371094,115.83121490478516,-0.009618183597922325,0.07958360016345978,20.882902145385742,907.2234497070312,-0.000164440629305318,0.0,0.0
24,5.75,21.12357521057129,21.59783363342285,160.74234008789062,115.82437896728516,116.11884307861328,-0.009593777358531952,0.07954103499650955,20.88308334350586,907.2234497070312,-0.022743334993720055,0.0,0.0
25,6,21.108684539794922,21.50418472290039,160.74462890625,115.81919860839844,115.87467956542969,-0.009571812115609646,0.07950272411108017,20.88324546813965,907.2334594726562,-0.004289791453629732,0.0,0.0
26,6.25,21.162212371826172,21.884897232055664,164.1076202392578,115.82955169677734,116.13825988769531,-0.009552042931318283,0.0794682502746582,20.883392333984375,907.2234497070312,-0.02384120039641857,0.0,0.0
27,6.5,21.205598831176758,21.717729568481445,161.44761657714844,115.83379364013672,115.62959289550781,-0.009534250944852829,0.07943721860647202,20.88352394104004,907.2334594726562,0.015804236754775047,0.0,0.0
28,6.75,20.29831314086914,21.78512191772461,164.54879760742188,115.81919860839844,115.73780059814453,-0.00951431691646576,0.07940929383039474,20.883642196655273,907.2234497070312,0.006297725718468428,0.0,0.0
29,7,21.11555290222168,21.838279724121094,157.04428100585938,115.82061004638672,116.10496520996094,-0.009496376849710941,0.07936939597129822,20.88374900817871,907.2334594726562,-0.021964045241475105,0.0,0.0
30,7.25,21.199993133544922,21.669702529907227,162.1444854736328,115.83143615722656,115.91583251953125,-0.009480230510234833,0.07933348417282104,20.88384437561035,907.2334594726562,-0.0065238806419074535,0.0,0.0
31,7.5,20.292585372924805,21.755159378051758,161.53004455566406,115.82814025878906,116.03837585449219,-0.009465699084103107,0.07930116355419159,20.883930206298828,907.2234497070312,-0.016243470832705498,0.0,0.0
32,7.75,20.936038970947266,21.993539810180664,161.05604553222656,115.81449127197266,115.85479736328125,-0.009455887600779533,0.0792720764875412,20.884008407592773,907.2435302734375,-0.0031168770510703325,0.0,0.0
33,8,21.204111099243164,21.62080192565918,162.61770629882812,115.81543731689453,115.82427215576172,-0.009447057731449604,0.07919421792030334,20.884078979492188,907.2334594726562,-0.000683409336488694,0.0,0.0
34,8.25,20.71828842163086,21.833620071411133,162.75814819335938,115.8215560913086,115.99028778076172,-0.00943911075592041,0.07912414520978928,20.88414192199707,907.2334594726562,-0.013039684854447842,0.0,0.0
35,8.5,21.524879455566406,21.927818298339844,159.35775756835938,115.82672882080078,116.03606414794922,-0.009431958198547363,0.07906107604503632,20.884199142456055,907.2535400390625,-0.016173940151929855,0.0,0.0
36,8.75,21.412151336669922,22.019561767578125,161.56439208984375,115.822021484375,115.95421600341797,-0.009425520896911621,0.07900431752204895,20.88425064086914,907.2734985351562,-0.01021760143339634,0.0,0.0
37,9,21.18058967590332,22.104663848876953,160.65609741210938,115.82814025878906,115.96855163574219,-0.009419727139174938,0.07895323634147644,20.884296417236328,907.2635498046875,-0.010851542465388775,0.0,0.0
38,9.25,20.936975479125977,21.52794647216797,160.6194610595703,115.82344055175781,115.87976837158203,-0.00942758284509182,0.07890725880861282,20.88433837890625,907.2535400390625,-0.004354957491159439,0.0,0.0
39,9.5,21.630346298217773,21.86665153503418,167.15843200683594,115.835205078125,116.1327133178711,-0.0094346534460783,0.07886587828397751,20.8844051361084,907.2535400390625,-0.02297617495059967,0.0,0.0
40,9.75,20.77252769470215,21.80134391784668,163.2359619140625,115.82720184326172,116.2510986328125,-0.009441016241908073,0.07882864028215408,20.884464263916016,907.2435302734375,-0.032721146941185,0.0,0.0
41,10,21.41859245300293,22.260740280151367,161.46592712402344,115.83143615722656,116.05733489990234,-0.009446742944419384,0.07879512012004852,20.884517669677734,907.2234497070312,-0.017451805993914604,0.0,0.0
42,10.25,21.030506134033203,21.798614501953125,165.67921447753906,115.84320068359375,115.94589233398438,-0.009451896883547306,0.07876495271921158,20.884565353393555,907.2435302734375,-0.007936634123325348,0.0,0.0
43,10.5,21.180240631103516,22.16794204711914,160.94613647460938,115.83708190917969,116.1313247680664,-0.009465684182941914,0.07869351655244827,20.88460922241211,907.2734985351562,-0.02272406592965126,0.0,0.0
44,10.75,20.705402374267578,22.22489356994629,159.40203857421875,115.8182601928711,115.95745086669922,-0.00947809312492609,0.07862922549247742,20.8846492767334,907.2435302734375,-0.010758534073829651,0.0,0.0
45,11,21.16118621826172,22.186750411987305,159.29518127441406,115.8248519897461,115.97502899169922,-0.009489260613918304,0.0785713642835617,20.88468360900879,907.2635498046875,-0.011606346815824509,0.0,0.0
