LABORATORY,FSRI 
TEST IDENT,Nylon_HF75_2
OPERATOR,Dow
MATERIAL,Nylon
ORIENTATION,Horizontal
HEAT FLUX,75
SURF AREA,0.009999999776482582
C FACTOR,0.03706778958439827
SPEC HOLDER DIFF,305.219970703125
SPECIMEN MASS,36.400001525878906
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,1231
TIME TO IGN,30.75
END OF TEST SCAN,751
END OF TEST TIME,187.75
TEST STATUS,1
PRE TEST CMT,Dimensions: 99.53 x 99.88 x 3.11 mm; 60 mm spacing
