##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass(subtr.2)/%,Sensit./(uV/mW)
48.906,10.01,-0.004797188,99.43423,1.0888
49.006,10.32072,-0.001567878,99.39123000000001,1.08871
49.106,10.391639999999999,0.004672496,99.38554,1.08863
49.206,10.43634,0.01271456,99.37248000000001,1.08855
49.306,10.47101,0.01676957,99.37822,1.08846
49.406,10.50121,0.02271603,99.36092,1.08838
49.506,10.527619999999999,0.03114653,99.34585,1.08829
49.606,10.55149,0.03414787,99.34572,1.0882100000000001
49.706,10.572980000000001,0.03922796,99.36336,1.08812
49.806,10.59271,0.04416489,99.36609,1.08804
49.906,10.61103,0.0517888,99.35546,1.08795
50.006,10.62797,0.05498789,99.33485999999999,1.0878700000000001
50.106,10.64446,0.06101317,99.34645,1.08779
50.206,10.66007,0.06484474,99.34855999999999,1.0877
50.306,10.67503,0.07032454,99.34369000000001,1.08762
50.406,10.689589999999999,0.0770168,99.38019,1.0875299999999999
50.506,10.70368,0.08345012,99.35181,1.08745
50.606,10.71729,0.08692772,99.37275,1.0873700000000002
50.706,10.7299,0.09122226,99.35906,1.08728
50.806,10.74232,0.09612214,99.37321,1.0872
50.906,10.75416,0.09923049,99.34638000000001,1.08711
51.006,10.76592,0.10615,99.36475,1.08703
51.106,10.77716,0.11044000000000001,99.35095,1.08694
51.206,10.787930000000001,0.11442999999999999,99.36910999999999,1.08686
51.306,10.79854,0.11872,99.34168000000001,1.0867799999999999
51.406,10.80892,0.1231,99.34382,1.08669
51.506,10.81906,0.12819,99.35221999999999,1.08661
51.606,10.82893,0.13402,99.33698000000001,1.0865200000000002
51.706,10.83885,0.13604000000000002,99.36381999999999,1.08644
51.806,10.848339999999999,0.14049,99.33691,1.08636
51.906,10.857660000000001,0.1458,99.33892,1.08627
52.006,10.866769999999999,0.1512,99.34124,1.08619
52.106,10.87583,0.15336,99.322,1.0861
52.206,10.88476,0.15688,99.3271,1.08602
52.306,10.89322,0.16202,99.3235,1.08594
52.406,10.90144,0.16496,99.30004,1.08585
52.506,10.909880000000001,0.16866,99.32384,1.0857700000000001
52.606,10.91814,0.17190999999999998,99.33431,1.08569
52.706,10.9262,0.17690999999999998,99.3213,1.0856
52.806,10.93419,0.18149,99.33529,1.08552
52.906,10.94213,0.1845,99.34791,1.08543
53.006,10.94996,0.18817,99.31891,1.08535
53.106,10.95764,0.1934,99.32698,1.0852700000000002
53.206,10.96524,0.1976,99.33596,1.08518
53.306,10.97277,0.20154,99.32308,1.0851
53.406,10.98029,0.20593000000000003,99.31379,1.08502
53.506,10.987910000000001,0.20890999999999998,99.33339000000001,1.08493
53.606,10.99537,0.21249,99.32174,1.08485
53.706,11.00261,0.21575,99.30807,1.08476
53.806,11.0097,0.21827,99.32611999999999,1.0846799999999999
53.906,11.01671,0.22241,99.33598,1.0846
54.006,11.023610000000001,0.22575,99.33103,1.08451
