##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass(subtr.2)/%,Sensit./(uV/mW)
49.003,10.01,-0.0037256740000000004,99.51139,1.0887200000000001
49.103,10.31517,0.002311642,99.5315,1.08863
49.203,10.3745,0.009436070999999999,99.50354,1.08855
49.303,10.4252,0.01601453,99.49571999999999,1.08846
49.403,10.46488,0.02085977,99.48203000000001,1.08838
49.503,10.496789999999999,0.02792743,99.48816,1.08829
49.603,10.52333,0.03396449,99.49439,1.0882100000000001
49.703,10.548060000000001,0.03963768,99.50168000000001,1.0881299999999998
49.803,10.56953,0.04595453,99.4912,1.08804
49.903,10.59035,0.05172772,99.48369,1.08796
50.003,10.60904,0.058216,99.46879,1.0878700000000001
50.103,10.62669,0.06428559,99.48815,1.08779
50.203,10.64303,0.0679641,99.51781,1.0877
50.303,10.65904,0.07626387,99.4892,1.08762
50.403,10.673789999999999,0.07940421,99.47108,1.08754
50.503,10.6881,0.08467007,99.45313,1.08745
50.603,10.702210000000001,0.0913917,99.4485,1.0873700000000002
50.703,10.71525,0.0971422,99.46240999999999,1.08728
50.803,10.7281,0.10047,99.48291,1.0872
50.903,10.74048,0.10693,99.49501,1.08712
51.003,10.75227,0.10982,99.50402,1.08703
51.103,10.763760000000001,0.11704,99.50612,1.08695
51.203,10.77496,0.12,99.50463,1.08686
51.303,10.78585,0.12514,99.50139,1.0867799999999999
51.403,10.79646,0.13058,99.4983,1.08669
51.503,10.80693,0.1348,99.49533000000001,1.08661
51.603,10.81696,0.13729,99.49313000000001,1.08653
51.703,10.82696,0.14277,99.48589,1.08644
51.803,10.83637,0.14670999999999998,99.48055,1.08636
51.903,10.84567,0.15115,99.47091999999999,1.08627
52.003,10.85518,0.1577,99.46710999999999,1.08619
52.103,10.864419999999999,0.16267,99.47119,1.0861100000000001
52.203,10.87343,0.16574,99.48066,1.08602
52.303,10.88231,0.16919,99.49401,1.08594
52.403,10.89108,0.17376,99.49831999999999,1.08586
52.503,10.89983,0.17729,99.50843,1.0857700000000001
52.603,10.90841,0.18109,99.51358,1.08569
52.703,10.91672,0.18482,99.51349,1.0856
52.803,10.92517,0.18866,99.50546999999999,1.08552
52.903,10.93348,0.19308,99.49857,1.08544
53.003,10.94139,0.19755,99.4969,1.08535
53.103,10.94928,0.20145,99.49221,1.0852700000000002
53.203,10.95701,0.20563,99.49136999999999,1.0851899999999999
53.303,10.96459,0.20854,99.49258,1.0851
53.403,10.97208,0.21178000000000002,99.49091,1.08502
53.503,10.9795,0.21688000000000002,99.48652,1.08493
53.603,10.98681,0.22046,99.48593000000001,1.08485
53.703,10.994019999999999,0.22261,99.48653,1.08477
53.803,11.00114,0.22554000000000002,99.48626999999999,1.0846799999999999
53.903,11.00821,0.23046,99.48619000000001,1.0846
54.003,11.015260000000001,0.23475,99.48693,1.0845200000000002
54.103,11.022260000000001,0.23814000000000002,99.48523,1.08443
54.203,11.02917,0.24148000000000003,99.48105,1.08435
54.303,11.03595,0.2449,99.48071,1.08427
54.403,11.042710000000001,0.24821,99.47995999999999,1.08418
54.503,11.04946,0.25146999999999997,99.47794,1.0841
54.603,11.05607,0.25503000000000003,99.48106999999999,1.0840100000000001
54.703,11.062669999999999,0.25844,99.4845,1.0839299999999998
54.803,11.06927,0.26145999999999997,99.4882,1.08385
54.903,11.07569,0.26449,99.50018,1.08376
55.003,11.08206,0.26804,99.51116999999999,1.08368
55.103,11.08847,0.27221999999999996,99.5157,1.0836
55.203,11.09479,0.27644,99.52304000000001,1.08351
55.303,11.10103,0.27981,99.53191,1.08343
55.403,11.107280000000001,0.28202,99.53754,1.08335
55.503,11.11352,0.28436,99.54104,1.0832600000000001
55.603,11.11974,0.28699,99.54184000000001,1.08318
55.703,11.125919999999999,0.28938,99.53743,1.0831
55.803,11.132,0.29306,99.52658000000001,1.08301
55.903,11.13799,0.29805,99.51523,1.08293
56.003,11.14403,0.30144,99.51775,1.08285
56.103,11.15008,0.30364,99.52248,1.08276
56.203,11.156039999999999,0.30661,99.51063,1.0826799999999999
56.303,11.16192,0.30914,99.5024,1.0826
56.403,11.167760000000001,0.31109000000000003,99.50741,1.08251
56.503,11.17352,0.31493000000000004,99.50525,1.08243
56.603,11.17924,0.31979,99.49563,1.08235
56.703,11.18498,0.32281,99.49334,1.08227
56.803,11.19068,0.32494,99.5018,1.08218
56.903,11.19628,0.32782,99.5158,1.0821
57.003,11.20185,0.33082,99.51822,1.08202
57.103,11.207410000000001,0.33334,99.50666,1.0819299999999998
57.203,11.21291,0.33549,99.50375,1.08185
57.303,11.21834,0.33771999999999996,99.51041,1.0817700000000001
57.403,11.22379,0.34069,99.50761,1.08168
57.503,11.229239999999999,0.3439,99.49834,1.0816
57.603,11.23465,0.34644,99.49713,1.08152
57.703,11.24001,0.34917,99.50584,1.08144
57.803,11.24531,0.35298,99.51947,1.08135
