##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/mW,Sensit./(uV/mW)
48.875,10.00917,-0.04245,0.001306224,0.58408
48.975,11.07243,-0.04834043,0.02919388,0.58413
49.075,11.38384,-0.04677556,0.02613292,0.58417
49.175,11.60127,-0.04607019,0.04400595,0.58422
49.275,11.7753,-0.04870004,0.03493263,0.58427
49.375,11.92469,-0.04728813,0.05452201,0.58432
49.475,12.05269,-0.04870553,0.05860772,0.58436
49.575,12.17103,-0.0487,0.06777201,0.58441
49.675,12.28008,-0.04869503,0.06536809,0.5844600000000001
49.775,12.38134,-0.04738601,0.06047577,0.5845100000000001
49.875,12.47885,-0.04768228,0.08076767,0.58455
49.975,12.57057,-0.05012129,0.08453619,0.5846
50.075,12.65793,-0.04881025,0.08894883,0.58465
50.175,12.743219999999999,-0.04740965,0.08548635,0.5846899999999999
50.275,12.82442,-0.04755233,0.10111,0.5847399999999999
50.375,12.90292,-0.0475,0.09573434,0.5847899999999999
50.475,12.9793,-0.0475,0.10701,0.5848399999999999
50.575,13.054260000000001,-0.04878563,0.10608,0.5848800000000001
50.675,13.1267,-0.04744085,0.10640999999999999,0.5849300000000001
50.775,13.19697,-0.04617238,0.11689000000000001,0.58498
50.875,13.266079999999999,-0.04750275,0.10405999999999999,0.58502
50.975,13.33428,-0.04881078,0.12202,0.58507
51.075,13.400479999999998,-0.05012881,0.12414000000000001,0.58512
51.175,13.46631,-0.05013234,0.11912,0.58516
51.275,13.531070000000001,-0.04738498,0.12762,0.58521
51.375,13.594629999999999,-0.04774201,0.13491,0.58526
51.475,13.65681,-0.04881192,0.1325,0.58531
51.575,13.71795,-0.05014135,0.14487,0.58535
51.675,13.77886,-0.05012,0.13301,0.5854
51.775,13.83869,-0.05011699,0.13948,0.58545
51.875,13.897920000000001,-0.05013045,0.14368,0.58549
51.975,13.95701,-0.05142893,0.12905999999999998,0.58554
52.075,14.01513,-0.05144331,0.14282999999999998,0.5855899999999999
52.175,14.07325,-0.05003802,0.13574,0.58563
52.275,14.13045,-0.05006827,0.15767,0.58568
52.375,14.18699,-0.05136069,0.1594,0.58573
52.475,14.24288,-0.05265053,0.15761,0.58577
52.575,14.298129999999999,-0.05265033,0.16289,0.58582
52.675,14.3538,-0.05274899,0.15827,0.58586
52.775,14.408610000000001,-0.05161623,0.15887,0.58591
52.875,14.46256,-0.05265049,0.15737,0.58596
52.975,14.51648,-0.05265,0.14949,0.586
53.075,14.56962,-0.05265,0.15472,0.58605
53.175,14.62266,-0.05265,0.15267999999999998,0.5861
53.275,14.674920000000002,-0.05265183,0.15385,0.58614
53.375,14.7269,-0.05394348,0.1573,0.58619
53.475,14.7787,-0.05254233,0.16272,0.58624
53.575,14.82969,-0.05257236,0.16427,0.58628
53.675,14.880629999999998,-0.05385991,0.16124000000000002,0.58633
53.775,14.93144,-0.05385919,0.16677,0.58637
53.875,14.98215,-0.05264873,0.16692,0.5864199999999999
53.975,15.031789999999999,-0.05242992,0.16963,0.5864699999999999
54.075,15.08145,-0.05242698,0.17557,0.5865100000000001
54.175,15.13096,-0.0536853,0.17872000000000002,0.5865600000000001
54.275,15.179689999999999,-0.05242779,0.17834,0.5866100000000001
54.375,15.228720000000001,-0.0511255,0.18348,0.58665
54.475,15.277,-0.05301764,0.18657,0.5867
54.575,15.32515,-0.05385953,0.18026,0.5867399999999999
54.675,15.373070000000002,-0.05230829,0.1765,0.5867899999999999
54.775,15.41971,-0.05112409,0.18847,0.5868399999999999
54.875,15.46708,-0.05159927,0.18959,0.5868800000000001
54.975,15.51445,-0.05250408,0.18741,0.5869300000000001
55.075,15.56149,-0.05374835,0.18779,0.58697
55.175,15.608220000000001,-0.05375,0.19647,0.58702
55.275,15.6546,-0.05375,0.19754000000000002,0.58706
55.375,15.701,-0.05375,0.1874,0.58711
55.475,15.747079999999999,-0.05374978,0.2085,0.58716
55.575,15.793120000000002,-0.05394364,0.20325,0.5872
55.675,15.83888,-0.05506017,0.20390999999999998,0.58725
55.775,15.88454,-0.05505976,0.20299,0.58729
55.875,15.929920000000001,-0.05508361,0.22108000000000003,0.58734
55.975,15.97515,-0.05648368,0.20524,0.58738
56.075,16.01997,-0.05648,0.21469000000000002,0.58743
56.175,16.06476,-0.05647987,0.21821,0.58748
56.275,16.11039,-0.05650081,0.20708000000000001,0.5875199999999999
56.375,16.15482,-0.05517172,0.20798000000000003,0.58757
56.475,16.19876,-0.05517022,0.22330999999999998,0.5876100000000001
56.575,16.24245,-0.05609935,0.21061999999999997,0.5876600000000001
56.675,16.28608,-0.05648939,0.21545999999999998,0.5877
56.775,16.32969,-0.05649,0.21302,0.58775
56.875,16.37305,-0.05649006,0.21120999999999998,0.5877899999999999
56.975,16.41635,-0.056503,0.23367,0.5878399999999999
57.075,16.45938,-0.05780831,0.21795,0.5878899999999999
57.175,16.50252,-0.05781437,0.22371999999999997,0.5879300000000001
57.275,16.54533,-0.05650821,0.21652,0.5879800000000001
57.375,16.58814,-0.05515878,0.21344000000000002,0.58802
57.475,16.6306,-0.05647121,0.21653000000000003,0.58807
57.575,16.673070000000003,-0.05651971,0.2157,0.58811
57.675,16.71552,-0.05780559,0.22853,0.58816
57.775,16.7578,-0.05807265,0.2175,0.5882
57.875,16.799979999999998,-0.0584598,0.2254,0.58825
57.975,16.84196,-0.05845998,0.22703,0.58829
58.075,16.88393,-0.05845316,0.22909000000000002,0.58834
58.175,16.92579,-0.05976055,0.23063000000000003,0.58838
58.275,16.96752,-0.05895615,0.22826,0.58843
58.375,17.009220000000003,-0.05681756,0.22946,0.5884699999999999
58.475,17.050710000000002,-0.05681973,0.23573000000000002,0.5885199999999999
58.575,17.09224,-0.05682,0.233,0.5885600000000001
58.675,17.13373,-0.05682,0.23646999999999999,0.5886100000000001
58.775,17.17523,-0.05682,0.24145,0.58865
58.875,17.2163,-0.05681999,0.24358000000000002,0.5887
58.975,17.2574,-0.05681858,0.23596,0.5887399999999999
59.075,17.2982,-0.05615605,0.24595999999999998,0.5887899999999999
59.175,17.33919,-0.05713997,0.25006,0.58883
59.275,17.38004,-0.05714222,0.25187,0.5888800000000001
59.375,17.42076,-0.05852511,0.24889,0.58892
59.475,17.461370000000002,-0.05716638,0.25409,0.58897
59.575,17.50167,-0.05846635,0.24658000000000002,0.58901
59.675,17.54199,-0.05846003,0.25244,0.58906
