##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,DTG(subtr.2)/(mg/min),Sensit./(uV/mW)
71.683,13.17571,1.52935,-0.0372152,-0.005034055999999999,1.05331
71.783,13.18164,1.5324200000000001,-0.03670699,-6.954641e-05,1.0533
71.883,13.1876,1.538,-0.03706594,0.004682525999999999,1.05329
71.983,13.193470000000001,1.54169,-0.03757853,0.008586973000000001,1.05329
72.083,13.19927,1.54277,-0.03766665,0.0113973,1.05328
72.183,13.20512,1.54413,-0.03710843,0.01318531,1.0532700000000002
72.283,13.21098,1.54922,-0.0364459,0.01408239,1.05326
72.383,13.21679,1.55749,-0.03627271,0.01427365,1.05325
72.483,13.2226,1.55853,-0.03662196,0.01403351,1.05324
72.583,13.22843,1.55344,-0.0369953,0.01375269,1.0532299999999999
72.683,13.234279999999998,1.5563,-0.0365558,0.01390775,1.05322
72.783,13.240120000000001,1.5633299999999999,-0.03609133,0.01467536,1.05322
72.883,13.245920000000002,1.56434,-0.0366508,0.01596384,1.05321
72.983,13.251679999999999,1.56304,-0.03691279,0.01729605,1.0532
73.083,13.257420000000002,1.56495,-0.036182,0.01820196,1.05319
73.183,13.2632,1.57261,-0.03574804,0.0183821,1.05318
73.283,13.268989999999999,1.58182,-0.03585691,0.0175873,1.0531700000000002
73.383,13.27472,1.5845200000000002,-0.03579107,0.01561628,1.05316
73.483,13.280420000000001,1.58443,-0.03564649,0.01239476,1.05315
73.583,13.28615,1.58789,-0.03568509,0.007965712,1.05314
73.683,13.291889999999999,1.59352,-0.03557067,0.0025805520000000003,1.05313
73.783,13.297620000000002,1.59875,-0.03525842,-0.003438555,1.05312
73.883,13.303339999999999,1.60174,-0.03530685,-0.009713161,1.05311
73.983,13.30902,1.60354,-0.03562528,-0.01569115,1.0531
74.083,13.314670000000001,1.60697,-0.0356718,-0.02072302,1.0530899999999999
74.183,13.320329999999998,1.61151,-0.03566815,-0.0244182,1.05308
74.283,13.32603,1.61522,-0.03601414,-0.02652432,1.05308
74.383,13.33174,1.6163100000000001,-0.03661827,-0.02688806,1.0530700000000002
74.483,13.337439999999999,1.61544,-0.03709434,-0.02548239,1.05306
74.583,13.343129999999999,1.6170799999999999,-0.03680112,-0.02247049,1.05305
74.683,13.348820000000002,1.62135,-0.0362933,-0.01826912,1.05304
74.783,13.354510000000001,1.62479,-0.03690393,-0.01348291,1.05303
74.883,13.36018,1.62815,-0.03775107,-0.008574331999999999,1.05302
74.983,13.365789999999999,1.63284,-0.03749055,-0.003846511,1.05301
75.083,13.37139,1.63555,-0.03683212,0.0007291638000000001,1.053
75.183,13.37699,1.6355899999999999,-0.0365758,0.005162235,1.0529899999999999
75.283,13.3826,1.6393,-0.03677297,0.009280883,1.05298
75.383,13.3882,1.6465900000000002,-0.03718624,0.01299397,1.0529700000000002
75.483,13.3938,1.65015,-0.03737026,0.01634105,1.0529600000000001
75.583,13.399410000000001,1.6510900000000002,-0.03704111,0.01957209,1.05295
75.683,13.40505,1.65472,-0.03619513,0.02300218,1.05293
75.783,13.41066,1.65898,-0.03577279,0.02660245,1.05292
75.883,13.4162,1.66088,-0.03637523,0.03020671,1.05291
75.983,13.42174,1.66185,-0.03675853,0.03359259,1.0529
76.083,13.42733,1.66366,-0.03627542,0.0364178,1.0528899999999999
76.183,13.432889999999999,1.6673799999999999,-0.03575315,0.03816677,1.05288
76.283,13.4384,1.6720400000000002,-0.0354984,0.03845863,1.05287
76.383,13.44389,1.6751099999999999,-0.03521058,0.03706958,1.0528600000000001
76.483,13.44939,1.6772599999999998,-0.03473599,0.03391927,1.05285
76.583,13.454939999999999,1.6805400000000001,-0.03411489,0.02905841,1.05284
76.683,13.460510000000001,1.68445,-0.03391955,0.02282658,1.05283
76.783,13.46602,1.6883299999999999,-0.03449243,0.01567248,1.05282
76.883,13.47149,1.6939,-0.03491955,0.008072533,1.05281
76.983,13.47691,1.70112,-0.03459716,0.00043288550000000005,1.0528
77.083,13.482270000000002,1.7060099999999998,-0.03392728,-0.00698018,1.05279
77.183,13.487589999999999,1.70792,-0.03354196,-0.01398171,1.05277
77.283,13.49296,1.71055,-0.03415346,-0.02046032,1.0527600000000001
77.383,13.498389999999999,1.7139799999999998,-0.03518519,-0.02616838,1.05275
77.483,13.503879999999999,1.71537,-0.03512955,-0.03072469,1.05274
77.583,13.509360000000001,1.7165400000000002,-0.0345739,-0.03365063,1.05273
77.683,13.514779999999998,1.7212,-0.03498231,-0.03451038,1.05272
77.783,13.520179999999998,1.7280099999999998,-0.03577904,-0.03342023,1.05271
77.883,13.525620000000002,1.73386,-0.03602887,-0.03073183,1.0527
77.983,13.53105,1.7357099999999999,-0.03612972,-0.02693956,1.0526799999999998
78.083,13.536420000000001,1.73348,-0.0364313,-0.02252352,1.05267
78.183,13.541770000000001,1.7336799999999999,-0.03649395,-0.01786028,1.05266
78.283,13.547120000000001,1.73875,-0.03620164,-0.01344384,1.05265
78.383,13.552489999999999,1.74347,-0.03609782,-0.009962957,1.05264
78.483,13.557889999999999,1.74558,-0.03632213,-0.007816534,1.05263
78.583,13.563320000000001,1.7468099999999998,-0.03651689,-0.00705941,1.05261
78.683,13.568779999999999,1.7498799999999999,-0.03646463,-0.0076508340000000005,1.0526
78.783,13.57427,1.75732,-0.0361327,-0.009466146,1.05259
78.883,13.57973,1.7653900000000002,-0.03597161,-0.01217721,1.0525799999999998
78.983,13.58513,1.7688700000000002,-0.03641378,-0.01531161,1.05257
79.083,13.590470000000002,1.7693599999999998,-0.03674873,-0.01817439,1.05256
79.183,13.59576,1.76993,-0.03640168,-0.02009756,1.05254
79.283,13.60106,1.7722,-0.0362335,-0.02069463,1.05253
79.383,13.60638,1.7761099999999999,-0.03684488,-0.01975123,1.0525200000000001
79.483,13.6117,1.77856,-0.03763904,-0.01731838,1.05251
79.583,13.617029999999998,1.7793900000000002,-0.03802728,-0.0135414,1.0525
79.683,13.62238,1.7836599999999998,-0.03771488,-0.008664175999999999,1.0524799999999999
79.783,13.62774,1.7913700000000001,-0.03701922,-0.00308565,1.05247
79.883,13.633070000000002,1.7965099999999998,-0.03688199,0.002625461,1.05246
79.983,13.63836,1.79857,-0.03735198,0.007893981,1.05245
80.083,13.643670000000002,1.80152,-0.03774778,0.01218335,1.05243
80.183,13.648970000000002,1.80523,-0.03770386,0.01534178,1.0524200000000001
80.283,13.654229999999998,1.80739,-0.03713087,0.01746264,1.05241
80.383,13.659479999999999,1.8080200000000002,-0.03646505,0.0187353,1.0524
80.483,13.664779999999999,1.8084200000000001,-0.0362563,0.01938236,1.0523799999999999
80.583,13.670060000000001,1.8110400000000002,-0.03642313,0.01958462,1.05237
80.683,13.6753,1.8172700000000002,-0.03667618,0.01953265,1.05236
80.783,13.680539999999999,1.82303,-0.03674006,0.01950866,1.05235
80.883,13.6858,1.82525,-0.03649796,0.01968329,1.05233
80.983,13.69108,1.82781,-0.03629023,0.01983241,1.0523200000000001
81.083,13.69633,1.83274,-0.03631412,0.01966325,1.05231
81.183,13.70155,1.83519,-0.03626844,0.01889285,1.05229
81.283,13.706710000000001,1.834,-0.03595356,0.01734816,1.0522799999999999
81.383,13.71186,1.83572,-0.03546041,0.01504184,1.05227
81.483,13.717020000000002,1.8425200000000002,-0.03507641,0.0120191,1.05226
81.583,13.7222,1.8492,-0.03531107,0.008346957,1.05224
81.683,13.7274,1.85241,-0.03599893,0.004129665,1.05223
81.783,13.732610000000001,1.85185,-0.03616764,-0.00048059739999999995,1.0522200000000002
81.883,13.737810000000001,1.8504900000000002,-0.03566879,-0.005224665,1.0522
81.983,13.74295,1.8539700000000001,-0.03520342,-0.009741039,1.05219
82.083,13.74806,1.86047,-0.03512752,-0.01369211,1.05218
82.183,13.75317,1.86265,-0.0354639,-0.01677592,1.05216
82.283,13.75828,1.8617700000000001,-0.03596276,-0.01886226,1.05215
82.383,13.763379999999998,1.8647799999999999,-0.03622461,-0.01994946,1.0521399999999999
82.483,13.768460000000001,1.86999,-0.03634702,-0.020082,1.0521200000000002
82.583,13.773579999999999,1.8707799999999999,-0.03669137,-0.0193552,1.05211
82.683,13.7787,1.8688599999999997,-0.03697657,-0.01809962,1.0521
82.783,13.78379,1.8701,-0.03664908,-0.01678899,1.05208
82.883,13.788870000000001,1.8728799999999999,-0.03613506,-0.01593613,1.05207
82.983,13.79398,1.8726,-0.03624668,-0.01602993,1.05205
83.083,13.799129999999998,1.87211,-0.03677782,-0.01721453,1.0520399999999999
83.183,13.804260000000001,1.87665,-0.03709909,-0.01943574,1.05203
83.283,13.80936,1.88342,-0.03701136,-0.02241128,1.0520100000000001
83.383,13.814420000000002,1.88713,-0.03658175,-0.02576375,1.052
83.483,13.819460000000001,1.88723,-0.03639355,-0.02910595,1.05198
83.583,13.82448,1.88506,-0.03700471,-0.03207434,1.05197
83.683,13.82954,1.8828799999999999,-0.03779469,-0.03445569,1.05196
83.783,13.83465,1.88283,-0.03795674,-0.03606155,1.0519399999999999
83.883,13.83976,1.8848599999999998,-0.03784011,-0.03656182,1.05193
83.983,13.84481,1.8877400000000002,-0.03801077,-0.03564242,1.0519100000000001
84.083,13.849860000000001,1.8880099999999997,-0.03828497,-0.03327791,1.0519
84.183,13.85496,1.88355,-0.03839244,-0.02960082,1.05189
84.283,13.86006,1.8807599999999998,-0.03862538,-0.02506726,1.05187
84.383,13.8651,1.8856700000000002,-0.0392189,-0.02014783,1.05186
84.483,13.87011,1.89402,-0.03960065,-0.01503093,1.0518399999999999
84.583,13.8751,1.9003400000000001,-0.03926813,-0.009875823,1.0518299999999998
84.683,13.88009,1.9041099999999997,-0.03871185,-0.004987726,1.0518100000000001
84.783,13.88509,1.9061299999999999,-0.03851428,-0.0007001899,1.0518
84.883,13.89006,1.90776,-0.03872473,0.002675588,1.05178
84.983,13.895010000000001,1.9101299999999999,-0.03917971,0.004897122,1.05177
85.083,13.899970000000001,1.91285,-0.03938081,0.0059665230000000005,1.05176
85.183,13.90495,1.9152200000000001,-0.03895818,0.005969983000000001,1.05174
85.283,13.909920000000001,1.9165400000000001,-0.03839612,0.005096275999999999,1.0517299999999998
85.383,13.914860000000001,1.91662,-0.03824044,0.0035456809999999997,1.0517100000000001
85.483,13.9198,1.91726,-0.03838191,0.0014570310000000001,1.0517
85.583,13.92475,1.91989,-0.03857272,-0.001001547,1.05168
85.683,13.9297,1.9217400000000002,-0.0387143,-0.003456533,1.05167
85.783,13.93462,1.92009,-0.03876197,-0.005481889,1.05165
85.883,13.93953,1.91818,-0.03872677,-0.006678193000000001,1.05164
85.983,13.94445,1.9199599999999999,-0.03865553,-0.006704599,1.05162
86.083,13.94938,1.92362,-0.03869737,-0.005491246,1.05161
86.183,13.954279999999999,1.92612,-0.03897517,-0.003065095,1.05159
86.283,13.959179999999998,1.92858,-0.03925772,0.0005086204,1.05158
86.383,13.9641,1.93314,-0.03924895,0.0051094040000000005,1.05156
86.483,13.969,1.93895,-0.03907769,0.01034178,1.05154
86.583,13.97386,1.94396,-0.03901,0.01568687,1.0515299999999999
86.683,13.9787,1.94658,-0.03904122,0.02054138,1.05151
86.783,13.983579999999998,1.9457900000000001,-0.03904043,0.02428744,1.0515
86.883,13.98848,1.94396,-0.0388468,0.02652502,1.05148
86.983,13.993360000000001,1.94485,-0.03831822,0.0269967,1.0514700000000001
87.083,13.99821,1.94718,-0.03768203,0.02571052,1.05145
87.183,14.003060000000001,1.9470599999999998,-0.03736195,0.02284319,1.05144
87.283,14.0079,1.9464599999999999,-0.03741833,0.01868645,1.05142
87.383,14.01273,1.9510299999999998,-0.03765072,0.01362351,1.0514
87.483,14.017560000000001,1.9579900000000001,-0.03783739,0.008237300999999999,1.05139
87.583,14.02242,1.9578400000000002,-0.03775503,0.0032711209999999997,1.0513700000000001
87.683,14.027289999999999,1.9511,-0.03745018,-0.0006763136,1.05136
87.783,14.0321,1.94833,-0.03723802,-0.00316773,1.05134
87.883,14.03687,1.95291,-0.03734206,-0.004108603,1.05132
