##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,DTG(subtr.2)/(mg/min),Sensit./(uV/mW)
48.944,10.00917,0.01013394,0.00285,-0.03930366,1.054
49.044,10.5311,0.02097463,0.00296032,0.005281411999999999,1.054
49.144,10.70093,0.04621462,0.0039992709999999996,-0.002764961,1.054
49.244,10.80574,0.05851125,0.0028693079999999997,-0.00811285,1.0540100000000001
49.344,10.88603,0.07789849,0.0009244735,-0.005749705,1.0540100000000001
49.444,10.94847,0.09465536,0.001070082,-0.001196277,1.0540100000000001
49.544,11.00205,0.11197,0.001086639,0.0021397779999999997,1.0540100000000001
49.644,11.05154,0.12637,0.001854125,0.0033657390000000004,1.0540100000000001
49.744,11.09472,0.14891,0.002387758,0.003508468,1.0540200000000002
49.844,11.13396,0.16538,0.001820789,0.003817094,1.0540200000000002
49.944,11.16815,0.17462,0.002307205,0.004171546,1.0540200000000002
50.044,11.20129,0.19264,0.001710398,0.003929358,1.0540200000000002
50.144,11.23115,0.20443,0.002279861,0.002748772,1.0540200000000002
50.244,11.26051,0.21216,0.003395377,0.00078863,1.05403
50.344,11.28725,0.22536,0.0037514640000000004,-0.0012125460000000001,1.05403
50.444,11.31405,0.23705,0.002558157,-0.0028402009999999997,1.05403
50.544,11.33941,0.24311999999999998,0.0009882644000000001,-0.003648603,1.05403
50.644,11.36412,0.26754,0.001812123,-0.0036996629999999997,1.05403
50.744,11.38694,0.26782,0.002311765,-0.0032880459999999998,1.0540399999999999
50.844,11.408560000000001,0.28354,0.0026300359999999997,-0.002767509,1.0540399999999999
50.944,11.43023,0.29672,0.002219943,-0.002395611,1.0540399999999999
51.044,11.4505,0.30777,0.001692251,-0.002361186,1.0540399999999999
51.144,11.4699,0.31513,0.001003327,-0.00266966,1.0540399999999999
51.244,11.48925,0.32937,0.0013167460000000001,-0.003261615,1.0540399999999999
51.344,11.50804,0.34473000000000004,0.002984749,-0.003974107,1.0540399999999999
51.444,11.5264,0.34756,0.003597054,-0.004605229000000001,1.05405
51.544,11.544210000000001,0.36454000000000003,0.0031741190000000004,-0.00494868,1.05405
51.644,11.56212,0.37432,0.002518165,-0.004855965,1.05405
51.744,11.57887,0.3849,1.760371e-05,-0.0042834940000000005,1.05405
51.844,11.59545,0.3942,9.643221e-05,-0.003258536,1.05405
51.944,11.6114,0.40825,7.105134e-05,-0.001919962,1.05405
52.044,11.62726,0.41071,0.0002385662,-0.0003763143,1.05405
52.144,11.6426,0.42903,0.0004852443,0.001166243,1.05405
52.244,11.65753,0.43054,0.001337699,0.002568944,1.05405
52.344,11.67253,0.4418,0.001747882,0.003755955,1.05406
52.444,11.68683,0.44766000000000006,0.001154044,0.004598946,1.05406
52.544,11.70134,0.46003999999999995,0.00189832,0.005132079,1.05406
52.644,11.71527,0.47525,0.001775378,0.005341897,1.05406
52.744,11.72909,0.47547,0.0015366029999999999,0.005299925,1.05406
52.844,11.74274,0.4976,0.003152855,0.005070949,1.05406
52.944,11.75612,0.5083300000000001,0.00277493,0.00473474,1.05406
53.044,11.7693,0.5189699999999999,0.002519225,0.004358563,1.05406
53.144,11.7821,0.52055,0.002270062,0.004002131,1.05406
53.244,11.79497,0.53363,0.001728454,0.003688126,1.05406
53.344,11.80756,0.54001,0.002460768,0.0034374329999999997,1.05406
53.444,11.81992,0.55367,0.0007724634,0.0032424890000000003,1.05406
53.544,11.83201,0.55715,0.002168829,0.0030823879999999997,1.05406
53.644,11.84397,0.55802,0.0016829129999999999,0.0029294570000000003,1.05406
53.744,11.85587,0.56867,0.002144986,0.002756655,1.05406
53.844,11.86766,0.57811,0.002478809,0.002541665,1.05406
53.944,11.87953,0.5929800000000001,0.002422433,0.00226027,1.05406
54.044,11.89078,0.5885699999999999,0.0027505790000000004,0.001918228,1.05406
54.144,11.90209,0.5977,0.0026680109999999996,0.001492024,1.05406
54.244,11.91332,0.61322,0.0026434109999999996,0.0009833848,1.05406
54.344,11.92455,0.61969,0.0027173909999999996,0.00039380379999999997,1.05406
54.444,11.93571,0.62753,0.002700299,-0.0002622645,1.05406
54.544,11.9466,0.63745,0.002856257,-0.0009532100999999999,1.05406
54.644,11.95679,0.64291,0.002334775,-0.0016257889999999999,1.05406
54.744,11.967130000000001,0.64791,0.002952964,-0.002313149,1.05406
54.844,11.977780000000001,0.66096,0.0020923260000000003,-0.003000016,1.05406
54.944,11.98829,0.6673100000000001,0.003268712,-0.003630875,1.05406
55.044,11.998660000000001,0.67814,0.00221865,-0.004179677,1.05406
55.144,12.008610000000001,0.6741199999999999,0.003162485,-0.004616826,1.05406
55.244,12.01875,0.69502,0.002419984,-0.00495288,1.05406
55.344,12.02871,0.69668,0.003213453,-0.005162765,1.05406
55.444,12.03881,0.71403,0.001551101,-0.005246093,1.05406
55.544,12.04929,0.71519,0.002514992,-0.005193519000000001,1.05406
55.644,12.05908,0.72736,0.0006645325,-0.005022163,1.05406
55.744,12.06868,0.72553,0.00194681,-0.004750609,1.05406
55.844,12.07836,0.7253,0.001237689,-0.004389705,1.05405
55.944,12.08803,0.7378399999999999,0.0020745720000000002,-0.003962385,1.05405
56.044,12.09769,0.74303,0.0009127785000000001,-0.0034922290000000003,1.05405
56.144,12.10704,0.75498,0.001210273,-0.003021106,1.05405
56.244,12.116489999999999,0.76347,0.0008566935,-0.002553561,1.05405
56.344,12.125860000000001,0.76954,0.0007599661,-0.00212256,1.05405
56.444,12.13504,0.76774,0.0008723227,-0.001752919,1.05405
56.544,12.1442,0.78027,0.001096002,-0.001452762,1.05405
56.644,12.15344,0.79557,0.00136731,-0.001232614,1.05405
56.744,12.16262,0.7942899999999999,0.001881719,-0.001101917,1.0540399999999999
56.844,12.171610000000001,0.80385,0.002351031,-0.001060358,1.0540399999999999
56.944,12.1805,0.81844,0.001894122,-0.001097455,1.0540399999999999
57.044,12.18939,0.8135600000000001,0.0024194,-0.0012020569999999999,1.0540399999999999
57.144,12.19828,0.8201299999999999,0.0018834129999999998,-0.001359511,1.0540399999999999
57.244,12.20702,0.8233799999999999,0.002356767,-0.0015496960000000001,1.0540399999999999
57.344,12.21568,0.83154,0.0020027779999999998,-0.001755535,1.0540399999999999
57.444,12.22438,0.8412799999999999,0.00226924,-0.001961764,1.05403
57.544,12.233080000000001,0.8468200000000001,0.002505256,-0.0021503029999999997,1.05403
57.644,12.241610000000001,0.8496799999999999,0.002106895,-0.00230277,1.05403
57.744,12.24996,0.856,0.002258562,-0.002407081,1.05403
57.844,12.25842,0.87005,0.001280342,-0.002456725,1.05403
57.944,12.26682,0.8709600000000001,0.00105071,-0.002441741,1.05403
58.044,12.27533,0.8746,0.001139435,-0.0023540279999999998,1.0540200000000002
58.144,12.28378,0.8835700000000001,0.0006284425,-0.002193501,1.0540200000000002
58.244,12.29205,0.88661,0.000411524,-0.001962884,1.0540200000000002
58.344,12.3003,0.8895700000000001,0.0009139597,-0.0016627179999999999,1.0540200000000002
58.444,12.308539999999999,0.90348,0.0007849514,-0.0012952060000000001,1.0540200000000002
58.544,12.31664,0.90351,0.0007416839,-0.000870575,1.0540100000000001
58.644,12.324589999999999,0.90809,0.0009188466000000001,-0.00039548519999999996,1.0540100000000001
58.744,12.33264,0.9139299999999999,0.001292367,0.0001410726,1.0540100000000001
58.844,12.34075,0.9160200000000001,0.001369575,0.00073435,1.0540100000000001
58.944,12.34869,0.92589,0.0009849089,0.001363514,1.054
59.044,12.35662,0.93411,0.001521755,0.00203376,1.054
59.144,12.36435,0.93504,0.001490212,0.002721951,1.054
59.244,12.372060000000001,0.9369,0.001456949,0.0034356020000000003,1.054
59.344,12.37991,0.9428200000000001,0.0018641629999999998,0.004182872,1.05399
59.444,12.38775,0.94609,0.001445844,0.004940035,1.05399
59.544,12.39555,0.9585299999999999,0.001829366,0.005693538000000001,1.05399
59.644,12.40335,0.9668899999999999,0.00174175,0.006434784,1.05399
59.744,12.41111,0.96726,0.001136117,0.00714829,1.05398
59.844,12.41881,0.9698200000000001,0.0012086619999999999,0.007818331999999999,1.05398
59.944,12.42652,0.97335,0.0009676242999999999,0.008439548,1.05398
60.044,12.4342,0.9761,0.00036510629999999996,0.008993542,1.05398
60.144,12.44184,0.98572,0.0001194288,0.009467112,1.05397
60.244,12.4495,0.99924,0.000332857,0.009850859,1.05397
60.344,12.45716,0.99885,0.0002869732,0.01013194,1.05397
60.444,12.464789999999999,0.999,0.0008304652,0.01029912,1.05396
60.544,12.47227,1.0007700000000002,0.0018763679999999998,0.01034856,1.05396
60.644,12.47964,1.00291,0.002542304,0.01028036,1.05396
60.744,12.487060000000001,1.01105,0.002466425,0.01009541,1.05395
60.844,12.49447,1.0176399999999999,0.0031005629999999998,0.009796721999999999,1.05395
60.944,12.50193,1.01941,0.003726535,0.009385225,1.05395
61.044,12.50937,1.02157,0.003746259,0.008874611,1.0539399999999999
61.144,12.51662,1.03072,0.004243965,0.008291004,1.0539399999999999
61.244,12.52386,1.03673,0.004467461,0.007634608,1.0539399999999999
61.344,12.53115,1.0399200000000002,0.004374906,0.0069160509999999994,1.05393
61.444,12.53844,1.04376,0.004389301,0.0061540530000000005,1.05393
61.544,12.54572,1.0419100000000001,0.004345889,0.0053649330000000005,1.05393
61.644,12.55283,1.03952,0.004205638,0.0045832979999999995,1.05392
61.744,12.55987,1.04586,0.0039224740000000004,0.0038129929999999998,1.05392
61.844,12.56707,1.0609899999999999,0.003500428,0.003040745,1.05392
61.944,12.5742,1.06206,0.0032416840000000003,0.002303786,1.0539100000000001
62.044,12.58126,1.05996,0.002953791,0.001610922,1.0539100000000001
62.144,12.58832,1.0683799999999999,0.002471424,0.0009592531,1.0539
62.244,12.59532,1.0718,0.0021627770000000003,0.00036048190000000004,1.0539
62.344,12.60235,1.0750600000000001,0.0020699670000000002,-0.00019156700000000002,1.0539
62.444,12.60943,1.08335,0.002200433,-0.0006984708,1.05389
62.544,12.616439999999999,1.09222,0.0025032279999999997,-0.001152861,1.05389
62.644,12.62343,1.0961299999999998,0.002389979,-0.0015620360000000002,1.05388
62.744,12.6304,1.09382,0.002376827,-0.001931529,1.05388
62.844,12.63734,1.09048,0.00312031,-0.002265635,1.05388
62.944,12.64435,1.0966,0.003557045,-0.002574024,1.05387
63.044,12.65133,1.10395,0.0036675109999999996,-0.0028583009999999997,1.05387
63.144,12.65818,1.1062100000000001,0.0037416140000000003,-0.003120112,1.05386
63.244,12.66498,1.11468,0.003491415,-0.00336852,1.05386
63.344,12.67179,1.12484,0.002954495,-0.003610125,1.05385
63.444,12.67862,1.1305399999999999,0.002629497,-0.003849258,1.05385
63.544,12.68546,1.13306,0.003039572,-0.0040888190000000005,1.0538399999999999
63.644,12.69231,1.13622,0.002768686,-0.004331511,1.0538399999999999
63.744,12.69913,1.14094,0.0020896639999999998,-0.004576976,1.0538299999999998
63.844,12.70582,1.1447200000000002,0.002830343,-0.004822548,1.0538299999999998
63.944,12.71246,1.14704,0.002827869,-0.005069822,1.0538299999999998
