##Temp./°C,Time/min,DSC/(mW/mg),Mass loss/mg
51.0,10.672906223080041,0.019398533823068442,-0.005502230481986281
51.1,10.721026996503731,0.017564383709531395,-0.0056911753869979265
51.2,10.763574765878172,0.020514068903404015,-0.006027882697825504
51.300000000000004,10.801019731721649,0.019885409565114642,-0.006865193204903974
51.400000000000006,10.855161346275503,0.025405895922899546,-0.005881268941648088
51.50000000000001,10.895776889958764,0.026295166102862755,-0.00790711757163809
51.60000000000001,10.931445967487356,0.03199944082489137,-0.005946539592913247
51.70000000000001,10.96647801183636,0.029970107797404166,-0.006373111576842838
51.80000000000001,10.9965783878594,0.0330297388405576,-0.00782463559542279
51.90000000000001,11.027422578959737,0.03769261052946926,-0.009717518995382868
52.000000000000014,11.058361194076506,0.037506620773364086,-0.007783592777261816
52.100000000000016,11.072262860980866,0.037300556745396785,-0.0052580657547665055
52.20000000000002,11.110513431836567,0.04270361079645757,-0.003064041939333073
52.30000000000002,11.137663850419216,0.04539530052978047,-0.0035607110821649357
52.40000000000002,11.164474013855278,0.043265570161791,-0.004832738737427178
52.50000000000002,11.190224570589109,0.047535063703959546,-0.0062533560222606255
52.60000000000002,11.212769906401656,0.04533029589003479,-0.006524492338098931
52.700000000000024,11.23435948852866,0.04959992725558471,-0.006766731668363057
52.800000000000026,11.258978511975378,0.050125294825766886,-0.0056176027375531845
52.90000000000003,11.27850248366202,0.055502724757755306,-0.004822537052501019
53.00000000000003,11.305244212833944,0.05649409642772607,-0.005129435664481541
53.10000000000003,11.32185075734243,0.05697387620286043,-0.006183537127228966
53.20000000000003,11.346265815098478,0.05775957027370815,-0.007207830363411105
53.30000000000003,11.364465734726528,0.05806040666318024,-0.0075031156279576905
53.400000000000034,11.386278296832915,0.0586623451007795,-0.006806514496232374
53.500000000000036,11.404052422058705,0.059420524165699096,-0.007029174436070207
53.60000000000004,11.424438240371767,0.06168663781610362,-0.006236179817064702
53.70000000000004,11.446204601239218,0.06487773207386938,-0.006326169600757936
53.80000000000004,11.465927906601598,0.0661277215766829,-0.007080682837723451
53.90000000000004,11.482391807545811,0.06647576582037318,-0.009072459781375386
54.00000000000004,11.500513248525323,0.06869060333605281,-0.00848487538520093
54.100000000000044,11.520630495858205,0.06681964197736723,-0.007893778028527088
54.200000000000045,11.537712735449375,0.06870532815259511,-0.00633578913354782
54.30000000000005,11.554871283330309,0.068608812168105,-0.005141620290817883
54.40000000000005,11.574958396614358,0.07120032886040106,-0.004626416804319078
54.50000000000005,11.594252899852313,0.0719311199440964,-0.004618418040709393
54.60000000000005,11.608946992767404,0.07142516434756718,-0.005708039299411105
54.70000000000005,11.629181313219089,0.0727897428748987,-0.005474958841094946
54.800000000000054,11.645109591826031,0.07468633082829168,-0.005587927400702242
54.900000000000055,11.661203535624809,0.07581431580194042,-0.0069882990308434145
55.00000000000006,11.680353907424568,0.07920873504793757,-0.006382900430334182
55.10000000000006,11.69506921554056,0.0770948124075721,-0.007175562575300276
55.20000000000006,11.71390448540902,0.0783683745812862,-0.007011587926126772
55.30000000000006,11.728649420636735,0.08003186412948526,-0.0069369243846004736
55.40000000000006,11.745598484291236,0.08040164811940653,-0.007266048537434955
55.500000000000064,11.762030650704677,0.08034082192908798,-0.007087882880861152
55.600000000000065,11.778557703431634,0.08346937637295992,-0.0064955008077003384
55.70000000000007,11.794560981582142,0.08446737801266169,-0.006782630208278739
55.80000000000007,11.809696286240996,0.08353645692418588,-0.006242467148462438
55.90000000000007,11.826958447863037,0.08218765042692877,-0.006605766076377861
56.00000000000007,11.834350496079619,0.0833513964517123,-0.006934251496005572
56.10000000000007,11.857920723837061,0.08458334626763242,-0.006617589356095799
56.200000000000074,11.873176339779745,0.08462192932013868,-0.006122596323978158
56.300000000000075,11.88766319999884,0.085887605474398,-0.006815426312875239
56.40000000000008,11.90191165833489,0.08703101691591275,-0.006291144694302808
56.50000000000008,11.917789619236492,0.0890988437056206,-0.007196249534037413
56.60000000000008,11.932872227371607,0.09024138716072594,-0.006631508764171734
56.70000000000008,11.948889605513768,0.08919407590447492,-0.006750511555185135
56.80000000000008,11.963448215716733,0.08968230880877814,-0.006829918117640332
56.900000000000084,11.978632586161927,0.08941819881379032,-0.007162326877539371
57.000000000000085,11.993487910717178,0.09156016996515404,-0.006607796714030556
57.10000000000009,12.007760369621417,0.0932176042031636,-0.0063207936218665495
57.20000000000009,12.02360699773609,0.09370902845700013,-0.005813471706588302
57.30000000000009,12.03588548173504,0.09162060829261587,-0.005882707617216099
57.40000000000009,12.052929087356851,0.0922846003364306,-0.006419670541515821
57.50000000000009,12.066522931551452,0.09512096521744207,-0.006229219193093272
57.600000000000094,12.080929032049083,0.09457366748313789,-0.0066422902108733695
57.700000000000095,12.095936809441074,0.09625690809547183,-0.005510233642232798
57.8000000000001,12.108339641919224,0.09734572268261821,-0.006421526558286317
57.9000000000001,12.125191495278186,0.09699840612596589,-0.0047653843417734265
58.0000000000001,12.13605676357299,0.09624239838299076,-0.005052630270482084
58.1000000000001,12.152070583034286,0.09632354992263581,-0.0047179069902894
