##Temp./°C,Time/min,DSC/(uV/mg),Mass loss/mg
40.0,10.484058502099229,-2.3916057955972336,0.008587275217460721
40.1,10.516155386351752,-2.38644169679905,0.009169203874188181
40.2,10.541249079090047,-2.381659216439753,0.009477173548759765
40.300000000000004,10.573633477002735,-2.3752809466001628,0.01161399722726486
40.400000000000006,10.592040273098606,-2.3729361600572076,0.01036064166700168
40.50000000000001,10.61666427396725,-2.3665108178070686,0.01148171548157606
40.60000000000001,10.634117038813336,-2.363395944097066,0.008797212574621405
40.70000000000001,10.652330565015207,-2.359823327310628,0.008940461655210452
40.80000000000001,10.668843331487011,-2.356394631817738,0.009504662782891415
40.90000000000001,10.68479965846083,-2.352629210256084,0.009134040550625055
41.000000000000014,10.699143049160355,-2.3493887934915323,0.009404078419366968
41.100000000000016,10.71551945387298,-2.347255308627409,0.009673193506702482
41.20000000000002,10.727473307823605,-2.3447546874334466,0.008962779418641098
41.30000000000002,10.741771082549889,-2.3408084441688155,0.009217484546108157
41.40000000000002,10.757391264431103,-2.3377819551581878,0.008993051936708962
41.50000000000002,10.76969208036263,-2.334797043728055,0.009338185473604987
41.60000000000002,10.781595250576427,-2.331696558216236,0.008696756090192714
41.700000000000024,10.793873233508451,-2.329296260705158,0.009352723378708738
41.800000000000026,10.805264443921844,-2.3276293093247564,0.009111173223681046
41.90000000000003,10.817077821708427,-2.326605809504835,0.00939374415098948
42.00000000000003,10.828337269992106,-2.3209344541013865,0.009766782588153777
42.10000000000003,10.83858689126316,-2.318927364554343,0.009606950678521464
42.20000000000003,10.849399736731437,-2.3169097476707328,0.0099855340752808
42.30000000000003,10.858138071139704,-2.3143383645956166,0.009928899178907269
42.400000000000034,10.868713009666221,-2.3120368116715335,0.009800299159958836
42.500000000000036,10.878455637587699,-2.30978466248536,0.009705151391668831
42.60000000000004,10.88868036391152,-2.308000860284736,0.009646379779747694
42.70000000000004,10.898130094488273,-2.305750009662423,0.009666381398080848
42.80000000000004,10.90715008805672,-2.303665682888519,0.009693319160682279
42.90000000000004,10.916896608579558,-2.3021209332571813,0.00991624448704087
43.00000000000004,10.925647711503434,-2.300507616337903,0.01018678756936442
43.100000000000044,10.934125107619579,-2.2986245923776716,0.010374398910408367
43.200000000000045,10.942482643990997,-2.2965268525988916,0.01014282772973818
43.30000000000005,10.95017113195029,-2.294118704552886,0.010081715645560152
43.40000000000005,10.959245743736545,-2.2918255941610415,0.010120892389097413
43.50000000000005,10.966573330292519,-2.290925009465771,0.009968255039149554
43.60000000000005,10.974514550672517,-2.289120135363053,0.009823918796894926
43.70000000000005,10.983545381577592,-2.2870960128197226,0.009855664090952843
43.800000000000054,10.992000882931611,-2.2863172858574847,0.010156489931487656
43.900000000000055,10.999856380098416,-2.285023049358468,0.010418126710959541
44.00000000000006,11.006557716547208,-2.2830223825460707,0.010437024153817198
44.10000000000006,11.013794496606947,-2.28029769038478,0.010596232669021433
44.20000000000006,11.021120530354633,-2.277772382082769,0.010745290046716427
44.30000000000006,11.027827589043795,-2.2761381246440764,0.010544587196080535
44.40000000000006,11.037864517104287,-2.2736767440890735,0.011067429963072861
44.500000000000064,11.04540071476888,-2.2718139510042965,0.011334480489285426
44.600000000000065,11.05087579692507,-2.2704144478698836,0.01137384546389164
44.70000000000007,11.058337889555482,-2.2684026475630947,0.01160188332777512
44.80000000000007,11.065973272858653,-2.2665861612931355,0.011848269158488023
44.90000000000007,11.072714728047583,-2.2650343565107045,0.011882783759348925
45.00000000000007,11.079166347961053,-2.2634107058698314,0.01188062627872899
45.10000000000007,11.08659045973529,-2.261557534084403,0.011914005290005747
45.200000000000074,11.093917182634263,-2.259718974164934,0.011653144644870217
45.300000000000075,11.10029810547277,-2.257938407849781,0.011459695479963727
45.40000000000008,11.106095906261043,-2.2561694574526245,0.0111855512277792
45.50000000000008,11.112533906447991,-2.2550728879304422,0.01103139401887887
45.60000000000008,11.119785550285123,-2.2542517834232974,0.011174061064313179
45.70000000000008,11.126582432329434,-2.2523198933430355,0.011334406600324698
45.80000000000008,11.132811697124017,-2.250846863458775,0.011551938223413494
