##Temp./°C,Time/min,DSC(subtr.)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
64.032,11.566130000000001,0.49559,0.0004975152,1.06809
64.132,11.5704,0.49696999999999997,0.0002452216,1.0680399999999999
64.232,11.57466,0.4978,0.0008426389,1.068
64.332,11.57895,0.49878,0.001721895,1.06795
64.432,11.5832,0.50093,0.0018533879999999999,1.0679100000000001
64.532,11.58745,0.50429,0.001727082,1.06786
64.632,11.59171,0.50759,0.001827157,1.06782
64.732,11.59598,0.50875,0.002006817,1.06777
64.832,11.60022,0.50961,0.002078624,1.06772
64.932,11.604439999999999,0.51161,0.002049164,1.06768
65.032,11.60866,0.51231,0.00226962,1.0676299999999999
65.132,11.61287,0.5131600000000001,0.00279499,1.06759
65.232,11.61705,0.51661,0.0033352259999999997,1.06754
65.332,11.621210000000001,0.51962,0.003237254,1.0675
65.432,11.62538,0.52137,0.00258571,1.06745
65.532,11.629560000000001,0.52381,0.002204895,1.0674
65.632,11.63369,0.52623,0.002438428,1.06736
65.732,11.63776,0.5279,0.00309783,1.06731
65.832,11.6419,0.52964,0.003415005,1.0672700000000002
65.932,11.64609,0.53137,0.0030234579999999997,1.06722
66.032,11.65022,0.53265,0.002144468,1.0671700000000002
66.132,11.65433,0.53417,0.001900749,1.06713
66.232,11.658439999999999,0.5362100000000001,0.002510262,1.06708
66.332,11.66255,0.5382399999999999,0.003002694,1.06704
66.432,11.66665,0.53987,0.002871888,1.0669899999999999
66.532,11.67075,0.54119,0.002203349,1.06694
66.632,11.6748,0.54309,0.001856228,1.0669
66.732,11.67883,0.5451199999999999,0.001958936,1.06685
66.832,11.6829,0.54611,0.002017784,1.06681
66.932,11.68698,0.5473399999999999,0.001934397,1.06676
67.032,11.69104,0.5496,0.001788096,1.06671
67.132,11.69508,0.55145,0.0017256889999999999,1.06667
67.232,11.699110000000001,0.55284,0.001749555,1.0666200000000001
67.332,11.70314,0.55465,0.0017669060000000002,1.0665799999999999
67.432,11.7072,0.55677,0.001729685,1.06653
67.532,11.71128,0.55903,0.001655101,1.0664799999999999
67.632,11.71532,0.5614100000000001,0.001631581,1.06644
67.732,11.71932,0.56276,0.0016398629999999999,1.06639
67.832,11.72332,0.56253,0.001627844,1.06635
67.932,11.72734,0.56467,0.001665856,1.0663
68.032,11.73137,0.5693,0.00180458,1.06625
68.132,11.73537,0.57058,0.002019813,1.06621
68.232,11.739339999999999,0.57005,0.002194519,1.06616
68.332,11.743310000000001,0.57196,0.002217937,1.0661100000000001
68.432,11.7473,0.57462,0.002173842,1.06607
68.532,11.75132,0.57636,0.002170766,1.06602
68.632,11.75527,0.5775100000000001,0.002276995,1.06598
68.732,11.7592,0.57855,0.0024107539999999998,1.0659299999999998
68.832,11.76318,0.57997,0.002439226,1.06588
68.932,11.76717,0.58224,0.002366136,1.06584
69.032,11.771139999999999,0.58491,0.0021776,1.06579
69.132,11.77512,0.5864,0.00180226,1.06575
69.232,11.77908,0.58719,0.001425761,1.0657
69.332,11.78299,0.58873,0.001331221,1.06565
69.432,11.78689,0.5905,0.001473739,1.06561
69.532,11.79081,0.59201,0.001598992,1.06556
69.632,11.79472,0.5938100000000001,0.001266311,1.06551
69.732,11.79862,0.59608,0.0006186661,1.0654700000000001
69.832,11.80253,0.59854,0.0002465988,1.06542
69.932,11.80647,0.6001,0.0003923677,1.0653700000000002
70.032,11.81042,0.60048,0.0009529036,1.0653299999999999
70.132,11.81434,0.60215,0.001317987,1.06528
70.232,11.81822,0.6050800000000001,0.001125011,1.06524
70.332,11.82207,0.60659,0.00043107800000000005,1.0651899999999999
70.432,11.82595,0.60748,-0.0001150833,1.06514
70.532,11.82986,0.60963,0.0001314708,1.0651
70.632,11.83376,0.61206,0.0007327756,1.06505
70.732,11.83761,0.6138100000000001,0.0011030880000000001,1.065
70.832,11.84148,0.61503,0.0008593319,1.0649600000000001
70.932,11.845369999999999,0.61657,0.000268742,1.06491
71.032,11.849219999999999,0.61925,-4.775954e-06,1.0648600000000001
71.132,11.85308,0.62146,0.0001589486,1.06482
71.232,11.85695,0.622,0.00061281,1.06477
71.332,11.86082,0.6229600000000001,0.001039171,1.06472
71.432,11.86468,0.62498,0.0012769580000000001,1.0646799999999998
71.532,11.86856,0.62648,0.0013790570000000002,1.06463
71.632,11.87243,0.62732,0.001322805,1.06459
71.732,11.87624,0.6281100000000001,0.0010434589999999998,1.06454
71.832,11.88003,0.62871,0.0005197963,1.06449
71.932,11.88382,0.62931,-7.057506e-05,1.06445
72.032,11.88764,0.63113,-0.00018175950000000001,1.0644
72.132,11.89146,0.63415,0.0002693977,1.06435
72.232,11.89528,0.6370100000000001,0.0008265273,1.06431
72.332,11.89909,0.6392100000000001,0.001090139,1.06426
72.432,11.9029,0.64085,0.0008074436,1.06421
72.532,11.9067,0.64222,0.0001531142,1.06417
72.632,11.91051,0.64362,-0.0005413116,1.0641200000000002
72.732,11.91431,0.6452,-0.0008692105,1.06407
72.832,11.91809,0.64704,-0.0008115062,1.06403
72.932,11.92187,0.6490600000000001,-0.0007433949000000001,1.06398
73.032,11.92567,0.65044,-0.0007678374000000001,1.0639299999999998
73.132,11.92947,0.6503800000000001,-0.0008277854,1.06389
73.232,11.93324,0.65046,-0.0008919014999999999,1.06384
73.332,11.93698,0.6520199999999999,-0.0009503404,1.06379
73.432,11.94073,0.65436,-0.001021353,1.06375
73.532,11.944510000000001,0.6564399999999999,-0.001033621,1.0637
73.632,11.948319999999999,0.65732,-0.0008146847999999999,1.06365
73.732,11.952110000000001,0.65774,-0.0003816454,1.06361
73.832,11.955869999999999,0.65925,8.07424e-05,1.06356
73.932,11.95963,0.6614899999999999,0.0001894096,1.06351
74.032,11.96342,0.66361,-0.0002434482,1.0634700000000001
74.132,11.96722,0.66532,-0.0006823799000000001,1.06342
74.232,11.97101,0.66638,-0.0007463755,1.0633700000000001
74.332,11.97476,0.66665,-0.0004595483,1.06332
74.432,11.9785,0.66745,1.5200589999999999e-05,1.06328
74.532,11.98227,0.67064,0.00043124870000000004,1.06323
74.632,11.98604,0.67396,0.0005331553,1.06318
74.732,11.98976,0.67469,0.0001814045,1.06314
74.832,11.99347,0.67437,-0.00036003019999999997,1.0630899999999999
74.932,11.9972,0.67462,-0.0007451637,1.06304
75.032,12.000919999999999,0.6754600000000001,-0.0006501741,1.063
75.132,12.00463,0.67689,-0.0001580856,1.06295
75.232,12.00837,0.679,0.00024411040000000002,1.0629
75.332,12.0121,0.68135,0.0004285946,1.0628600000000001
75.432,12.0158,0.6832600000000001,0.0004890794,1.06281
75.532,12.01946,0.68471,0.00043015400000000003,1.06276
75.632,12.02311,0.68599,0.0002536843,1.06272
75.732,12.026760000000001,0.68758,5.3282559999999994e-05,1.06267
75.832,12.03042,0.68967,-4.9134840000000005e-05,1.0626200000000001
75.932,12.034089999999999,0.69167,8.13151e-05,1.06257
76.032,12.03775,0.69348,0.00035805769999999997,1.06253
76.132,12.0414,0.69555,0.0004557527,1.0624799999999999
76.232,12.04505,0.6975,0.0004222558,1.06243
76.332,12.04875,0.6984199999999999,0.0005468639,1.06239
76.432,12.05245,0.69872,0.0007578033,1.06234
76.532,12.05611,0.69923,0.0008457455,1.06229
76.632,12.05977,0.69997,0.0007374253,1.06225
76.732,12.06345,0.70091,0.0004739019,1.0622
76.832,12.06714,0.7024699999999999,0.000288171,1.06215
76.932,12.0708,0.7046,0.00029250610000000003,1.0621
77.032,12.07446,0.70649,0.0003769877,1.06206
77.132,12.07811,0.7077899999999999,0.00037500730000000006,1.0620100000000001
77.232,12.08178,0.70865,0.0001136968,1.06196
77.332,12.08545,0.7097100000000001,-0.0002910872,1.06192
77.432,12.08912,0.7116,-0.0005727506,1.06187
77.532,12.092789999999999,0.7135600000000001,-0.0005425258,1.06182
77.632,12.09649,0.71482,-0.000169924,1.06177
77.732,12.10019,0.7159300000000001,0.0001631565,1.0617299999999998
77.832,12.10388,0.71727,0.0001873802,1.06168
77.932,12.107569999999999,0.71844,-1.9318470000000003e-05,1.0616299999999999
78.032,12.11125,0.7194,-0.00039515800000000005,1.06159
78.132,12.114930000000001,0.72051,-0.0009192730000000001,1.06154
78.232,12.11859,0.72172,-0.0013836389999999999,1.06149
78.332,12.12222,0.7228100000000001,-0.001515673,1.06144
78.432,12.12585,0.72425,-0.0014296170000000002,1.0614
78.532,12.129480000000001,0.72644,-0.0013672629999999999,1.06135
78.632,12.13311,0.72842,-0.0014609129999999999,1.0613
78.732,12.13672,0.72939,-0.001773729,1.06125
78.832,12.14035,0.7296699999999999,-0.00226469,1.06121
78.932,12.143989999999999,0.73014,-0.002786433,1.06116
79.032,12.14763,0.73216,-0.003057383,1.06111
79.132,12.15126,0.73512,-0.0030206079999999997,1.0610700000000002
79.232,12.1549,0.7366,-0.00285369,1.06102
79.332,12.158539999999999,0.7369,-0.0026690729999999997,1.06097
79.432,12.162180000000001,0.7378899999999999,-0.002532384,1.06092
79.532,12.16582,0.7395,-0.00252965,1.0608799999999998
79.632,12.16946,0.74106,-0.002701225,1.06083
79.732,12.1731,0.74266,-0.0028673640000000003,1.0607799999999998
79.832,12.17672,0.74447,-0.002884162,1.06073
79.932,12.18035,0.7464,-0.0028309,1.06069
80.032,12.18398,0.7480899999999999,-0.002692665,1.06064
80.132,12.1876,0.74888,-0.002266399,1.06059
80.232,12.191189999999999,0.74897,-0.00168932,1.06054
80.332,12.19479,0.74942,-0.001435586,1.0605
80.432,12.19839,0.75032,-0.001584941,1.06045
80.532,12.20197,0.75122,-0.00190757,1.0604
80.632,12.20555,0.75269,-0.001997217,1.06035
80.732,12.20917,0.7553,-0.00151103,1.06031
80.832,12.21279,0.7572,-0.0008324707000000001,1.06026
80.932,12.216380000000001,0.75695,-0.0004103615,1.06021
81.032,12.21995,0.75678,-0.00017634130000000002,1.06016
81.132,12.22353,0.75822,1.120181e-06,1.0601200000000002
81.232,12.2271,0.75988,0.0001713861,1.06007
81.332,12.23067,0.76105,0.0003058922,1.06002
81.432,12.23423,0.7625,0.00028375599999999997,1.05997
81.532,12.2378,0.76431,0.00014221940000000002,1.0599299999999998
81.632,12.24137,0.76579,7.66934e-05,1.05988
81.732,12.24493,0.76686,9.693815999999998e-05,1.0598299999999998
81.832,12.24848,0.7678699999999999,8.831292e-05,1.05978
81.932,12.25203,0.7690899999999999,9.202383e-05,1.05974
82.032,12.25557,0.77064,0.00017907509999999998,1.05969
82.132,12.25911,0.77231,0.0001040806,1.05964
82.232,12.26268,0.77376,-0.0004160136,1.05959
82.332,12.26625,0.77455,-0.001332574,1.05955
82.432,12.269810000000001,0.77475,-0.0023982689999999997,1.0595
82.532,12.27339,0.77591,-0.003051399,1.05945
82.632,12.27699,0.77841,-0.003057924,1.0594
82.732,12.28058,0.77983,-0.002926387,1.05935
82.832,12.284130000000001,0.77976,-0.002939191,1.05931
82.932,12.2877,0.78078,-0.002970778,1.05926
83.032,12.291260000000001,0.7832399999999999,-0.002964687,1.05921
83.132,12.294789999999999,0.7852899999999999,-0.0029544859999999997,1.05916
83.232,12.29829,0.78664,-0.0029570029999999997,1.05912
83.332,12.3018,0.78795,-0.0029717059999999997,1.0590700000000002
83.432,12.30532,0.78903,-0.0029656390000000004,1.05902
83.532,12.3088,0.78937,-0.002914327,1.05897
83.632,12.31227,0.78967,-0.0029498759999999997,1.05892
83.732,12.31577,0.79084,-0.003217955,1.0588799999999998
83.832,12.319289999999999,0.79267,-0.003635233,1.05883
83.932,12.32281,0.79464,-0.00404784,1.0587799999999998
84.032,12.326319999999999,0.7964,-0.0042995229999999995,1.05873
84.132,12.32982,0.7976,-0.004320624,1.05869
84.232,12.33333,0.79777,-0.00427272,1.05864
84.332,12.336839999999999,0.7972100000000001,-0.004273888,1.05859
84.432,12.34037,0.79785,-0.004278108,1.05854
84.532,12.3439,0.8001199999999999,-0.00426927,1.05849
84.632,12.34742,0.80201,-0.0043030740000000005,1.05845
84.732,12.35092,0.80284,-0.004324469,1.0584
84.832,12.35442,0.80361,-0.004155011,1.05835
84.932,12.35792,0.8046300000000001,-0.0037841420000000003,1.0583
85.032,12.3614,0.80553,-0.003356213,1.05825
85.132,12.364889999999999,0.80679,-0.003023246,1.05821
85.232,12.36844,0.8092699999999999,-0.002916611,1.05816
85.332,12.37203,0.81176,-0.002962334,1.05811
85.432,12.37557,0.81243,-0.002995673,1.05806
85.532,12.3791,0.81238,-0.002970993,1.0580100000000001
85.632,12.38267,0.81325,-0.002917217,1.05797
85.732,12.38623,0.8145100000000001,-0.002990337,1.05792
85.832,12.38975,0.8154,-0.00329967,1.05787
85.932,12.39327,0.81625,-0.0037243190000000002,1.05782
86.032,12.39681,0.8173199999999999,-0.0041107209999999995,1.05777
86.132,12.40034,0.81839,-0.004324697,1.0577299999999998
86.232,12.40385,0.81945,-0.004329158,1.05768
86.332,12.40737,0.8209700000000001,-0.0042315320000000005,1.0576299999999998
86.432,12.41088,0.8227200000000001,-0.0040669059999999995,1.05758
86.532,12.41437,0.8236399999999999,-0.003776092,1.0575299999999999
86.632,12.41783,0.82415,-0.0034137440000000002,1.05749
86.732,12.42132,0.82583,-0.003135147,1.05744
86.832,12.42482,0.82819,-0.0029851009999999996,1.05739
86.932,12.42831,0.8293799999999999,-0.002926604,1.05734
87.032,12.4318,0.82936,-0.0029465740000000004,1.05729
87.132,12.435319999999999,0.8292,-0.0030498409999999998,1.05725
87.232,12.438839999999999,0.8296399999999999,-0.003263551,1.0572
87.332,12.44233,0.8311700000000001,-0.00360075,1.05715
87.432,12.44581,0.8333200000000001,-0.00394809,1.0571
87.532,12.44931,0.8354299999999999,-0.004179313,1.05705
87.632,12.452810000000001,0.83725,-0.004284889,1.057
87.732,12.45631,0.8386299999999999,-0.0042960559999999995,1.0569600000000001
87.832,12.45979,0.83936,-0.004277668,1.05691
87.932,12.46326,0.8395299999999999,-0.004276385,1.0568600000000001
88.032,12.46674,0.83986,-0.004280531,1.05681
88.132,12.47022,0.84077,-0.004279657,1.0567600000000001
88.232,12.47369,0.84195,-0.004281402,1.05672
88.332,12.47717,0.84311,-0.004284479,1.05667
88.432,12.48063,0.84416,-0.004272176,1.0566200000000001
88.532,12.4841,0.84511,-0.004263408,1.05657
88.632,12.4876,0.84603,-0.004321587,1.0565200000000001
88.732,12.4911,0.8467399999999999,-0.004497783,1.05647
88.832,12.49457,0.8468899999999999,-0.0048192059999999995,1.05643
88.932,12.49801,0.8468399999999999,-0.0051780409999999995,1.0563799999999999
89.032,12.50146,0.84749,-0.00537313,1.05633
89.132,12.5049,0.84888,-0.005324883000000001,1.0562799999999999
89.232,12.50833,0.85051,-0.0050477,1.05623
89.332,12.51174,0.85195,-0.004682149,1.05618
89.432,12.51517,0.8528700000000001,-0.004417486,1.0561399999999999
89.532,12.51862,0.8533,-0.00429009,1.05609
89.632,12.52205,0.85351,-0.0042611409999999995,1.0560399999999999
89.732,12.52548,0.85388,-0.004277994,1.05599
89.832,12.52891,0.8547399999999999,-0.004289406,1.0559399999999999
89.932,12.53235,0.8559100000000001,-0.004280877,1.05589
90.032,12.53578,0.8571,-0.00426027,1.05584
90.132,12.53921,0.8581700000000001,-0.004280853,1.0558
90.232,12.542639999999999,0.8591,-0.004398556,1.05575
90.332,12.54607,0.8600700000000001,-0.004629763,1.0557
90.432,12.54951,0.86125,-0.0049596,1.05565
90.532,12.55295,0.8625299999999999,-0.005302374,1.0556
90.632,12.556389999999999,0.8637600000000001,-0.005571278000000001,1.05555
90.732,12.55981,0.8647,-0.005715596,1.05551
90.832,12.56322,0.86535,-0.0057286690000000005,1.05546
90.932,12.56664,0.86634,-0.005691631,1.05541
91.032,12.57007,0.86784,-0.005677822,1.05536
91.132,12.57351,0.86903,-0.005719958000000001,1.05531
91.232,12.57696,0.8695200000000001,-0.005859736999999999,1.05526
91.332,12.58042,0.86987,-0.006159899,1.05521
91.432,12.5839,0.87051,-0.0065434840000000005,1.0551700000000002
91.532,12.58738,0.87155,-0.00673523,1.05512
91.632,12.59084,0.8728299999999999,-0.006619959,1.0550700000000002
91.732,12.59428,0.8739299999999999,-0.006288986,1.05502
91.832,12.597719999999999,0.8746700000000001,-0.005922897,1.05497
91.932,12.601180000000001,0.87516,-0.005761311999999999,1.05492
92.032,12.60465,0.87564,-0.005798458,1.05487
92.132,12.60811,0.8764,-0.005839518,1.05483
92.232,12.61155,0.8773,-0.005827619,1.0547799999999998
92.332,12.614989999999999,0.8779899999999999,-0.005801503,1.05473
92.432,12.61842,0.8785200000000001,-0.005808901,1.0546799999999998
92.532,12.62185,0.87921,-0.005899344,1.05463
92.632,12.62528,0.8801399999999999,-0.006104849,1.0545799999999999
92.732,12.62872,0.88129,-0.006432384,1.05453
92.832,12.63215,0.8819799999999999,-0.006779555,1.0544799999999999
92.932,12.635589999999999,0.88169,-0.007020302,1.05444
93.032,12.63902,0.8816799999999999,-0.007137401999999999,1.05439
93.132,12.64245,0.8833,-0.007157518000000001,1.05434
93.232,12.64589,0.88535,-0.007139782,1.05429
93.332,12.64932,0.8864200000000001,-0.007136674,1.05424
93.432,12.65273,0.88685,-0.007139965,1.05419
93.532,12.65612,0.8872200000000001,-0.007136111,1.0541399999999999
93.632,12.6595,0.88744,-0.00714157,1.05409
93.732,12.6629,0.8874299999999999,-0.007158901999999999,1.05405
93.832,12.666310000000001,0.8877799999999999,-0.007130864000000001,1.054
93.932,12.66972,0.8888299999999999,-0.007002842,1.05395
94.032,12.6731,0.8901,-0.006756826,1.0539
94.132,12.67643,0.89118,-0.006418155,1.05385
94.232,12.67976,0.89205,-0.006100466,1.0538
94.332,12.68313,0.89287,-0.005895566,1.05375
94.432,12.68652,0.89404,-0.005812962,1.0537
94.532,12.689919999999999,0.8955299999999999,-0.005818996999999999,1.05365
94.632,12.69332,0.89641,-0.005811362,1.05361
94.732,12.69672,0.8963200000000001,-0.005772762,1.05356
94.832,12.70013,0.8962700000000001,-0.005872528,1.05351
94.932,12.70353,0.8968700000000001,-0.0061903159999999995,1.05346
95.032,12.70693,0.89756,-0.006606491,1.05341
95.132,12.71033,0.8981899999999999,-0.006979776,1.05336
95.232,12.71373,0.89941,-0.007169715,1.05331
95.332,12.717139999999999,0.90115,-0.007161501,1.05326
95.432,12.72054,0.9022399999999999,-0.007118948000000001,1.05321
95.532,12.723939999999999,0.9023899999999999,-0.007122988,1.0531700000000002
95.632,12.72733,0.90245,-0.007131494,1.05312
95.732,12.730739999999999,0.9031399999999999,-0.007128417,1.0530700000000002
95.832,12.73414,0.9048,-0.007136138,1.05302
95.932,12.73754,0.9068299999999999,-0.007142366999999999,1.0529700000000002
96.032,12.74093,0.90775,-0.007101716,1.05292
96.132,12.74434,0.90759,-0.007084433,1.05287
96.232,12.74778,0.90781,-0.007261905999999999,1.05282
96.332,12.75125,0.90854,-0.00763543,1.05277
96.432,12.7547,0.90874,-0.008059351999999999,1.05272
