Sample ID:	C:\MCC\MCC Cal\Test\Bamboo_RugA_MCC_30K_min_211124_R1.txt
Sample Weight (mg):	4.9
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	108.064	80.011	19.994	103.127	20.100	-0.175	-0.004
0.500	108.072	80.010	19.994	103.126	20.098	-0.074	-0.014
1.000	108.083	80.011	19.994	103.126	20.101	-0.237	0.004
1.500	108.061	80.013	19.995	103.125	20.100	-0.193	0.004
2.000	108.058	80.010	19.994	103.125	20.098	-0.071	-0.018
2.500	108.064	80.011	19.994	103.127	20.098	-0.074	-0.011
3.000	108.058	80.010	19.994	103.127	20.099	-0.112	0.002
3.500	108.048	80.011	19.993	103.127	20.099	-0.158	-0.008
4.000	108.079	80.011	19.994	103.128	20.098	-0.051	0.002
4.499	108.053	80.009	19.994	103.128	20.099	-0.136	0.014
5.000	108.114	80.010	19.995	103.126	20.098	-0.078	0.020
5.500	108.110	80.010	19.994	103.126	20.099	-0.112	0.046
6.000	108.096	80.009	19.995	103.126	20.096	0.092	0.019
6.500	108.080	80.010	19.994	103.126	20.097	-0.018	-0.024
7.000	108.097	80.010	19.994	103.128	20.101	-0.245	-0.014
7.499	108.090	80.009	19.994	103.129	20.098	-0.051	0.005
7.999	108.118	80.008	19.994	103.130	20.097	-0.004	0.015
8.499	108.111	80.009	19.994	103.131	20.097	0.032	0.021
8.999	108.089	80.007	19.994	103.134	20.098	-0.066	-0.004
9.499	108.076	80.008	19.994	103.134	20.099	-0.113	-0.032
9.999	108.089	80.007	19.994	103.133	20.098	-0.028	-0.018
10.499	108.057	80.007	19.994	103.132	20.097	-0.025	-0.010
10.999	108.090	80.007	19.994	103.131	20.099	-0.147	-0.009
11.499	108.089	80.008	19.993	103.129	20.098	-0.048	0.016
11.999	108.084	80.007	19.994	103.130	20.100	-0.208	0.013
12.499	108.074	80.008	19.993	103.132	20.096	0.092	-0.010
12.999	108.073	80.008	19.994	103.137	20.096	0.083	-0.013
13.499	108.098	80.008	19.995	103.139	20.097	-0.020	0.006
13.999	108.076	80.008	19.995	103.140	20.098	-0.046	0.014
14.499	108.088	80.008	19.994	103.141	20.099	-0.130	-0.003
14.999	108.079	80.007	19.994	103.144	20.099	-0.105	-0.004
15.499	108.077	80.007	19.993	103.147	20.098	-0.094	-0.005
15.999	108.084	80.008	19.995	103.151	20.097	0.005	-0.003
16.499	108.060	80.009	19.995	103.156	20.095	0.142	-0.006
16.999	108.075	80.008	19.994	103.162	20.097	0.011	-0.013
17.499	108.067	80.009	19.994	103.165	20.096	0.103	-0.001
18.000	108.084	80.008	19.995	103.166	20.095	0.153	0.008
18.500	108.069	80.008	19.994	103.174	20.093	0.286	0.006
19.000	108.076	80.008	19.995	103.182	20.090	0.474	-0.003
19.500	108.110	80.007	19.994	103.190	20.088	0.575	0.017
19.999	108.089	80.008	19.995	103.199	20.087	0.639	0.027
20.499	108.102	80.009	19.994	103.211	20.084	0.827	0.002
20.999	108.094	80.008	19.994	103.222	20.082	0.975	-0.002
21.499	108.108	80.009	19.994	103.231	20.081	1.042	0.006
22.000	108.094	80.008	19.993	103.239	20.079	1.163	0.004
22.500	108.137	80.007	19.994	103.249	20.081	1.037	0.015
22.999	108.146	80.009	19.994	103.257	20.077	1.344	0.040
23.499	108.190	80.008	19.995	103.265	20.076	1.396	0.052
23.999	108.196	80.008	19.995	103.274	20.075	1.424	0.052
24.499	108.217	80.007	19.994	103.289	20.075	1.426	0.039
24.999	108.249	80.008	19.994	103.301	20.071	1.708	0.040
25.499	108.267	80.008	19.995	103.310	20.072	1.651	0.051
26.000	108.301	80.008	19.994	103.318	20.070	1.751	0.051
26.500	108.316	80.009	19.994	103.325	20.069	1.859	0.051
26.999	108.358	80.007	19.994	103.325	20.067	2.010	0.053
27.499	108.353	80.008	19.994	103.326	20.066	2.042	0.047
27.999	108.406	80.008	19.994	103.332	20.066	2.074	0.042
28.499	108.488	80.008	19.995	103.336	20.063	2.212	0.091
28.999	108.536	80.008	19.995	103.343	20.063	2.237	0.133
29.499	108.623	80.008	19.995	103.350	20.060	2.455	0.133
29.999	108.620	80.007	19.994	103.356	20.061	2.406	0.110
30.499	108.668	80.008	19.994	103.358	20.061	2.388	0.065
31.000	108.732	80.008	19.994	103.363	20.059	2.530	0.079
31.500	108.790	80.007	19.994	103.366	20.060	2.432	0.117
31.999	108.874	80.008	19.995	103.367	20.061	2.347	0.132
32.500	108.918	80.008	19.994	103.367	20.058	2.560	0.135
33.000	108.968	80.007	19.994	103.367	20.056	2.695	0.111
33.499	108.990	80.007	19.994	103.367	20.058	2.599	0.083
33.999	109.063	80.007	19.994	103.365	20.057	2.653	0.084
34.500	109.156	80.007	19.995	103.365	20.055	2.750	0.130
35.000	109.207	80.008	19.994	103.363	20.059	2.489	0.154
35.500	109.283	80.007	19.994	103.362	20.057	2.624	0.136
36.001	109.357	80.007	19.994	103.361	20.056	2.731	0.139
36.501	109.439	80.006	19.995	103.361	20.056	2.672	0.153
37.001	109.488	80.007	19.995	103.361	20.056	2.704	0.144
37.500	109.582	80.007	19.995	103.363	20.056	2.699	0.137
37.999	109.680	80.007	19.996	103.364	20.054	2.868	0.168
38.499	109.710	80.008	19.995	103.364	20.056	2.717	0.160
38.999	109.812	80.008	19.995	103.364	20.057	2.615	0.130
39.499	109.965	80.007	19.995	103.364	20.054	2.820	0.193
40.000	110.005	80.006	19.994	103.362	20.055	2.747	0.224
40.500	110.070	80.007	19.995	103.357	20.058	2.589	0.149
40.999	110.176	80.006	19.996	103.356	20.056	2.731	0.138
41.499	110.253	80.007	19.995	103.357	20.057	2.623	0.178
41.999	110.384	80.008	19.995	103.357	20.055	2.757	0.196
42.499	110.495	80.007	19.996	103.360	20.053	2.914	0.224
42.999	110.537	80.007	19.996	103.367	20.052	2.976	0.197
43.500	110.663	80.006	19.995	103.368	20.054	2.857	0.161
44.000	110.796	80.006	19.995	103.365	20.056	2.688	0.213
44.499	110.845	80.008	19.995	103.365	20.056	2.713	0.220
44.999	110.968	80.007	19.995	103.364	20.053	2.924	0.177
45.499	111.133	80.006	19.995	103.362	20.053	2.887	0.230
46.000	111.217	80.007	19.995	103.363	20.053	2.869	0.269
46.501	111.324	80.008	19.995	103.364	20.053	2.896	0.220
47.001	111.402	80.008	19.995	103.367	20.053	2.928	0.188
47.500	111.524	80.006	19.995	103.372	20.054	2.839	0.192
48.000	111.672	80.008	19.995	103.372	20.054	2.828	0.235
48.500	111.774	80.008	19.995	103.372	20.054	2.837	0.260
48.999	111.885	80.008	19.994	103.371	20.053	2.910	0.232
49.500	111.965	80.009	19.995	103.367	20.053	2.885	0.202
50.000	112.129	80.006	19.993	103.364	20.053	2.882	0.218
50.499	112.224	80.009	19.996	103.363	20.053	2.889	0.252
50.999	112.355	80.008	19.996	103.363	20.054	2.861	0.243
51.499	112.457	80.009	19.995	103.365	20.053	2.895	0.230
51.999	112.578	80.007	19.995	103.367	20.053	2.877	0.228
52.499	112.696	80.008	19.996	103.366	20.053	2.902	0.231
52.999	112.832	80.007	19.995	103.366	20.056	2.721	0.247
53.499	112.975	80.009	19.995	103.365	20.052	2.987	0.267
53.999	113.103	80.007	19.995	103.363	20.052	2.980	0.275
54.499	113.263	80.009	19.995	103.364	20.054	2.829	0.279
54.999	113.356	80.009	19.995	103.365	20.054	2.845	0.271
55.499	113.522	80.008	19.994	103.365	20.052	2.969	0.256
55.999	113.661	80.010	19.995	103.366	20.053	2.920	0.282
56.499	113.783	80.008	19.995	103.367	20.053	2.923	0.283
56.999	113.931	80.010	19.995	103.365	20.054	2.847	0.265
57.499	114.053	80.009	19.995	103.365	20.052	2.985	0.270
57.999	114.218	80.008	19.994	103.365	20.054	2.806	0.279
58.500	114.323	80.009	19.996	103.364	20.051	3.029	0.278
59.000	114.458	80.009	19.995	103.361	20.049	3.193	0.255
59.499	114.614	80.009	19.994	103.361	20.051	3.014	0.266
59.999	114.763	80.008	19.996	103.362	20.050	3.078	0.298
60.499	114.867	80.009	19.993	103.363	20.049	3.136	0.279
60.999	115.034	80.007	19.995	103.368	20.049	3.186	0.262
61.499	115.207	80.008	19.995	103.375	20.050	3.067	0.306
61.999	115.326	80.009	19.996	103.382	20.050	3.071	0.316
62.499	115.473	80.009	19.996	103.388	20.049	3.193	0.279
63.000	115.646	80.008	19.995	103.393	20.046	3.381	0.293
63.501	115.781	80.008	19.995	103.390	20.049	3.195	0.314
64.001	115.915	80.009	19.996	103.386	20.047	3.282	0.288
64.500	116.068	80.008	19.995	103.382	20.049	3.156	0.278
65.000	116.221	80.007	19.995	103.380	20.048	3.229	0.297
65.501	116.378	80.007	19.996	103.379	20.047	3.296	0.308
66.000	116.550	80.007	19.997	103.383	20.049	3.188	0.319
66.499	116.695	80.007	19.997	103.389	20.053	2.932	0.323
66.999	116.878	80.008	19.996	103.393	20.047	3.303	0.323
67.499	117.013	80.008	19.996	103.393	20.049	3.183	0.323
68.000	117.180	80.008	19.996	103.388	20.051	3.043	0.310
68.501	117.340	80.008	19.995	103.384	20.050	3.105	0.314
69.001	117.520	80.008	19.996	103.380	20.049	3.144	0.333
69.501	117.673	80.008	19.995	103.376	20.047	3.264	0.336
70.000	117.804	80.008	19.995	103.373	20.048	3.240	0.308
70.499	118.015	80.008	19.995	103.379	20.050	3.126	0.313
70.999	118.179	80.007	19.995	103.383	20.048	3.245	0.359
71.499	118.289	80.008	19.995	103.388	20.050	3.096	0.325
71.999	118.495	80.009	19.995	103.391	20.049	3.177	0.295
72.500	118.612	80.009	19.995	103.392	20.049	3.158	0.320
73.001	118.800	80.009	19.995	103.390	20.050	3.101	0.315
73.500	119.001	80.009	19.995	103.386	20.047	3.302	0.347
73.999	119.154	80.008	19.995	103.385	20.049	3.133	0.371
74.500	119.307	80.010	19.994	103.386	20.047	3.284	0.330
75.000	119.491	80.008	19.994	103.389	20.050	3.096	0.322
75.499	119.638	80.008	19.994	103.386	20.049	3.185	0.334
75.999	119.795	80.008	19.995	103.384	20.051	3.043	0.317
76.499	119.984	80.009	19.995	103.380	20.052	2.979	0.325
77.000	120.156	80.008	19.994	103.381	20.045	3.396	0.354
77.501	120.330	80.009	19.994	103.383	20.049	3.190	0.354
78.001	120.496	80.008	19.994	103.387	20.046	3.361	0.344
78.501	120.671	80.009	19.994	103.394	20.049	3.160	0.341
79.001	120.843	80.008	19.995	103.399	20.047	3.323	0.344
79.500	120.998	80.010	19.994	103.399	20.047	3.327	0.336
79.999	121.221	80.010	19.994	103.398	20.045	3.403	0.352
80.499	121.451	80.009	19.994	103.396	20.048	3.254	0.416
80.999	121.571	80.009	19.995	103.395	20.046	3.345	0.402
81.500	121.756	80.009	19.993	103.394	20.047	3.327	0.328
82.001	121.940	80.009	19.994	103.393	20.046	3.382	0.337
82.500	122.147	80.010	19.995	103.392	20.046	3.368	0.380
82.999	122.326	80.009	19.993	103.396	20.047	3.286	0.388
83.500	122.523	80.009	19.995	103.396	20.046	3.357	0.381
84.000	122.697	80.010	19.995	103.397	20.047	3.318	0.373
84.499	122.870	80.009	19.994	103.399	20.047	3.266	0.359
85.000	123.104	80.009	19.994	103.400	20.045	3.419	0.377
85.500	123.246	80.009	19.995	103.401	20.046	3.376	0.391
86.000	123.473	80.009	19.994	103.402	20.044	3.499	0.372
86.501	123.666	80.010	19.994	103.402	20.047	3.306	0.395
87.000	123.829	80.009	19.994	103.401	20.046	3.394	0.388
87.499	124.005	80.009	19.994	103.401	20.042	3.639	0.347
88.000	124.189	80.009	19.994	103.402	20.045	3.414	0.350
88.500	124.434	80.008	19.993	103.400	20.044	3.521	0.395
89.000	124.603	80.007	19.994	103.400	20.047	3.298	0.422
89.500	124.803	80.007	19.994	103.401	20.045	3.417	0.391
90.000	125.013	80.009	19.993	103.401	20.047	3.327	0.389
90.500	125.210	80.007	19.995	103.400	20.048	3.247	0.408
91.000	125.381	80.007	19.993	103.401	20.046	3.368	0.387
91.501	125.579	80.007	19.994	103.401	20.044	3.492	0.369
92.000	125.784	80.007	19.994	103.401	20.044	3.501	0.387
92.499	125.961	80.006	19.994	103.402	20.045	3.410	0.393
92.999	126.133	80.006	19.995	103.402	20.045	3.426	0.365
93.499	126.341	80.007	19.995	103.402	20.044	3.462	0.365
93.999	126.547	80.006	19.995	103.402	20.043	3.575	0.397
94.499	126.747	80.007	19.996	103.400	20.044	3.515	0.410
94.999	126.972	80.007	19.996	103.399	20.044	3.510	0.416
95.500	127.145	80.008	19.995	103.399	20.046	3.376	0.411
96.000	127.370	80.007	19.995	103.399	20.046	3.392	0.398
96.499	127.550	80.007	19.995	103.400	20.045	3.426	0.401
96.999	127.796	80.007	19.995	103.402	20.046	3.366	0.415
97.499	127.971	80.007	19.995	103.402	20.046	3.332	0.423
97.999	128.188	80.007	19.994	103.403	20.044	3.497	0.407
98.500	128.411	80.007	19.995	103.404	20.046	3.334	0.416
99.000	128.623	80.006	19.993	103.404	20.045	3.396	0.437
99.500	128.788	80.007	19.995	103.405	20.048	3.215	0.406
100.000	128.995	80.006	19.994	103.405	20.046	3.394	0.375
100.499	129.222	80.008	19.996	103.405	20.046	3.375	0.403
100.999	129.449	80.007	19.997	103.405	20.045	3.408	0.444
101.500	129.642	80.007	19.996	103.405	20.046	3.364	0.437
102.000	129.816	80.007	19.995	103.404	20.045	3.460	0.394
102.499	130.068	80.007	19.995	103.405	20.045	3.447	0.397
102.999	130.253	80.007	19.994	103.404	20.043	3.527	0.431
103.499	130.492	80.007	19.994	103.403	20.045	3.444	0.431
103.999	130.690	80.006	19.994	103.403	20.043	3.552	0.430
104.499	130.897	80.007	19.995	103.403	20.044	3.515	0.420
104.999	131.105	80.007	19.996	103.402	20.041	3.673	0.410
105.499	131.297	80.008	19.995	103.401	20.040	3.734	0.408
