Time after Ignition,Cotton_Raw_R1,Cotton_Raw_R2,Cotton_Raw_R3,Mean,Std. Dev.
57.25,37.89439745384655,51.59009331995565,43.646570394183136,44.37702038932844,6.877004377692026
57.5,38.2863748041987,52.13090255627322,43.0867414730615,44.501339611177805,7.029833076877571
57.75,38.38587740482923,51.743524505725,43.24698779344305,44.458796567999094,6.760772470478914
58.0,38.22654931853663,51.59861112476896,42.79808720803445,44.20774921711334,6.7965704198738806
58.25,37.80025916818454,52.159192424927895,43.29127383679325,44.41690847663523,7.245345476560225
58.5,37.654059852367936,51.810297890026405,42.42455303470147,43.96297025903194,7.202417268653602
58.75,37.7365780371578,52.729108508947,42.23209492614555,44.232593824083445,7.693860498304476
59.0,37.974438715474946,52.808508456397135,42.284784426643775,44.355910532838614,7.630830805387916
59.25,38.213445100167476,51.698648935561884,42.52113830996034,44.14441078189657,6.887593248671372
59.5,37.41985050804379,51.9220035440536,41.555335180606335,43.632396410901244,7.470859936162491
59.75,37.10290212143195,51.50934505246987,42.32979679662583,43.64734799017589,7.293034714166111
60.0,37.19214948597837,51.495342091030444,42.140345057784955,43.60927887826458,7.2638594838429915
60.25,37.37449956901128,51.618515112344866,42.498991751487445,43.83066881094786,7.214777719562957
60.5,37.283653566310214,50.898845847575174,41.68840122704843,43.290300213644606,6.947512179650902
60.75,36.77421616213885,50.92254163034277,41.836278116328685,43.177678636270095,7.1689116959780765
61.0,36.62069212222067,50.25821663682203,41.25618677693816,42.711698511993625,6.9342919270644625
61.25,36.20688040353628,50.26911820843471,40.92565847836705,42.46721903011268,7.156740858896763
61.5,36.00186593350454,49.551458169417,41.80955764296554,42.45429391529569,6.797766257052273
61.75,35.81703533967596,49.59983815569288,41.10544458350519,42.17410602629134,6.953268391610833
62.0,35.37673584796226,50.084119185488376,40.78384270843062,42.08156591396042,7.439075567425237
62.25,35.20198934541299,49.248504539061955,41.26303278562849,41.904508890034485,7.045194530014463
62.5,34.78079098200769,49.26608895212166,40.92920433771514,41.658694757281495,7.270150034554056
62.75,34.36449796073248,49.72079198970843,40.49010204138931,41.52513066394341,7.730291376346709
63.0,34.20987986110979,49.442996160749225,40.714475919792065,41.45578398055036,7.643566659635675
63.25,34.0236073651037,48.91577192242567,40.691599954942205,41.21032641415719,7.459621247436524
63.5,34.311352437367134,49.0756918202317,40.208691899134365,41.198578718911065,7.431778810626504
63.75,33.538727053588154,48.17441807255049,40.74850626242042,40.82055046285302,7.31811148287218
64.0,33.65099759760324,48.655492140291116,40.24795612249071,40.85148195346169,7.5204319484903595
64.25,33.957636346646574,48.943277475728095,40.78625640999493,41.2290567441232,7.50262714749527
64.5,33.180693265176345,48.40151777215616,39.751129848027176,40.44444696178656,7.634061247674339
64.75,32.50447877014197,47.96864979309473,39.68935435722467,40.05416097348712,7.738537281504468
65.0,33.198814387511014,48.950098730829644,39.525320068724064,40.55807772902157,7.926265255761761
65.25,33.10734118030663,47.591831134785316,39.19606385860233,39.965078724564755,7.272802087806451
65.5,33.409185606794296,47.97613286847461,39.22454115063218,40.203286541967024,7.332628794432341
65.75,32.82258589186707,48.0813817973654,39.25024954699462,40.05140574540903,7.660881252317291
66.0,32.40318453010611,48.3041459705136,39.23153668324598,39.9796223946219,7.976833197203329
66.25,32.67429986031034,48.89595183199905,38.56182218892003,40.044024627076475,8.21177150336063
66.5,32.223116688761124,47.6181478230346,38.86895650175357,39.570073671183096,7.721426025693962
66.75,32.30316059669443,47.75388159581699,38.35659796860671,39.47121338703938,7.785433224711236
67.0,32.01380899759463,47.429670762677475,38.40398401572431,39.28248792533214,7.745387358256071
67.25,31.91193857572847,47.64823089394718,38.74153957129045,39.43390301365537,7.890959975399054
67.5,32.23996979899684,47.451794135279194,38.387594107118765,39.359786013798264,7.652370073188951
67.75,32.289118815029354,47.04330104758169,37.92989662170361,39.08743882810489,7.444890953368023
68.0,32.02640999829375,47.11382818248624,38.50707649252267,39.21577155776755,7.568634843074566
68.25,31.390477037512518,46.49402379907044,38.718835273414186,38.867778703332384,7.552874903215897
68.5,31.70127680409621,47.458925576077824,38.483569960197265,39.214590780123764,7.904218322178223
68.75,31.82691686709737,46.36505711232852,38.1451737320697,38.7790492371652,7.289768793622502
69.0,31.420203918053637,46.744580234813576,39.0333077779366,39.06603064360127,7.662240564213003
69.25,31.118585150565746,45.88393244373039,38.2906048906537,38.43104082831661,7.383675362675525
69.5,30.51703966391559,45.87284519355407,38.087769823240684,38.15921822690345,7.678152090301963
69.75,31.00154410395453,45.48229750757202,38.092112656723344,38.19198475608329,7.240893288211601
70.0,30.735777223568544,45.471433316832865,38.52926532933927,38.245491956580224,7.371925502882863
70.25,31.20789876638388,45.30837633927208,38.05622575380781,38.190833619821255,7.051202479299207
70.5,30.971432930658093,45.035468636318065,38.50501792175873,38.1706398295783,7.037977807148678
70.75,30.69500499935537,44.98662069708469,38.45966062899714,38.047095441812395,7.154734609903666
71.0,30.708336636036922,45.399398089374984,38.47900664788019,38.19558045776403,7.349630566251046
71.25,30.336742923068574,45.30416835220252,38.601222414957576,38.080711230076226,7.497276499793862
71.5,29.925712131820497,45.09668127789284,38.684204704693805,37.902199371469045,7.615656600954623
71.75,30.369202310019507,44.51857070772065,38.71574952648446,37.86784084807487,7.112690655346799
72.0,30.27743177904434,44.37916152296605,39.15385304154487,37.93681544785176,7.129206184491955
72.25,30.033514808869864,44.842280988788474,39.088504778233656,37.988100191964,7.46545756353807
72.5,30.037889740076796,44.67295218389211,39.181270059151075,37.964037327706656,7.393071406761067
72.75,30.137730318088476,43.53707384327974,38.940706384120055,37.53850351516275,6.808834804194132
73.0,30.087917211977125,43.835542132866365,38.73795375250136,37.553804365781616,6.949888852990044
73.25,29.698553991367188,43.33670924152754,39.33046261356715,37.45524194882062,7.009790229599483
73.5,29.690989536122363,43.05935370826158,39.414946750671334,37.38842999835176,6.910742924628856
73.75,29.770189988182963,42.47434137913236,39.006709619796474,37.08374699570393,6.566749925288996
74.0,29.770139418603378,42.45755127666301,38.94507541577603,37.05758870368081,6.550920506330395
74.25,29.47530549316464,42.02056239731131,38.718609570495985,36.738159153657314,6.502884405241052
74.5,29.479812420602155,41.78482409605455,38.4297223166256,36.56478627776077,6.360960454604916
74.75,29.20690422737364,41.15838190747245,38.97440648268485,36.44656420584365,6.364113812379089
75.0,29.0992521338874,40.97709193937883,38.39600520264876,36.15744975863833,6.247328826639487
75.25,29.62781480775344,40.5199832902974,38.29441921717509,36.14740577174197,5.75474444386403
75.5,29.053007993791695,40.35780482473444,38.30798042693904,35.90626441515506,6.022938460433406
75.75,28.932613063012244,40.211757272140915,39.01397657245876,36.0527823025373,6.195262476339638
76.0,28.83169059528513,40.08530066603051,38.31545241471512,35.744147892010254,6.051416372838456
76.25,29.010037796367516,40.14113500322875,38.56684882411397,35.90600720790341,6.023735538440162
76.5,29.00471353140406,40.260242526401186,38.18560138297975,35.816852480261666,5.989988460957278
76.75,29.198520416393805,39.42940021736128,38.43287964189365,35.686933425216246,5.641178143271561
77.0,29.08067689606614,39.481681221828914,37.85125578272918,35.47120463354141,5.594077703312361
77.25,29.102113515467313,39.5304964253033,38.792464174834016,35.80835803853487,5.819489634243149
