LABORATORY,FSRI 
TEST IDENT,RawCotton_50_2
OPERATOR,Dow
MATERIAL,Raw cotton
ORIENTATION,Horizontal
HEAT FLUX,35
SURF AREA,0.009999999776482582
C FACTOR,0.037604935467243195
SPEC HOLDER DIFF,341.0999755859375
SPECIMEN MASS,6.210000038146973
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,939
TIME TO IGN,2.75
END OF TEST SCAN,459
END OF TEST TIME,114.75
TEST STATUS,1
