##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
49.678,10.00583,0.02556673,-0.00867,1.0751700000000002
49.778,10.41451,0.02846324,-0.009822849,1.07511
49.878,10.51706,0.03522407,-0.009649538000000001,1.0750600000000001
49.978,10.58589,0.04141181,-0.009214834,1.07501
50.078,10.64142,0.04768661,-0.008760973,1.0749600000000001
50.178,10.688310000000001,0.05151883,-0.009500765999999999,1.07491
50.278,10.72892,0.05938174,-0.008912645,1.07485
50.378,10.76644,0.06322572,-0.01041829,1.0748
50.478,10.80059,0.06787348,-0.01021434,1.07475
50.578,10.83222,0.06993679,-0.009785641999999999,1.0747
50.678,10.86218,0.07331012,-0.009875110999999999,1.07465
50.778,10.890889999999999,0.074768,-0.009687328,1.07459
50.878,10.91817,0.08187444,-0.01014748,1.07454
50.978,10.94406,0.08545107,-0.01050762,1.07449
51.078,10.968539999999999,0.08655111,-0.01047952,1.07444
51.178,10.99216,0.09375212,-0.01047962,1.07438
51.278,11.015139999999999,0.09466897,-0.01054401,1.07433
51.378,11.03726,0.09779173,-0.009025252,1.07428
51.478,11.05874,0.10177,-0.009820516,1.07423
51.578,11.07965,0.10559,-0.01052287,1.07418
51.678,11.09995,0.1075,-0.01075644,1.07412
51.778,11.11951,0.1095,-0.01086316,1.07407
51.878,11.13894,0.11423,-0.009332317,1.07402
51.978,11.157919999999999,0.11544000000000001,-0.009789269,1.07397
52.078,11.17655,0.11862,-0.009586053,1.07392
52.178,11.19496,0.12082000000000001,-0.009103189,1.07386
52.278,11.21311,0.12412999999999999,-0.009219603,1.07381
52.378,11.2309,0.12623,-0.00946839,1.07376
52.478,11.24823,0.12754000000000001,-0.008933185,1.07371
52.578,11.2653,0.12982,-0.008999364000000001,1.07366
52.678,11.281930000000001,0.13426,-0.008918448,1.0736
52.778,11.29839,0.13457,-0.007857282,1.07355
52.878,11.314869999999999,0.1392,-0.009064863000000001,1.0735
52.978,11.33111,0.13968,-0.00837266,1.07345
53.078,11.34689,0.13967000000000002,-0.009499733,1.0734
53.178,11.362630000000001,0.14298,-0.009338923,1.07334
53.278,11.37827,0.14481,-0.009561337,1.0732899999999999
