##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
49.377,10.01,-0.007547204,-0.00208,1.0540100000000001
49.477,10.60795,-0.002688542,-0.008339723,1.0540100000000001
49.577,10.755989999999999,0.002838642,-0.01232071,1.0540100000000001
49.677,10.853439999999999,0.006698974,-0.01192786,1.0540100000000001
49.777,10.919780000000001,0.01232614,-0.008899088000000001,1.0540200000000002
49.877,10.98119,0.01536952,-0.00503331,1.0540200000000002
49.977,11.035639999999999,0.01986423,-0.004356902,1.0540200000000002
50.077,11.08122,0.02304408,-0.0014341979999999998,1.0540200000000002
50.177,11.12064,0.0261234,-0.003496145,1.05403
50.277,11.15785,0.03089755,-0.006111013,1.05403
50.377,11.191410000000001,0.03389095,-0.008704591999999999,1.05403
50.477,11.224260000000001,0.03807372,-0.01200427,1.05403
50.577,11.25506,0.04015265,-0.01372558,1.05403
50.677,11.28359,0.04493946,-0.01383964,1.05403
50.777,11.31092,0.04706598,-0.01240762,1.0540399999999999
50.877,11.336960000000001,0.05020793,-0.009574141999999999,1.0540399999999999
50.977,11.36091,0.05321398,-0.00903333,1.0540399999999999
51.077,11.38371,0.05635807,-0.00829867,1.0540399999999999
51.177,11.40555,0.05879256,-0.00651387,1.0540399999999999
51.277,11.42699,0.06191103,-0.006304036999999999,1.0540399999999999
51.377,11.44881,0.06513237,-0.008321857,1.0540399999999999
51.477,11.46919,0.06672763,-0.01049924,1.05405
51.577,11.48878,0.07118791,-0.0108984,1.05405
51.677,11.507589999999999,0.07308047,-0.01055354,1.05405
51.777,11.525889999999999,0.07575517,-0.0100323,1.05405
51.877,11.54388,0.07882067,-0.008412270999999999,1.05405
51.977,11.56153,0.08091541,-0.007823732,1.05405
52.077,11.57893,0.08428621,-0.0071763569999999995,1.05405
52.177,11.5953,0.08677044,-0.006731417,1.05405
52.277,11.61192,0.08817659,-0.0065795969999999995,1.05405
52.377,11.62776,0.09047891,-0.006614757,1.05406
52.477,11.643419999999999,0.0921574,-0.006256014,1.05406
52.577,11.658430000000001,0.09557877,-0.00642009,1.05406
52.677,11.67371,0.09950874,-0.006788418,1.05406
52.777,11.68845,0.1023,-0.007604724,1.05406
52.877,11.70237,0.10543,-0.00366356,1.05406
52.977,11.71641,0.10611,0.0008175816,1.05406
53.077,11.73024,0.10860999999999998,0.00579997,1.05406
53.177,11.74381,0.11005999999999999,0.007519808,1.05406
53.277,11.75704,0.11302999999999999,0.001823319,1.05406
53.377,11.77015,0.11614000000000001,-0.009304172,1.05406
53.477,11.78329,0.1177,-0.01404097,1.05406
53.577,11.79626,0.11980999999999999,-0.01829683,1.05406
53.677,11.80906,0.12147000000000001,-0.01876659,1.05406
53.777,11.82143,0.12349,-0.01717927,1.05406
53.877,11.83395,0.12505,-0.01507588,1.05406
53.977,11.846060000000001,0.12700999999999998,-0.0146558,1.05406
54.077,11.85802,0.12864,-0.01341166,1.05406
54.177,11.86972,0.13065,-0.01219634,1.05406
54.277,11.881269999999999,0.13246,-0.01155477,1.05406
54.377,11.89281,0.13538,-0.01052891,1.05406
54.477,11.903960000000001,0.13771,-0.009271447,1.05406
54.577,11.915239999999999,0.13874,-0.007147848,1.05406
54.677,11.92649,0.14102,-0.005315421,1.05406
54.777,11.93742,0.14324,-0.0040238259999999994,1.05406
54.877,11.9484,0.14511,-0.002487851,1.05406
54.977,11.9594,0.14805,-0.0016315770000000002,1.05406
55.077,11.97025,0.14976,-0.0023059720000000003,1.05406
55.177,11.980889999999999,0.15128,-0.0026591709999999997,1.05406
55.277,11.99175,0.15369000000000002,-0.0045691279999999996,1.05406
55.377,12.002089999999999,0.156,-0.004290018,1.05406
55.477,12.012210000000001,0.15902,-0.006081574,1.05406
55.577,12.02246,0.16074000000000002,-0.006811954,1.05406
55.677,12.03267,0.16201,-0.007450887,1.05406
55.777,12.04256,0.16247,-0.008628143000000001,1.05406
55.877,12.05246,0.16376,-0.008292615,1.05405
55.977,12.06236,0.16735999999999998,-0.01021085,1.05405
56.077,12.07202,0.1693,-0.01091899,1.05405
56.177,12.08153,0.16979,-0.01090927,1.05405
56.277,12.091330000000001,0.17139000000000001,-0.0125494,1.05405
56.377,12.10091,0.17289000000000002,-0.01268804,1.05405
56.477,12.11041,0.17467,-0.01251187,1.05405
56.577,12.11973,0.17561,-0.01304232,1.05405
56.677,12.12913,0.17705,-0.01277684,1.05405
56.777,12.13832,0.17851,-0.0123503,1.0540399999999999
56.877,12.14745,0.18112999999999999,-0.01287558,1.0540399999999999
56.977,12.15656,0.18289,-0.01186361,1.0540399999999999
57.077,12.16565,0.18445999999999999,-0.01189949,1.0540399999999999
57.177,12.17455,0.1869,-0.01204349,1.0540399999999999
57.277,12.18343,0.18855999999999998,-0.01145569,1.0540399999999999
57.377,12.19241,0.18928,-0.01160552,1.0540399999999999
57.477,12.20122,0.19055999999999998,-0.01093675,1.05403
57.577,12.21003,0.19177,-0.009967506999999999,1.05403
57.677,12.2188,0.19355999999999998,-0.009482894,1.05403
57.777,12.22751,0.19535999999999998,-0.009074968000000001,1.05403
57.877,12.236139999999999,0.19723,-0.00891092,1.05403
57.977,12.24479,0.19916,-0.008808465,1.05403
58.077,12.25337,0.20027,-0.009110203,1.0540200000000002
58.177,12.26188,0.2015,-0.0097315,1.0540200000000002
58.277,12.27047,0.20404,-0.00987184,1.0540200000000002
58.377,12.27885,0.20486999999999997,-0.01048048,1.0540200000000002
58.477,12.28715,0.20606999999999998,-0.01183846,1.0540200000000002
58.577,12.29543,0.20714000000000002,-0.012249,1.0540100000000001
58.677,12.30372,0.20890999999999998,-0.01197075,1.0540100000000001
58.777,12.31207,0.21097,-0.01215194,1.0540100000000001
58.877,12.32039,0.21170999999999998,-0.01213332,1.0540100000000001
58.977,12.32852,0.2129,-0.01076497,1.054
59.077,12.33661,0.2132,-0.009923127,1.054
59.177,12.34482,0.21486999999999998,-0.00903712,1.054
59.277,12.35299,0.21746999999999997,-0.007756256,1.054
59.377,12.36097,0.21927,-0.006686295,1.05399
59.477,12.36898,0.2211,-0.005656876999999999,1.05399
59.577,12.37703,0.22205,-0.004015692,1.05399
59.677,12.38505,0.22366999999999998,-0.003047771,1.05399
59.777,12.393,0.22534,-0.002694641,1.05398
59.877,12.40082,0.22619,-0.001981703,1.05398
59.977,12.4085,0.22753,-0.001217985,1.05398
60.077,12.41625,0.22879000000000002,-0.001678531,1.05397
60.177,12.42395,0.2305,-0.001953528,1.05397
60.277,12.431519999999999,0.23214,-0.001772994,1.05397
60.377,12.4391,0.23258,-0.002409434,1.05397
60.477,12.4468,0.23306,-0.003447435,1.05396
60.577,12.4544,0.23490999999999998,-0.004661497,1.05396
60.677,12.46188,0.23689000000000002,-0.005691969,1.05396
60.777,12.469389999999999,0.23739000000000002,-0.006585896,1.05395
60.877,12.47687,0.23779,-0.008179185,1.05395
60.977,12.48425,0.2393,-0.009218516,1.05395
61.077,12.491610000000001,0.24089000000000002,-0.009824505,1.0539399999999999
61.177,12.49905,0.2413,-0.01109821,1.0539399999999999
61.277,12.50642,0.24205,-0.01254736,1.0539399999999999
61.377,12.51383,0.2431,-0.0133331,1.05393
61.477,12.52128,0.24436,-0.01384863,1.05393
61.577,12.52859,0.24591,-0.01486492,1.05393
61.677,12.53587,0.2469,-0.01532936,1.05392
61.777,12.54321,0.24783000000000002,-0.01564322,1.05392
61.877,12.55057,0.24878000000000003,-0.01602111,1.0539100000000001
61.977,12.55785,0.24911999999999998,-0.01592891,1.0539100000000001
62.077,12.56507,0.24996,-0.01598246,1.0539100000000001
62.177,12.57222,0.25217,-0.01637442,1.0539
62.277,12.57933,0.25490999999999997,-0.01658621,1.0539
62.377,12.58647,0.25587,-0.01595121,1.05389
62.477,12.59366,0.25665,-0.01567405,1.05389
62.577,12.60082,0.25795999999999997,-0.01576327,1.05389
62.677,12.60792,0.25897,-0.01517977,1.05388
