##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
49.338,10.01,-0.02118988,0.01042,1.0540100000000001
49.438,10.61125,-0.01752249,0.009411121,1.0540100000000001
49.538,10.75084,-0.01197772,0.008586345,1.0540100000000001
49.638,10.84949,-0.0036573540000000002,0.007542561999999999,1.0540100000000001
49.738,10.91185,-0.0010946,0.008138796,1.0540200000000002
49.838,10.974639999999999,0.00144871,0.007831664,1.0540200000000002
49.938,11.03121,0.007294935,0.008790916999999999,1.0540200000000002
50.038,11.07729,0.008719009,0.01077978,1.0540200000000002
50.138,11.11825,0.0121042,0.01098053,1.0540200000000002
50.238,11.1552,0.01546965,0.008333528,1.05403
50.338,11.1907,0.01938341,0.008808634000000001,1.05403
50.438,11.2225,0.02196567,0.009246713,1.05403
50.538,11.25301,0.02526429,0.009920060999999999,1.05403
50.638,11.28107,0.02843905,0.008618693,1.05403
50.738,11.30793,0.03175878,0.007997515,1.0540399999999999
50.838,11.332939999999999,0.03628815,0.007480604,1.0540399999999999
50.938,11.35742,0.03836992,0.0075545890000000004,1.0540399999999999
51.038,11.38058,0.04041154,0.007598049,1.0540399999999999
51.138,11.4026,0.04275271,0.00788003,1.0540399999999999
51.238,11.42441,0.04567612,0.008317213,1.0540399999999999
51.338,11.44519,0.04836813,0.008145839,1.0540399999999999
51.438,11.46534,0.05166556,0.007942922,1.05405
51.538,11.48505,0.05242801,0.008406629,1.05405
51.638,11.5041,0.05515805,0.008912916,1.05405
51.738,11.52257,0.05723347,0.008546101,1.05405
51.838,11.54086,0.06313071,0.007781148000000001,1.05405
51.938,11.55857,0.06349808,0.007521226999999999,1.05405
52.038,11.57581,0.06577394,0.00815106,1.05405
52.138,11.592889999999999,0.06839075,0.008513685,1.05405
52.238,11.60915,0.07141806,0.009073429000000001,1.05405
52.338,11.62544,0.07450383,0.008924493,1.05405
52.438,11.64087,0.07656169,0.008561006999999999,1.05406
52.538,11.65616,0.08020328,0.009559022,1.05406
52.638,11.67104,0.08177739,0.01003766,1.05406
