LABORATORY,FSRI 
TEST IDENT,Fabric_HF75_2
OPERATOR,Morrissey
MATERIAL,PE Microfiber Fabric
ORIENTATION,Horizontal
HEAT FLUX,75
SURF AREA,0.009999999776482582
C FACTOR,0.03860524669289589
SPEC HOLDER DIFF,-97.55999755859375
SPECIMEN MASS,1.909999966621399
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,621
TIME TO IGN,8.75
END OF TEST SCAN,141
END OF TEST TIME,35.25
TEST STATUS,1
PRE TEST CMT,test w/o frame or grid
