LABORATORY,FSRI 
TEST IDENT,Luan_Panel_HF50_2
OPERATOR,Dow
MATERIAL,Luan panel
ORIENTATION,Horizontal
HEAT FLUX,50
SURF AREA,0.009999999776482582
C FACTOR,0.0415714792907238
SPEC HOLDER DIFF,-566
SPECIMEN MASS,20.6200008392334
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,1156
TIME TO IGN,14
END OF TEST SCAN,676
END OF TEST TIME,169
TEST STATUS,1
PRE TEST CMT,Dimensions: 101.79 x 101.76 x 5.04 mm; with tie wires
